"","Kreiskennziffer","Name des Kreises","Jahr","Bundesland","Bevoelkerung","GISD_Score","TS_Bildung_adj","TS_Einkommen_adj","TS_Arbeitswelt_adj","GISD_5","GISD_10","GISD_k"
"1",1001,"Flensburg, Stadt",1998,"Schleswig-Holstein",88519,0.871646,0.76462224026463,0.739813394838184,0.591937669164236,5,9,3
"2",1001,"Flensburg, Stadt",1999,"Schleswig-Holstein",88519,0.841231,0.753470371634837,0.717049819468124,0.560456488023299,5,9,3
"3",1001,"Flensburg, Stadt",2000,"Schleswig-Holstein",88519,0.779762,0.707012336395971,0.683857068722893,0.507939618420746,4,8,2
"4",1001,"Flensburg, Stadt",2001,"Schleswig-Holstein",88519,0.747293,0.724193103763942,0.633905091297692,0.470898322311145,4,8,2
"5",1001,"Flensburg, Stadt",2002,"Schleswig-Holstein",88519,0.764469,0.764870754362188,0.637434219103015,0.463622716509106,5,9,3
"6",1001,"Flensburg, Stadt",2003,"Schleswig-Holstein",88519,0.741231,0.68166757757577,0.649152958013855,0.485142288921068,4,8,2
"7",1001,"Flensburg, Stadt",2004,"Schleswig-Holstein",88519,0.764822,0.696855171850089,0.666122247320702,0.50370995600281,5,9,3
"8",1001,"Flensburg, Stadt",2005,"Schleswig-Holstein",88519,0.806208,0.700163600097669,0.673370633532691,0.582137024604473,5,9,3
"9",1001,"Flensburg, Stadt",2006,"Schleswig-Holstein",88519,0.793518,0.681888062238531,0.675941239075147,0.570558472773261,5,9,3
"10",1001,"Flensburg, Stadt",2007,"Schleswig-Holstein",88519,0.773176,0.675454755412003,0.669654923024888,0.539538652091159,5,9,3
"11",1001,"Flensburg, Stadt",2008,"Schleswig-Holstein",88519,0.730824,0.623354168232291,0.642686778961283,0.527545922454824,5,9,3
"12",1001,"Flensburg, Stadt",2009,"Schleswig-Holstein",88519,0.721326,0.61116275659628,0.610655897835432,0.551345430772482,5,9,3
"13",1001,"Flensburg, Stadt",2010,"Schleswig-Holstein",88519,0.713777,0.589633148979409,0.62189752662416,0.545403170222473,5,9,3
"14",1001,"Flensburg, Stadt",2011,"Schleswig-Holstein",88519,0.678095,0.580777164219498,0.575889180745098,0.523545090525277,5,9,3
"15",1001,"Flensburg, Stadt",2012,"Schleswig-Holstein",88519,0.668123,0.56955144519248,0.577229105734267,0.511989878055073,5,9,3
"16",1001,"Flensburg, Stadt",2013,"Schleswig-Holstein",88519,0.678182,0.570629616527353,0.603787582839192,0.505982244681055,5,10,3
"17",1001,"Flensburg, Stadt",2014,"Schleswig-Holstein",88519,0.653789,0.528545359003966,0.6041154037439,0.495289438383746,5,10,3
"18",1001,"Flensburg, Stadt",2015,"Schleswig-Holstein",88519,0.665634,0.58498447515604,0.599074817194479,0.469360844575115,5,10,3
"19",1001,"Flensburg, Stadt",2016,"Schleswig-Holstein",88519,0.630973,0.529132538932491,0.595102560661035,0.454658220206049,5,10,3
"20",1001,"Flensburg, Stadt",2017,"Schleswig-Holstein",88519,0.634619,0.570225787326674,0.586117416748916,0.43039028069577,5,10,3
"21",1002,"Kiel, Stadt",1998,"Schleswig-Holstein",247943,0.803511,0.790206315240672,0.64994954433282,0.509717089216343,4,8,2
"22",1002,"Kiel, Stadt",1999,"Schleswig-Holstein",247943,0.764095,0.733267233785975,0.636229348917058,0.495625961185141,4,8,2
"23",1002,"Kiel, Stadt",2000,"Schleswig-Holstein",247943,0.729709,0.741840374336023,0.598437287706768,0.450911008399356,4,8,2
"24",1002,"Kiel, Stadt",2001,"Schleswig-Holstein",247943,0.690505,0.739319679429877,0.552090133994773,0.415485373678568,4,7,2
"25",1002,"Kiel, Stadt",2002,"Schleswig-Holstein",247943,0.675316,0.698216530728584,0.555679885196961,0.420340081960675,4,7,2
"26",1002,"Kiel, Stadt",2003,"Schleswig-Holstein",247943,0.67701,0.66756886341488,0.562379776452459,0.447930792113707,4,7,2
"27",1002,"Kiel, Stadt",2004,"Schleswig-Holstein",247943,0.687976,0.668927668603272,0.566658852114301,0.465870125124185,4,7,2
"28",1002,"Kiel, Stadt",2005,"Schleswig-Holstein",247943,0.708644,0.641687977021729,0.579301299618161,0.524906477452122,4,7,2
"29",1002,"Kiel, Stadt",2006,"Schleswig-Holstein",247943,0.718018,0.666435094053926,0.586763144178174,0.512853314096311,4,8,2
"30",1002,"Kiel, Stadt",2007,"Schleswig-Holstein",247943,0.690123,0.632396678172708,0.581565841160471,0.492110701418347,4,8,2
"31",1002,"Kiel, Stadt",2008,"Schleswig-Holstein",247943,0.647971,0.572664704497268,0.565468658609309,0.477307133078239,4,7,2
"32",1002,"Kiel, Stadt",2009,"Schleswig-Holstein",247943,0.606547,0.517182525042589,0.545671547920287,0.463521357421332,3,6,2
"33",1002,"Kiel, Stadt",2010,"Schleswig-Holstein",247943,0.603396,0.507814083287231,0.557153706232722,0.454631590758294,4,7,2
"34",1002,"Kiel, Stadt",2011,"Schleswig-Holstein",247943,0.580546,0.484267709299423,0.534939057355408,0.451261972953716,4,7,2
"35",1002,"Kiel, Stadt",2012,"Schleswig-Holstein",247943,0.574941,0.484530636831428,0.537539228575299,0.436348201490212,4,7,2
"36",1002,"Kiel, Stadt",2013,"Schleswig-Holstein",247943,0.562914,0.466201195805732,0.530834627003567,0.435522795654905,4,7,2
"37",1002,"Kiel, Stadt",2014,"Schleswig-Holstein",247943,0.555711,0.461510946320776,0.537851803060842,0.417707736721297,4,8,2
"38",1002,"Kiel, Stadt",2015,"Schleswig-Holstein",247943,0.52434,0.423135420134555,0.531201107167825,0.395281187839329,4,7,2
"39",1002,"Kiel, Stadt",2016,"Schleswig-Holstein",247943,0.522482,0.437745584894126,0.525653006550826,0.382223941012887,4,7,2
"40",1002,"Kiel, Stadt",2017,"Schleswig-Holstein",247943,0.496425,0.414630204107807,0.511522885284097,0.36344399157871,4,7,2
"41",1003,"Lübeck, Stadt",1998,"Schleswig-Holstein",216318,0.858615,0.851620450560777,0.680419966670142,0.536312598574498,5,9,3
"42",1003,"Lübeck, Stadt",1999,"Schleswig-Holstein",216318,0.828,0.80011691997138,0.669141861425297,0.533267915408693,5,9,3
"43",1003,"Lübeck, Stadt",2000,"Schleswig-Holstein",216318,0.810893,0.824214615792966,0.641454157091181,0.500077484418585,5,9,3
"44",1003,"Lübeck, Stadt",2001,"Schleswig-Holstein",216318,0.786479,0.83941131348244,0.596073841130853,0.47776604724479,5,9,3
"45",1003,"Lübeck, Stadt",2002,"Schleswig-Holstein",216318,0.775245,0.813524837683576,0.593534678938956,0.482038630657032,5,9,3
"46",1003,"Lübeck, Stadt",2003,"Schleswig-Holstein",216318,0.762209,0.761294778600439,0.592499633812752,0.507274308353699,5,9,3
"47",1003,"Lübeck, Stadt",2004,"Schleswig-Holstein",216318,0.753098,0.747845825876365,0.571687920796899,0.521944873984046,4,8,2
"48",1003,"Lübeck, Stadt",2005,"Schleswig-Holstein",216318,0.805145,0.77626753715693,0.590129731766838,0.586988125322523,5,9,3
"49",1003,"Lübeck, Stadt",2006,"Schleswig-Holstein",216318,0.78027,0.739490897154638,0.600752181901822,0.559658963322625,5,9,3
"50",1003,"Lübeck, Stadt",2007,"Schleswig-Holstein",216318,0.749589,0.695671736563589,0.602551728670284,0.535711017616517,5,9,3
"51",1003,"Lübeck, Stadt",2008,"Schleswig-Holstein",216318,0.71918,0.666008911277216,0.580212459127213,0.522328134647508,5,9,3
"52",1003,"Lübeck, Stadt",2009,"Schleswig-Holstein",216318,0.683464,0.607632862734621,0.563322280099025,0.520801257469287,5,9,3
"53",1003,"Lübeck, Stadt",2010,"Schleswig-Holstein",216318,0.683992,0.622951329989213,0.577349911280011,0.492589398912636,5,9,3
"54",1003,"Lübeck, Stadt",2011,"Schleswig-Holstein",216318,0.692173,0.638264732552111,0.591820459450652,0.480396086310852,5,9,3
"55",1003,"Lübeck, Stadt",2012,"Schleswig-Holstein",216318,0.695437,0.649835950500773,0.602377952949561,0.465284971153364,5,10,3
"56",1003,"Lübeck, Stadt",2013,"Schleswig-Holstein",216318,0.658161,0.591778821675909,0.591610994016798,0.453960939840899,5,9,3
"57",1003,"Lübeck, Stadt",2014,"Schleswig-Holstein",216318,0.67519,0.650372426415945,0.593241905498921,0.430352504743506,5,10,3
"58",1003,"Lübeck, Stadt",2015,"Schleswig-Holstein",216318,0.634948,0.597318971893311,0.570468988031887,0.419652656548645,5,10,3
"59",1003,"Lübeck, Stadt",2016,"Schleswig-Holstein",216318,0.596397,0.571399914727846,0.561732105212111,0.37141930504807,5,9,3
"60",1003,"Lübeck, Stadt",2017,"Schleswig-Holstein",216318,0.605548,0.620519874676608,0.544428001194306,0.359277608016752,5,10,3
"61",1004,"Neumünster, Stadt",1998,"Schleswig-Holstein",79335,0.915687,0.944808126367972,0.716901831558554,0.52935681225507,5,10,3
"62",1004,"Neumünster, Stadt",1999,"Schleswig-Holstein",79335,0.864714,0.831078520409649,0.714123495272862,0.53626492322599,5,9,3
"63",1004,"Neumünster, Stadt",2000,"Schleswig-Holstein",79335,0.800385,0.801957286969414,0.662020920720088,0.479173403828683,5,9,3
"64",1004,"Neumünster, Stadt",2001,"Schleswig-Holstein",79335,0.75641,0.796351713523199,0.599811049094405,0.452437991178698,4,8,2
"65",1004,"Neumünster, Stadt",2002,"Schleswig-Holstein",79335,0.755953,0.779050245300144,0.61256991326584,0.455996783029622,4,8,2
"66",1004,"Neumünster, Stadt",2003,"Schleswig-Holstein",79335,0.803554,0.831731276255215,0.62574449478943,0.492490024512986,5,9,3
"67",1004,"Neumünster, Stadt",2004,"Schleswig-Holstein",79335,0.787273,0.806325775985083,0.604464740616456,0.504169063831907,5,9,3
"68",1004,"Neumünster, Stadt",2005,"Schleswig-Holstein",79335,0.784011,0.725478383146762,0.627962112485734,0.554505178251364,5,9,3
"69",1004,"Neumünster, Stadt",2006,"Schleswig-Holstein",79335,0.782365,0.722668859062947,0.638710507262992,0.543026723472371,5,9,3
"70",1004,"Neumünster, Stadt",2007,"Schleswig-Holstein",79335,0.757911,0.70516170115529,0.643935821139269,0.502730300720145,5,9,3
"71",1004,"Neumünster, Stadt",2008,"Schleswig-Holstein",79335,0.761876,0.732619731860067,0.627831796482348,0.499901047869067,5,10,3
"72",1004,"Neumünster, Stadt",2009,"Schleswig-Holstein",79335,0.707571,0.630666961433508,0.611651412891858,0.501270449439494,5,9,3
"73",1004,"Neumünster, Stadt",2010,"Schleswig-Holstein",79335,0.71597,0.624182604873843,0.634030336880023,0.503434596722017,5,9,3
"74",1004,"Neumünster, Stadt",2011,"Schleswig-Holstein",79335,0.721875,0.662982036953063,0.624488192530324,0.486875335550862,5,10,3
"75",1004,"Neumünster, Stadt",2012,"Schleswig-Holstein",79335,0.69864,0.604176447880106,0.641479821883247,0.478729904241855,5,10,3
"76",1004,"Neumünster, Stadt",2013,"Schleswig-Holstein",79335,0.712174,0.660579563546489,0.633333984493115,0.459573026311778,5,10,3
"77",1004,"Neumünster, Stadt",2014,"Schleswig-Holstein",79335,0.670239,0.584787979004158,0.627171446093885,0.451360311821947,5,10,3
"78",1004,"Neumünster, Stadt",2015,"Schleswig-Holstein",79335,0.678828,0.621728288037524,0.628979147644793,0.431079759214498,5,10,3
"79",1004,"Neumünster, Stadt",2016,"Schleswig-Holstein",79335,0.675085,0.6341738570431,0.631614118854968,0.407951148060966,5,10,3
"80",1004,"Neumünster, Stadt",2017,"Schleswig-Holstein",79335,0.658415,0.627077043971985,0.624441706750454,0.386379540606245,5,10,3
"81",1051,"Dithmarschen",1998,"Schleswig-Holstein",133447,0.820745,0.835912651647087,0.626088412859538,0.524928382870788,4,8,2
"82",1051,"Dithmarschen",1999,"Schleswig-Holstein",133447,0.800249,0.826437226013481,0.608805107855594,0.507617428305983,4,8,2
"83",1051,"Dithmarschen",2000,"Schleswig-Holstein",133447,0.775075,0.821605744960897,0.612752534107402,0.454373793449814,4,8,2
"84",1051,"Dithmarschen",2001,"Schleswig-Holstein",133447,0.772755,0.863346933790602,0.574220035551947,0.446177473574364,5,9,3
"85",1051,"Dithmarschen",2002,"Schleswig-Holstein",133447,0.772754,0.857371507858633,0.575874075151239,0.450495030663335,5,9,3
"86",1051,"Dithmarschen",2003,"Schleswig-Holstein",133447,0.747677,0.772549351947458,0.575039860816053,0.482233333199072,4,8,2
"87",1051,"Dithmarschen",2004,"Schleswig-Holstein",133447,0.754005,0.769365062151185,0.56428165797996,0.509781268245954,4,8,2
"88",1051,"Dithmarschen",2005,"Schleswig-Holstein",133447,0.793682,0.796031370103256,0.578803347086235,0.553905659066615,5,9,3
"89",1051,"Dithmarschen",2006,"Schleswig-Holstein",133447,0.758454,0.740916551010169,0.580999171941801,0.531079740991953,5,9,3
"90",1051,"Dithmarschen",2007,"Schleswig-Holstein",133447,0.740048,0.732902292825827,0.570393055468799,0.510124784808512,5,9,3
"91",1051,"Dithmarschen",2008,"Schleswig-Holstein",133447,0.712456,0.701859192828386,0.545456195563161,0.506778017401647,5,9,3
"92",1051,"Dithmarschen",2009,"Schleswig-Holstein",133447,0.687875,0.657338848772811,0.538079205306102,0.505821522807482,5,9,3
"93",1051,"Dithmarschen",2010,"Schleswig-Holstein",133447,0.681311,0.657514991721614,0.542520648587242,0.487090475101767,5,9,3
"94",1051,"Dithmarschen",2011,"Schleswig-Holstein",133447,0.681771,0.695189853009439,0.520818081481888,0.472107761901673,5,9,3
"95",1051,"Dithmarschen",2012,"Schleswig-Holstein",133447,0.690637,0.716251718353078,0.523359241203566,0.467568902295643,5,10,3
"96",1051,"Dithmarschen",2013,"Schleswig-Holstein",133447,0.648132,0.656821690485117,0.509473995799784,0.449491977966253,5,9,3
"97",1051,"Dithmarschen",2014,"Schleswig-Holstein",133447,0.662905,0.708257062301967,0.503942778804587,0.435352685950568,5,10,3
"98",1051,"Dithmarschen",2015,"Schleswig-Holstein",133447,0.641849,0.693504327957329,0.482660326356997,0.426113679523152,5,10,3
"99",1051,"Dithmarschen",2016,"Schleswig-Holstein",133447,0.622965,0.68067414325654,0.478237796081143,0.402763734183872,5,10,3
"100",1051,"Dithmarschen",2017,"Schleswig-Holstein",133447,0.59585,0.651162768893726,0.461914635636865,0.390296185092468,5,9,3
"101",1053,"Herzogtum Lauenburg",1998,"Schleswig-Holstein",196074,0.715104,0.754252608202885,0.521406708642315,0.484127825157291,3,6,2
"102",1053,"Herzogtum Lauenburg",1999,"Schleswig-Holstein",196074,0.710999,0.787174761034202,0.500373009396255,0.463412594687066,3,6,2
"103",1053,"Herzogtum Lauenburg",2000,"Schleswig-Holstein",196074,0.67329,0.750275470329111,0.477382070487285,0.442222459366994,3,6,2
"104",1053,"Herzogtum Lauenburg",2001,"Schleswig-Holstein",196074,0.651084,0.753225585827026,0.442622457993183,0.426286529173403,3,6,2
"105",1053,"Herzogtum Lauenburg",2002,"Schleswig-Holstein",196074,0.66937,0.775485944641072,0.449887376129095,0.436079289583746,4,7,2
"106",1053,"Herzogtum Lauenburg",2003,"Schleswig-Holstein",196074,0.66743,0.748178468840932,0.449739669256182,0.459362942808567,4,7,2
"107",1053,"Herzogtum Lauenburg",2004,"Schleswig-Holstein",196074,0.647506,0.68414848752577,0.452688640056012,0.477604802475156,3,6,2
"108",1053,"Herzogtum Lauenburg",2005,"Schleswig-Holstein",196074,0.656299,0.669283011477164,0.462753657166863,0.501311004092897,3,6,2
"109",1053,"Herzogtum Lauenburg",2006,"Schleswig-Holstein",196074,0.659554,0.691975765558471,0.461235785213155,0.4871345617555,4,7,2
"110",1053,"Herzogtum Lauenburg",2007,"Schleswig-Holstein",196074,0.619829,0.632506962928197,0.456974258760089,0.465451197455435,3,6,2
"111",1053,"Herzogtum Lauenburg",2008,"Schleswig-Holstein",196074,0.61202,0.665175711461259,0.436852109308304,0.436114434232613,3,6,2
"112",1053,"Herzogtum Lauenburg",2009,"Schleswig-Holstein",196074,0.57455,0.602108337391028,0.416907954781483,0.43856129115146,3,6,2
"113",1053,"Herzogtum Lauenburg",2010,"Schleswig-Holstein",196074,0.577543,0.602699058504621,0.424764109711096,0.436548795433698,3,6,2
"114",1053,"Herzogtum Lauenburg",2011,"Schleswig-Holstein",196074,0.54732,0.577483767830747,0.409987937153719,0.41155682959584,3,6,2
"115",1053,"Herzogtum Lauenburg",2012,"Schleswig-Holstein",196074,0.546504,0.580614291661382,0.412269559494713,0.404389140665787,3,6,2
"116",1053,"Herzogtum Lauenburg",2013,"Schleswig-Holstein",196074,0.545037,0.583233322931456,0.415388758988121,0.39549757978142,4,7,2
"117",1053,"Herzogtum Lauenburg",2014,"Schleswig-Holstein",196074,0.524735,0.558017665133703,0.413347493659829,0.379102370434277,4,7,2
"118",1053,"Herzogtum Lauenburg",2015,"Schleswig-Holstein",196074,0.518839,0.580639475737612,0.396011634106043,0.361139034040419,4,7,2
"119",1053,"Herzogtum Lauenburg",2016,"Schleswig-Holstein",196074,0.506789,0.566342778018073,0.396112538313157,0.349425282301468,4,7,2
"120",1053,"Herzogtum Lauenburg",2017,"Schleswig-Holstein",196074,0.507343,0.591950690646255,0.384926772162958,0.336195748347942,4,7,2
"121",1054,"Nordfriesland",1998,"Schleswig-Holstein",165462,0.745479,0.751150623644918,0.552983930234794,0.520962511590744,4,7,2
"122",1054,"Nordfriesland",1999,"Schleswig-Holstein",165462,0.720373,0.738244876186608,0.534685662491774,0.498184447016961,4,7,2
"123",1054,"Nordfriesland",2000,"Schleswig-Holstein",165462,0.714107,0.736003417388276,0.553062124068077,0.468576936809645,4,7,2
"124",1054,"Nordfriesland",2001,"Schleswig-Holstein",165462,0.702927,0.755791537640629,0.517260074539556,0.460552844819066,4,8,2
"125",1054,"Nordfriesland",2002,"Schleswig-Holstein",165462,0.687067,0.708193574484668,0.523377830582165,0.467931280809487,4,7,2
"126",1054,"Nordfriesland",2003,"Schleswig-Holstein",165462,0.674486,0.659543672820077,0.523190243715114,0.489717473811129,4,7,2
"127",1054,"Nordfriesland",2004,"Schleswig-Holstein",165462,0.709604,0.717611673993859,0.531126566343328,0.499222997327102,4,8,2
"128",1054,"Nordfriesland",2005,"Schleswig-Holstein",165462,0.709027,0.698110785448207,0.530472335354621,0.518137550758236,4,8,2
"129",1054,"Nordfriesland",2006,"Schleswig-Holstein",165462,0.693385,0.675174816028369,0.516315891814227,0.521596820627854,4,7,2
"130",1054,"Nordfriesland",2007,"Schleswig-Holstein",165462,0.681864,0.693942575625429,0.495483250346918,0.498889792800984,4,8,2
"131",1054,"Nordfriesland",2008,"Schleswig-Holstein",165462,0.650426,0.664668127510755,0.461560765698607,0.494491926081739,4,8,2
"132",1054,"Nordfriesland",2009,"Schleswig-Holstein",165462,0.620719,0.62345185655581,0.449888508757222,0.483506693715372,4,7,2
"133",1054,"Nordfriesland",2010,"Schleswig-Holstein",165462,0.6208,0.638361730922386,0.454120949310032,0.464538305931717,4,7,2
"134",1054,"Nordfriesland",2011,"Schleswig-Holstein",165462,0.606032,0.641661827881598,0.434128261629174,0.449476189478823,4,8,2
"135",1054,"Nordfriesland",2012,"Schleswig-Holstein",165462,0.591757,0.619278575872365,0.436878498324997,0.438416467861615,4,8,2
"136",1054,"Nordfriesland",2013,"Schleswig-Holstein",165462,0.566199,0.603900214810354,0.420423368750773,0.415297796917222,4,7,2
"137",1054,"Nordfriesland",2014,"Schleswig-Holstein",165462,0.561506,0.61143871864151,0.407660490934386,0.410432124178032,4,8,2
"138",1054,"Nordfriesland",2015,"Schleswig-Holstein",165462,0.54346,0.614225583915177,0.387869082412739,0.388634103658554,4,7,2
"139",1054,"Nordfriesland",2016,"Schleswig-Holstein",165462,0.545162,0.631609229241897,0.381965343298852,0.380814636178632,4,8,2
"140",1054,"Nordfriesland",2017,"Schleswig-Holstein",165462,0.519652,0.607788840023827,0.364663444787371,0.367085323773504,4,7,2
"141",1055,"Ostholstein",1998,"Schleswig-Holstein",200584,0.78396,0.770236702243565,0.573825768287507,0.563772941761827,4,8,2
"142",1055,"Ostholstein",1999,"Schleswig-Holstein",200584,0.767434,0.774192329412917,0.554513077733584,0.54359686010986,4,8,2
"143",1055,"Ostholstein",2000,"Schleswig-Holstein",200584,0.747959,0.766290817618724,0.543942601227409,0.520195864402065,4,8,2
"144",1055,"Ostholstein",2001,"Schleswig-Holstein",200584,0.733762,0.780743463748333,0.508460975984593,0.510699031665435,4,8,2
"145",1055,"Ostholstein",2002,"Schleswig-Holstein",200584,0.74376,0.799572802441116,0.51070842412752,0.511118655996653,4,8,2
"146",1055,"Ostholstein",2003,"Schleswig-Holstein",200584,0.729796,0.760640061321441,0.505624264318104,0.525112767358569,4,8,2
"147",1055,"Ostholstein",2004,"Schleswig-Holstein",200584,0.723101,0.727759459632542,0.51074327646384,0.538478029935543,4,8,2
"148",1055,"Ostholstein",2005,"Schleswig-Holstein",200584,0.741291,0.723106451896569,0.524707820724704,0.568278446832818,4,8,2
"149",1055,"Ostholstein",2006,"Schleswig-Holstein",200584,0.744894,0.743965390071214,0.52723998587277,0.552633681253059,4,8,2
"150",1055,"Ostholstein",2007,"Schleswig-Holstein",200584,0.703384,0.686478296745048,0.518505206387977,0.529604236975055,4,8,2
"151",1055,"Ostholstein",2008,"Schleswig-Holstein",200584,0.682952,0.6797268800148,0.494921546439624,0.516006590803685,4,8,2
"152",1055,"Ostholstein",2009,"Schleswig-Holstein",200584,0.6515,0.626511736140637,0.480864012782977,0.515653540975986,4,8,2
"153",1055,"Ostholstein",2010,"Schleswig-Holstein",200584,0.632958,0.605094802249873,0.480251848818549,0.497814441392899,4,8,2
"154",1055,"Ostholstein",2011,"Schleswig-Holstein",200584,0.624441,0.635590887876306,0.44987159012559,0.479385791624428,4,8,2
"155",1055,"Ostholstein",2012,"Schleswig-Holstein",200584,0.628747,0.665175525541721,0.452631206817173,0.456301613005534,5,9,3
"156",1055,"Ostholstein",2013,"Schleswig-Holstein",200584,0.611354,0.635322834839549,0.453059586653578,0.448328537462341,5,9,3
"157",1055,"Ostholstein",2014,"Schleswig-Holstein",200584,0.595529,0.616862107183992,0.445939049474557,0.439882434852712,5,9,3
"158",1055,"Ostholstein",2015,"Schleswig-Holstein",200584,0.600858,0.658586467302393,0.434175351331396,0.421379858433428,5,9,3
"159",1055,"Ostholstein",2016,"Schleswig-Holstein",200584,0.590755,0.657593240839932,0.429924530654877,0.404900799914954,5,9,3
"160",1055,"Ostholstein",2017,"Schleswig-Holstein",200584,0.550863,0.607313824107288,0.412022137157341,0.387310116049823,5,9,3
"161",1056,"Pinneberg",1998,"Schleswig-Holstein",312662,0.660508,0.717137825690336,0.484726697987583,0.440534198080406,2,3,2
"162",1056,"Pinneberg",1999,"Schleswig-Holstein",312662,0.64033,0.703476983597056,0.467939465590239,0.427595300662704,2,4,2
"163",1056,"Pinneberg",2000,"Schleswig-Holstein",312662,0.608972,0.687116871755852,0.43268037687564,0.411791060360758,2,3,2
"164",1056,"Pinneberg",2001,"Schleswig-Holstein",312662,0.582335,0.695140545585855,0.390204484204081,0.388970615760786,2,4,2
"165",1056,"Pinneberg",2002,"Schleswig-Holstein",312662,0.570843,0.65550262077567,0.400109593089971,0.393994458072787,2,3,2
"166",1056,"Pinneberg",2003,"Schleswig-Holstein",312662,0.578364,0.660404372565769,0.397143915167876,0.408228597639691,2,4,2
"167",1056,"Pinneberg",2004,"Schleswig-Holstein",312662,0.563338,0.627548474235789,0.394437793577865,0.411483227535148,2,3,2
"168",1056,"Pinneberg",2005,"Schleswig-Holstein",312662,0.595632,0.656754066880444,0.411878240264855,0.434273342007999,2,4,2
"169",1056,"Pinneberg",2006,"Schleswig-Holstein",312662,0.573062,0.623051837888013,0.421260629273943,0.410065122265024,2,4,2
"170",1056,"Pinneberg",2007,"Schleswig-Holstein",312662,0.556237,0.613661830550289,0.419295557371194,0.385243950326491,2,4,2
"171",1056,"Pinneberg",2008,"Schleswig-Holstein",312662,0.524838,0.58370828192403,0.400523926748546,0.366457319697389,2,4,2
"172",1056,"Pinneberg",2009,"Schleswig-Holstein",312662,0.498712,0.548037791403602,0.390032795509496,0.356444332498351,2,3,2
"173",1056,"Pinneberg",2010,"Schleswig-Holstein",312662,0.487479,0.52307510437278,0.389924279197388,0.357362685264789,2,3,2
"174",1056,"Pinneberg",2011,"Schleswig-Holstein",312662,0.476711,0.542158727380133,0.363499130456118,0.341552360242876,2,4,2
"175",1056,"Pinneberg",2012,"Schleswig-Holstein",312662,0.464019,0.524131281776299,0.365823827383424,0.32996596405774,2,3,2
"176",1056,"Pinneberg",2013,"Schleswig-Holstein",312662,0.459019,0.522968615905718,0.369025660601526,0.317176306414303,2,4,2
"177",1056,"Pinneberg",2014,"Schleswig-Holstein",312662,0.449524,0.500036806596294,0.369138263565834,0.319578149515146,2,4,2
"178",1056,"Pinneberg",2015,"Schleswig-Holstein",312662,0.438239,0.502314656180029,0.360569554363842,0.301604948250377,2,4,2
"179",1056,"Pinneberg",2016,"Schleswig-Holstein",312662,0.435614,0.51783533837993,0.353207544993221,0.287802749755645,2,4,2
"180",1056,"Pinneberg",2017,"Schleswig-Holstein",312662,0.419724,0.500308680645889,0.343063700596397,0.281307986265466,2,4,2
"181",1057,"Plön",1998,"Schleswig-Holstein",128842,0.754935,0.756479393736985,0.529603649839984,0.559344483594953,4,7,2
"182",1057,"Plön",1999,"Schleswig-Holstein",128842,0.728475,0.726862659347713,0.514820262383265,0.546853553892267,4,7,2
"183",1057,"Plön",2000,"Schleswig-Holstein",128842,0.721247,0.74013880861812,0.502763824499555,0.530091952444349,4,7,2
"184",1057,"Plön",2001,"Schleswig-Holstein",128842,0.693659,0.727790134540324,0.468698260779941,0.517187662076882,4,7,2
"185",1057,"Plön",2002,"Schleswig-Holstein",128842,0.700194,0.736168406590483,0.472069551363324,0.519489378277094,4,7,2
"186",1057,"Plön",2003,"Schleswig-Holstein",128842,0.706102,0.7308640531022,0.47098329170503,0.538583000129823,4,8,2
"187",1057,"Plön",2004,"Schleswig-Holstein",128842,0.700403,0.698819350312673,0.474682595361606,0.554674896654491,4,8,2
"188",1057,"Plön",2005,"Schleswig-Holstein",128842,0.73514,0.747007934262426,0.486437342655264,0.56942120736052,4,8,2
"189",1057,"Plön",2006,"Schleswig-Holstein",128842,0.722718,0.7309169616361,0.48416164492981,0.561079506420124,4,8,2
"190",1057,"Plön",2007,"Schleswig-Holstein",128842,0.679715,0.673738788102048,0.48162509336274,0.528332371943801,4,7,2
"191",1057,"Plön",2008,"Schleswig-Holstein",128842,0.644502,0.629012944654331,0.458032856491427,0.520937696919409,4,7,2
"192",1057,"Plön",2009,"Schleswig-Holstein",128842,0.622745,0.600606395375131,0.449057488796202,0.511537631794066,4,7,2
"193",1057,"Plön",2010,"Schleswig-Holstein",128842,0.606745,0.578184643901529,0.448751563237408,0.499863294409504,4,7,2
"194",1057,"Plön",2011,"Schleswig-Holstein",128842,0.593889,0.609904824579525,0.409655669251843,0.479597325493369,4,7,2
"195",1057,"Plön",2012,"Schleswig-Holstein",128842,0.575753,0.588985572084007,0.409284377645219,0.46189225118088,4,7,2
"196",1057,"Plön",2013,"Schleswig-Holstein",128842,0.566808,0.580272719985111,0.409005385572577,0.451651315234357,4,8,2
"197",1057,"Plön",2014,"Schleswig-Holstein",128842,0.562086,0.580162211289524,0.406571265459953,0.444043404033736,4,8,2
"198",1057,"Plön",2015,"Schleswig-Holstein",128842,0.565384,0.607401121315009,0.397228917746435,0.433238163803231,4,8,2
"199",1057,"Plön",2016,"Schleswig-Holstein",128842,0.555591,0.596040241463144,0.393854640372718,0.426916800013101,4,8,2
"200",1057,"Plön",2017,"Schleswig-Holstein",128842,0.526824,0.568370797969948,0.376174010404259,0.410414919575148,4,8,2
"201",1058,"Rendsburg-Eckernförde",1998,"Schleswig-Holstein",273022,0.742477,0.781725877508735,0.520611979706269,0.516303972326927,3,6,2
