"","NUTS2","NUTS2 Name","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"421","DE93","Lüneburg",1998,1706464,0.707077,0.589885326840724,0.89455001431468,0.626806863181823,4,7,2
"422","DE93","Lüneburg",1999,1706464,0.683278,0.577464575513889,0.88833696822328,0.611015093277792,4,7,2
"423","DE93","Lüneburg",2000,1706464,0.678093,0.611118747194442,0.878675541456656,0.579522003649454,4,8,2
"424","DE93","Lüneburg",2001,1706464,0.630905,0.583722432835309,0.862129343091923,0.555207819388819,4,8,2
"425","DE93","Lüneburg",2002,1706464,0.626607,0.573711334281144,0.863891601308254,0.55724050023461,4,8,2
"426","DE93","Lüneburg",2003,1706464,0.627398,0.568553789127544,0.861402927109513,0.566030721755607,4,8,2
"427","DE93","Lüneburg",2004,1706464,0.588499,0.510648239567258,0.859698756866872,0.569373532281199,4,7,2
"428","DE93","Lüneburg",2005,1706464,0.638174,0.556925727608011,0.863154491638014,0.591493901730776,4,8,2
"429","DE93","Lüneburg",2006,1706464,0.591124,0.511843851687806,0.856139200475789,0.575533889454711,4,8,2
"430","DE93","Lüneburg",2007,1706464,0.564953,0.506831590895503,0.849337216513624,0.549493083174104,4,8,2
"431","DE93","Lüneburg",2008,1706464,0.516735,0.479111366749148,0.833691869588994,0.52311181112258,4,8,2
"432","DE93","Lüneburg",2009,1706464,0.493215,0.456047881233314,0.83058442750973,0.515260786118781,4,8,2
"433","DE93","Lüneburg",2010,1706464,0.469571,0.432597644925362,0.832908613853613,0.50218646697159,4,8,2
"434","DE93","Lüneburg",2011,1706464,0.415649,0.396147351934075,0.820068080035574,0.473479606266868,4,7,2
"435","DE93","Lüneburg",2012,1706464,0.400554,0.399743989418456,0.810265920374242,0.457850579877393,4,7,2
"436","DE93","Lüneburg",2013,1706464,0.391928,0.406214455195201,0.803628929704783,0.445539628662899,4,7,2
"437","DE93","Lüneburg",2014,1706464,0.358184,0.385557903236295,0.795839052548606,0.425175595661509,4,7,2
"438","DE93","Lüneburg",2015,1706464,0.326815,0.362294568521958,0.789704307678665,0.409199854973793,4,7,2
"439","DE93","Lüneburg",2016,1706464,0.323344,0.376562296298403,0.7846079118119,0.39500714485342,4,7,2
"440","DE93","Lüneburg",2017,1706464,0.304954,0.386422307668063,0.77284266679156,0.370311852881202,4,7,2
"441","DE94","Weser-Ems",1998,2516457,0.718912,0.572189212186236,0.908029410742943,0.648142703529203,4,8,2
"442","DE94","Weser-Ems",1999,2516457,0.689432,0.552268036269575,0.902502695115064,0.630948323738532,4,8,2
"443","DE94","Weser-Ems",2000,2516457,0.676273,0.571979466303581,0.89578372509473,0.598920781135176,4,8,2
"444","DE94","Weser-Ems",2001,2516457,0.643187,0.563762356458824,0.88162819470908,0.57343547226391,4,8,2
"445","DE94","Weser-Ems",2002,2516457,0.640646,0.556810639411681,0.882958395363811,0.575381472871812,4,8,2
"446","DE94","Weser-Ems",2003,2516457,0.656656,0.576203837186384,0.880394596427948,0.581710617751203,4,8,2
"447","DE94","Weser-Ems",2004,2516457,0.598039,0.488981054569139,0.87798000904954,0.58655924473566,4,8,2
"448","DE94","Weser-Ems",2005,2516457,0.644826,0.532914628439346,0.881106162061499,0.607175773805024,4,8,2
