"kreis_id","gisd_score","gisd_5","gisd_10","gisd_k","kreis_name","year"
"01003",0.70443,5,9,3,"Lübeck, Stadt",2016
"01003",0.7342,5,9,3,"Lübeck, Stadt",2017
"01003",0.72632,5,9,3,"Lübeck, Stadt",2018
"01003",0.71731,5,9,3,"Lübeck, Stadt",2019
"01003",0.68932,4,8,2,"Lübeck, Stadt",2020
"01004",0.85296,5,10,3,"Neumünster, Stadt",1998
"01004",0.80464,5,9,3,"Neumünster, Stadt",1999
"01004",0.69321,4,8,2,"Neumünster, Stadt",2000
"01004",0.70117,4,8,2,"Neumünster, Stadt",2001
"01004",0.68332,4,8,2,"Neumünster, Stadt",2002
"01004",0.74365,5,9,3,"Neumünster, Stadt",2003
"01004",0.72575,5,9,3,"Neumünster, Stadt",2004
"01004",0.73996,5,9,3,"Neumünster, Stadt",2005
"01004",0.7755,5,9,3,"Neumünster, Stadt",2006
"01004",0.80084,5,9,3,"Neumünster, Stadt",2007
"01004",0.87309,5,10,3,"Neumünster, Stadt",2008
"01004",0.81143,5,9,3,"Neumünster, Stadt",2009
"01004",0.84801,5,10,3,"Neumünster, Stadt",2010
"01004",0.86351,5,10,3,"Neumünster, Stadt",2011
"01004",0.83986,5,10,3,"Neumünster, Stadt",2012
"01004",0.89698,5,10,3,"Neumünster, Stadt",2013
"01004",0.86362,5,10,3,"Neumünster, Stadt",2014
"01004",0.87995,5,10,3,"Neumünster, Stadt",2015
"01004",0.84443,5,10,3,"Neumünster, Stadt",2016
"01004",0.86327,5,10,3,"Neumünster, Stadt",2017
"01004",0.89685,5,10,3,"Neumünster, Stadt",2018
"01004",0.88982,5,10,3,"Neumünster, Stadt",2019
"01004",0.8699,5,10,3,"Neumünster, Stadt",2020
"01051",0.7032,4,8,2,"Dithmarschen",1998
"01051",0.70209,4,8,2,"Dithmarschen",1999
"01051",0.63968,4,8,2,"Dithmarschen",2000
"01051",0.67578,4,8,2,"Dithmarschen",2001
"01051",0.67542,4,8,2,"Dithmarschen",2002
"01051",0.64905,4,8,2,"Dithmarschen",2003
"01051",0.66271,4,8,2,"Dithmarschen",2004
"01051",0.71224,4,8,2,"Dithmarschen",2005
"01051",0.71173,4,8,2,"Dithmarschen",2006
"01051",0.7324,4,8,2,"Dithmarschen",2007
"01051",0.77133,5,9,3,"Dithmarschen",2008
"01051",0.74437,5,9,3,"Dithmarschen",2009
"01051",0.75421,5,9,3,"Dithmarschen",2010
"01051",0.76582,5,9,3,"Dithmarschen",2011
"01051",0.78355,5,9,3,"Dithmarschen",2012
"01051",0.78092,5,9,3,"Dithmarschen",2013
"01051",0.80453,5,10,3,"Dithmarschen",2014
"01051",0.78179,5,10,3,"Dithmarschen",2015
"01051",0.74115,5,10,3,"Dithmarschen",2016
"01051",0.72949,5,9,3,"Dithmarschen",2017
"01051",0.74271,5,9,3,"Dithmarschen",2018
"01051",0.72988,5,9,3,"Dithmarschen",2019
"01051",0.73555,5,9,3,"Dithmarschen",2020
"01053",0.52289,2,4,2,"Herzogtum Lauenburg",1998
"01053",0.55133,3,5,2,"Herzogtum Lauenburg",1999
"01053",0.48197,3,5,2,"Herzogtum Lauenburg",2000
"01053",0.49329,3,5,2,"Herzogtum Lauenburg",2001
"01053",0.50551,3,5,2,"Herzogtum Lauenburg",2002
"01053",0.51171,3,5,2,"Herzogtum Lauenburg",2003
"01053",0.4927,3,5,2,"Herzogtum Lauenburg",2004
"01053",0.51655,3,5,2,"Herzogtum Lauenburg",2005
"01053",0.55971,3,5,2,"Herzogtum Lauenburg",2006
"01053",0.55988,3,5,2,"Herzogtum Lauenburg",2007
"01053",0.61449,3,5,2,"Herzogtum Lauenburg",2008
"01053",0.57101,3,5,2,"Herzogtum Lauenburg",2009
"01053",0.59426,3,5,2,"Herzogtum Lauenburg",2010
"01053",0.57642,3,5,2,"Herzogtum Lauenburg",2011
"01053",0.57785,3,6,2,"Herzogtum Lauenburg",2012
"01053",0.61329,3,6,2,"Herzogtum Lauenburg",2013
"01053",0.60417,3,6,2,"Herzogtum Lauenburg",2014
"01053",0.60061,3,6,2,"Herzogtum Lauenburg",2015
"01053",0.57343,3,6,2,"Herzogtum Lauenburg",2016
"01053",0.55483,3,6,2,"Herzogtum Lauenburg",2017
"01053",0.62724,4,7,2,"Herzogtum Lauenburg",2018
"01053",0.59647,3,6,2,"Herzogtum Lauenburg",2019
"01053",0.59788,4,7,2,"Herzogtum Lauenburg",2020
"01054",0.59103,3,6,2,"Nordfriesland",1998
"01054",0.58593,3,6,2,"Nordfriesland",1999
"01054",0.56443,4,7,2,"Nordfriesland",2000
"01054",0.58888,4,7,2,"Nordfriesland",2001
"01054",0.56864,3,6,2,"Nordfriesland",2002
"01054",0.56266,3,6,2,"Nordfriesland",2003
"01054",0.6037,4,7,2,"Nordfriesland",2004
"01054",0.61093,4,7,2,"Nordfriesland",2005
"01054",0.6323,4,7,2,"Nordfriesland",2006
"01054",0.66378,4,7,2,"Nordfriesland",2007
"01054",0.69743,4,7,2,"Nordfriesland",2008
"01054",0.65719,4,7,2,"Nordfriesland",2009
"01054",0.67194,4,7,2,"Nordfriesland",2010
"01054",0.66623,4,7,2,"Nordfriesland",2011
"01054",0.65443,4,7,2,"Nordfriesland",2012
"01054",0.66341,4,7,2,"Nordfriesland",2013
"01054",0.66474,4,7,2,"Nordfriesland",2014
"01054",0.64746,4,7,2,"Nordfriesland",2015
"01054",0.63523,4,8,2,"Nordfriesland",2016
"01054",0.62173,4,7,2,"Nordfriesland",2017
"01054",0.65515,4,7,2,"Nordfriesland",2018
"01054",0.63979,4,7,2,"Nordfriesland",2019
"01054",0.64765,4,8,2,"Nordfriesland",2020
"01055",0.63142,4,7,2,"Ostholstein",1998
"01055",0.64106,4,7,2,"Ostholstein",1999
"01055",0.60077,4,8,2,"Ostholstein",2000
"01055",0.61718,4,8,2,"Ostholstein",2001
"01055",0.62654,4,8,2,"Ostholstein",2002
"01055",0.61101,4,7,2,"Ostholstein",2003
"01055",0.61258,4,8,2,"Ostholstein",2004
"01055",0.64137,4,7,2,"Ostholstein",2005
"01055",0.67865,4,8,2,"Ostholstein",2006
"01055",0.68144,4,8,2,"Ostholstein",2007
"01055",0.72208,4,8,2,"Ostholstein",2008
"01055",0.68336,4,7,2,"Ostholstein",2009
"01055",0.68613,4,7,2,"Ostholstein",2010
"01055",0.6782,4,7,2,"Ostholstein",2011
"01055",0.68582,4,8,2,"Ostholstein",2012
"01055",0.70558,4,8,2,"Ostholstein",2013
"01055",0.70164,4,8,2,"Ostholstein",2014
"01055",0.70126,4,8,2,"Ostholstein",2015
"01055",0.67557,5,9,3,"Ostholstein",2016
"01055",0.6475,4,8,2,"Ostholstein",2017
"01055",0.67988,4,8,2,"Ostholstein",2018
"01055",0.6651,4,8,2,"Ostholstein",2019
"01055",0.66553,4,8,2,"Ostholstein",2020
"01056",0.43359,2,3,2,"Pinneberg",1998
"01056",0.43903,2,3,2,"Pinneberg",1999
"01056",0.38677,2,3,2,"Pinneberg",2000
"01056",0.39757,2,3,2,"Pinneberg",2001
"01056",0.38183,1,2,1,"Pinneberg",2002
"01056",0.39957,2,3,2,"Pinneberg",2003
"01056",0.37536,1,2,1,"Pinneberg",2004
"01056",0.42374,2,3,2,"Pinneberg",2005
"01056",0.43816,2,3,2,"Pinneberg",2006
"01056",0.46263,2,3,2,"Pinneberg",2007
"01056",0.49904,2,3,2,"Pinneberg",2008
"01056",0.46601,2,3,2,"Pinneberg",2009
"01056",0.47803,2,3,2,"Pinneberg",2010
"01056",0.47389,2,3,2,"Pinneberg",2011
"01056",0.46438,2,3,2,"Pinneberg",2012
"01056",0.48829,2,3,2,"Pinneberg",2013
"01056",0.49433,2,3,2,"Pinneberg",2014
"01056",0.48675,2,4,2,"Pinneberg",2015
"01056",0.48036,2,4,2,"Pinneberg",2016
"01056",0.48383,2,4,2,"Pinneberg",2017
"01056",0.4878,2,4,2,"Pinneberg",2018
"01056",0.49843,2,4,2,"Pinneberg",2019
"01056",0.50235,2,4,2,"Pinneberg",2020
"01057",0.59646,3,6,2,"Plön",1998
"01057",0.5865,3,6,2,"Plön",1999
"01057",0.56049,4,7,2,"Plön",2000
"01057",0.55463,4,7,2,"Plön",2001
"01057",0.56529,3,6,2,"Plön",2002
"01057",0.57429,3,6,2,"Plön",2003
"01057",0.57251,4,7,2,"Plön",2004
"01057",0.61326,4,7,2,"Plön",2005
"01057",0.63641,4,7,2,"Plön",2006
"01057",0.636,4,7,2,"Plön",2007
"01057",0.66598,4,7,2,"Plön",2008
"01057",0.63417,3,6,2,"Plön",2009
"01057",0.62987,3,6,2,"Plön",2010
"01057",0.61873,3,6,2,"Plön",2011
"01057",0.60404,3,6,2,"Plön",2012
"01057",0.63311,3,6,2,"Plön",2013
"01057",0.64034,4,7,2,"Plön",2014
"01057",0.64559,4,7,2,"Plön",2015
"01057",0.62232,4,7,2,"Plön",2016
"01057",0.61555,4,7,2,"Plön",2017
"01057",0.62556,4,7,2,"Plön",2018
"01057",0.60056,4,7,2,"Plön",2019
"01057",0.61335,4,7,2,"Plön",2020
"01058",0.5605,3,5,2,"Rendsburg-Eckernförde",1998
"01058",0.55034,3,5,2,"Rendsburg-Eckernförde",1999
"01058",0.49744,3,5,2,"Rendsburg-Eckernförde",2000
"01058",0.49902,3,5,2,"Rendsburg-Eckernförde",2001
"01058",0.51177,3,5,2,"Rendsburg-Eckernförde",2002
"01058",0.52113,3,5,2,"Rendsburg-Eckernförde",2003
"01058",0.51097,3,5,2,"Rendsburg-Eckernförde",2004
"01058",0.52816,3,5,2,"Rendsburg-Eckernförde",2005
"01058",0.54229,3,5,2,"Rendsburg-Eckernförde",2006
"01058",0.55323,3,5,2,"Rendsburg-Eckernförde",2007
"01058",0.60933,3,5,2,"Rendsburg-Eckernförde",2008
"01058",0.5909,3,5,2,"Rendsburg-Eckernförde",2009
"01058",0.599,3,5,2,"Rendsburg-Eckernförde",2010
"01058",0.57413,3,5,2,"Rendsburg-Eckernförde",2011
"01058",0.57606,3,6,2,"Rendsburg-Eckernförde",2012
"01058",0.59973,3,6,2,"Rendsburg-Eckernförde",2013
"01058",0.58659,3,6,2,"Rendsburg-Eckernförde",2014
"01058",0.58532,3,6,2,"Rendsburg-Eckernförde",2015
"01058",0.56251,3,6,2,"Rendsburg-Eckernförde",2016
"01058",0.55889,3,6,2,"Rendsburg-Eckernförde",2017
"01058",0.54249,3,5,2,"Rendsburg-Eckernförde",2018
"01058",0.55062,3,5,2,"Rendsburg-Eckernförde",2019
"01058",0.53658,3,5,2,"Rendsburg-Eckernförde",2020
"01059",0.64929,4,7,2,"Schleswig-Flensburg",1998
"01059",0.65731,4,8,2,"Schleswig-Flensburg",1999
"01059",0.60198,4,8,2,"Schleswig-Flensburg",2000
"01059",0.62751,4,8,2,"Schleswig-Flensburg",2001
"01059",0.62836,4,8,2,"Schleswig-Flensburg",2002
"01059",0.6375,4,8,2,"Schleswig-Flensburg",2003
"01059",0.62765,4,8,2,"Schleswig-Flensburg",2004
"01059",0.66957,4,8,2,"Schleswig-Flensburg",2005
"01059",0.66896,4,8,2,"Schleswig-Flensburg",2006
"01059",0.73981,4,8,2,"Schleswig-Flensburg",2007
"01059",0.77832,5,9,3,"Schleswig-Flensburg",2008
"01059",0.73682,4,8,2,"Schleswig-Flensburg",2009
"01059",0.75983,5,9,3,"Schleswig-Flensburg",2010
"01059",0.71869,5,9,3,"Schleswig-Flensburg",2011
"01059",0.74262,5,9,3,"Schleswig-Flensburg",2012
"01059",0.75799,5,9,3,"Schleswig-Flensburg",2013
"01059",0.76604,5,9,3,"Schleswig-Flensburg",2014
"01059",0.7348,5,9,3,"Schleswig-Flensburg",2015
"01059",0.70525,5,9,3,"Schleswig-Flensburg",2016
"01059",0.7081,5,9,3,"Schleswig-Flensburg",2017
"01059",0.74154,5,9,3,"Schleswig-Flensburg",2018
"01059",0.69411,4,8,2,"Schleswig-Flensburg",2019
"01059",0.67368,4,8,2,"Schleswig-Flensburg",2020
"01060",0.51403,2,4,2,"Segeberg",1998
"01060",0.48074,2,4,2,"Segeberg",1999
"01060",0.42602,2,3,2,"Segeberg",2000
"01060",0.45074,2,4,2,"Segeberg",2001
"01060",0.4453,2,3,2,"Segeberg",2002
"01060",0.44486,2,3,2,"Segeberg",2003
"01060",0.4507,2,4,2,"Segeberg",2004
"01060",0.47405,2,4,2,"Segeberg",2005
"01060",0.49826,2,4,2,"Segeberg",2006
"01060",0.49632,2,4,2,"Segeberg",2007
"01060",0.53694,2,4,2,"Segeberg",2008
"01060",0.50625,2,3,2,"Segeberg",2009
"01060",0.52454,2,4,2,"Segeberg",2010
"01060",0.5241,2,4,2,"Segeberg",2011
"01060",0.5345,3,5,2,"Segeberg",2012
"01060",0.55517,3,5,2,"Segeberg",2013
"01060",0.54946,3,5,2,"Segeberg",2014
"01060",0.54055,3,5,2,"Segeberg",2015
"01060",0.52518,3,5,2,"Segeberg",2016
"01060",0.51849,3,5,2,"Segeberg",2017
"01060",0.53513,3,5,2,"Segeberg",2018
"01060",0.54311,3,5,2,"Segeberg",2019
"01060",0.52878,3,5,2,"Segeberg",2020
"01061",0.62169,4,7,2,"Steinburg",1998
"01061",0.63927,4,7,2,"Steinburg",1999
"01061",0.5741,4,7,2,"Steinburg",2000
"01061",0.57201,4,7,2,"Steinburg",2001
"01061",0.59256,4,7,2,"Steinburg",2002
"01061",0.58509,4,7,2,"Steinburg",2003
"01061",0.6217,4,8,2,"Steinburg",2004
"01061",0.6024,4,7,2,"Steinburg",2005
"01061",0.62433,4,7,2,"Steinburg",2006
"01061",0.61307,3,6,2,"Steinburg",2007
"01061",0.68042,4,7,2,"Steinburg",2008
"01061",0.64399,4,7,2,"Steinburg",2009
"01061",0.67869,4,7,2,"Steinburg",2010
"01061",0.66911,4,7,2,"Steinburg",2011
"01061",0.68114,4,8,2,"Steinburg",2012
"01061",0.67376,4,7,2,"Steinburg",2013
"01061",0.70851,4,8,2,"Steinburg",2014
"01061",0.69135,4,8,2,"Steinburg",2015
"01061",0.68077,5,9,3,"Steinburg",2016
"01061",0.67681,4,8,2,"Steinburg",2017
"01061",0.69568,4,8,2,"Steinburg",2018
"01061",0.68334,4,8,2,"Steinburg",2019
"01061",0.66782,4,8,2,"Steinburg",2020
"01062",0.34031,1,1,1,"Stormarn",1998
"01062",0.3388,1,1,1,"Stormarn",1999
"01062",0.25225,1,1,1,"Stormarn",2000
"01062",0.25293,1,1,1,"Stormarn",2001
"01062",0.26135,1,1,1,"Stormarn",2002
"01062",0.26236,1,1,1,"Stormarn",2003
"01062",0.27088,1,1,1,"Stormarn",2004
"01062",0.28557,1,1,1,"Stormarn",2005
"01062",0.33048,1,1,1,"Stormarn",2006
"01062",0.3258,1,1,1,"Stormarn",2007
"01062",0.39968,1,2,1,"Stormarn",2008
"01062",0.37744,1,1,1,"Stormarn",2009
"01062",0.38637,1,1,1,"Stormarn",2010
"01062",0.38083,1,2,1,"Stormarn",2011
"01062",0.37846,1,2,1,"Stormarn",2012
"01062",0.38238,1,2,1,"Stormarn",2013
"01062",0.40945,1,2,1,"Stormarn",2014
"01062",0.38666,1,2,1,"Stormarn",2015
"01062",0.38164,1,2,1,"Stormarn",2016
"01062",0.35926,1,2,1,"Stormarn",2017
"01062",0.37624,1,2,1,"Stormarn",2018
"01062",0.37278,1,2,1,"Stormarn",2019
"01062",0.37001,1,2,1,"Stormarn",2020
"02000",0.41898,2,3,2,"Hamburg, Stadt",1998
"02000",0.41775,2,3,2,"Hamburg, Stadt",1999
"02000",0.37134,1,2,1,"Hamburg, Stadt",2000
"02000",0.36426,1,2,1,"Hamburg, Stadt",2001
"02000",0.38935,1,2,1,"Hamburg, Stadt",2002
"02000",0.38908,1,2,1,"Hamburg, Stadt",2003
"02000",0.38297,1,2,1,"Hamburg, Stadt",2004
"02000",0.40938,2,3,2,"Hamburg, Stadt",2005
"02000",0.44378,2,3,2,"Hamburg, Stadt",2006
"02000",0.45749,2,3,2,"Hamburg, Stadt",2007
"02000",0.47105,2,3,2,"Hamburg, Stadt",2008
"02000",0.45167,1,2,1,"Hamburg, Stadt",2009
"02000",0.45991,2,3,2,"Hamburg, Stadt",2010
"02000",0.41853,1,2,1,"Hamburg, Stadt",2011
"02000",0.36753,1,2,1,"Hamburg, Stadt",2012
"02000",0.35383,1,1,1,"Hamburg, Stadt",2013
"02000",0.36024,1,1,1,"Hamburg, Stadt",2014
"02000",0.34969,1,1,1,"Hamburg, Stadt",2015
"02000",0.31362,1,1,1,"Hamburg, Stadt",2016
"02000",0.31279,1,1,1,"Hamburg, Stadt",2017
"02000",0.33204,1,1,1,"Hamburg, Stadt",2018
"02000",0.32615,1,1,1,"Hamburg, Stadt",2019
"02000",0.34825,1,2,1,"Hamburg, Stadt",2020
"03101",0.44999,2,3,2,"Braunschweig, Stadt",1998
"03101",0.41324,2,3,2,"Braunschweig, Stadt",1999
"03101",0.39755,2,3,2,"Braunschweig, Stadt",2000
"03101",0.39391,2,3,2,"Braunschweig, Stadt",2001
"03101",0.43542,2,3,2,"Braunschweig, Stadt",2002
"03101",0.43084,2,3,2,"Braunschweig, Stadt",2003
"03101",0.41187,2,3,2,"Braunschweig, Stadt",2004
"03101",0.45606,2,3,2,"Braunschweig, Stadt",2005
"03101",0.45797,2,3,2,"Braunschweig, Stadt",2006
"03101",0.44784,2,3,2,"Braunschweig, Stadt",2007
"03101",0.47313,2,3,2,"Braunschweig, Stadt",2008
"03101",0.46623,2,3,2,"Braunschweig, Stadt",2009
"03101",0.45252,1,2,1,"Braunschweig, Stadt",2010
"03101",0.44331,2,3,2,"Braunschweig, Stadt",2011
"03101",0.3912,1,2,1,"Braunschweig, Stadt",2012
"03101",0.39595,1,2,1,"Braunschweig, Stadt",2013
"03101",0.37527,1,2,1,"Braunschweig, Stadt",2014
"03101",0.35708,1,2,1,"Braunschweig, Stadt",2015
"03101",0.31458,1,1,1,"Braunschweig, Stadt",2016
"03101",0.31856,1,1,1,"Braunschweig, Stadt",2017
"03101",0.31323,1,1,1,"Braunschweig, Stadt",2018
"03101",0.31464,1,1,1,"Braunschweig, Stadt",2019
"03101",0.31991,1,1,1,"Braunschweig, Stadt",2020
"03102",0.66095,4,8,2,"Salzgitter, Stadt",1998
"03102",0.64235,4,7,2,"Salzgitter, Stadt",1999
"03102",0.56426,4,7,2,"Salzgitter, Stadt",2000
"03102",0.5475,4,7,2,"Salzgitter, Stadt",2001
"03102",0.57837,4,7,2,"Salzgitter, Stadt",2002
"03102",0.58458,4,7,2,"Salzgitter, Stadt",2003
"03102",0.54322,3,6,2,"Salzgitter, Stadt",2004
"03102",0.59818,4,7,2,"Salzgitter, Stadt",2005
"03102",0.62787,4,7,2,"Salzgitter, Stadt",2006
"03102",0.62102,4,7,2,"Salzgitter, Stadt",2007
"03102",0.66676,4,7,2,"Salzgitter, Stadt",2008
"03102",0.66869,4,7,2,"Salzgitter, Stadt",2009
"03102",0.6468,4,7,2,"Salzgitter, Stadt",2010
"03102",0.62049,3,6,2,"Salzgitter, Stadt",2011
"03102",0.5719,3,6,2,"Salzgitter, Stadt",2012
"03102",0.59872,3,6,2,"Salzgitter, Stadt",2013
"03102",0.61044,3,6,2,"Salzgitter, Stadt",2014
"03102",0.63414,4,7,2,"Salzgitter, Stadt",2015
"03102",0.64278,4,8,2,"Salzgitter, Stadt",2016
"03102",0.69494,5,9,3,"Salzgitter, Stadt",2017
"03102",0.75029,5,9,3,"Salzgitter, Stadt",2018
"03102",0.6975,5,9,3,"Salzgitter, Stadt",2019
"03102",0.75627,5,10,3,"Salzgitter, Stadt",2020
"03103",0.30235,1,1,1,"Wolfsburg, Stadt",1998
"03103",0.2701,1,1,1,"Wolfsburg, Stadt",1999
"03103",0.30758,1,1,1,"Wolfsburg, Stadt",2000
"03103",0.28441,1,1,1,"Wolfsburg, Stadt",2001
"03103",0.4174,2,3,2,"Wolfsburg, Stadt",2002
"03103",0.39666,2,3,2,"Wolfsburg, Stadt",2003
"03103",0.34116,1,2,1,"Wolfsburg, Stadt",2004
"03103",0.40443,2,3,2,"Wolfsburg, Stadt",2005
"03103",0.40392,1,2,1,"Wolfsburg, Stadt",2006
"03103",0.31625,1,1,1,"Wolfsburg, Stadt",2007
"03103",0.34432,1,1,1,"Wolfsburg, Stadt",2008
"03103",0.28833,1,1,1,"Wolfsburg, Stadt",2009
"03103",0.29763,1,1,1,"Wolfsburg, Stadt",2010
"03103",0.29288,1,1,1,"Wolfsburg, Stadt",2011
"03103",0.16951,1,1,1,"Wolfsburg, Stadt",2012
"03103",0.15921,1,1,1,"Wolfsburg, Stadt",2013
"03103",0.14624,1,1,1,"Wolfsburg, Stadt",2014
"03103",0.12752,1,1,1,"Wolfsburg, Stadt",2015
"03103",0.13827,1,1,1,"Wolfsburg, Stadt",2016
"03103",0.14432,1,1,1,"Wolfsburg, Stadt",2017
"03103",0.14103,1,1,1,"Wolfsburg, Stadt",2018
"03103",0.16255,1,1,1,"Wolfsburg, Stadt",2019
"03103",0.16125,1,1,1,"Wolfsburg, Stadt",2020
"03151",0.56139,3,6,2,"Gifhorn",1998
"03151",0.5428,3,5,2,"Gifhorn",1999
"03151",0.54849,3,6,2,"Gifhorn",2000
"03151",0.51551,3,6,2,"Gifhorn",2001
"03151",0.56665,3,6,2,"Gifhorn",2002
"03151",0.57651,3,6,2,"Gifhorn",2003
"03151",0.52721,3,6,2,"Gifhorn",2004
"03151",0.56067,3,6,2,"Gifhorn",2005
"03151",0.56212,3,5,2,"Gifhorn",2006
"03151",0.53507,3,5,2,"Gifhorn",2007
"03151",0.58109,3,5,2,"Gifhorn",2008
"03151",0.54568,2,4,2,"Gifhorn",2009
"03151",0.55248,2,4,2,"Gifhorn",2010
"03151",0.5585,3,5,2,"Gifhorn",2011
"03151",0.4953,2,4,2,"Gifhorn",2012
"03151",0.49602,2,3,2,"Gifhorn",2013
"03151",0.46977,2,3,2,"Gifhorn",2014
"03151",0.46457,2,3,2,"Gifhorn",2015
"03151",0.45322,2,3,2,"Gifhorn",2016
"03151",0.46181,2,3,2,"Gifhorn",2017
"03151",0.48206,2,3,2,"Gifhorn",2018
"03151",0.43157,2,3,2,"Gifhorn",2019
"03151",0.44928,2,3,2,"Gifhorn",2020
"03153",0.65828,4,7,2,"Goslar",1998
"03153",0.65953,4,8,2,"Goslar",1999
"03153",0.59579,4,7,2,"Goslar",2000
"03153",0.61461,4,8,2,"Goslar",2001
"03153",0.63478,4,8,2,"Goslar",2002
"03153",0.66729,4,8,2,"Goslar",2003
"03153",0.5936,4,7,2,"Goslar",2004
"03153",0.67382,4,8,2,"Goslar",2005
"03153",0.69898,4,8,2,"Goslar",2006
"03153",0.68029,4,8,2,"Goslar",2007
"03153",0.73922,4,8,2,"Goslar",2008
"03153",0.71163,4,8,2,"Goslar",2009
"03153",0.69218,4,7,2,"Goslar",2010
"03153",0.71401,4,8,2,"Goslar",2011
"03153",0.68199,4,8,2,"Goslar",2012
"03153",0.69191,4,8,2,"Goslar",2013
"03153",0.71,4,8,2,"Goslar",2014
"03153",0.66575,4,7,2,"Goslar",2015
"03153",0.64439,4,8,2,"Goslar",2016
"03153",0.64336,4,8,2,"Goslar",2017
"03153",0.65826,4,7,2,"Goslar",2018
"03153",0.65991,4,8,2,"Goslar",2019
"03153",0.69228,5,9,3,"Goslar",2020
"03154",0.59863,3,6,2,"Helmstedt",1998
"03154",0.59917,4,7,2,"Helmstedt",1999
"03154",0.53328,3,6,2,"Helmstedt",2000
"03154",0.54592,3,6,2,"Helmstedt",2001
"03154",0.5952,4,7,2,"Helmstedt",2002
"03154",0.62793,4,7,2,"Helmstedt",2003
"03154",0.5575,4,7,2,"Helmstedt",2004
"03154",0.60887,4,7,2,"Helmstedt",2005
"03154",0.65831,4,7,2,"Helmstedt",2006
"03154",0.59641,3,6,2,"Helmstedt",2007
