"","Raumordnungsregion Nr","GISD_Score","GISD_5","GISD_10","GISD_k","Raumordnungsregion","Jahr"
"1625","904",0.519212,2,3,2,"Donau-Iller (BY)",2002
"1626","904",0.506766,2,3,2,"Donau-Iller (BY)",2003
"1627","904",0.504627,2,3,2,"Donau-Iller (BY)",2004
"1628","904",0.511366,2,3,2,"Donau-Iller (BY)",2005
"1629","904",0.474862,1,2,1,"Donau-Iller (BY)",2006
"1630","904",0.435156,1,2,1,"Donau-Iller (BY)",2007
"1631","904",0.415215,1,2,1,"Donau-Iller (BY)",2008
"1632","904",0.432054,1,2,1,"Donau-Iller (BY)",2009
"1633","904",0.414172,1,2,1,"Donau-Iller (BY)",2010
"1634","904",0.377943,2,3,2,"Donau-Iller (BY)",2011
"1635","904",0.37323,1,2,1,"Donau-Iller (BY)",2012
"1636","904",0.350282,2,3,2,"Donau-Iller (BY)",2013
"1637","904",0.317459,1,2,1,"Donau-Iller (BY)",2014
"1638","904",0.315902,1,2,1,"Donau-Iller (BY)",2015
"1639","904",0.305036,2,3,2,"Donau-Iller (BY)",2016
"1640","904",0.315608,2,3,2,"Donau-Iller (BY)",2017
"1641","905",0.680188,3,5,2,"Donau-Wald",1998
"1642","905",0.657241,3,5,2,"Donau-Wald",1999
"1643","905",0.630449,3,5,2,"Donau-Wald",2000
"1644","905",0.598773,3,6,2,"Donau-Wald",2001
"1645","905",0.614018,3,6,2,"Donau-Wald",2002
"1646","905",0.603707,3,6,2,"Donau-Wald",2003
"1647","905",0.5923,3,5,2,"Donau-Wald",2004
"1648","905",0.600993,3,5,2,"Donau-Wald",2005
"1649","905",0.583306,3,5,2,"Donau-Wald",2006
"1650","905",0.539708,3,5,2,"Donau-Wald",2007
"1651","905",0.535509,3,5,2,"Donau-Wald",2008
"1652","905",0.536057,3,5,2,"Donau-Wald",2009
"1653","905",0.525538,3,6,2,"Donau-Wald",2010
"1654","905",0.490882,3,6,2,"Donau-Wald",2011
"1655","905",0.476801,3,5,2,"Donau-Wald",2012
"1656","905",0.435176,3,5,2,"Donau-Wald",2013
"1657","905",0.416707,3,5,2,"Donau-Wald",2014
"1658","905",0.414396,3,5,2,"Donau-Wald",2015
"1659","905",0.409214,3,5,2,"Donau-Wald",2016
"1660","905",0.394137,3,5,2,"Donau-Wald",2017
"1661","906",0.58916,1,2,1,"Industrieregion Mittelfranken",1998
"1662","906",0.558668,1,2,1,"Industrieregion Mittelfranken",1999
"1663","906",0.517118,1,2,1,"Industrieregion Mittelfranken",2000
"1664","906",0.479898,1,2,1,"Industrieregion Mittelfranken",2001
"1665","906",0.475845,1,2,1,"Industrieregion Mittelfranken",2002
"1666","906",0.481538,1,2,1,"Industrieregion Mittelfranken",2003
"1667","906",0.48286,1,2,1,"Industrieregion Mittelfranken",2004
"1668","906",0.482421,1,2,1,"Industrieregion Mittelfranken",2005
"1669","906",0.461678,1,2,1,"Industrieregion Mittelfranken",2006
"1670","906",0.430298,1,2,1,"Industrieregion Mittelfranken",2007
"1671","906",0.390115,1,2,1,"Industrieregion Mittelfranken",2008
"1672","906",0.38618,1,2,1,"Industrieregion Mittelfranken",2009
"1673","906",0.372535,1,2,1,"Industrieregion Mittelfranken",2010
"1674","906",0.331292,1,1,1,"Industrieregion Mittelfranken",2011
"1675","906",0.322485,1,1,1,"Industrieregion Mittelfranken",2012
"1676","906",0.302296,1,2,1,"Industrieregion Mittelfranken",2013
"1677","906",0.291612,1,2,1,"Industrieregion Mittelfranken",2014
"1678","906",0.269128,1,1,1,"Industrieregion Mittelfranken",2015
"1679","906",0.257611,1,1,1,"Industrieregion Mittelfranken",2016
"1680","906",0.245569,1,2,1,"Industrieregion Mittelfranken",2017
"1681","907",0.532016,1,1,1,"Ingolstadt",1998
"1682","907",0.493014,1,1,1,"Ingolstadt",1999
"1683","907",0.486767,1,1,1,"Ingolstadt",2000
"1684","907",0.453814,1,1,1,"Ingolstadt",2001
"1685","907",0.440449,1,1,1,"Ingolstadt",2002
"1686","907",0.424556,1,1,1,"Ingolstadt",2003
"1687","907",0.432385,1,1,1,"Ingolstadt",2004
"1688","907",0.431029,1,1,1,"Ingolstadt",2005
"1689","907",0.404915,1,1,1,"Ingolstadt",2006
"1690","907",0.381529,1,1,1,"Ingolstadt",2007
"1691","907",0.35831,1,1,1,"Ingolstadt",2008
"1692","907",0.354068,1,1,1,"Ingolstadt",2009
"1693","907",0.321435,1,1,1,"Ingolstadt",2010
"1694","907",0.290625,1,1,1,"Ingolstadt",2011
"1695","907",0.282376,1,1,1,"Ingolstadt",2012
"1696","907",0.232074,1,1,1,"Ingolstadt",2013
"1697","907",0.203763,1,1,1,"Ingolstadt",2014
"1698","907",0.181647,1,1,1,"Ingolstadt",2015
"1699","907",0.162301,1,1,1,"Ingolstadt",2016
"1700","907",0.161576,1,1,1,"Ingolstadt",2017
"1701","908",0.583113,1,2,1,"Landshut",1998
"1702","908",0.563454,1,2,1,"Landshut",1999
"1703","908",0.538351,1,2,1,"Landshut",2000
"1704","908",0.511443,2,3,2,"Landshut",2001
"1705","908",0.504356,1,2,1,"Landshut",2002
"1706","908",0.505579,2,3,2,"Landshut",2003
"1707","908",0.507607,2,3,2,"Landshut",2004
"1708","908",0.508791,2,3,2,"Landshut",2005
"1709","908",0.48419,2,3,2,"Landshut",2006
"1710","908",0.45093,2,3,2,"Landshut",2007
"1711","908",0.44235,2,3,2,"Landshut",2008
"1712","908",0.440238,2,3,2,"Landshut",2009
"1713","908",0.419031,2,3,2,"Landshut",2010
"1714","908",0.393774,2,3,2,"Landshut",2011
"1715","908",0.378789,2,3,2,"Landshut",2012
"1716","908",0.343715,2,3,2,"Landshut",2013
"1717","908",0.335805,2,3,2,"Landshut",2014
"1718","908",0.318509,2,3,2,"Landshut",2015
"1719","908",0.311022,2,3,2,"Landshut",2016
"1720","908",0.293651,2,3,2,"Landshut",2017
"1721","909",0.669934,3,5,2,"Main-Rhön",1998
"1722","909",0.642262,3,5,2,"Main-Rhön",1999
"1723","909",0.606726,2,4,2,"Main-Rhön",2000
"1724","909",0.569711,3,5,2,"Main-Rhön",2001
"1725","909",0.572988,3,5,2,"Main-Rhön",2002
"1726","909",0.585143,3,5,2,"Main-Rhön",2003
"1727","909",0.565194,3,5,2,"Main-Rhön",2004
"1728","909",0.558386,2,4,2,"Main-Rhön",2005
"1729","909",0.549133,2,4,2,"Main-Rhön",2006
"1730","909",0.519646,2,4,2,"Main-Rhön",2007
"1731","909",0.513387,3,5,2,"Main-Rhön",2008
"1732","909",0.499648,3,5,2,"Main-Rhön",2009
"1733","909",0.479618,3,5,2,"Main-Rhön",2010
"1734","909",0.455734,3,5,2,"Main-Rhön",2011
"1735","909",0.454677,3,5,2,"Main-Rhön",2012
"1736","909",0.407751,2,4,2,"Main-Rhön",2013
"1737","909",0.39473,2,4,2,"Main-Rhön",2014
"1738","909",0.379587,2,4,2,"Main-Rhön",2015
"1739","909",0.382514,3,5,2,"Main-Rhön",2016
"1740","909",0.371617,3,5,2,"Main-Rhön",2017
"1741","910",0.401133,1,1,1,"München",1998
"1742","910",0.362421,1,1,1,"München",1999
"1743","910",0.321883,1,1,1,"München",2000
"1744","910",0.285547,1,1,1,"München",2001
"1745","910",0.26723,1,1,1,"München",2002
"1746","910",0.267553,1,1,1,"München",2003
"1747","910",0.272076,1,1,1,"München",2004
"1748","910",0.27364,1,1,1,"München",2005
"1749","910",0.253332,1,1,1,"München",2006
"1750","910",0.22909,1,1,1,"München",2007
"1751","910",0.174286,1,1,1,"München",2008
"1752","910",0.175993,1,1,1,"München",2009
"1753","910",0.159168,1,1,1,"München",2010
"1754","910",0.129555,1,1,1,"München",2011
"1755","910",0.118537,1,1,1,"München",2012
"1756","910",0.091224,1,1,1,"München",2013
"1757","910",0.056965,1,1,1,"München",2014
"1758","910",0.040816,1,1,1,"München",2015
"1759","910",0.016839,1,1,1,"München",2016
"1760","910",0,1,1,1,"München",2017
"1761","911",0.675223,3,5,2,"Oberfranken-Ost",1998
"1762","911",0.650621,3,5,2,"Oberfranken-Ost",1999
"1763","911",0.617529,3,5,2,"Oberfranken-Ost",2000
"1764","911",0.585761,3,5,2,"Oberfranken-Ost",2001
"1765","911",0.589912,3,5,2,"Oberfranken-Ost",2002
"1766","911",0.590029,3,5,2,"Oberfranken-Ost",2003
"1767","911",0.578142,3,5,2,"Oberfranken-Ost",2004
"1768","911",0.586158,3,5,2,"Oberfranken-Ost",2005
"1769","911",0.5641,3,5,2,"Oberfranken-Ost",2006
"1770","911",0.534316,3,5,2,"Oberfranken-Ost",2007
"1771","911",0.508464,3,5,2,"Oberfranken-Ost",2008
"1772","911",0.502474,3,5,2,"Oberfranken-Ost",2009
"1773","911",0.484658,3,5,2,"Oberfranken-Ost",2010
"1774","911",0.460816,3,5,2,"Oberfranken-Ost",2011
"1775","911",0.465033,3,5,2,"Oberfranken-Ost",2012
"1776","911",0.434271,3,5,2,"Oberfranken-Ost",2013
"1777","911",0.409957,3,5,2,"Oberfranken-Ost",2014
"1778","911",0.408583,3,5,2,"Oberfranken-Ost",2015
"1779","911",0.388842,3,5,2,"Oberfranken-Ost",2016
"1780","911",0.370576,3,5,2,"Oberfranken-Ost",2017
"1781","912",0.630763,2,4,2,"Oberfranken-West",1998
"1782","912",0.605454,2,4,2,"Oberfranken-West",1999
"1783","912",0.563411,2,3,2,"Oberfranken-West",2000
"1784","912",0.51844,2,3,2,"Oberfranken-West",2001
"1785","912",0.532826,2,4,2,"Oberfranken-West",2002
"1786","912",0.529516,2,4,2,"Oberfranken-West",2003
"1787","912",0.520786,2,4,2,"Oberfranken-West",2004
"1788","912",0.530616,2,3,2,"Oberfranken-West",2005
"1789","912",0.513721,2,3,2,"Oberfranken-West",2006
"1790","912",0.475277,2,3,2,"Oberfranken-West",2007
"1791","912",0.449891,2,3,2,"Oberfranken-West",2008
"1792","912",0.448263,2,3,2,"Oberfranken-West",2009
"1793","912",0.430641,2,3,2,"Oberfranken-West",2010
"1794","912",0.407256,2,3,2,"Oberfranken-West",2011
"1795","912",0.405556,2,3,2,"Oberfranken-West",2012
"1796","912",0.371005,2,3,2,"Oberfranken-West",2013
"1797","912",0.356875,2,3,2,"Oberfranken-West",2014
"1798","912",0.334028,2,3,2,"Oberfranken-West",2015
"1799","912",0.317441,2,3,2,"Oberfranken-West",2016
"1800","912",0.314428,2,3,2,"Oberfranken-West",2017
"1801","913",0.51421,1,1,1,"Oberland",1998
"1802","913",0.486285,1,1,1,"Oberland",1999
"1803","913",0.453897,1,1,1,"Oberland",2000
"1804","913",0.434271,1,1,1,"Oberland",2001
"1805","913",0.422422,1,1,1,"Oberland",2002
"1806","913",0.414895,1,1,1,"Oberland",2003
"1807","913",0.42832,1,1,1,"Oberland",2004
"1808","913",0.436881,1,1,1,"Oberland",2005
"1809","913",0.405396,1,1,1,"Oberland",2006
"1810","913",0.380796,1,1,1,"Oberland",2007
"1811","913",0.349249,1,1,1,"Oberland",2008
"1812","913",0.346127,1,1,1,"Oberland",2009
"1813","913",0.33574,1,1,1,"Oberland",2010
"1814","913",0.310577,1,1,1,"Oberland",2011
"1815","913",0.291542,1,1,1,"Oberland",2012
"1816","913",0.263702,1,1,1,"Oberland",2013
"1817","913",0.252483,1,1,1,"Oberland",2014
"1818","913",0.244581,1,1,1,"Oberland",2015
"1819","913",0.223548,1,1,1,"Oberland",2016
"1820","913",0.214033,1,1,1,"Oberland",2017
"1821","914",0.665269,3,5,2,"Oberpfalz-Nord",1998
"1822","914",0.645218,3,5,2,"Oberpfalz-Nord",1999
"1823","914",0.61478,3,5,2,"Oberpfalz-Nord",2000
"1824","914",0.583444,3,5,2,"Oberpfalz-Nord",2001
"1825","914",0.582797,3,5,2,"Oberpfalz-Nord",2002
"1826","914",0.595725,3,5,2,"Oberpfalz-Nord",2003
"1827","914",0.572271,3,5,2,"Oberpfalz-Nord",2004
"1828","914",0.586101,3,5,2,"Oberpfalz-Nord",2005
"1829","914",0.564837,3,5,2,"Oberpfalz-Nord",2006
"1830","914",0.526585,2,4,2,"Oberpfalz-Nord",2007
"1831","914",0.521108,3,5,2,"Oberpfalz-Nord",2008
"1832","914",0.523831,3,5,2,"Oberpfalz-Nord",2009
"1833","914",0.501159,3,5,2,"Oberpfalz-Nord",2010
"1834","914",0.485488,3,5,2,"Oberpfalz-Nord",2011
"1835","914",0.469339,3,5,2,"Oberpfalz-Nord",2012
"1836","914",0.433137,3,5,2,"Oberpfalz-Nord",2013
"1837","914",0.407228,3,5,2,"Oberpfalz-Nord",2014
"1838","914",0.399334,3,5,2,"Oberpfalz-Nord",2015
"1839","914",0.384375,3,5,2,"Oberpfalz-Nord",2016
"1840","914",0.380522,3,5,2,"Oberpfalz-Nord",2017
"1841","915",0.596035,2,3,2,"Regensburg",1998
"1842","915",0.566809,2,3,2,"Regensburg",1999
"1843","915",0.547107,2,3,2,"Regensburg",2000
"1844","915",0.529984,2,4,2,"Regensburg",2001
"1845","915",0.509781,2,3,2,"Regensburg",2002
"1846","915",0.497273,1,2,1,"Regensburg",2003
"1847","915",0.492821,1,2,1,"Regensburg",2004
"1848","915",0.491814,1,2,1,"Regensburg",2005
"1849","915",0.465936,1,2,1,"Regensburg",2006
"1850","915",0.436226,1,2,1,"Regensburg",2007
"1851","915",0.407468,1,2,1,"Regensburg",2008
"1852","915",0.416826,1,2,1,"Regensburg",2009
"1853","915",0.398311,1,2,1,"Regensburg",2010
"1854","915",0.366204,1,2,1,"Regensburg",2011
"1855","915",0.35236,1,2,1,"Regensburg",2012
"1856","915",0.320759,1,2,1,"Regensburg",2013
"1857","915",0.297594,1,2,1,"Regensburg",2014
"1858","915",0.286784,1,2,1,"Regensburg",2015
"1859","915",0.270302,1,2,1,"Regensburg",2016
"1860","915",0.266921,1,2,1,"Regensburg",2017
"1861","916",0.57711,1,2,1,"Südostoberbayern",1998
"1862","916",0.556445,1,2,1,"Südostoberbayern",1999
"1863","916",0.528211,1,2,1,"Südostoberbayern",2000
"1864","916",0.517675,2,3,2,"Südostoberbayern",2001
"1865","916",0.517931,2,3,2,"Südostoberbayern",2002
"1866","916",0.498044,1,2,1,"Südostoberbayern",2003
"1867","916",0.493133,1,2,1,"Südostoberbayern",2004
"1868","916",0.491737,1,2,1,"Südostoberbayern",2005
"1869","916",0.465284,1,2,1,"Südostoberbayern",2006
"1870","916",0.43188,1,2,1,"Südostoberbayern",2007
"1871","916",0.412465,1,2,1,"Südostoberbayern",2008
"1872","916",0.42004,1,2,1,"Südostoberbayern",2009
"1873","916",0.409424,1,2,1,"Südostoberbayern",2010
"1874","916",0.376525,1,2,1,"Südostoberbayern",2011
"1875","916",0.372709,1,2,1,"Südostoberbayern",2012
"1876","916",0.337454,1,2,1,"Südostoberbayern",2013
"1877","916",0.315839,1,2,1,"Südostoberbayern",2014
"1878","916",0.307591,1,2,1,"Südostoberbayern",2015
"1879","916",0.290789,1,2,1,"Südostoberbayern",2016
"1880","916",0.276762,1,2,1,"Südostoberbayern",2017
"1881","917",0.645715,2,4,2,"Westmittelfranken",1998
"1882","917",0.612905,2,4,2,"Westmittelfranken",1999
"1883","917",0.594904,2,4,2,"Westmittelfranken",2000
"1884","917",0.561019,2,4,2,"Westmittelfranken",2001
"1885","917",0.568864,2,4,2,"Westmittelfranken",2002
"1886","917",0.564557,2,4,2,"Westmittelfranken",2003
"1887","917",0.567752,3,5,2,"Westmittelfranken",2004
"1888","917",0.568182,3,5,2,"Westmittelfranken",2005
"1889","917",0.540731,2,4,2,"Westmittelfranken",2006
"1890","917",0.510559,2,4,2,"Westmittelfranken",2007
"1891","917",0.49846,2,4,2,"Westmittelfranken",2008
"1892","917",0.505353,3,5,2,"Westmittelfranken",2009
"1893","917",0.476619,2,4,2,"Westmittelfranken",2010
"1894","917",0.448232,2,4,2,"Westmittelfranken",2011
"1895","917",0.447194,2,4,2,"Westmittelfranken",2012
"1896","917",0.421764,3,5,2,"Westmittelfranken",2013
"1897","917",0.392682,2,4,2,"Westmittelfranken",2014
"1898","917",0.389459,2,4,2,"Westmittelfranken",2015
"1899","917",0.379465,3,5,2,"Westmittelfranken",2016
"1900","917",0.376404,3,5,2,"Westmittelfranken",2017
"1901","918",0.56372,1,1,1,"Würzburg",1998
"1902","918",0.524958,1,1,1,"Würzburg",1999
"1903","918",0.496673,1,1,1,"Würzburg",2000
"1904","918",0.468098,1,2,1,"Würzburg",2001
"1905","918",0.464747,1,2,1,"Würzburg",2002
"1906","918",0.466906,1,2,1,"Würzburg",2003
"1907","918",0.452383,1,1,1,"Würzburg",2004
"1908","918",0.469281,1,2,1,"Würzburg",2005
"1909","918",0.449565,1,2,1,"Würzburg",2006
"1910","918",0.416216,1,1,1,"Würzburg",2007
"1911","918",0.389492,1,1,1,"Würzburg",2008
"1912","918",0.382886,1,1,1,"Würzburg",2009
"1913","918",0.364897,1,1,1,"Würzburg",2010
"1914","918",0.335493,1,2,1,"Würzburg",2011
"1915","918",0.329724,1,1,1,"Würzburg",2012
"1916","918",0.307257,1,2,1,"Würzburg",2013
"1917","918",0.279072,1,1,1,"Würzburg",2014
"1918","918",0.273311,1,2,1,"Würzburg",2015
"1919","918",0.257757,1,2,1,"Würzburg",2016
"1920","918",0.242065,1,1,1,"Würzburg",2017
