"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.43757,"9161000","Ingolstadt",1998
"2",0.418145,"9161000","Ingolstadt",1999
"3",0.467451,"9161000","Ingolstadt",2000
"4",0.469523,"9161000","Ingolstadt",2001
"5",0.440643,"9161000","Ingolstadt",2002
"6",0.417228,"9161000","Ingolstadt",2003
"7",0.41669,"9161000","Ingolstadt",2004
"8",0.422119,"9161000","Ingolstadt",2005
"9",0.428883,"9161000","Ingolstadt",2006
"10",0.45268,"9161000","Ingolstadt",2007
"11",0.46118,"9161000","Ingolstadt",2008
"12",0.462942,"9161000","Ingolstadt",2009
"13",0.442964,"9161000","Ingolstadt",2010
"14",0.410298,"9161000","Ingolstadt",2011
"15",0.419413,"9161000","Ingolstadt",2012
"16",0.351219,"9161000","Ingolstadt",2013
"17",0.330459,"9161000","Ingolstadt",2014
"18",0.289867,"9161000","Ingolstadt",2015
"19",0.243165,"9161000","Ingolstadt",2016
"20",0.27074,"9161000","Ingolstadt",2017
"21",0.315335,"9161000","Ingolstadt",2018
"22",0.313978,"9161000","Ingolstadt",2019
"23",0.312655,"9161000","Ingolstadt",2020
"24",0.250548,"9162000","München, Landeshauptstadt",1998
"25",0.22785,"9162000","München, Landeshauptstadt",1999
"26",0.172062,"9162000","München, Landeshauptstadt",2000
"27",0.163401,"9162000","München, Landeshauptstadt",2001
"28",0.136949,"9162000","München, Landeshauptstadt",2002
"29",0.179042,"9162000","München, Landeshauptstadt",2003
"30",0.136877,"9162000","München, Landeshauptstadt",2004
"31",0.17891,"9162000","München, Landeshauptstadt",2005
"32",0.201605,"9162000","München, Landeshauptstadt",2006
"33",0.214151,"9162000","München, Landeshauptstadt",2007
"34",0.220555,"9162000","München, Landeshauptstadt",2008
"35",0.234202,"9162000","München, Landeshauptstadt",2009
"36",0.230211,"9162000","München, Landeshauptstadt",2010
"37",0.208047,"9162000","München, Landeshauptstadt",2011
"38",0.218338,"9162000","München, Landeshauptstadt",2012
"39",0.214703,"9162000","München, Landeshauptstadt",2013
"40",0.150821,"9162000","München, Landeshauptstadt",2014
"41",0.169799,"9162000","München, Landeshauptstadt",2015
"42",0.115904,"9162000","München, Landeshauptstadt",2016
"43",0.140428,"9162000","München, Landeshauptstadt",2017
"44",0.107908,"9162000","München, Landeshauptstadt",2018
"45",0.103517,"9162000","München, Landeshauptstadt",2019
"46",0.09923,"9162000","München, Landeshauptstadt",2020
"47",0.621613,"9163000","Rosenheim",1998
"48",0.671708,"9163000","Rosenheim",1999
"49",0.659125,"9163000","Rosenheim",2000
"50",0.657318,"9163000","Rosenheim",2001
"51",0.637059,"9163000","Rosenheim",2002
"52",0.604519,"9163000","Rosenheim",2003
"53",0.537852,"9163000","Rosenheim",2004
"54",0.58887,"9163000","Rosenheim",2005
"55",0.62508,"9163000","Rosenheim",2006
"56",0.666098,"9163000","Rosenheim",2007
"57",0.681372,"9163000","Rosenheim",2008
"58",0.706859,"9163000","Rosenheim",2009
"59",0.733645,"9163000","Rosenheim",2010
"60",0.668511,"9163000","Rosenheim",2011
"61",0.752629,"9163000","Rosenheim",2012
"62",0.740011,"9163000","Rosenheim",2013
"63",0.73228,"9163000","Rosenheim",2014
"64",0.688493,"9163000","Rosenheim",2015
"65",0.663046,"9163000","Rosenheim",2016
"66",0.62675,"9163000","Rosenheim",2017
"67",0.633025,"9163000","Rosenheim",2018
"68",0.630905,"9163000","Rosenheim",2019
"69",0.628839,"9163000","Rosenheim",2020
"70",0.587563,"9171111","Altötting, Stadt",1998
"71",0.637778,"9171111","Altötting, Stadt",1999
"72",0.649578,"9171111","Altötting, Stadt",2000
"73",0.718833,"9171111","Altötting, Stadt",2001
"74",0.680369,"9171111","Altötting, Stadt",2002
"75",0.643832,"9171111","Altötting, Stadt",2003
"76",0.62263,"9171111","Altötting, Stadt",2004
"77",0.613496,"9171111","Altötting, Stadt",2005
"78",0.587652,"9171111","Altötting, Stadt",2006
"79",0.586289,"9171111","Altötting, Stadt",2007
"80",0.590991,"9171111","Altötting, Stadt",2008
"81",0.624171,"9171111","Altötting, Stadt",2009
"82",0.61969,"9171111","Altötting, Stadt",2010
"83",0.604448,"9171111","Altötting, Stadt",2011
"84",0.607361,"9171111","Altötting, Stadt",2012
"85",0.649643,"9171111","Altötting, Stadt",2013
"86",0.628768,"9171111","Altötting, Stadt",2014
"87",0.640364,"9171111","Altötting, Stadt",2015
"88",0.631436,"9171111","Altötting, Stadt",2016
"89",0.623004,"9171111","Altötting, Stadt",2017
"90",0.658786,"9171111","Altötting, Stadt",2018
"91",0.65984,"9171111","Altötting, Stadt",2019
"92",0.660872,"9171111","Altötting, Stadt",2020
"93",0.499685,"9171112","Burghausen, Stadt",1998
"94",0.548177,"9171112","Burghausen, Stadt",1999
"95",0.573205,"9171112","Burghausen, Stadt",2000
"96",0.639134,"9171112","Burghausen, Stadt",2001
"97",0.607046,"9171112","Burghausen, Stadt",2002
"98",0.566353,"9171112","Burghausen, Stadt",2003
"99",0.537347,"9171112","Burghausen, Stadt",2004
"100",0.534024,"9171112","Burghausen, Stadt",2005
"101",0.507899,"9171112","Burghausen, Stadt",2006
"102",0.52389,"9171112","Burghausen, Stadt",2007
"103",0.53932,"9171112","Burghausen, Stadt",2008
"104",0.566742,"9171112","Burghausen, Stadt",2009
"105",0.577385,"9171112","Burghausen, Stadt",2010
"106",0.548325,"9171112","Burghausen, Stadt",2011
"107",0.534478,"9171112","Burghausen, Stadt",2012
"108",0.575391,"9171112","Burghausen, Stadt",2013
"109",0.557508,"9171112","Burghausen, Stadt",2014
"110",0.575336,"9171112","Burghausen, Stadt",2015
"111",0.570322,"9171112","Burghausen, Stadt",2016
"112",0.572048,"9171112","Burghausen, Stadt",2017
"113",0.600431,"9171112","Burghausen, Stadt",2018
"114",0.602204,"9171112","Burghausen, Stadt",2019
"115",0.603936,"9171112","Burghausen, Stadt",2020
"116",0.553527,"9171113","Burgkirchen a.d.Alz",1998
"117",0.59313,"9171113","Burgkirchen a.d.Alz",1999
"118",0.605965,"9171113","Burgkirchen a.d.Alz",2000
"119",0.669223,"9171113","Burgkirchen a.d.Alz",2001
"120",0.641084,"9171113","Burgkirchen a.d.Alz",2002
"121",0.595795,"9171113","Burgkirchen a.d.Alz",2003
"122",0.573822,"9171113","Burgkirchen a.d.Alz",2004
"123",0.577705,"9171113","Burgkirchen a.d.Alz",2005
"124",0.559944,"9171113","Burgkirchen a.d.Alz",2006
"125",0.570054,"9171113","Burgkirchen a.d.Alz",2007
"126",0.576263,"9171113","Burgkirchen a.d.Alz",2008
"127",0.617047,"9171113","Burgkirchen a.d.Alz",2009
"128",0.61623,"9171113","Burgkirchen a.d.Alz",2010
"129",0.586639,"9171113","Burgkirchen a.d.Alz",2011
"130",0.57415,"9171113","Burgkirchen a.d.Alz",2012
"131",0.616537,"9171113","Burgkirchen a.d.Alz",2013
"132",0.604187,"9171113","Burgkirchen a.d.Alz",2014
"133",0.613728,"9171113","Burgkirchen a.d.Alz",2015
"134",0.609952,"9171113","Burgkirchen a.d.Alz",2016
"135",0.603873,"9171113","Burgkirchen a.d.Alz",2017
"136",0.637403,"9171113","Burgkirchen a.d.Alz",2018
