"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"1114","513","Siegen",2011,412785,0.51271,0.656125236978248,0.778562426114475,0.383729283837545,2,4,2
"1115","513","Siegen",2012,412785,0.488501,0.643085847548867,0.771148263437896,0.364462249876589,2,4,2
"1116","513","Siegen",2013,412785,0.473109,0.627956139928414,0.770949217751206,0.354535913241607,2,4,2
"1117","513","Siegen",2014,412785,0.446756,0.613412047558676,0.762547495148336,0.334242963187384,2,4,2
"1118","513","Siegen",2015,412785,0.446609,0.622227484284675,0.761827696809334,0.325906384085738,3,5,2
"1119","513","Siegen",2016,412785,0.418954,0.608255730275154,0.752924974490878,0.303405693216257,2,4,2
"1120","513","Siegen",2017,412785,0.388824,0.591900338854458,0.740424087781859,0.282826080202866,2,4,2
"1121","601","Mittelhessen",1998,1045807,0.797783,0.824045517980665,0.88528295962172,0.576821453915153,2,4,2
"1122","601","Mittelhessen",1999,1045807,0.778025,0.818169401743051,0.878006112219833,0.557557319807441,2,4,2
"1123","601","Mittelhessen",2000,1045807,0.745156,0.814189107248239,0.869648832082803,0.515963797448975,2,4,2
"1124","601","Mittelhessen",2001,1045807,0.697113,0.805135185543751,0.840512958694958,0.475327664835467,2,4,2
"1125","601","Mittelhessen",2002,1045807,0.680145,0.775153936909485,0.841582843475767,0.476399565087022,2,3,2
"1126","601","Mittelhessen",2003,1045807,0.68448,0.775490879179621,0.842178557915772,0.482579264282608,2,4,2
"1127","601","Mittelhessen",2004,1045807,0.670813,0.746626631072358,0.842253414337942,0.488944160550466,2,4,2
"1128","601","Mittelhessen",2005,1045807,0.671469,0.7234254916813,0.843973593535296,0.511501840898593,2,4,2
"1129","601","Mittelhessen",2006,1045807,0.652784,0.714399877852783,0.837054045827185,0.496789315846993,2,4,2
"1130","601","Mittelhessen",2007,1045807,0.622548,0.702554823095592,0.828377223338277,0.467701489727744,2,4,2
"1131","601","Mittelhessen",2008,1045807,0.587737,0.669673481310352,0.81299872398657,0.458845035362586,2,4,2
"1132","601","Mittelhessen",2009,1045807,0.578921,0.649606048983748,0.812428183295155,0.465018309528943,3,5,2
"1133","601","Mittelhessen",2010,1045807,0.558461,0.629048257231066,0.814769847566228,0.449664800650299,2,4,2
"1134","601","Mittelhessen",2011,1045807,0.525544,0.615004491287144,0.80510674632765,0.419362400364373,3,5,2
"1135","601","Mittelhessen",2012,1045807,0.500012,0.592328003802829,0.799918453395889,0.405336116651975,2,4,2
"1136","601","Mittelhessen",2013,1045807,0.474983,0.570798057456641,0.794526875851822,0.391190557028911,2,4,2
"1137","601","Mittelhessen",2014,1045807,0.462563,0.574013436667182,0.787591967332353,0.374532716642693,2,4,2
"1138","601","Mittelhessen",2015,1045807,0.44115,0.55979525469121,0.783420993703291,0.357788899022367,2,4,2
"1139","601","Mittelhessen",2016,1045807,0.425683,0.562902309899048,0.775752272799919,0.336971556557471,3,5,2
"1140","601","Mittelhessen",2017,1045807,0.398816,0.549572165581747,0.764364685745402,0.317607980629317,3,5,2
"1141","602","Nordhessen",1998,876521,0.839556,0.851837868407546,0.908183316627536,0.594668455117117,3,6,2
"1142","602","Nordhessen",1999,876521,0.81833,0.842153573169346,0.901424269143811,0.576284878788689,3,6,2
"1143","602","Nordhessen",2000,876521,0.80123,0.864517585419356,0.892978613495693,0.534310603778286,3,6,2
"1144","602","Nordhessen",2001,876521,0.748645,0.836204710358991,0.862795585438658,0.506527494717623,3,6,2
"1145","602","Nordhessen",2002,876521,0.734427,0.81601786903135,0.862686651430187,0.503494885778516,3,6,2
"1146","602","Nordhessen",2003,876521,0.738677,0.822547341402783,0.862657657142725,0.503966322067388,3,6,2
"1147","602","Nordhessen",2004,876521,0.725427,0.801931037877283,0.85699017900321,0.508511660726269,3,6,2
"1148","602","Nordhessen",2005,876521,0.727079,0.77668725847245,0.86181309857163,0.531641800745698,3,6,2
"1149","602","Nordhessen",2006,876521,0.706594,0.769063144795427,0.859253036456683,0.508214988127971,3,6,2
"1150","602","Nordhessen",2007,876521,0.674028,0.758904815283822,0.852496136313548,0.471697702616084,3,6,2
"1151","602","Nordhessen",2008,876521,0.628069,0.707961555120617,0.838161109497234,0.461568675723209,3,5,2
"1152","602","Nordhessen",2009,876521,0.624958,0.699222781666739,0.838054572533319,0.465310746369726,3,6,2
"1153","602","Nordhessen",2010,876521,0.59912,0.683855942436714,0.838699693969838,0.437637837709468,3,5,2
"1154","602","Nordhessen",2011,876521,0.562842,0.665293717031338,0.82980996512809,0.405566972960951,3,6,2
"1155","602","Nordhessen",2012,876521,0.545862,0.658989466594086,0.826439063490468,0.38738293574578,3,6,2
"1156","602","Nordhessen",2013,876521,0.513407,0.626366697702537,0.822224459421174,0.370969602458154,3,6,2
"1157","602","Nordhessen",2014,876521,0.50077,0.627374016316021,0.816121678362092,0.355329702898306,3,6,2
"1158","602","Nordhessen",2015,876521,0.471404,0.604308165989511,0.809572952957209,0.33676207938039,3,5,2
"1159","602","Nordhessen",2016,876521,0.459337,0.607179233266832,0.803837858316557,0.319827640860596,3,6,2
"1160","602","Nordhessen",2017,876521,0.42402,0.58949292049697,0.791257921984647,0.292147057950601,3,6,2
"1161","603","Osthessen",1998,342884,0.803569,0.840296293944028,0.881949088113089,0.57339793482866,3,5,2
"1162","603","Osthessen",1999,342884,0.785901,0.836612452270323,0.875151260571406,0.554890514071465,3,5,2
"1163","603","Osthessen",2000,342884,0.761119,0.846868893563374,0.868091483586647,0.511032652833841,3,5,2
"1164","603","Osthessen",2001,342884,0.721448,0.845110615818901,0.83909507705829,0.476698452761054,3,5,2
"1165","603","Osthessen",2002,342884,0.690193,0.793960621013726,0.840310766501748,0.475350314551249,2,4,2
"1166","603","Osthessen",2003,342884,0.691705,0.792693690649303,0.842818003834035,0.476590428879382,2,4,2
"1167","603","Osthessen",2004,342884,0.689066,0.786752367511621,0.842703341824441,0.478316733724983,3,5,2
"1168","603","Osthessen",2005,342884,0.675177,0.753804304112912,0.843390771121063,0.487789189213236,2,4,2
"1169","603","Osthessen",2006,342884,0.658095,0.755386475875331,0.837102710840089,0.464468643978777,2,4,2
"1170","603","Osthessen",2007,342884,0.63092,0.746108633259299,0.827952608166551,0.438308870853302,3,5,2
"1171","603","Osthessen",2008,342884,0.595273,0.698350668707014,0.8142026943223,0.441328451968026,3,5,2
"1172","603","Osthessen",2009,342884,0.598497,0.696626090629883,0.814468331523932,0.448077203638778,3,5,2
"1173","603","Osthessen",2010,342884,0.569967,0.67642810018751,0.814186627726411,0.421746468598537,3,5,2
"1174","603","Osthessen",2011,342884,0.526754,0.649209477435379,0.806695600679534,0.385554225385433,3,5,2
"1175","603","Osthessen",2012,342884,0.513223,0.649185129192658,0.801201322339708,0.368871758539747,3,5,2
"1176","603","Osthessen",2013,342884,0.483038,0.627197464660277,0.79541661300529,0.347118157915781,3,5,2
"1177","603","Osthessen",2014,342884,0.466061,0.624234045595722,0.787543087341984,0.330100772215278,3,5,2
"1178","603","Osthessen",2015,342884,0.44698,0.61663278978979,0.783246058185336,0.310691898673221,3,5,2
"1179","603","Osthessen",2016,342884,0.433059,0.620161556883146,0.776067984126667,0.291499615241709,3,5,2
"1180","603","Osthessen",2017,342884,0.40274,0.604277359117727,0.764583677590383,0.269121523386153,3,5,2
"1181","604","Rhein-Main",1998,2886968,0.712388,0.768650539684306,0.870379080215614,0.507009400756351,1,1,1
"1182","604","Rhein-Main",1999,2886968,0.691166,0.767713063731621,0.860778523767661,0.482726964833011,1,1,1
"1183","604","Rhein-Main",2000,2886968,0.655041,0.750178201225779,0.845243483373884,0.456524340572621,1,1,1
"1184","604","Rhein-Main",2001,2886968,0.583076,0.718088430817382,0.807579012366352,0.408201378929603,1,1,1
"1185","604","Rhein-Main",2002,2886968,0.570083,0.695752266260413,0.808939549647886,0.407860362722052,1,1,1
"1186","604","Rhein-Main",2003,2886968,0.566757,0.678557330118915,0.808866596789524,0.419670940844869,1,1,1
"1187","604","Rhein-Main",2004,2886968,0.555433,0.650498945833331,0.80944264331911,0.428573116404238,1,1,1
"1188","604","Rhein-Main",2005,2886968,0.553021,0.628016814012686,0.812537057685901,0.444002650742147,1,1,1
"1189","604","Rhein-Main",2006,2886968,0.527488,0.603269045358145,0.80500390246314,0.434391405299806,1,1,1
"1190","604","Rhein-Main",2007,2886968,0.493301,0.583717784054206,0.797912360379961,0.404941343028085,1,1,1
"1191","604","Rhein-Main",2008,2886968,0.436257,0.542868594816263,0.782691757123,0.367415603608564,1,1,1
"1192","604","Rhein-Main",2009,2886968,0.428329,0.525063890284007,0.784012406112531,0.370891489161796,1,1,1
"1193","604","Rhein-Main",2010,2886968,0.403619,0.489358163777785,0.787887715738194,0.362179425910743,1,1,1
"1194","604","Rhein-Main",2011,2886968,0.360376,0.457132240657823,0.776602356700745,0.334740246394246,1,1,1
"1195","604","Rhein-Main",2012,2886968,0.339598,0.445336136043475,0.768792767721987,0.320254032669029,1,1,1
"1196","604","Rhein-Main",2013,2886968,0.305082,0.40509245580818,0.765161975010242,0.307495898049752,1,1,1
"1197","604","Rhein-Main",2014,2886968,0.27915,0.387098327089852,0.756728716388008,0.291375431287984,1,1,1
"1198","604","Rhein-Main",2015,2886968,0.248422,0.366714851720677,0.748482118522568,0.26958943069174,1,1,1
"1199","604","Rhein-Main",2016,2886968,0.228173,0.361947415949002,0.741692110325071,0.247922137191176,1,1,1
"1200","604","Rhein-Main",2017,2886968,0.190351,0.334211289114949,0.728430578166083,0.226864695086324,1,1,1
"1201","605","Starkenburg",1998,1091082,0.7278,0.773923516871661,0.870858282863104,0.526544581425945,1,1,1
"1202","605","Starkenburg",1999,1091082,0.71325,0.778957545079068,0.861998661552925,0.506495887733074,1,2,1
"1203","605","Starkenburg",2000,1091082,0.682054,0.777783641299009,0.849819476670268,0.468665421966866,1,2,1
"1204","605","Starkenburg",2001,1091082,0.618769,0.756317158614005,0.814168851915934,0.421947361914007,1,1,1
"1205","605","Starkenburg",2002,1091082,0.600047,0.724637835018581,0.815787704000675,0.421288884001824,1,1,1
"1206","605","Starkenburg",2003,1091082,0.596341,0.709897065350788,0.814630350613701,0.431106839262409,1,1,1
"1207","605","Starkenburg",2004,1091082,0.591956,0.688539292208802,0.818344091213387,0.441555315624481,1,2,1
"1208","605","Starkenburg",2005,1091082,0.593418,0.67322792043944,0.820287218186411,0.457322543983686,1,2,1
"1209","605","Starkenburg",2006,1091082,0.571169,0.646716451136429,0.814453432121357,0.45316285656738,1,2,1
"1210","605","Starkenburg",2007,1091082,0.536931,0.631372436223775,0.802713257428042,0.424070899635854,1,2,1
"1211","605","Starkenburg",2008,1091082,0.504051,0.614901762464854,0.787546898595116,0.401759934440281,1,2,1
"1212","605","Starkenburg",2009,1091082,0.491394,0.594480062037252,0.786214614174591,0.402747847063114,1,1,1
"1213","605","Starkenburg",2010,1091082,0.470748,0.567972873391085,0.789255609044181,0.392339057332882,1,2,1
"1214","605","Starkenburg",2011,1091082,0.438672,0.549133832911012,0.780612226421618,0.367191808280775,1,2,1
"1215","605","Starkenburg",2012,1091082,0.414172,0.528204137767328,0.773661842059551,0.354874891102158,1,2,1
"1216","605","Starkenburg",2013,1091082,0.381713,0.490363518627729,0.7683679529778,0.344751157457767,1,2,1
"1217","605","Starkenburg",2014,1091082,0.367438,0.490578455039033,0.7598120292435,0.32967130967611,1,2,1
"1218","605","Starkenburg",2015,1091082,0.341815,0.470663219876353,0.755892759816256,0.311464276782578,1,2,1
"1219","605","Starkenburg",2016,1091082,0.319852,0.463966892849259,0.748939170739611,0.289079123138714,1,2,1
"1220","605","Starkenburg",2017,1091082,0.283673,0.438507652217272,0.736262174556739,0.267853817762109,1,2,1
"1221","701","Mittelrhein-Westerwald",1998,1254778,0.837662,0.871728319484107,0.890728814453655,0.589124728431074,3,6,2
"1222","701","Mittelrhein-Westerwald",1999,1254778,0.819665,0.86351805296492,0.884310355101199,0.574225444321992,3,6,2
"1223","701","Mittelrhein-Westerwald",2000,1254778,0.790895,0.858702108998526,0.877305657456793,0.538840380036817,3,6,2
"1224","701","Mittelrhein-Westerwald",2001,1254778,0.754397,0.839954899683499,0.862013616585778,0.512996560976858,3,6,2
"1225","701","Mittelrhein-Westerwald",2002,1254778,0.754054,0.834240259643786,0.861386369100446,0.518774582658851,3,6,2
"1226","701","Mittelrhein-Westerwald",2003,1254778,0.752268,0.827156856147436,0.85718115400185,0.527133940258672,4,7,2
"1227","701","Mittelrhein-Westerwald",2004,1254778,0.735943,0.7992620945793,0.85528111791099,0.53014288922949,4,7,2
