"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.331757,"14511000","Chemnitz, Stadt",1998
"2",0.234932,"14511000","Chemnitz, Stadt",1999
"3",0.377179,"14511000","Chemnitz, Stadt",2000
"4",0.422835,"14511000","Chemnitz, Stadt",2001
"5",0.457854,"14511000","Chemnitz, Stadt",2002
"6",0.439096,"14511000","Chemnitz, Stadt",2003
"7",0.446976,"14511000","Chemnitz, Stadt",2004
"8",0.477297,"14511000","Chemnitz, Stadt",2005
"9",0.40925,"14511000","Chemnitz, Stadt",2006
"10",0.425751,"14511000","Chemnitz, Stadt",2007
"11",0.447896,"14511000","Chemnitz, Stadt",2008
"12",0.440877,"14511000","Chemnitz, Stadt",2009
"13",0.448404,"14511000","Chemnitz, Stadt",2010
"14",0.430355,"14511000","Chemnitz, Stadt",2011
"15",0.464736,"14511000","Chemnitz, Stadt",2012
"16",0.493365,"14511000","Chemnitz, Stadt",2013
"17",0.492453,"14511000","Chemnitz, Stadt",2014
"18",0.504123,"14511000","Chemnitz, Stadt",2015
"19",0.512092,"14511000","Chemnitz, Stadt",2016
"20",0.597656,"14511000","Chemnitz, Stadt",2017
"21",0.526074,"14511000","Chemnitz, Stadt",2018
"22",0.526224,"14511000","Chemnitz, Stadt",2019
"23",0.48093,"14511000","Chemnitz, Stadt",2020
"24",0.367128,"14521010","Amtsberg",1998
"25",0.250092,"14521010","Amtsberg",1999
"26",0.469541,"14521010","Amtsberg",2000
"27",0.646714,"14521010","Amtsberg",2001
"28",0.647638,"14521010","Amtsberg",2002
"29",0.594841,"14521010","Amtsberg",2003
"30",0.527638,"14521010","Amtsberg",2004
"31",0.499003,"14521010","Amtsberg",2005
"32",0.490971,"14521010","Amtsberg",2006
"33",0.435381,"14521010","Amtsberg",2007
"34",0.449377,"14521010","Amtsberg",2008
"35",0.449296,"14521010","Amtsberg",2009
"36",0.424361,"14521010","Amtsberg",2010
"37",0.416773,"14521010","Amtsberg",2011
"38",0.416798,"14521010","Amtsberg",2012
"39",0.476756,"14521010","Amtsberg",2013
"40",0.489878,"14521010","Amtsberg",2014
"41",0.520031,"14521010","Amtsberg",2015
"42",0.531897,"14521010","Amtsberg",2016
"43",0.487792,"14521010","Amtsberg",2017
"44",0.532401,"14521010","Amtsberg",2018
"45",0.541404,"14521010","Amtsberg",2019
"46",0.502636,"14521010","Amtsberg",2020
"47",0.49832,"14521020","Annaberg-Buchholz, Stadt",1998
"48",0.423278,"14521020","Annaberg-Buchholz, Stadt",1999
"49",0.6292,"14521020","Annaberg-Buchholz, Stadt",2000
"50",0.741835,"14521020","Annaberg-Buchholz, Stadt",2001
"51",0.76355,"14521020","Annaberg-Buchholz, Stadt",2002
"52",0.78487,"14521020","Annaberg-Buchholz, Stadt",2003
"53",0.713732,"14521020","Annaberg-Buchholz, Stadt",2004
"54",0.729166,"14521020","Annaberg-Buchholz, Stadt",2005
"55",0.800805,"14521020","Annaberg-Buchholz, Stadt",2006
"56",0.736763,"14521020","Annaberg-Buchholz, Stadt",2007
"57",0.733376,"14521020","Annaberg-Buchholz, Stadt",2008
"58",0.763532,"14521020","Annaberg-Buchholz, Stadt",2009
"59",0.721042,"14521020","Annaberg-Buchholz, Stadt",2010
"60",0.679564,"14521020","Annaberg-Buchholz, Stadt",2011
"61",0.706393,"14521020","Annaberg-Buchholz, Stadt",2012
"62",0.758016,"14521020","Annaberg-Buchholz, Stadt",2013
"63",0.789359,"14521020","Annaberg-Buchholz, Stadt",2014
"64",0.820715,"14521020","Annaberg-Buchholz, Stadt",2015
"65",0.786568,"14521020","Annaberg-Buchholz, Stadt",2016
"66",0.72992,"14521020","Annaberg-Buchholz, Stadt",2017
"67",0.823595,"14521020","Annaberg-Buchholz, Stadt",2018
"68",0.827607,"14521020","Annaberg-Buchholz, Stadt",2019
"69",0.759765,"14521020","Annaberg-Buchholz, Stadt",2020
"70",0.556354,"14521030","Aue, Stadt",1998
"71",0.415294,"14521030","Aue, Stadt",1999
"72",0.710269,"14521030","Aue, Stadt",2000
"73",0.794181,"14521030","Aue, Stadt",2001
"74",0.821345,"14521030","Aue, Stadt",2002
"75",0.848032,"14521030","Aue, Stadt",2003
"76",0.781424,"14521030","Aue, Stadt",2004
"77",0.772893,"14521030","Aue, Stadt",2005
