"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.879739,"10041100","Saarbrücken, Landeshauptstadt",1998
"2",0.906388,"10041100","Saarbrücken, Landeshauptstadt",1999
"3",0.880653,"10041100","Saarbrücken, Landeshauptstadt",2000
"4",0.827057,"10041100","Saarbrücken, Landeshauptstadt",2001
"5",0.697321,"10041100","Saarbrücken, Landeshauptstadt",2002
"6",0.790331,"10041100","Saarbrücken, Landeshauptstadt",2003
"7",0.795631,"10041100","Saarbrücken, Landeshauptstadt",2004
"8",0.705302,"10041100","Saarbrücken, Landeshauptstadt",2005
"9",0.755141,"10041100","Saarbrücken, Landeshauptstadt",2006
"10",0.740107,"10041100","Saarbrücken, Landeshauptstadt",2007
"11",0.718598,"10041100","Saarbrücken, Landeshauptstadt",2008
"12",0.718354,"10041100","Saarbrücken, Landeshauptstadt",2009
"13",0.638001,"10041100","Saarbrücken, Landeshauptstadt",2010
"14",0.669039,"10041100","Saarbrücken, Landeshauptstadt",2011
"15",0.602411,"10041100","Saarbrücken, Landeshauptstadt",2012
"16",0.611105,"10041100","Saarbrücken, Landeshauptstadt",2013
"17",0.632417,"10041100","Saarbrücken, Landeshauptstadt",2014
"18",0.690795,"10041100","Saarbrücken, Landeshauptstadt",2015
"19",0.662816,"10041100","Saarbrücken, Landeshauptstadt",2016
"20",0.613971,"10041100","Saarbrücken, Landeshauptstadt",2017
"21",0.613559,"10041100","Saarbrücken, Landeshauptstadt",2018
"22",0.60498,"10041100","Saarbrücken, Landeshauptstadt",2019
"23",0.596631,"10041100","Saarbrücken, Landeshauptstadt",2020
"24",0.63685,"10041511","Friedrichsthal, Stadt",1998
"25",0.639104,"10041511","Friedrichsthal, Stadt",1999
"26",0.612512,"10041511","Friedrichsthal, Stadt",2000
"27",0.632367,"10041511","Friedrichsthal, Stadt",2001
"28",0.476186,"10041511","Friedrichsthal, Stadt",2002
"29",0.619944,"10041511","Friedrichsthal, Stadt",2003
"30",0.595022,"10041511","Friedrichsthal, Stadt",2004
"31",0.55492,"10041511","Friedrichsthal, Stadt",2005
"32",0.585325,"10041511","Friedrichsthal, Stadt",2006
"33",0.574666,"10041511","Friedrichsthal, Stadt",2007
"34",0.538867,"10041511","Friedrichsthal, Stadt",2008
"35",0.571616,"10041511","Friedrichsthal, Stadt",2009
"36",0.484645,"10041511","Friedrichsthal, Stadt",2010
"37",0.507701,"10041511","Friedrichsthal, Stadt",2011
"38",0.45123,"10041511","Friedrichsthal, Stadt",2012
"39",0.460605,"10041511","Friedrichsthal, Stadt",2013
"40",0.477334,"10041511","Friedrichsthal, Stadt",2014
"41",0.526062,"10041511","Friedrichsthal, Stadt",2015
"42",0.522982,"10041511","Friedrichsthal, Stadt",2016
"43",0.462627,"10041511","Friedrichsthal, Stadt",2017
"44",0.445154,"10041511","Friedrichsthal, Stadt",2018
"45",0.437719,"10041511","Friedrichsthal, Stadt",2019
"46",0.430467,"10041511","Friedrichsthal, Stadt",2020
"47",0.620964,"10041512","Großrosseln",1998
"48",0.626707,"10041512","Großrosseln",1999
"49",0.601956,"10041512","Großrosseln",2000
"50",0.597099,"10041512","Großrosseln",2001
"51",0.455195,"10041512","Großrosseln",2002
"52",0.579381,"10041512","Großrosseln",2003
"53",0.546845,"10041512","Großrosseln",2004
"54",0.456755,"10041512","Großrosseln",2005
"55",0.424358,"10041512","Großrosseln",2006
"56",0.469231,"10041512","Großrosseln",2007
"57",0.440933,"10041512","Großrosseln",2008
"58",0.456118,"10041512","Großrosseln",2009
"59",0.388545,"10041512","Großrosseln",2010
"60",0.445828,"10041512","Großrosseln",2011
"61",0.412517,"10041512","Großrosseln",2012
"62",0.43174,"10041512","Großrosseln",2013
"63",0.450288,"10041512","Großrosseln",2014
"64",0.493951,"10041512","Großrosseln",2015
"65",0.517236,"10041512","Großrosseln",2016
"66",0.447184,"10041512","Großrosseln",2017
"67",0.384755,"10041512","Großrosseln",2018
"68",0.378091,"10041512","Großrosseln",2019
"69",0.371582,"10041512","Großrosseln",2020
"70",0.494224,"10041513","Heusweiler",1998
"71",0.480545,"10041513","Heusweiler",1999
"72",0.440447,"10041513","Heusweiler",2000
"73",0.478778,"10041513","Heusweiler",2001
"74",0.31551,"10041513","Heusweiler",2002
"75",0.465803,"10041513","Heusweiler",2003
"76",0.461895,"10041513","Heusweiler",2004
"77",0.415124,"10041513","Heusweiler",2005
"78",0.42118,"10041513","Heusweiler",2006
"79",0.466697,"10041513","Heusweiler",2007
"80",0.445614,"10041513","Heusweiler",2008
"81",0.466381,"10041513","Heusweiler",2009
"82",0.389263,"10041513","Heusweiler",2010
"83",0.410565,"10041513","Heusweiler",2011
"84",0.362997,"10041513","Heusweiler",2012
"85",0.366564,"10041513","Heusweiler",2013
"86",0.389448,"10041513","Heusweiler",2014
"87",0.429027,"10041513","Heusweiler",2015
"88",0.446188,"10041513","Heusweiler",2016
"89",0.383387,"10041513","Heusweiler",2017
"90",0.342913,"10041513","Heusweiler",2018
"91",0.337089,"10041513","Heusweiler",2019
"92",0.331398,"10041513","Heusweiler",2020
"93",0.543188,"10041514","Kleinblittersdorf",1998
"94",0.566063,"10041514","Kleinblittersdorf",1999
"95",0.544946,"10041514","Kleinblittersdorf",2000
"96",0.587717,"10041514","Kleinblittersdorf",2001
"97",0.451543,"10041514","Kleinblittersdorf",2002
"98",0.576429,"10041514","Kleinblittersdorf",2003
"99",0.586799,"10041514","Kleinblittersdorf",2004
"100",0.473662,"10041514","Kleinblittersdorf",2005
"101",0.478459,"10041514","Kleinblittersdorf",2006
"102",0.506714,"10041514","Kleinblittersdorf",2007
"103",0.485856,"10041514","Kleinblittersdorf",2008
"104",0.491413,"10041514","Kleinblittersdorf",2009
"105",0.440402,"10041514","Kleinblittersdorf",2010
"106",0.451978,"10041514","Kleinblittersdorf",2011
"107",0.397646,"10041514","Kleinblittersdorf",2012
"108",0.358588,"10041514","Kleinblittersdorf",2013
"109",0.399742,"10041514","Kleinblittersdorf",2014
"110",0.436926,"10041514","Kleinblittersdorf",2015
"111",0.454512,"10041514","Kleinblittersdorf",2016
"112",0.39461,"10041514","Kleinblittersdorf",2017
"113",0.391658,"10041514","Kleinblittersdorf",2018
"114",0.385228,"10041514","Kleinblittersdorf",2019
"115",0.378952,"10041514","Kleinblittersdorf",2020
"116",0.560088,"10041515","Püttlingen, Stadt",1998
"117",0.56781,"10041515","Püttlingen, Stadt",1999
"118",0.540942,"10041515","Püttlingen, Stadt",2000
"119",0.559969,"10041515","Püttlingen, Stadt",2001
"120",0.41237,"10041515","Püttlingen, Stadt",2002
"121",0.537472,"10041515","Püttlingen, Stadt",2003
"122",0.513941,"10041515","Püttlingen, Stadt",2004
"123",0.439358,"10041515","Püttlingen, Stadt",2005
"124",0.426185,"10041515","Püttlingen, Stadt",2006
"125",0.451231,"10041515","Püttlingen, Stadt",2007
"126",0.426491,"10041515","Püttlingen, Stadt",2008
"127",0.432166,"10041515","Püttlingen, Stadt",2009
"128",0.350422,"10041515","Püttlingen, Stadt",2010
"129",0.38949,"10041515","Püttlingen, Stadt",2011
"130",0.344246,"10041515","Püttlingen, Stadt",2012
"131",0.338683,"10041515","Püttlingen, Stadt",2013
"132",0.371748,"10041515","Püttlingen, Stadt",2014
"133",0.415182,"10041515","Püttlingen, Stadt",2015
"134",0.434525,"10041515","Püttlingen, Stadt",2016
"135",0.37268,"10041515","Püttlingen, Stadt",2017
"136",0.326893,"10041515","Püttlingen, Stadt",2018
"137",0.320804,"10041515","Püttlingen, Stadt",2019
"138",0.314855,"10041515","Püttlingen, Stadt",2020
"139",0.536047,"10041516","Quierschied",1998
"140",0.559284,"10041516","Quierschied",1999
"141",0.545848,"10041516","Quierschied",2000
"142",0.559697,"10041516","Quierschied",2001
"143",0.417294,"10041516","Quierschied",2002
"144",0.529148,"10041516","Quierschied",2003
"145",0.499535,"10041516","Quierschied",2004
"146",0.438247,"10041516","Quierschied",2005
"147",0.445574,"10041516","Quierschied",2006
"148",0.480587,"10041516","Quierschied",2007
"149",0.454367,"10041516","Quierschied",2008
"150",0.463466,"10041516","Quierschied",2009
"151",0.382049,"10041516","Quierschied",2010
"152",0.429654,"10041516","Quierschied",2011
"153",0.378985,"10041516","Quierschied",2012
"154",0.400465,"10041516","Quierschied",2013
"155",0.422452,"10041516","Quierschied",2014
"156",0.456207,"10041516","Quierschied",2015
"157",0.462942,"10041516","Quierschied",2016
"158",0.409047,"10041516","Quierschied",2017
"159",0.357281,"10041516","Quierschied",2018
"160",0.350762,"10041516","Quierschied",2019
"161",0.344398,"10041516","Quierschied",2020
"162",0.452341,"10041517","Riegelsberg",1998
"163",0.434682,"10041517","Riegelsberg",1999
"164",0.388021,"10041517","Riegelsberg",2000
"165",0.382182,"10041517","Riegelsberg",2001
"166",0.237865,"10041517","Riegelsberg",2002
"167",0.387412,"10041517","Riegelsberg",2003
"168",0.377768,"10041517","Riegelsberg",2004
"169",0.35276,"10041517","Riegelsberg",2005
"170",0.336316,"10041517","Riegelsberg",2006
"171",0.379184,"10041517","Riegelsberg",2007
"172",0.362473,"10041517","Riegelsberg",2008
"173",0.357655,"10041517","Riegelsberg",2009
"174",0.285937,"10041517","Riegelsberg",2010
"175",0.350903,"10041517","Riegelsberg",2011
"176",0.317154,"10041517","Riegelsberg",2012
"177",0.310387,"10041517","Riegelsberg",2013
"178",0.342087,"10041517","Riegelsberg",2014
"179",0.382052,"10041517","Riegelsberg",2015
"180",0.418417,"10041517","Riegelsberg",2016
"181",0.351352,"10041517","Riegelsberg",2017
"182",0.274101,"10041517","Riegelsberg",2018
"183",0.268569,"10041517","Riegelsberg",2019
"184",0.263163,"10041517","Riegelsberg",2020
"185",0.725121,"10041518","Sulzbach/ Saar, Stadt",1998
"186",0.772401,"10041518","Sulzbach/ Saar, Stadt",1999
"187",0.723162,"10041518","Sulzbach/ Saar, Stadt",2000
"188",0.690631,"10041518","Sulzbach/ Saar, Stadt",2001
"189",0.558013,"10041518","Sulzbach/ Saar, Stadt",2002
"190",0.679364,"10041518","Sulzbach/ Saar, Stadt",2003
"191",0.645645,"10041518","Sulzbach/ Saar, Stadt",2004
"192",0.612074,"10041518","Sulzbach/ Saar, Stadt",2005
"193",0.670209,"10041518","Sulzbach/ Saar, Stadt",2006
"194",0.664318,"10041518","Sulzbach/ Saar, Stadt",2007
"195",0.621019,"10041518","Sulzbach/ Saar, Stadt",2008
"196",0.665047,"10041518","Sulzbach/ Saar, Stadt",2009
"197",0.568315,"10041518","Sulzbach/ Saar, Stadt",2010
"198",0.565454,"10041518","Sulzbach/ Saar, Stadt",2011
"199",0.517192,"10041518","Sulzbach/ Saar, Stadt",2012
"200",0.528609,"10041518","Sulzbach/ Saar, Stadt",2013
"201",0.543264,"10041518","Sulzbach/ Saar, Stadt",2014
"202",0.619894,"10041518","Sulzbach/ Saar, Stadt",2015
"203",0.618664,"10041518","Sulzbach/ Saar, Stadt",2016
"204",0.563267,"10041518","Sulzbach/ Saar, Stadt",2017
