"";"JAHR";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"142";1999;50;0,388791;1084177;2;3;2
"143";1999;51;0,365896;1079789;1;2;1
"144";1999;52;0,549028;941131;3;6;2
"145";1999;53;0,368706;1265468;1;2;1
"146";1999;54;0,642627;516643;4;7;2
"147";1999;55;0,454415;805580;2;3;2
"148";1999;56;0,645579;849197;4;7;2
"149";1999;57;0,504395;598580;2;4;2
"150";1999;58;0,559694;930406;3;6;2
"151";1999;59;0,586402;1145053;3;6;2
"152";1999;60;0,201576;619157;1;1;1
"153";1999;61;0,1627;451016;1;1;1
"154";1999;63;0,477771;1268562;2;4;2
"155";1999;64;0,358125;802795;1;2;1
"156";1999;65;0,308659;1081652;1;2;1
"157";1999;66;0,729067;1248759;4;8;2
"158";1999;67;0,600628;1033467;3;6;2
"159";1999;68;0,441005;601445;2;3;2
"160";1999;69;0,277265;508992;1;2;1
"161";1999;70;0,105127;821650;1;1;1
"162";1999;71;0,229145;1000158;1;1;1
"163";1999;72;0,386538;1056260;1;2;1
"164";1999;73;0,350755;1006392;1;2;1
"165";1999;74;0,398989;1057532;2;3;2
"166";1999;75;0,450839;484410;2;3;2
"167";1999;76;0,390406;1139769;2;3;2
"168";1999;77;0,463471;478943;2;3;2
"169";1999;78;0,471761;741488;2;4;2
"170";1999;79;0,51562;1040371;3;5;2
"171";1999;80;0,000197;626238;1;1;1
"172";1999;81;0;814923;1;1;1
"173";1999;82;0,146095;735553;1;1;1
"174";1999;83;0,482633;762163;2;4;2
"175";1999;84;0,521678;684830;3;5;2
"176";1999;85;0,201479;1114901;1;1;1
"177";1999;86;0,49088;1164100;2;4;2
"178";1999;87;0,537849;522875;3;5;2
"179";1999;88;0,365681;846572;1;2;1
"180";1999;89;0,420654;763761;2;3;2
"181";1999;90;0,508849;892793;2;4;2
"182";1999;91;0,418753;999919;2;3;2
"183";1999;92;0,584945;516635;3;6;2
"184";1999;93;0,508855;590817;3;5;2
"185";1999;94;0,622137;705807;4;7;2
"186";1999;95;0,650391;497508;4;7;2
"187";1999;96;0,617669;561663;3;6;2
"188";1999;97;0,535182;1061355;3;5;2
"189";1999;98;0,798134;304392;5;9;3
"190";1999;99;0,821371;945480;5;9;3
"191";2000;1;0,7057;1245041;4;8;2
"192";2000;2;0,960284;427271;5;10;3
"193";2000;3;0,798574;294995;5;9;3
