"","NUTS2","GISD_Score","GISD_5","GISD_10","GISD_k","NUTS2 Name","Jahr"
"36","DE12",0.357172,1,2,1,"Karlsruhe",2010
"37","DE12",0.318667,1,2,1,"Karlsruhe",2011
"38","DE12",0.322678,1,2,1,"Karlsruhe",2012
"39","DE12",0.278195,1,2,1,"Karlsruhe",2013
"40","DE12",0.272332,1,2,1,"Karlsruhe",2014
"41","DE12",0.249854,1,2,1,"Karlsruhe",2015
"42","DE12",0.235459,1,2,1,"Karlsruhe",2016
"43","DE12",0.227608,1,2,1,"Karlsruhe",2017
"44","DE12",0.217911,1,2,1,"Karlsruhe",2018
"45","DE12",0.208226,1,2,1,"Karlsruhe",2019
"46","DE12",0.192823,1,2,1,"Karlsruhe",2020
"47","DE13",0.63046,2,4,2,"Freiburg",1998
"48","DE13",0.605844,2,4,2,"Freiburg",1999
"49","DE13",0.569434,2,4,2,"Freiburg",2000
"50","DE13",0.523148,2,3,2,"Freiburg",2001
"51","DE13",0.525251,2,4,2,"Freiburg",2002
"52","DE13",0.518454,2,3,2,"Freiburg",2003
"53","DE13",0.517339,2,4,2,"Freiburg",2004
"54","DE13",0.520933,2,3,2,"Freiburg",2005
"55","DE13",0.499967,2,3,2,"Freiburg",2006
"56","DE13",0.479226,2,4,2,"Freiburg",2007
"57","DE13",0.447279,2,3,2,"Freiburg",2008
"58","DE13",0.466285,2,4,2,"Freiburg",2009
"59","DE13",0.442572,2,4,2,"Freiburg",2010
"60","DE13",0.400583,2,3,2,"Freiburg",2011
"61","DE13",0.415922,2,4,2,"Freiburg",2012
"62","DE13",0.369711,2,4,2,"Freiburg",2013
"63","DE13",0.360211,2,4,2,"Freiburg",2014
"64","DE13",0.332438,2,4,2,"Freiburg",2015
"65","DE13",0.317109,2,4,2,"Freiburg",2016
"66","DE13",0.315838,2,4,2,"Freiburg",2017
"67","DE13",0.325722,3,5,2,"Freiburg",2018
"68","DE13",0.319969,3,5,2,"Freiburg",2019
"69","DE13",0.308487,3,5,2,"Freiburg",2020
"70","DE14",0.551191,1,1,1,"Tübingen",1998
"71","DE14",0.520162,1,1,1,"Tübingen",1999
"72","DE14",0.496007,1,2,1,"Tübingen",2000
"73","DE14",0.442147,1,2,1,"Tübingen",2001
"74","DE14",0.443526,1,2,1,"Tübingen",2002
"75","DE14",0.437554,1,2,1,"Tübingen",2003
"76","DE14",0.439576,1,2,1,"Tübingen",2004
"77","DE14",0.437171,1,2,1,"Tübingen",2005
"78","DE14",0.417194,1,1,1,"Tübingen",2006
"79","DE14",0.390652,1,1,1,"Tübingen",2007
"80","DE14",0.357902,1,2,1,"Tübingen",2008
"81","DE14",0.376396,1,2,1,"Tübingen",2009
"82","DE14",0.356399,1,2,1,"Tübingen",2010
"83","DE14",0.307756,1,2,1,"Tübingen",2011
"84","DE14",0.321962,1,2,1,"Tübingen",2012
"85","DE14",0.279036,1,2,1,"Tübingen",2013
"86","DE14",0.255757,1,2,1,"Tübingen",2014
"87","DE14",0.253168,1,2,1,"Tübingen",2015
"88","DE14",0.22361,1,2,1,"Tübingen",2016
"89","DE14",0.219353,1,2,1,"Tübingen",2017
"90","DE14",0.228018,1,2,1,"Tübingen",2018
"91","DE14",0.220231,1,2,1,"Tübingen",2019
"92","DE14",0.206717,1,2,1,"Tübingen",2020
"93","DE21",0.42787,1,1,1,"Oberbayern",1998
"94","DE21",0.390443,1,1,1,"Oberbayern",1999
"95","DE21",0.353715,1,1,1,"Oberbayern",2000
"96","DE21",0.322512,1,1,1,"Oberbayern",2001
"97","DE21",0.307473,1,1,1,"Oberbayern",2002
"98","DE21",0.301099,1,1,1,"Oberbayern",2003
"99","DE21",0.305584,1,1,1,"Oberbayern",2004
"100","DE21",0.307193,1,1,1,"Oberbayern",2005
"101","DE21",0.281981,1,1,1,"Oberbayern",2006
"102","DE21",0.253961,1,1,1,"Oberbayern",2007
"103","DE21",0.207404,1,1,1,"Oberbayern",2008
"104","DE21",0.209428,1,1,1,"Oberbayern",2009
"105","DE21",0.191225,1,1,1,"Oberbayern",2010
"106","DE21",0.163744,1,1,1,"Oberbayern",2011
"107","DE21",0.148446,1,1,1,"Oberbayern",2012
"108","DE21",0.114432,1,1,1,"Oberbayern",2013
"109","DE21",0.083071,1,1,1,"Oberbayern",2014
"110","DE21",0.067646,1,1,1,"Oberbayern",2015
"111","DE21",0.044207,1,1,1,"Oberbayern",2016
"112","DE21",0.029566,1,1,1,"Oberbayern",2017
"113","DE21",0.031841,1,1,1,"Oberbayern",2018
"114","DE21",0.018779,1,1,1,"Oberbayern",2019
"115","DE21",0,1,1,1,"Oberbayern",2020
"116","DE22",0.626115,2,3,2,"Niederbayern",1998
"117","DE22",0.601636,2,3,2,"Niederbayern",1999
"118","DE22",0.576608,2,4,2,"Niederbayern",2000
"119","DE22",0.545603,3,5,2,"Niederbayern",2001
"120","DE22",0.549097,2,4,2,"Niederbayern",2002
"121","DE22",0.539668,2,4,2,"Niederbayern",2003
"122","DE22",0.536291,2,4,2,"Niederbayern",2004
"123","DE22",0.53965,2,4,2,"Niederbayern",2005
"124","DE22",0.517327,2,4,2,"Niederbayern",2006
"125","DE22",0.478042,2,4,2,"Niederbayern",2007
"126","DE22",0.467058,2,4,2,"Niederbayern",2008
"127","DE22",0.469323,2,4,2,"Niederbayern",2009
"128","DE22",0.453069,2,4,2,"Niederbayern",2010
"129","DE22",0.423972,2,4,2,"Niederbayern",2011
"130","DE22",0.406152,2,4,2,"Niederbayern",2012
"131","DE22",0.362087,2,3,2,"Niederbayern",2013
"132","DE22",0.345612,2,3,2,"Niederbayern",2014
"133","DE22",0.338861,2,4,2,"Niederbayern",2015
"134","DE22",0.332036,2,4,2,"Niederbayern",2016
"135","DE22",0.318815,2,4,2,"Niederbayern",2017
"136","DE22",0.325353,2,4,2,"Niederbayern",2018
"137","DE22",0.317948,2,4,2,"Niederbayern",2019
"138","DE22",0.304828,3,5,2,"Niederbayern",2020
"139","DE23",0.608861,2,3,2,"Oberpfalz",1998
"140","DE23",0.582185,2,3,2,"Oberpfalz",1999
"141","DE23",0.552825,2,3,2,"Oberpfalz",2000
"142","DE23",0.529019,2,4,2,"Oberpfalz",2001
"143","DE23",0.517317,2,3,2,"Oberpfalz",2002
"144","DE23",0.518893,2,4,2,"Oberpfalz",2003
"145","DE23",0.501186,2,3,2,"Oberpfalz",2004
"146","DE23",0.509758,2,3,2,"Oberpfalz",2005
"147","DE23",0.483378,2,3,2,"Oberpfalz",2006
"148","DE23",0.443756,2,3,2,"Oberpfalz",2007
"149","DE23",0.42637,2,3,2,"Oberpfalz",2008
"150","DE23",0.431248,2,3,2,"Oberpfalz",2009
"151","DE23",0.408906,2,3,2,"Oberpfalz",2010
"152","DE23",0.387455,2,3,2,"Oberpfalz",2011
"153","DE23",0.364931,2,3,2,"Oberpfalz",2012
"154","DE23",0.330175,2,3,2,"Oberpfalz",2013
"155","DE23",0.304009,2,3,2,"Oberpfalz",2014
"156","DE23",0.291791,2,3,2,"Oberpfalz",2015
"157","DE23",0.274422,2,3,2,"Oberpfalz",2016
"158","DE23",0.268148,2,3,2,"Oberpfalz",2017
"159","DE23",0.274726,2,3,2,"Oberpfalz",2018
"160","DE23",0.266666,2,3,2,"Oberpfalz",2019
"161","DE23",0.25289,2,3,2,"Oberpfalz",2020
"162","DE24",0.637734,2,4,2,"Oberfranken",1998
"163","DE24",0.610728,2,4,2,"Oberfranken",1999
"164","DE24",0.569445,2,4,2,"Oberfranken",2000
"165","DE24",0.527729,2,4,2,"Oberfranken",2001
"166","DE24",0.5386,2,4,2,"Oberfranken",2002
"167","DE24",0.536408,2,4,2,"Oberfranken",2003
"168","DE24",0.525256,2,4,2,"Oberfranken",2004
"169","DE24",0.535153,2,4,2,"Oberfranken",2005
"170","DE24",0.514327,2,4,2,"Oberfranken",2006
"171","DE24",0.476591,2,3,2,"Oberfranken",2007
"172","DE24",0.448691,2,4,2,"Oberfranken",2008
"173","DE24",0.444793,2,3,2,"Oberfranken",2009
"174","DE24",0.425655,2,3,2,"Oberfranken",2010
"175","DE24",0.404983,2,4,2,"Oberfranken",2011
"176","DE24",0.401949,2,4,2,"Oberfranken",2012
"177","DE24",0.365866,2,4,2,"Oberfranken",2013
"178","DE24",0.345801,2,4,2,"Oberfranken",2014
"179","DE24",0.331459,2,3,2,"Oberfranken",2015
"180","DE24",0.312237,2,3,2,"Oberfranken",2016
"181","DE24",0.302094,2,4,2,"Oberfranken",2017
"182","DE24",0.304597,2,4,2,"Oberfranken",2018
"183","DE24",0.296576,2,4,2,"Oberfranken",2019
"184","DE24",0.282837,2,4,2,"Oberfranken",2020
"185","DE25",0.587085,1,2,1,"Mittelfranken",1998
"186","DE25",0.55342,1,2,1,"Mittelfranken",1999
"187","DE25",0.51471,1,2,1,"Mittelfranken",2000
"188","DE25",0.475955,1,2,1,"Mittelfranken",2001
"189","DE25",0.474652,1,2,1,"Mittelfranken",2002
"190","DE25",0.47821,1,2,1,"Mittelfranken",2003
"191","DE25",0.480125,1,2,1,"Mittelfranken",2004
"192","DE25",0.479803,1,2,1,"Mittelfranken",2005
"193","DE25",0.455486,1,2,1,"Mittelfranken",2006
"194","DE25",0.421681,1,2,1,"Mittelfranken",2007
"195","DE25",0.385287,1,2,1,"Mittelfranken",2008
"196","DE25",0.383836,1,2,1,"Mittelfranken",2009
"197","DE25",0.365162,1,2,1,"Mittelfranken",2010
"198","DE25",0.328621,1,2,1,"Mittelfranken",2011
"199","DE25",0.316967,1,2,1,"Mittelfranken",2012
"200","DE25",0.293499,1,2,1,"Mittelfranken",2013
"201","DE25",0.277364,1,2,1,"Mittelfranken",2014
"202","DE25",0.258168,1,2,1,"Mittelfranken",2015
"203","DE25",0.246406,1,2,1,"Mittelfranken",2016
"204","DE25",0.236087,1,2,1,"Mittelfranken",2017
"205","DE25",0.220041,1,2,1,"Mittelfranken",2018
"206","DE25",0.209368,1,2,1,"Mittelfranken",2019
"207","DE25",0.192976,1,2,1,"Mittelfranken",2020
"208","DE26",0.598548,2,3,2,"Unterfranken",1998
"209","DE26",0.56461,2,3,2,"Unterfranken",1999
"210","DE26",0.534272,2,3,2,"Unterfranken",2000
"211","DE26",0.494423,2,3,2,"Unterfranken",2001
"212","DE26",0.494245,2,3,2,"Unterfranken",2002
"213","DE26",0.498676,2,3,2,"Unterfranken",2003
"214","DE26",0.484398,2,3,2,"Unterfranken",2004
"215","DE26",0.486824,1,2,1,"Unterfranken",2005
"216","DE26",0.468044,2,3,2,"Unterfranken",2006
"217","DE26",0.431664,1,2,1,"Unterfranken",2007
"218","DE26",0.411365,2,3,2,"Unterfranken",2008
"219","DE26",0.40666,2,3,2,"Unterfranken",2009
"220","DE26",0.386117,1,2,1,"Unterfranken",2010
"221","DE26",0.363498,2,3,2,"Unterfranken",2011
"222","DE26",0.352536,2,3,2,"Unterfranken",2012
"223","DE26",0.318051,2,3,2,"Unterfranken",2013
"224","DE26",0.295519,2,3,2,"Unterfranken",2014
"225","DE26",0.28403,2,3,2,"Unterfranken",2015
"226","DE26",0.28185,2,3,2,"Unterfranken",2016
"227","DE26",0.260516,1,2,1,"Unterfranken",2017
"228","DE26",0.266503,2,3,2,"Unterfranken",2018
"229","DE26",0.259474,2,3,2,"Unterfranken",2019
"230","DE26",0.24673,2,3,2,"Unterfranken",2020
"231","DE27",0.592347,1,2,1,"Schwaben",1998
"232","DE27",0.553757,1,2,1,"Schwaben",1999
"233","DE27",0.528834,1,2,1,"Schwaben",2000
"234","DE27",0.487007,1,2,1,"Schwaben",2001
"235","DE27",0.488064,1,2,1,"Schwaben",2002
"236","DE27",0.484156,1,2,1,"Schwaben",2003
"237","DE27",0.483943,1,2,1,"Schwaben",2004
"238","DE27",0.495283,2,3,2,"Schwaben",2005
"239","DE27",0.465886,1,2,1,"Schwaben",2006
"240","DE27",0.432186,2,3,2,"Schwaben",2007
"241","DE27",0.401023,1,2,1,"Schwaben",2008
"242","DE27",0.405915,1,2,1,"Schwaben",2009
"243","DE27",0.388881,2,3,2,"Schwaben",2010
"244","DE27",0.361609,1,2,1,"Schwaben",2011
"245","DE27",0.344563,1,2,1,"Schwaben",2012
"246","DE27",0.314198,1,2,1,"Schwaben",2013
"247","DE27",0.287681,1,2,1,"Schwaben",2014
"248","DE27",0.28121,1,2,1,"Schwaben",2015
"249","DE27",0.266464,1,2,1,"Schwaben",2016
"250","DE27",0.263063,2,3,2,"Schwaben",2017
"251","DE27",0.258172,1,2,1,"Schwaben",2018
"252","DE27",0.251477,1,2,1,"Schwaben",2019
"253","DE27",0.239073,1,2,1,"Schwaben",2020
"254","DE30",0.878756,5,9,3,"Berlin",1998
"255","DE30",0.846071,5,9,3,"Berlin",1999
"256","DE30",0.778707,5,9,3,"Berlin",2000
"257","DE30",0.719467,5,9,3,"Berlin",2001
"258","DE30",0.727498,5,9,3,"Berlin",2002
"259","DE30",0.739059,5,9,3,"Berlin",2003
"260","DE30",0.736018,5,9,3,"Berlin",2004
"261","DE30",0.747841,5,9,3,"Berlin",2005
"262","DE30",0.732138,5,9,3,"Berlin",2006
"263","DE30",0.711643,5,9,3,"Berlin",2007
"264","DE30",0.669764,5,9,3,"Berlin",2008
"265","DE30",0.631333,5,9,3,"Berlin",2009
"266","DE30",0.620017,5,9,3,"Berlin",2010
"267","DE30",0.57456,5,9,3,"Berlin",2011
"268","DE30",0.571337,5,9,3,"Berlin",2012
"269","DE30",0.529323,5,9,3,"Berlin",2013
"270","DE30",0.511757,5,9,3,"Berlin",2014
"271","DE30",0.488548,5,9,3,"Berlin",2015
"272","DE30",0.434375,4,7,2,"Berlin",2016
"273","DE30",0.411844,4,7,2,"Berlin",2017
"274","DE30",0.430709,4,8,2,"Berlin",2018
"275","DE30",0.416073,4,7,2,"Berlin",2019
"276","DE30",0.395714,4,7,2,"Berlin",2020
"277","DE40",0.874492,5,9,3,"Brandenburg",1998
"278","DE40",0.852414,5,9,3,"Brandenburg",1999
"279","DE40",0.825564,5,9,3,"Brandenburg",2000
"280","DE40",0.801761,5,9,3,"Brandenburg",2001
"281","DE40",0.803784,5,9,3,"Brandenburg",2002
"282","DE40",0.805462,5,9,3,"Brandenburg",2003
"283","DE40",0.819082,5,10,3,"Brandenburg",2004
"284","DE40",0.828217,5,10,3,"Brandenburg",2005
"285","DE40",0.811377,5,10,3,"Brandenburg",2006
"286","DE40",0.769073,5,10,3,"Brandenburg",2007
"287","DE40",0.714804,5,10,3,"Brandenburg",2008
"288","DE40",0.665227,5,10,3,"Brandenburg",2009
"289","DE40",0.648086,5,9,3,"Brandenburg",2010
"290","DE40",0.6202,5,10,3,"Brandenburg",2011
"291","DE40",0.619572,5,10,3,"Brandenburg",2012
"292","DE40",0.574909,5,10,3,"Brandenburg",2013
"293","DE40",0.55537,5,10,3,"Brandenburg",2014
"294","DE40",0.526128,5,10,3,"Brandenburg",2015
"295","DE40",0.501943,5,10,3,"Brandenburg",2016
"296","DE40",0.476145,5,10,3,"Brandenburg",2017
"297","DE40",0.504241,5,10,3,"Brandenburg",2018
"298","DE40",0.496569,5,10,3,"Brandenburg",2019
"299","DE40",0.483171,5,10,3,"Brandenburg",2020
"300","DE50",0.778103,4,8,2,"Bremen",1998
"301","DE50",0.731478,4,8,2,"Bremen",1999
"302","DE50",0.678939,4,8,2,"Bremen",2000
"303","DE50",0.620036,4,7,2,"Bremen",2001
"304","DE50",0.615443,4,7,2,"Bremen",2002
"305","DE50",0.621757,4,7,2,"Bremen",2003
"306","DE50",0.632913,4,8,2,"Bremen",2004
"307","DE50",0.652883,4,8,2,"Bremen",2005
"308","DE50",0.613814,4,7,2,"Bremen",2006
"309","DE50",0.596984,4,7,2,"Bremen",2007
"310","DE50",0.534458,3,6,2,"Bremen",2008
"311","DE50",0.533221,3,6,2,"Bremen",2009
"312","DE50",0.519807,3,6,2,"Bremen",2010
"313","DE50",0.509008,4,7,2,"Bremen",2011
"314","DE50",0.496207,4,7,2,"Bremen",2012
"315","DE50",0.469675,3,6,2,"Bremen",2013
"316","DE50",0.463575,4,7,2,"Bremen",2014
"317","DE50",0.45119,4,7,2,"Bremen",2015
"318","DE50",0.440546,4,7,2,"Bremen",2016
"319","DE50",0.446311,4,8,2,"Bremen",2017
"320","DE50",0.415765,4,7,2,"Bremen",2018
"321","DE50",0.40339,4,7,2,"Bremen",2019
"322","DE50",0.385299,3,6,2,"Bremen",2020
"323","DE60",0.552237,1,2,1,"Hamburg",1998
"324","DE60",0.523282,1,1,1,"Hamburg",1999
"325","DE60",0.488611,1,1,1,"Hamburg",2000
"326","DE60",0.433551,1,1,1,"Hamburg",2001
"327","DE60",0.429078,1,1,1,"Hamburg",2002
"328","DE60",0.428638,1,1,1,"Hamburg",2003
"329","DE60",0.414046,1,1,1,"Hamburg",2004
"330","DE60",0.437171,1,2,1,"Hamburg",2005
"331","DE60",0.422936,1,2,1,"Hamburg",2006
"332","DE60",0.392204,1,2,1,"Hamburg",2007
"333","DE60",0.339116,1,1,1,"Hamburg",2008
"334","DE60",0.316229,1,1,1,"Hamburg",2009
"335","DE60",0.312164,1,1,1,"Hamburg",2010
"336","DE60",0.259203,1,1,1,"Hamburg",2011
"337","DE60",0.246691,1,1,1,"Hamburg",2012
"338","DE60",0.203822,1,1,1,"Hamburg",2013
"339","DE60",0.190225,1,1,1,"Hamburg",2014
"340","DE60",0.171749,1,1,1,"Hamburg",2015
"341","DE60",0.151359,1,1,1,"Hamburg",2016
"342","DE60",0.12291,1,1,1,"Hamburg",2017
"343","DE60",0.12366,1,1,1,"Hamburg",2018
"344","DE60",0.109298,1,1,1,"Hamburg",2019
"345","DE60",0.089219,1,1,1,"Hamburg",2020
"346","DE71",0.54393,1,1,1,"Darmstadt",1998
"347","DE71",0.523444,1,2,1,"Darmstadt",1999
"348","DE71",0.482105,1,1,1,"Darmstadt",2000
"349","DE71",0.4094,1,1,1,"Darmstadt",2001
"350","DE71",0.404357,1,1,1,"Darmstadt",2002
"351","DE71",0.409995,1,1,1,"Darmstadt",2003
"352","DE71",0.410041,1,1,1,"Darmstadt",2004
"353","DE71",0.425397,1,1,1,"Darmstadt",2005
"354","DE71",0.409587,1,1,1,"Darmstadt",2006
"355","DE71",0.388925,1,1,1,"Darmstadt",2007
"356","DE71",0.347175,1,1,1,"Darmstadt",2008
"357","DE71",0.339056,1,1,1,"Darmstadt",2009
"358","DE71",0.320396,1,1,1,"Darmstadt",2010
"359","DE71",0.28808,1,1,1,"Darmstadt",2011
"360","DE71",0.278334,1,1,1,"Darmstadt",2012
"361","DE71",0.269311,1,1,1,"Darmstadt",2013
"362","DE71",0.23927,1,1,1,"Darmstadt",2014
"363","DE71",0.218945,1,1,1,"Darmstadt",2015
"364","DE71",0.208494,1,1,1,"Darmstadt",2016
"365","DE71",0.184417,1,1,1,"Darmstadt",2017
"366","DE71",0.162455,1,1,1,"Darmstadt",2018
"367","DE71",0.149168,1,1,1,"Darmstadt",2019
"368","DE71",0.130164,1,1,1,"Darmstadt",2020
"369","DE72",0.657521,2,4,2,"Gießen",1998
"370","DE72",0.632051,2,4,2,"Gießen",1999
"371","DE72",0.592855,2,4,2,"Gießen",2000
"372","DE72",0.537548,2,4,2,"Gießen",2001
"373","DE72",0.52681,2,4,2,"Gießen",2002
"374","DE72",0.539099,2,4,2,"Gießen",2003
"375","DE72",0.532138,2,4,2,"Gießen",2004
"376","DE72",0.545698,3,5,2,"Gießen",2005
"377","DE72",0.531618,2,4,2,"Gießen",2006
"378","DE72",0.510051,2,4,2,"Gießen",2007
"379","DE72",0.478594,2,4,2,"Gießen",2008
"380","DE72",0.470481,3,5,2,"Gießen",2009
"381","DE72",0.453315,3,5,2,"Gießen",2010
"382","DE72",0.424747,3,5,2,"Gießen",2011
"383","DE72",0.416186,3,5,2,"Gießen",2012
"384","DE72",0.403094,3,5,2,"Gießen",2013
"385","DE72",0.377212,3,5,2,"Gießen",2014
"386","DE72",0.36667,3,5,2,"Gießen",2015
"387","DE72",0.354826,3,5,2,"Gießen",2016
"388","DE72",0.336,3,5,2,"Gießen",2017
"389","DE72",0.318516,2,4,2,"Gießen",2018
"390","DE72",0.307877,2,4,2,"Gießen",2019
"391","DE72",0.291521,2,4,2,"Gießen",2020
"392","DE73",0.683476,3,5,2,"Kassel",1998
"393","DE73",0.656703,3,5,2,"Kassel",1999
"394","DE73",0.635285,3,6,2,"Kassel",2000
"395","DE73",0.572652,3,5,2,"Kassel",2001
"396","DE73",0.558148,3,5,2,"Kassel",2002
"397","DE73",0.567654,3,5,2,"Kassel",2003
"398","DE73",0.563112,3,6,2,"Kassel",2004
"399","DE73",0.573364,3,5,2,"Kassel",2005
"400","DE73",0.559937,3,5,2,"Kassel",2006
"401","DE73",0.536284,3,5,2,"Kassel",2007
"402","DE73",0.494255,3,5,2,"Kassel",2008
"403","DE73",0.496363,3,5,2,"Kassel",2009
"404","DE73",0.470356,3,5,2,"Kassel",2010
"405","DE73",0.435919,3,5,2,"Kassel",2011
"406","DE73",0.438164,3,5,2,"Kassel",2012
"407","DE73",0.414457,3,5,2,"Kassel",2013
"408","DE73",0.388317,3,5,2,"Kassel",2014
"409","DE73",0.372729,3,5,2,"Kassel",2015
"410","DE73",0.366712,3,5,2,"Kassel",2016
"411","DE73",0.3378,3,5,2,"Kassel",2017
"412","DE73",0.328789,3,5,2,"Kassel",2018
"413","DE73",0.318918,3,5,2,"Kassel",2019
"414","DE73",0.303331,2,4,2,"Kassel",2020
"415","DE80",0.965431,5,10,3,"Mecklenburg-Vorpommern",1998
"416","DE80",0.934908,5,10,3,"Mecklenburg-Vorpommern",1999
"417","DE80",0.916047,5,10,3,"Mecklenburg-Vorpommern",2000
"418","DE80",0.921511,5,10,3,"Mecklenburg-Vorpommern",2001
"419","DE80",0.893253,5,10,3,"Mecklenburg-Vorpommern",2002
"420","DE80",0.894838,5,10,3,"Mecklenburg-Vorpommern",2003
"421","DE80",0.8955,5,10,3,"Mecklenburg-Vorpommern",2004
"422","DE80",0.912688,5,10,3,"Mecklenburg-Vorpommern",2005
"423","DE80",0.899777,5,10,3,"Mecklenburg-Vorpommern",2006
"424","DE80",0.846732,5,10,3,"Mecklenburg-Vorpommern",2007
"425","DE80",0.80432,5,10,3,"Mecklenburg-Vorpommern",2008
"426","DE80",0.777606,5,10,3,"Mecklenburg-Vorpommern",2009
"427","DE80",0.775437,5,10,3,"Mecklenburg-Vorpommern",2010
"428","DE80",0.753422,5,10,3,"Mecklenburg-Vorpommern",2011
"429","DE80",0.714622,5,10,3,"Mecklenburg-Vorpommern",2012
"430","DE80",0.674858,5,10,3,"Mecklenburg-Vorpommern",2013
"431","DE80",0.624613,5,10,3,"Mecklenburg-Vorpommern",2014
"432","DE80",0.605142,5,10,3,"Mecklenburg-Vorpommern",2015
"433","DE80",0.592844,5,10,3,"Mecklenburg-Vorpommern",2016
"434","DE80",0.559005,5,10,3,"Mecklenburg-Vorpommern",2017
"435","DE80",0.591717,5,10,3,"Mecklenburg-Vorpommern",2018
"436","DE80",0.59222,5,10,3,"Mecklenburg-Vorpommern",2019
"437","DE80",0.586969,5,10,3,"Mecklenburg-Vorpommern",2020
"438","DE91",0.701838,3,6,2,"Braunschweig",1998
"439","DE91",0.663536,3,6,2,"Braunschweig",1999
"440","DE91",0.623379,3,6,2,"Braunschweig",2000
"441","DE91",0.579547,3,6,2,"Braunschweig",2001
"442","DE91",0.57662,3,6,2,"Braunschweig",2002
"443","DE91",0.587966,3,6,2,"Braunschweig",2003
"444","DE91",0.549334,3,5,2,"Braunschweig",2004
"445","DE91",0.592264,3,6,2,"Braunschweig",2005
"446","DE91",0.57066,3,5,2,"Braunschweig",2006
"447","DE91",0.536938,3,5,2,"Braunschweig",2007
"448","DE91",0.5061,3,5,2,"Braunschweig",2008
"449","DE91",0.481726,3,5,2,"Braunschweig",2009
"450","DE91",0.463103,3,5,2,"Braunschweig",2010
"451","DE91",0.440983,3,5,2,"Braunschweig",2011
"452","DE91",0.405553,2,4,2,"Braunschweig",2012
"453","DE91",0.371905,2,4,2,"Braunschweig",2013
"454","DE91",0.348471,2,4,2,"Braunschweig",2014
"455","DE91",0.334536,2,4,2,"Braunschweig",2015
"456","DE91",0.317314,2,4,2,"Braunschweig",2016
"457","DE91",0.301208,2,4,2,"Braunschweig",2017
"458","DE91",0.31895,2,4,2,"Braunschweig",2018
"459","DE91",0.310455,2,4,2,"Braunschweig",2019
"460","DE91",0.296247,2,4,2,"Braunschweig",2020
"461","DE92",0.704797,3,6,2,"Hannover",1998
"462","DE92",0.673738,3,6,2,"Hannover",1999
"463","DE92",0.622211,3,6,2,"Hannover",2000
"464","DE92",0.588963,3,6,2,"Hannover",2001
"465","DE92",0.590085,3,6,2,"Hannover",2002
"466","DE92",0.605505,3,6,2,"Hannover",2003
"467","DE92",0.56313,3,6,2,"Hannover",2004
"468","DE92",0.614858,3,6,2,"Hannover",2005
"469","DE92",0.589458,3,6,2,"Hannover",2006
"470","DE92",0.562826,3,6,2,"Hannover",2007
"471","DE92",0.534784,3,6,2,"Hannover",2008
"472","DE92",0.50565,3,5,2,"Hannover",2009
"473","DE92",0.494842,3,6,2,"Hannover",2010
"474","DE92",0.473187,3,6,2,"Hannover",2011
"475","DE92",0.455927,3,5,2,"Hannover",2012
"476","DE92",0.424117,3,5,2,"Hannover",2013
"477","DE92",0.403058,3,5,2,"Hannover",2014
"478","DE92",0.388498,3,5,2,"Hannover",2015
"479","DE92",0.36846,3,5,2,"Hannover",2016
"480","DE92",0.349761,3,5,2,"Hannover",2017
"481","DE92",0.352613,3,5,2,"Hannover",2018
