"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"25","101","Schleswig-Holstein Mitte",2002,729142,0.613157,0.809947888547999,0.443664341651782,0.352118677460217,4,7,2
"26","101","Schleswig-Holstein Mitte",2003,729142,0.63494,0.801932398613362,0.468810528013851,0.374429801427279,4,7,2
"27","101","Schleswig-Holstein Mitte",2004,729142,0.624629,0.786099027063163,0.461054655389275,0.379350486059068,4,7,2
"28","101","Schleswig-Holstein Mitte",2005,729142,0.649106,0.767419198837448,0.492956866384123,0.410447015157871,4,7,2
"29","101","Schleswig-Holstein Mitte",2006,729142,0.647689,0.765231979284704,0.519513053350033,0.383512353201275,4,7,2
"30","101","Schleswig-Holstein Mitte",2007,729142,0.62185,0.734279702320333,0.529028343030908,0.358163106251668,4,7,2
"31","101","Schleswig-Holstein Mitte",2008,729142,0.589584,0.714232600703332,0.508805094879302,0.340011416346439,4,7,2
"32","101","Schleswig-Holstein Mitte",2009,729142,0.550775,0.684777816457371,0.470584021615586,0.337416704410088,4,7,2
"33","101","Schleswig-Holstein Mitte",2010,729142,0.549176,0.671605392296207,0.484104760209071,0.334171912432209,4,7,2
"34","101","Schleswig-Holstein Mitte",2011,729142,0.522499,0.658836527531831,0.457941937717676,0.324800720902955,4,7,2
"35","101","Schleswig-Holstein Mitte",2012,729142,0.526754,0.648388917640373,0.487756749850325,0.313137572564363,4,7,2
"36","101","Schleswig-Holstein Mitte",2013,729142,0.519847,0.646504410592179,0.482978055563782,0.307295225870877,4,7,2
"37","101","Schleswig-Holstein Mitte",2014,729142,0.512367,0.628590233616107,0.492662212207407,0.301981799169798,4,7,2
"38","101","Schleswig-Holstein Mitte",2015,729142,0.512904,0.610225699155719,0.49334987393715,0.32063083759497,4,7,2
"39","101","Schleswig-Holstein Mitte",2016,729142,0.502902,0.581616788909442,0.504109576046109,0.320370177573112,4,7,2
"40","101","Schleswig-Holstein Mitte",2017,729142,0.493948,0.577843943438244,0.498460193658799,0.313579031697512,4,7,2
"41","102","Schleswig-Holstein Nord",1998,453484,0.716577,0.870022696635573,0.536446874684801,0.386521157164888,4,7,2
"42","102","Schleswig-Holstein Nord",1999,453484,0.701041,0.865674015151664,0.529395710862487,0.36979009708116,4,7,2
