"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.383699,"7111000","Koblenz, Stadt",1998
"2",0.38963,"7111000","Koblenz, Stadt",1999
"3",0.35325,"7111000","Koblenz, Stadt",2000
"4",0.3578,"7111000","Koblenz, Stadt",2001
"5",0.400389,"7111000","Koblenz, Stadt",2002
"6",0.366715,"7111000","Koblenz, Stadt",2003
"7",0.348699,"7111000","Koblenz, Stadt",2004
"8",0.412341,"7111000","Koblenz, Stadt",2005
"9",0.38724,"7111000","Koblenz, Stadt",2006
"10",0.382027,"7111000","Koblenz, Stadt",2007
"11",0.423773,"7111000","Koblenz, Stadt",2008
"12",0.423691,"7111000","Koblenz, Stadt",2009
"13",0.472256,"7111000","Koblenz, Stadt",2010
"14",0.402018,"7111000","Koblenz, Stadt",2011
"15",0.426732,"7111000","Koblenz, Stadt",2012
"16",0.417717,"7111000","Koblenz, Stadt",2013
"17",0.422089,"7111000","Koblenz, Stadt",2014
"18",0.400794,"7111000","Koblenz, Stadt",2015
"19",0.395103,"7111000","Koblenz, Stadt",2016
"20",0.398758,"7111000","Koblenz, Stadt",2017
"21",0.417022,"7111000","Koblenz, Stadt",2018
"22",0.419219,"7111000","Koblenz, Stadt",2019
"23",0.421355,"7111000","Koblenz, Stadt",2020
"24",0.334587,"7131007","Bad Neuenahr-Ahrweiler, Stadt",1998
"25",0.336004,"7131007","Bad Neuenahr-Ahrweiler, Stadt",1999
"26",0.292791,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2000
"27",0.350351,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2001
"28",0.422778,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2002
"29",0.454309,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2003
"30",0.397848,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2004
"31",0.360692,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2005
"32",0.361785,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2006
"33",0.343992,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2007
"34",0.405371,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2008
"35",0.380363,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2009
"36",0.396952,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2010
"37",0.35374,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2011
"38",0.367919,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2012
"39",0.384225,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2013
"40",0.368473,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2014
"41",0.385936,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2015
"42",0.367462,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2016
"43",0.348938,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2017
"44",0.40772,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2018
"45",0.413825,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2019
"46",0.419783,"7131007","Bad Neuenahr-Ahrweiler, Stadt",2020
"47",0.352227,"7131070","Remagen, Stadt",1998
"48",0.353051,"7131070","Remagen, Stadt",1999
"49",0.30991,"7131070","Remagen, Stadt",2000
"50",0.345101,"7131070","Remagen, Stadt",2001
"51",0.422811,"7131070","Remagen, Stadt",2002
"52",0.450638,"7131070","Remagen, Stadt",2003
"53",0.402805,"7131070","Remagen, Stadt",2004
"54",0.369412,"7131070","Remagen, Stadt",2005
"55",0.359928,"7131070","Remagen, Stadt",2006
"56",0.334402,"7131070","Remagen, Stadt",2007
"57",0.402992,"7131070","Remagen, Stadt",2008
"58",0.385003,"7131070","Remagen, Stadt",2009
"59",0.400323,"7131070","Remagen, Stadt",2010
"60",0.353069,"7131070","Remagen, Stadt",2011
"61",0.378858,"7131070","Remagen, Stadt",2012
"62",0.384599,"7131070","Remagen, Stadt",2013
"63",0.361438,"7131070","Remagen, Stadt",2014
"64",0.38255,"7131070","Remagen, Stadt",2015
"65",0.360488,"7131070","Remagen, Stadt",2016
"66",0.341947,"7131070","Remagen, Stadt",2017
"67",0.40376,"7131070","Remagen, Stadt",2018
"68",0.409916,"7131070","Remagen, Stadt",2019
"69",0.415925,"7131070","Remagen, Stadt",2020
"70",0.349376,"7131077","Sinzig, Stadt",1998
"71",0.35579,"7131077","Sinzig, Stadt",1999
"72",0.313726,"7131077","Sinzig, Stadt",2000
"73",0.356334,"7131077","Sinzig, Stadt",2001
"74",0.43595,"7131077","Sinzig, Stadt",2002
"75",0.462607,"7131077","Sinzig, Stadt",2003
"76",0.408151,"7131077","Sinzig, Stadt",2004
"77",0.383962,"7131077","Sinzig, Stadt",2005
"78",0.380763,"7131077","Sinzig, Stadt",2006
"79",0.345238,"7131077","Sinzig, Stadt",2007
"80",0.414229,"7131077","Sinzig, Stadt",2008
"81",0.391025,"7131077","Sinzig, Stadt",2009
"82",0.404401,"7131077","Sinzig, Stadt",2010
"83",0.352303,"7131077","Sinzig, Stadt",2011
"84",0.382151,"7131077","Sinzig, Stadt",2012
"85",0.375539,"7131077","Sinzig, Stadt",2013
"86",0.362711,"7131077","Sinzig, Stadt",2014
"87",0.383005,"7131077","Sinzig, Stadt",2015
"88",0.360835,"7131077","Sinzig, Stadt",2016
"89",0.349315,"7131077","Sinzig, Stadt",2017
"90",0.409701,"7131077","Sinzig, Stadt",2018
"91",0.415742,"7131077","Sinzig, Stadt",2019
"92",0.421638,"7131077","Sinzig, Stadt",2020
"93",0.276581,"7131090","Grafschaft",1998
"94",0.287386,"7131090","Grafschaft",1999
"95",0.238708,"7131090","Grafschaft",2000
"96",0.317521,"7131090","Grafschaft",2001
"97",0.39148,"7131090","Grafschaft",2002
"98",0.396906,"7131090","Grafschaft",2003
"99",0.341215,"7131090","Grafschaft",2004
"100",0.302458,"7131090","Grafschaft",2005
"101",0.297509,"7131090","Grafschaft",2006
"102",0.282958,"7131090","Grafschaft",2007
"103",0.348158,"7131090","Grafschaft",2008
"104",0.320591,"7131090","Grafschaft",2009
"105",0.339538,"7131090","Grafschaft",2010
"106",0.306229,"7131090","Grafschaft",2011
"107",0.32678,"7131090","Grafschaft",2012
"108",0.328113,"7131090","Grafschaft",2013
"109",0.317255,"7131090","Grafschaft",2014
"110",0.328171,"7131090","Grafschaft",2015
"111",0.304208,"7131090","Grafschaft",2016
"112",0.287106,"7131090","Grafschaft",2017
"113",0.350205,"7131090","Grafschaft",2018
"114",0.356979,"7131090","Grafschaft",2019
"115",0.363588,"7131090","Grafschaft",2020
"116",0.338702,"7131901","Adenau",1998
"117",0.341111,"7131901","Adenau",1999
"118",0.315146,"7131901","Adenau",2000
"119",0.37308,"7131901","Adenau",2001
"120",0.474735,"7131901","Adenau",2002
"121",0.482459,"7131901","Adenau",2003
"122",0.419524,"7131901","Adenau",2004
"123",0.376861,"7131901","Adenau",2005
"124",0.362473,"7131901","Adenau",2006
"125",0.344331,"7131901","Adenau",2007
"126",0.429226,"7131901","Adenau",2008
"127",0.3996,"7131901","Adenau",2009
"128",0.399913,"7131901","Adenau",2010
"129",0.359135,"7131901","Adenau",2011
"130",0.383626,"7131901","Adenau",2012
"131",0.395364,"7131901","Adenau",2013
"132",0.378324,"7131901","Adenau",2014
"133",0.396028,"7131901","Adenau",2015
"134",0.35984,"7131901","Adenau",2016
"135",0.333314,"7131901","Adenau",2017
"136",0.433452,"7131901","Adenau",2018
"137",0.467961,"7131901","Adenau",2019
"138",0.501784,"7131901","Adenau",2020
"139",0.306502,"7131902","Altenahr",1998
"140",0.314658,"7131902","Altenahr",1999
"141",0.275103,"7131902","Altenahr",2000
"142",0.342685,"7131902","Altenahr",2001
"143",0.412395,"7131902","Altenahr",2002
"144",0.437414,"7131902","Altenahr",2003
"145",0.391026,"7131902","Altenahr",2004
"146",0.345677,"7131902","Altenahr",2005
"147",0.340384,"7131902","Altenahr",2006
"148",0.323612,"7131902","Altenahr",2007
"149",0.392341,"7131902","Altenahr",2008
"150",0.363819,"7131902","Altenahr",2009
"151",0.382375,"7131902","Altenahr",2010
"152",0.344136,"7131902","Altenahr",2011
"153",0.36211,"7131902","Altenahr",2012
"154",0.37042,"7131902","Altenahr",2013
"155",0.348406,"7131902","Altenahr",2014
"156",0.36073,"7131902","Altenahr",2015
"157",0.34786,"7131902","Altenahr",2016
"158",0.324923,"7131902","Altenahr",2017
"159",0.415481,"7131902","Altenahr",2018
"160",0.446726,"7131902","Altenahr",2019
"161",0.477378,"7131902","Altenahr",2020
"162",0.395803,"7131903","Bad Breisig",1998
"163",0.396798,"7131903","Bad Breisig",1999
"164",0.355309,"7131903","Bad Breisig",2000
"165",0.39432,"7131903","Bad Breisig",2001
"166",0.473737,"7131903","Bad Breisig",2002
"167",0.499615,"7131903","Bad Breisig",2003
"168",0.438908,"7131903","Bad Breisig",2004
"169",0.419395,"7131903","Bad Breisig",2005
"170",0.416764,"7131903","Bad Breisig",2006
"171",0.39213,"7131903","Bad Breisig",2007
"172",0.456134,"7131903","Bad Breisig",2008
"173",0.423203,"7131903","Bad Breisig",2009
"174",0.442218,"7131903","Bad Breisig",2010
"175",0.390098,"7131903","Bad Breisig",2011
"176",0.414228,"7131903","Bad Breisig",2012
"177",0.426114,"7131903","Bad Breisig",2013
"178",0.403565,"7131903","Bad Breisig",2014
"179",0.420836,"7131903","Bad Breisig",2015
"180",0.397817,"7131903","Bad Breisig",2016
