"";"JAHR";"PLZ2";"GISD_Score";"TS_Bildung";"TS_Einkommen";"TS_Arbeitswelt";"Bevoelkerung";"GISD_5";"GISD_10";"GISD_k"
"42";1998;45;0,648733;0,726849030278587;0,818672770390563;0,65021905355209;1540838;4;7;2
"43";1998;46;0,660458;0,755198086121626;0,790043523483413;0,66023998624207;886193;4;7;2
"44";1998;47;0,742577;0,794827998217292;0,832363001289006;0,646511660631735;1297150;4;8;2
"45";1998;48;0,439371;0,679174975752229;0,718711855984341;0,623924298590348;1170596;2;4;2
"46";1998;49;0,656115;0,805954037501193;0,750968788532432;0,644950544145862;1206560;4;7;2
"47";1998;50;0,430981;0,673029861403662;0,763116654035882;0,578694253102808;1069065;2;4;2
"48";1998;51;0,413185;0,678946182341842;0,737240038744313;0,583870148883655;1066245;2;3;2
"49";1998;52;0,590397;0,692652619382851;0,79381290295895;0,660812153917056;929599;3;6;2
"50";1998;53;0,399197;0,675215791581681;0,712144547857891;0,601075663279642;1245805;2;3;2
"51";1998;54;0,635457;0,787717128883941;0,730000309005266;0,666994469717337;505845;4;7;2
"52";1998;55;0,459021;0,751178458252789;0,701725982657157;0,585230873596364;796458;2;4;2
"53";1998;56;0,647693;0,839394223177667;0,740890410320553;0,614592130436402;843335;4;7;2
"54";1998;57;0,519103;0,773175465484382;0,712863917943701;0,602009622624759;590649;3;5;2
"55";1998;58;0,616283;0,801334190281438;0,756735354173584;0,610712767100521;922121;3;6;2
"56";1998;59;0,600575;0,748735347552093;0,765867085468809;0,641130717085325;1129497;3;6;2
"57";1998;60;0,263706;0,661147687943323;0,725952804720472;0,488774783203618;606395;1;1;1
"58";1998;61;0,126845;0,649410069979518;0,58407009031943;0,528695948597551;446049;1;1;1
"59";1998;63;0,466621;0,787173966864492;0,699346381305883;0,557928484634073;1252115;2;4;2
"60";1998;64;0,316259;0,688580879225709;0,683181755914121;0,547771521374518;789690;1;2;1
"61";1998;65;0,313959;0,715226689297286;0,680258156314208;0,522138726988032;1068844;1;2;1
"62";1998;66;0,759196;0,846418590499942;0,797658189811776;0,643432398047194;1241353;4;8;2
"63";1998;67;0,618286;0,809012489163949;0,764169872231349;0,597264614817414;1025389;3;6;2
"64";1998;68;0,433046;0,715412505628327;0,737237059994144;0,563906733360536;591626;2;4;2
"65";1998;69;0,228086;0,634669573481227;0,642624012334167;0,568989492980017;502347;1;1;1
"66";1998;70;0,131824;0,649980608496114;0,635141663213794;0,481190363941854;807610;1;1;1
"67";1998;71;0,180455;0,708347252625246;0,606745883305978;0,491620244853358;984370;1;1;1
"68";1998;72;0,339073;0,741471539248465;0,639159743825724;0,557855507535679;1040150;1;2;1
"69";1998;73;0,295742;0,739639842142935;0,631828905484133;0,531020706570934;993278;1;2;1
"70";1998;74;0,365962;0,776683782315483;0,642264957242856;0,54187663681986;1042919;2;3;2
"71";1998;75;0,418084;0,783825731882778;0,666015813861187;0,554284871678282;476412;2;3;2
"72";1998;76;0,338455;0,722589302578817;0,665705987979356;0,54967811147841;1123023;1;2;1
"73";1998;77;0,448113;0,801643533140926;0,677144727350438;0,550284919554717;473777;2;4;2
"74";1998;78;0,477915;0,799689541167168;0,683970827569657;0,570171028491529;730211;3;5;2
"75";1998;79;0,465802;0,744811151090085;0,68053229850977;0,618425578088268;1023546;2;4;2
"76";1998;80;0,000276;0,644753001415661;0,564115951741874;0,448158105167858;617257;1;1;1
"77";1998;81;0;0,644570964867476;0,563980573046652;0,448246534005516;803226;1;1;1
"78";1998;82;0,0702;0,646722576965201;0,537030343660984;0,531364966747704;724394;1;1;1
"79";1998;83;0,348958;0,745141891137021;0,620180637962491;0,581376216258759;751251;1;2;1
"80";1998;84;0,420585;0,80990387326574;0,64552086752377;0,55077969378379;674737;2;3;2
"81";1998;85;0,100019;0,675176442553426;0,573987001231984;0,490726719604767;1095575;1;1;1
"82";1998;86;0,424421;0,800685257187843;0,647934161165514;0,560771503507093;1148457;2;3;2
"83";1998;87;0,465085;0,81535070554935;0,662352552999478;0,565469388672491;515997;2;4;2
"84";1998;88;0,335174;0,740364094256172;0,652862985883186;0,542020458389172;834675;1;2;1
"85";1998;89;0,362127;0,789671303232661;0,635403721037804;0,532564414991745;753047;1;2;1
"86";1998;90;0,474999;0,807410559700531;0,673381088565631;0,570617329906712;879487;3;5;2
"87";1998;91;0,334327;0,76172279629384;0,624099731689769;0,548721975004804;988633;1;2;1
"88";1998;92;0,531425;0,8387289976286;0,673651735395662;0,585905121908386;513234;3;5;2
"89";1998;93;0,401636;0,753487151247447;0,659293302808592;0,577681840770151;582733;2;3;2
"90";1998;94;0,565957;0,832563346168813;0,687992613194924;0,606417445200084;699723;3;6;2
"91";1998;95;0,59426;0,828118098633144;0,708697111522618;0,613671544481975;497382;3;6;2
"92";1998;96;0,541239;0,833796732008561;0,680953426148421;0,591688724589092;559044;3;5;2
"93";1998;97;0,461317;0,801841436359334;0,651749147313366;0,586452452375325;1054618;2;4;2
"94";1998;98;0,841211;0,834888124370286;0,812021539824059;0,708734291929908;304500;5;9;3
"95";1998;99;0,918907;0,840877595650127;0,850591453722876;0,728721742424008;936234;5;10;3
"96";1999;1;0,666785;0,677647300917073;0,785623680021762;0,704074265866612;1239191;4;7;2
"97";1999;2;0,906365;0,797020674751408;0,792408782720266;0,794112650179999;427838;5;10;3
"98";1999;3;0,813718;0,686002177494727;0,842464939181844;0,77147004011204;295564;5;9;3
"99";1999;4;0,854435;0,764997162655058;0,840992998052126;0,730689760169825;1221559;5;10;3
"100";1999;6;1;0,79084137402273;0,8918776854914;0,785319031067862;1298339;5;10;3
"101";1999;7;0,771057;0,764356620376549;0,787911072423592;0,709172144280438;575515;4;8;2
"102";1999;8;0,853693;0,810046923129399;0,793017510029323;0,732946686966137;603527;5;9;3
"103";1999;9;0,806669;0,767793756807212;0,792936933008834;0,73284519554045;786494;5;9;3
"104";1999;10;0,787308;0,751528256883939;0,840961881229647;0,683615156788626;408547;5;9;3
"105";1999;12;0,785579;0,75120628462414;0,840201436321971;0,683136794305632;1358152;4;8;2
"106";1999;13;0,787241;0,751523996417612;0,84092411774052;0,683596506750624;1156630;5;9;3
"107";1999;14;0,729929;0,715929890563433;0,822498454934818;0,685898055545009;1244929;4;8;2
"108";1999;15;0,769983;0,743756336427853;0,820865685771939;0,695848706802992;617550;4;8;2
"109";1999;16;0,869345;0,784541394312422;0,831540458827424;0,734053400324432;592979;5;10;3
"110";1999;17;0,962268;0,784483874158033;0,857970922112198;0,791534230674133;586292;5;10;3
"111";1999;18;0,890031;0,74968205816972;0,862288033402535;0,756832171264315;602638;5;10;3
"112";1999;19;0,892959;0,798243137969903;0,848287561201162;0,724913864192649;398894;5;10;3
"113";1999;20;0,40702;0,738814875046784;0,666851435666438;0,527266889328761;122167;2;3;2
"114";1999;21;0,486243;0,743551329361813;0,682538993263964;0,578333532643874;1581273;2;4;2
"115";1999;22;0,412781;0,74341732383237;0,661529937461079;0,533184787358108;1088750;2;3;2
"116";1999;23;0,791796;0,828683463109817;0,78710843596406;0,664363334964841;729034;5;9;3
"117";1999;24;0,736659;0,806638492288577;0,770497952923533;0,653263205483506;1084996;4;8;2
"118";1999;25;0,677074;0,820229109467642;0,734089805484781;0,622311221534521;690488;4;7;2
"119";1999;26;0,823422;0,817482018672555;0,808936378805976;0,68227546677033;1162010;5;9;3
"120";1999;27;0,787007;0,842056834946987;0,781552818906903;0,652223769240953;857755;5;9;3
"121";1999;28;0,623844;0,726594744645842;0,770288309197665;0,631711711248215;730105;3;6;2
"122";1999;29;0,818106;0,827923090927128;0,805664426075331;0,670309906908963;513833;5;9;3
"123";1999;30;0,57926;0,719477173946533;0,770655007629849;0,598229910088683;898619;3;6;2
"124";1999;31;0,674934;0,781544895622655;0,771211778767449;0,621941666916807;1011232;4;7;2
"125";1999;32;0,572725;0,760226624478854;0,721553375103494;0,600685415180241;874570;3;5;2
"126";1999;33;0,537077;0,732350288639142;0,718850241260383;0,599095899700375;1066042;3;5;2
"127";1999;34;0,637694;0,780242407453266;0,760311975249622;0,600538500803501;795391;4;7;2
"128";1999;35;0,534771;0,766108902178476;0,705742625739058;0,576363935884116;902128;3;5;2
"129";1999;36;0,604985;0,802120816532145;0,716531399796506;0,592924589838391;528999;3;6;2
"130";1999;37;0,719421;0,781086005963803;0,768264028510372;0,665493545337306;734744;4;8;2
"131";1999;38;0,620818;0,718700070038047;0,772716638465985;0,634448038117031;1159086;3;6;2
"132";1999;39;0,974652;0,798256115293712;0,888376038370382;0,758532259750304;778683;5;10;3
"133";1999;40;0,322163;0,646275119409281;0,692151798765657;0,517930971487188;980168;1;2;1
"134";1999;41;0,560201;0,711509451955384;0,751175786334889;0,608478233109039;938198;3;5;2
"135";1999;42;0,617416;0,756717301973788;0,779870982042339;0,586205941937578;869535;3;6;2
"136";1999;44;0,702112;0,707725829747591;0,828375594012491;0,663122934250097;1255921;4;8;2
"137";1999;45;0,658704;0,715561777428805;0,803334207840436;0,641156537050297;1540838;4;7;2
"138";1999;46;0,669983;0,745850027550349;0,774965985371384;0,649414598113422;886193;4;7;2
"139";1999;47;0,734987;0,776516978524545;0,81770493274361;0,634668963192792;1297150;4;8;2
"140";1999;48;0,481219;0,68547631222465;0,702144777746831;0,612269311661569;1170596;2;4;2
"141";1999;49;0,65245;0,784738257418892;0,73786347051907;0,631807274271519;1206560;4;7;2
"142";1999;50;0,44065;0,650306246558974;0,746606881556143;0,566367804342067;1069065;2;3;2
"143";1999;51;0,428746;0,65961009055998;0,720632325970851;0,572296696834634;1066245;2;3;2
"144";1999;52;0,590024;0,669228149515765;0,779585123554999;0,649262601703289;929599;3;6;2
"145";1999;53;0,42361;0,662380985109116;0,695365095998545;0,590157572986389;1245805;2;3;2
"146";1999;54;0,651864;0,780141857249343;0,716233232637242;0,657504773255784;505845;4;7;2
"147";1999;55;0,47721;0,738770212382353;0,68498395005013;0,572518227246075;796458;2;4;2
"148";1999;56;0,658712;0,830872722724333;0,725498160561544;0,603688734001916;843335;4;7;2
"149";1999;57;0,540388;0,770941570340421;0,695472634779747;0,586869823152601;590649;3;5;2
"150";1999;58;0,612836;0,777695396088035;0,740800450783437;0,600165580152173;922121;3;6;2
"151";1999;59;0,626599;0,751061698331111;0,749849112303226;0,630170192909717;1129497;4;7;2
"152";1999;60;0,308742;0,674032972900275;0,703507795601854;0,466706235418821;606395;1;1;1
"153";1999;61;0,190203;0,666231596898309;0,559243026234293;0,511803298476299;446049;1;1;1
"154";1999;63;0,497508;0,793944232467928;0,679113123037156;0,541532514525951;1252115;3;5;2
"155";1999;64;0,370337;0,703929780166025;0,662338412705817;0,533562177035563;789690;1;2;1
"156";1999;65;0,355588;0,721492007175466;0,658832534400608;0,506196726110323;1068844;1;2;1
"157";1999;66;0,75932;0,838715781258477;0,78263851050142;0,629493941055239;1241353;4;8;2
"158";1999;67;0,626594;0,798509798094013;0,7479185090832;0,584648208074912;1025389;3;6;2
"159";1999;68;0,470827;0,723237864742522;0,717927132281861;0,549347625001283;591626;2;4;2
"160";1999;69;0,259033;0,61488748084478;0,625660874304926;0,558841458993039;502347;1;1;1
"161";1999;70;0,153512;0,623014137633535;0,616102542601299;0,465050585022859;807610;1;1;1
"162";1999;71;0,218506;0,701329334627981;0,58664546524617;0,474843457105919;984370;1;1;1
"163";1999;72;0,361496;0,728908255748534;0,621372083172744;0,54157184318661;1040150;1;2;1
"164";1999;73;0,315686;0,720447747470661;0,614202212937026;0,515863669814103;993278;1;2;1
"165";1999;74;0,389547;0,764501373168765;0,624958853816536;0,527705384641888;1042919;2;3;2
"166";1999;75;0,432132;0,767618750518128;0,648583964790021;0,539391957742754;476412;2;3;2
"167";1999;76;0,366016;0,711559417343442;0,64827476099871;0,53609658720272;1123023;1;2;1
"168";1999;77;0,473116;0,798218661591024;0,659882435123278;0,534477522459608;473777;2;4;2
"169";1999;78;0,492223;0,789432960691808;0,6661608091504;0,554227001500582;730211;2;4;2
"170";1999;79;0,502293;0,75241729279713;0,66224862827791;0,604241362313693;1023546;3;5;2
"171";1999;80;0,000162;0,587517731519346;0,544738291160014;0,433528338177732;617257;1;1;1
"172";1999;81;0;0,587416733429699;0,544597854448014;0,43362391825394;803226;1;1;1
"173";1999;82;0,105177;0,624247505918265;0,51681879594287;0,519483822658379;724394;1;1;1
"174";1999;83;0,386238;0,745778316036529;0,601660384838576;0,566741251310802;751251;1;2;1
"175";1999;84;0,457246;0,813490845514522;0,62783367620262;0,536932540499888;674737;2;4;2
"176";1999;85;0,133485;0,656600522564858;0,554431527841237;0,475063546992578;1095575;1;1;1
"177";1999;86;0,421871;0,769146697905766;0,632141230725539;0,545046857736629;1148457;2;3;2
"178";1999;87;0,479225;0,802604153521183;0,645529378700425;0,549957274469032;515997;2;4;2
"179";1999;88;0,343614;0,70656318904534;0,638443540753555;0,530709113834893;834675;1;2;1
"180";1999;89;0,376511;0,760696522296179;0,620659117411111;0,524046626006414;753047;1;2;1
"181";1999;90;0,476823;0,786968054624137;0,65514448597883;0,553810577719657;879487;2;4;2
"182";1999;91;0,354207;0,742165711356472;0,607714421411604;0,535394481965843;988633;1;2;1
"183";1999;92;0,552994;0,832187483964645;0,658625311336693;0,573847344504983;513234;3;5;2
"184";1999;93;0,424534;0,745152088769312;0,642250475876047;0,561335661953134;582733;2;3;2
"185";1999;94;0,587242;0,829917672662986;0,672724616631709;0,592923094868825;699723;3;6;2
"186";1999;95;0,602481;0,814266077107923;0,693657267342067;0,601393823528463;497382;3;6;2
"187";1999;96;0,560819;0,829472016673128;0,664535827475466;0,577713449644682;559044;3;5;2
"188";1999;97;0,457561;0,765229716131263;0,638481949521503;0,574829462437825;1054618;2;4;2
"189";1999;98;0,823798;0,819151407512657;0,799962693104965;0,689919316911378;304500;5;9;3
"190";1999;99;0,890673;0,823159395783013;0,838235892418713;0,707986318375055;936234;5;10;3
"191";2000;1;0,693827;0,691767812477626;0,77041167922839;0,698103796746329;1239191;4;8;2
"192";2000;2;0,910708;0,795174085392788;0,785309494739182;0,794234430967475;427838;5;10;3
"193";2000;3;0,804725;0,679711936350895;0,83011811349085;0,760099969550524;295564;5;9;3
"194";2000;4;0,851141;0,754964533316421;0,830562239475272;0,730296130014041;1221559;5;10;3
"195";2000;6;1;0,798706729089829;0,87919917911234;0,785096823013549;1298339;5;10;3
"196";2000;7;0,759225;0,732255279992966;0,780545772337282;0,712143012859469;575515;5;9;3
"197";2000;8;0,822307;0,767871516361192;0,786181130527152;0,73326100375098;603527;5;9;3
"198";2000;9;0,802085;0,754518816283285;0,782799869617244;0,730001547689924;786494;5;9;3
"199";2000;10;0,726465;0,728466451503796;0,804525543772015;0,659561537700832;408547;4;8;2
"200";2000;12;0,725155;0,728038881142311;0,803999892752848;0,659219239923985;1358152;4;8;2
"201";2000;13;0,726439;0,728480021004021;0,804500280549987;0,659547561259054;1156630;4;8;2
"202";2000;14;0,709942;0,710204837768875;0,799036187345776;0,666975914958279;1244929;4;8;2
"203";2000;15;0,775268;0,741093635080551;0,809149041062094;0,690562711836041;617550;5;9;3
"204";2000;16;0,857728;0,779284920554403;0,819074093225594;0,723976629171474;592979;5;10;3
"205";2000;17;0,965001;0,789077077834939;0,849454778186062;0,789867125651267;586292;5;10;3
"206";2000;18;0,872924;0,741350078297669;0,851249408873558;0,744760319048735;602638;5;10;3
"207";2000;19;0,895883;0,805284277369919;0,838678240479338;0,716097180206995;398894;5;10;3
"208";2000;20;0,417274;0,7402957001446;0,639260744320867;0,507293688260644;122167;2;3;2
"209";2000;21;0,499502;0,756714797072607;0,65644918135564;0,554986301252117;1581273;2;4;2
"210";2000;22;0,415698;0,742395076186019;0,632576733837636;0,510320246606232;1088750;2;3;2
"211";2000;23;0,779315;0,83170759502355;0,767642829116584;0,645456605349858;729034;5;9;3
"212";2000;24;0,712661;0,801544038942697;0,749547447509799;0,627813221250763;1084996;4;8;2
"213";2000;25;0,667268;0,808955098709268;0,718611926773677;0,606456980516081;690488;4;7;2
"214";2000;26;0,810354;0,819867630318191;0,792269835354837;0,663358071121322;1162010;5;9;3
"215";2000;27;0,761425;0,835597462526115;0,759425813075425;0,632095521883447;857755;5;9;3
"216";2000;28;0,607631;0,726524802981278;0,7383918998381;0,610143165018424;730105;3;6;2
"217";2000;29;0,821413;0,847514973414113;0,78298935503172;0,655925953454891;513833;5;9;3
"218";2000;30;0,546404;0,707299233230271;0,736970904789965;0,570253524626317;898619;3;5;2
"219";2000;31;0,66399;0,796357998071297;0,740635975737687;0,593788827899327;1011232;4;7;2
"220";2000;32;0,552076;0,756678131725499;0,689153876811483;0,574299058900358;874570;3;6;2
"221";2000;33;0,518313;0,718801920697118;0,68961760797127;0,57832930974265;1066042;3;5;2
"222";2000;34;0,665831;0,814113735844685;0,743342379595832;0,575147454559275;795391;4;7;2
"223";2000;35;0,528837;0,763703026129706;0,685822444533445;0,547628646017408;902128;3;5;2
"224";2000;36;0,616127;0,813645374058387;0,701808874502578;0,56800572446075;528999;3;6;2
"225";2000;37;0,691785;0,767147836138951;0,75041906168038;0,640697015636611;734744;4;8;2
"226";2000;38;0,621181;0,73194985788025;0,745579771619639;0,610927100685309;1159086;3;6;2
"227";2000;39;0,971611;0,806052376223799;0,875591111769672;0,753290099248913;778683;5;10;3
"228";2000;40;0,308574;0,635154147125563;0,647424405721137;0,496796891963848;980168;1;1;1
"229";2000;41;0,534922;0,703576339125297;0,718224083701569;0,581369996193434;938198;3;5;2
"230";2000;42;0,584929;0,747554765965483;0,740848939775535;0,564209633405118;869535;3;6;2
"231";2000;44;0,662918;0,699687338509199;0,797616045485683;0,632419135629388;1255921;4;7;2
"232";2000;45;0,63608;0,715120261636659;0,767115092789506;0,620952306553556;1540838;4;7;2
"233";2000;46;0,641147;0,73971688230605;0,74764712548582;0,620833976301911;886193;4;7;2
"234";2000;47;0,691151;0,760647171236435;0,788138854071991;0,608851462050512;1297150;4;8;2
"235";2000;48;0,482317;0,683966024850638;0,680048302855602;0,587145054775316;1170596;2;4;2
"236";2000;49;0,653834;0,795147363826486;0,720954099834876;0,604639803999572;1206560;4;7;2
"237";2000;50;0,417726;0,643848026066281;0,711193212173133;0,532255186043472;1069065;2;3;2
"238";2000;51;0,409446;0,653623382360683;0,68484486366863;0,540641760799054;1066245;2;3;2
"239";2000;52;0,566215;0,663775089805874;0,749437846133539;0,620897652027407;929599;3;6;2
"240";2000;53;0,419685;0,661041019981092;0,664661323936601;0,563530872119276;1245805;2;3;2
"241";2000;54;0,668882;0,794233376323911;0,712840354364796;0,628546157959675;505845;4;7;2
"242";2000;55;0,484555;0,737718825970574;0,664225724087176;0,551427654824276;796458;2;4;2
"243";2000;56;0,647526;0,827093986881538;0,710049490296514;0,577360712664556;843335;4;7;2
"244";2000;57;0,551354;0,764354424328177;0,68439967395115;0,570663403020514;590649;3;5;2
"245";2000;58;0,596382;0,76672574197053;0,717202473459214;0,58000931542865;922121;3;6;2
"246";2000;59;0,606916;0,736069386233546;0,730068739829036;0,608214766370318;1129497;3;6;2
"247";2000;60;0,310593;0,637798908689127;0,675673024787072;0,467899963529018;606395;1;2;1
"248";2000;61;0,196883;0,664048350684873;0,506616852620848;0,498279993066482;446049;1;1;1
"249";2000;63;0,50473;0,810019589777685;0,647702888543355;0,515596861468561;1252115;3;5;2
"250";2000;64;0,38526;0,712088169505938;0,636639755614275;0,506468709171622;789690;1;2;1
"251";2000;65;0,359917;0,706921160031823;0,630113527474102;0,493104830657935;1068844;1;2;1
"252";2000;66;0,737262;0,822131235104095;0,769029290370035;0,612068290830092;1241353;4;8;2
"253";2000;67;0,621242;0,795362746330295;0,730399047114708;0,562755012828636;1025389;4;7;2
"254";2000;68;0,467656;0,712163347885153;0,697134521706198;0,527365178489927;591626;2;4;2
"255";2000;69;0,257296;0,589672818539544;0,600163936415653;0,538839315445595;502347;1;1;1
"256";2000;70;0,162256;0,602179214793606;0,580959234897426;0,451570079736285;807610;1;1;1
"257";2000;71;0,204517;0,665411837075389;0,553874124427665;0,457207208734671;984370;1;1;1
"258";2000;72;0,379228;0,728372188191581;0,596809239364962;0,524051048649548;1040150;1;2;1
"259";2000;73;0,328016;0,720246571811333;0,586766159470164;0,491585970051631;993278;1;2;1
"260";2000;74;0,427834;0,768084737948383;0,622220111546811;0,506985361300274;1042919;2;3;2
"261";2000;75;0,42275;0,75953074105739;0,616729586711143;0,51600408094724;476412;2;3;2
"262";2000;76;0,3786;0,712177154188561;0,620870800313761;0,515563766684606;1123023;1;2;1
"263";2000;77;0,473256;0,792064162682759;0,638745240582007;0,511390769731968;473777;2;4;2
"264";2000;78;0,504548;0,792152295209973;0,648759574631532;0,53222759965369;730211;3;5;2
"265";2000;79;0,487392;0,728243465783874;0,646498689462258;0,581435010953348;1023546;2;4;2
"266";2000;80;0;0,554938144864774;0,491451525271453;0,427892943913724;617257;1;1;1
"267";2000;81;2e-06;0,554933741355364;0,491342111886752;0,428008690885608;803226;1;1;1
"268";2000;82;0,140213;0,626283359921135;0,478005211752089;0,508625396244201;724394;1;1;1
"269";2000;83;0,393237;0,731039250674838;0,585986747676156;0,546057880073604;751251;1;2;1
"270";2000;84;0,464071;0,795832996348243;0,616979311836471;0,52030644055355;674737;2;4;2
"271";2000;85;0,175512;0,647952663359866;0,525725458705279;0,474136409980811;1095575;1;1;1
"272";2000;86;0,441906;0,785473808480345;0,605523180461003;0,520207437416502;1148457;2;3;2
"273";2000;87;0,486454;0,791515250404763;0,634000184923278;0,529734360529273;515997;2;4;2
"274";2000;88;0,397663;0,724770030033051;0,622814804366226;0,519875677226371;834675;1;2;1
"275";2000;89;0,394036;0,758815744724427;0,602890864882363;0,502167214032876;753047;1;2;1
"276";2000;90;0,471357;0,793213550368713;0,618774514653751;0,528335177846182;879487;2;4;2
"277";2000;91;0,37191;0,744820580162295;0,587229539816531;0,509947382427638;988633;1;2;1
"278";2000;92;0,548329;0,820285305576445;0,642470683323001;0,553670210887342;513234;3;5;2
"279";2000;93;0,441481;0,727817297100674;0,625973569881587;0,556992872637738;582733;2;3;2
"280";2000;94;0,592266;0,831182490192206;0,662853837652606;0,565831567345076;699723;3;6;2
"281";2000;95;0,607069;0,824220871765651;0,672892942939133;0,577390116030616;497382;3;6;2
"282";2000;96;0,54986;0,813166618523687;0,648867084372203;0,555906972086225;559044;3;5;2
"283";2000;97;0,463932;0,756760198839001;0,624181194561028;0,552040351932949;1054618;2;4;2
"284";2000;98;0,847126;0,827725571487137;0,791150260348929;0,692977694399149;304500;5;9;3
"285";2000;99;0,887324;0,810706966171732;0,827477633746539;0,713413476421851;936234;5;10;3
"286";2001;1;0,64066;0,661916235351314;0,761562925621629;0,684517999315955;1239191;4;8;2
"287";2001;2;0,814257;0,749926571604426;0,768000215759767;0,787565776079129;427838;5;10;3
"288";2001;3;0,746675;0,682353644422563;0,806719199992631;0,739534122847686;295564;5;9;3
"289";2001;4;0,792095;0,741602864652229;0,818265723188149;0,72041130896314;1221559;5;10;3
"290";2001;6;1;0,891531741187621;0,86009689172073;0,765177822683325;1298339;5;10;3
"291";2001;7;0,716378;0,731571229853247;0,773095675354281;0,689472615326462;575515;5;9;3
"292";2001;8;0,762074;0,751859539253969;0,775316211459354;0,71895019150253;603527;5;9;3
"293";2001;9;0,733916;0,72616951198838;0,77242505875942;0,715496906164918;786494;5;9;3
"294";2001;10;0,620924;0,690194530671102;0,758432876356725;0,636917460982127;408547;4;8;2
"295";2001;12;0,620784;0,690186182210213;0,758561836548286;0,636636993754657;1358152;4;8;2
"296";2001;13;0,620975;0,690220783057627;0,758456506184103;0,636924570219315;1156630;4;8;2
"297";2001;14;0,639238;0,681118235739868;0,775684941964141;0,64957636139249;1244929;4;8;2
"298";2001;15;0,740397;0,737548987605339;0,803473433438906;0,680442838836374;617550;5;9;3
