"year","PLZ3","gisd_score","population","gisd_5","gisd_10","gisd_k"
1998,342,0.41234,168213,2,3,2
1998,343,0.44853,134097,2,4,2
1998,344,0.54063,133702,3,6,2
1998,345,0.54901,116963,3,6,2
1998,346,0.53427,49464,3,6,2
1998,350,0.51418,160359,3,5,2
1998,351,0.55011,34334,3,6,2
1998,352,0.50258,100517,3,5,2
1998,353,0.5325,129339,3,5,2
1998,354,0.52484,155148,3,5,2
1998,355,0.46643,85739,2,4,2
1998,356,0.52251,117143,3,5,2
1998,357,0.50878,129968,3,5,2
1998,360,0.46089,99340,2,4,2
1998,361,0.4726,158047,2,4,2
1998,362,0.48973,100895,3,5,2
1998,363,0.52252,103240,3,5,2
1998,364,0.7179,57259,4,8,2
1998,370,0.54322,118221,3,6,2
1998,371,0.5897,174534,4,7,2
1998,372,0.57994,93367,4,7,2
1998,373,0.78116,90161,5,9,3
1998,374,0.55182,53062,3,6,2
1998,375,0.61011,89107,4,7,2
1998,376,0.62689,110602,4,7,2
1998,381,0.48281,346384,2,4,2
1998,382,0.63928,123876,4,8,2
1998,383,0.63587,98681,4,7,2
1998,384,0.39961,175167,2,3,2
1998,385,0.55818,113001,3,6,2
1998,386,0.64445,84223,4,8,2
1998,387,0.64474,35768,4,8,2
1998,388,0.90778,149160,5,10,3
1998,391,0.85759,285713,5,10,3
1998,392,0.93501,131546,5,10,3
1998,393,0.82369,155706,5,10,3
1998,394,0.99467,48975,5,10,3
1998,395,1,89845,5,10,3
1998,396,0.95695,71538,5,10,3
1998,402,0.33561,120135,1,1,1
1998,404,0.33701,219891,1,1,1
1998,405,0.33564,155381,1,1,1
1998,406,0.3413,207875,1,2,1
1998,407,0.34541,161749,1,2,1
1998,408,0.34225,126961,1,2,1
1998,410,0.6605,75773,4,8,2
1998,411,0.66073,135356,4,8,2
1998,412,0.66062,47422,4,8,2
1998,413,0.46552,149827,2,4,2
1998,414,0.35584,156224,1,2,1
1998,415,0.35634,183472,1,2,1
1998,417,0.52062,75267,3,5,2
1998,418,0.70462,128941,4,8,2
1998,421,0.67493,88872,4,8,2
1998,422,0.67461,85778,4,8,2
1998,423,0.67404,174222,4,8,2
1998,424,0.47229,59851,2,4,2
1998,425,0.34943,107683,1,2,1
1998,426,0.65677,143123,4,8,2
1998,427,0.40846,74989,2,3,2
1998,428,0.60034,109961,4,7,2
1998,429,0.34091,34409,1,2,1
1998,441,0.63998,105833,4,8,2
1998,442,0.63932,187576,4,8,2
1998,443,0.63966,292035,4,8,2
1998,445,0.59489,160163,4,7,2
1998,446,0.77099,155563,5,9,3
1998,447,0.53418,126000,3,5,2
1998,448,0.53565,240324,3,6,2
1998,451,0.52058,181691,3,5,2
1998,452,0.52011,232047,3,5,2
1998,453,0.52161,167071,3,5,2
1998,454,0.40104,169531,2,3,2
1998,455,0.44434,80881,2,3,2
1998,456,0.60042,145096,4,7,2
1998,457,0.59975,248910,4,7,2
1998,458,0.80656,258909,5,9,3
1998,459,0.60275,75018,4,7,2
1998,460,0.69396,58228,4,8,2
1998,461,0.69369,150713,4,8,2
1998,462,0.61171,193706,4,7,2
1998,463,0.49004,155202,3,5,2
1998,464,0.54199,170267,3,6,2
1998,465,0.5274,166464,3,5,2
1998,470,0.80851,76443,5,9,3
1998,471,0.80753,228854,5,9,3
1998,472,0.80685,184903,5,9,3
1998,474,0.53022,173132,3,5,2
1998,475,0.58873,164149,4,7,2
1998,476,0.59384,130785,4,7,2
1998,477,0.59583,8454,4,7,2
1998,478,0.58145,267434,4,7,2
1998,479,0.52107,79559,3,5,2
1998,481,0.28434,308398,1,1,1
1998,482,0.43852,176769,2,3,2
1998,483,0.43181,156730,2,3,2
1998,484,0.52511,185989,3,5,2
1998,485,0.548,133744,3,6,2
1998,486,0.46354,146412,2,4,2
1998,487,0.46404,81893,2,4,2
1998,490,0.57146,160531,3,6,2
1998,491,0.57329,165084,3,6,2
1998,492,0.57119,34638,3,6,2
1998,493,0.58383,120510,4,7,2
1998,494,0.54813,187678,3,6,2
1998,495,0.53469,157200,3,6,2
1998,496,0.7668,138487,5,9,3
1998,497,0.60982,139850,4,7,2
1998,498,0.6186,124151,4,7,2
1998,501,0.4518,170304,2,4,2
1998,502,0.44349,108750,2,3,2
1998,503,0.44836,191859,2,4,2
1998,506,0.44803,43119,2,4,2
1998,507,0.44797,256668,2,4,2
1998,508,0.44803,115698,2,4,2
1998,509,0.44804,197779,2,4,2
1998,510,0.44771,134998,2,4,2
1998,511,0.44793,304261,2,4,2
1998,513,0.39306,180760,2,3,2
1998,514,0.33224,138747,1,1,1
1998,515,0.4524,150688,2,4,2
1998,516,0.54351,96765,3,6,2
1998,517,0.5461,73570,3,6,2
1998,520,0.57763,241230,4,7,2
1998,521,0.58052,125804,4,7,2
1998,522,0.57901,112032,4,7,2
1998,523,0.5818,188465,4,7,2
1998,524,0.58513,149132,4,7,2
1998,525,0.70889,124468,4,8,2
1998,531,0.26069,242288,1,1,1
1998,532,0.26108,74105,1,1,1
1998,533,0.4413,145136,2,3,2
1998,534,0.5274,73754,3,5,2
1998,535,0.54006,99080,3,6,2
1998,536,0.44789,71413,2,4,2
1998,537,0.44605,192823,2,3,2
1998,538,0.48292,241369,2,4,2
1998,539,0.53877,125500,3,6,2
1998,542,0.60273,122481,4,7,2
1998,543,0.54234,92086,3,6,2
1998,544,0.54548,95369,3,6,2
1998,545,0.5546,129905,3,6,2
1998,546,0.62348,76701,4,7,2
1998,551,0.32149,209185,1,1,1
1998,552,0.40732,222191,2,3,2
1998,554,0.48122,132002,2,4,2
1998,555,0.6243,130837,4,7,2
1998,556,0.68416,25872,4,8,2
1998,557,0.78822,75371,5,9,3
1998,560,0.55349,111375,3,6,2
1998,561,0.58384,79846,4,7,2
1998,562,0.59061,137772,4,7,2
1998,563,0.58026,105042,4,7,2
1998,564,0.5886,112387,4,7,2
1998,565,0.55469,105520,3,6,2
1998,566,0.58282,59768,4,7,2
1998,567,0.59443,85183,4,7,2
1998,568,0.58296,52304,4,7,2
1998,570,0.44105,101538,2,3,2
1998,572,0.44081,137710,2,3,2
1998,573,0.48655,104819,2,4,2
1998,574,0.48167,98567,2,4,2
1998,575,0.67789,94437,4,8,2
1998,576,0.63565,60550,4,7,2
1998,580,0.72058,137328,4,8,2
1998,581,0.71992,50673,4,8,2
1998,582,0.49946,108256,3,5,2
1998,583,0.44436,87442,2,3,2
1998,584,0.44419,96261,2,3,2
1998,585,0.67017,136732,4,8,2
1998,586,0.67451,127619,4,8,2
1998,587,0.64226,129312,4,8,2
1998,588,0.67019,56783,4,8,2
1998,590,0.72585,177889,4,8,2
1998,591,0.58571,110948,4,7,2
1998,592,0.45181,88741,2,4,2
1998,593,0.46478,180702,2,4,2
1998,594,0.54162,166653,3,6,2
1998,595,0.50413,177890,3,5,2
1998,596,0.50785,21717,3,5,2
1998,597,0.5476,37975,3,6,2
1998,598,0.54967,103213,3,6,2
1998,599,0.55906,79325,3,6,2
1998,603,0.35049,166674,1,2,1
1998,604,0.34971,220306,1,2,1
1998,605,0.35323,232177,1,2,1
1998,611,0.39601,149351,2,3,2
1998,612,0.24945,116316,1,1,1
1998,613,0.06495,86161,1,1,1
1998,614,0.06555,99188,1,1,1
1998,630,0.75675,121615,5,9,3
1998,631,0.35765,149775,1,2,1
1998,632,0.35208,73907,1,2,1
1998,633,0.34966,79723,1,2,1
1998,634,0.4682,151004,2,4,2
1998,635,0.44348,182154,2,3,2
1998,636,0.43231,149311,2,3,2
1998,637,0.45494,162918,2,4,2
1998,638,0.46706,143896,2,4,2
1998,639,0.5484,54258,3,6,2
1998,642,0.30404,152064,1,1,1
1998,643,0.37578,179415,1,2,1
1998,644,0.39162,20212,2,3,2
1998,645,0.38727,129801,1,2,1
1998,646,0.37757,137414,1,2,1
1998,647,0.52036,70303,3,5,2
1998,648,0.36807,103381,1,2,1
1998,651,0.47492,94845,2,4,2
1998,652,0.4248,201722,2,3,2
1998,653,0.33705,101086,1,1,1
1998,654,0.35286,157291,1,2,1
1998,655,0.44296,165606,2,3,2
1998,656,0.49708,52560,3,5,2
1998,657,0.13672,118088,1,1,1
1998,658,0.13344,80510,1,1,1
1998,659,0.34945,109940,1,2,1
1998,661,0.70874,176013,4,8,2
1998,662,0.70932,84386,4,8,2
1998,663,0.62879,121002,4,7,2
1998,664,0.55119,140713,3,6,2
1998,665,0.72663,143033,4,8,2
1998,666,0.62627,162891,4,7,2
1998,667,0.65137,157096,4,8,2
1998,668,0.68124,141266,4,8,2
1998,669,0.7779,122359,5,9,3
1998,670,0.6514,183755,4,8,2
1998,671,0.41776,119354,2,3,2
1998,672,0.53559,136547,3,6,2
1998,673,0.51187,126406,3,5,2
1998,674,0.52346,118303,3,5,2
1998,675,0.66344,130207,4,8,2
1998,676,0.76619,135128,5,9,3
1998,677,0.68596,56345,4,8,2
1998,678,0.63646,27422,4,8,2
1998,681,0.5391,95824,3,6,2
1998,682,0.53774,91692,3,6,2
1998,683,0.53869,117058,3,6,2
1998,685,0.35787,80104,1,2,1
1998,686,0.37616,61312,1,2,1
1998,687,0.3456,143228,1,2,1
1998,688,0.34788,12227,1,2,1
1998,691,0.28381,251291,1,1,1
1998,692,0.34524,115425,1,2,1
1998,694,0.37671,108191,1,2,1
1998,695,0.35844,34042,1,2,1
1998,701,0.27934,140875,1,1,1
1998,703,0.27948,142635,1,1,1
1998,704,0.27937,118758,1,1,1
1998,705,0.27923,190070,1,1,1
1998,706,0.27715,27864,1,1,1
1998,707,0.30404,129658,1,1,1
1998,708,0.28773,71790,1,1,1
1998,710,0.23532,165581,1,1,1
1998,711,0.23946,112424,1,1,1
1998,712,0.25687,148585,1,1,1
1998,713,0.38355,129449,1,2,1
1998,714,0.38255,24528,1,2,1
1998,715,0.38602,110122,1,2,1
1998,716,0.29467,204454,1,1,1
1998,717,0.30138,105015,1,1,1
1998,720,0.34584,87085,1,2,1
1998,721,0.38482,197165,1,2,1
1998,722,0.45663,132507,2,4,2
1998,723,0.55357,90658,3,6,2
1998,724,0.54675,125464,3,6,2
1998,725,0.46712,118648,2,4,2
1998,726,0.27254,114472,1,1,1
1998,727,0.42567,131689,2,3,2
1998,728,0.41646,58572,2,3,2
1998,730,0.47901,157175,2,4,2
1998,731,0.47842,29886,2,4,2
1998,732,0.27325,151558,1,1,1
1998,733,0.47283,60201,2,4,2
1998,734,0.38523,180570,1,2,1
1998,735,0.38289,135066,1,2,1
1998,736,0.38142,119421,1,2,1
1998,737,0.26207,172515,1,1,1
1998,740,0.57153,121521,3,6,2
1998,741,0.34521,100684,1,2,1
1998,742,0.35237,101643,1,2,1
1998,743,0.31086,187156,1,1,1
1998,744,0.4675,35784,2,4,2
1998,745,0.48251,160872,2,4,2
1998,746,0.42999,100006,2,3,2
1998,747,0.57192,62086,3,6,2
1998,748,0.47866,116110,2,4,2
1998,749,0.35741,71670,1,2,1
1998,750,0.35314,88103,1,2,1
1998,751,0.66407,133215,4,8,2
1998,752,0.3403,82388,1,2,1
1998,753,0.43957,115830,2,3,2
1998,754,0.33574,64874,1,1,1
1998,761,0.3598,209227,1,2,1
1998,762,0.35333,180761,1,2,1
1998,763,0.3593,111244,1,2,1
1998,764,0.38109,103065,1,2,1
1998,765,0.34604,123509,1,2,1
1998,766,0.35517,125463,1,2,1
1998,767,0.48611,121958,2,4,2
1998,768,0.52957,164542,3,5,2
1998,776,0.48616,93024,2,4,2
1998,777,0.48528,153424,2,4,2
1998,778,0.43974,121460,2,3,2
1998,779,0.49108,111035,3,5,2
1998,780,0.50538,122110,3,5,2
1998,781,0.51051,110114,3,5,2
1998,782,0.52461,114673,3,5,2
1998,783,0.51867,72443,3,5,2
1998,784,0.52133,95184,3,5,2
1998,785,0.54925,96321,3,6,2
1998,786,0.49358,89169,3,5,2
1998,787,0.46144,41474,2,4,2
1998,790,0.40436,1957,2,3,2
1998,791,0.40807,284204,2,3,2
1998,792,0.4205,166151,2,3,2
1998,793,0.43697,133199,2,3,2
1998,794,0.49033,42602,3,5,2
1998,795,0.55731,109961,3,6,2
1998,796,0.56811,109264,3,6,2
1998,797,0.63712,119652,4,8,2
1998,798,0.53138,73381,3,5,2
1998,803,0.17884,40934,1,1,1
1998,804,0.17884,5666,1,1,1
1998,805,0.17884,13272,1,1,1
1998,806,0.17884,100976,1,1,1
1998,807,0.17884,17659,1,1,1
1998,808,0.17884,85871,1,1,1
1998,809,0.17874,361860,1,1,1
1998,812,0.17892,228204,1,1,1
1998,813,0.1788,105567,1,1,1
1998,814,0.1783,61732,1,1,1
1998,815,0.1784,81578,1,1,1
1998,816,0.17884,67069,1,1,1
1998,817,0.17799,73701,1,1,1
1998,818,0.17769,101871,1,1,1
1998,819,0.17842,95201,1,1,1
1998,820,0,109082,1,1,1
1998,821,0.15027,158275,1,1,1
1998,822,0.17957,165771,1,1,1
1998,823,0.232,136207,1,1,1
1998,824,0.38924,106656,1,2,1
1998,825,0.28732,59562,1,1,1
1998,830,0.38607,174983,1,2,1
1998,831,0.35067,64897,1,2,1
1998,832,0.36241,73262,1,2,1
1998,833,0.39703,131358,2,3,2
1998,834,0.44789,85561,2,4,2
1998,835,0.39101,66893,1,2,1
1998,836,0.277,107975,1,1,1
1998,837,0.23373,57234,1,1,1
1998,840,0.41351,198846,2,3,2
1998,841,0.3835,133538,1,2,1
1998,843,0.50399,97528,3,5,2
1998,844,0.44507,125276,2,3,2
1998,845,0.42333,129642,2,3,2
1998,850,0.32949,205722,1,1,1
1998,851,0.33417,73383,1,1,1
1998,852,0.30187,184389,1,1,1
1998,853,0.28964,142443,1,1,1
1998,854,0.29737,117124,1,1,1
1998,855,0.06295,142658,1,1,1
1998,856,0.08627,130847,1,1,1
1998,857,0.07224,118335,1,1,1
1998,861,0.56246,286311,3,6,2
1998,863,0.41597,143716,2,3,2
1998,864,0.42258,141841,2,3,2
1998,865,0.4253,109926,2,3,2
1998,866,0.4525,165421,2,4,2
1998,867,0.40647,62291,2,3,2
1998,868,0.38311,138807,1,2,1
1998,869,0.32752,115787,1,1,1
1998,874,0.45347,153724,2,4,2
1998,875,0.39039,79988,1,2,1
1998,876,0.49399,143143,3,5,2
1998,877,0.42646,146020,2,3,2
1998,880,0.28939,126417,1,1,1
1998,881,0.40209,82070,2,3,2
1998,882,0.41371,187137,2,3,2
1998,883,0.46496,104469,2,4,2
1998,884,0.35348,192640,1,2,1
1998,885,0.45481,34734,2,4,2
1998,886,0.38632,109215,1,2,1
1998,887,0.28865,9890,1,1,1
1998,890,0.35365,121063,1,2,1
1998,891,0.37855,129451,1,2,1
1998,892,0.46442,170493,2,4,2
1998,893,0.52463,86689,3,5,2
1998,894,0.5586,68580,3,6,2
1998,895,0.44349,162182,2,3,2
1998,896,0.37965,25303,1,2,1
1998,904,0.58591,506913,4,7,2
1998,905,0.35404,235295,1,2,1
1998,906,0.39442,26155,2,3,2
1998,907,0.55843,124430,3,6,2
1998,910,0.20292,195888,1,1,1
1998,911,0.40648,134820,2,3,2
1998,912,0.38281,129157,1,2,1
1998,913,0.36322,132898,1,2,1
1998,914,0.47151,82028,2,4,2
1998,915,0.52628,148457,3,5,2
1998,916,0.5241,50550,3,5,2
1998,917,0.53844,116229,3,6,2
1998,918,0.45838,9892,2,4,2
1998,922,0.54643,141467,3,6,2
1998,923,0.438,130241,2,3,2
1998,924,0.51311,58350,3,5,2
1998,925,0.51609,47117,3,5,2
1998,926,0.57011,100975,3,6,2
1998,927,0.53566,38485,3,6,2
1998,930,0.37149,216436,1,2,1
1998,931,0.43129,177656,2,3,2
1998,933,0.47969,86928,2,4,2
1998,934,0.55299,109797,3,6,2
1998,940,0.54684,135861,3,6,2
1998,941,0.59043,103710,4,7,2
1998,942,0.61578,74895,4,7,2
1998,943,0.53078,131530,3,5,2
1998,944,0.48602,145330,2,4,2
1998,945,0.53746,114481,3,6,2
1998,950,0.7722,43978,5,9,3
1998,951,0.53402,103158,3,5,2
1998,952,0.46855,25902,2,4,2
1998,953,0.50105,61741,3,5,2
1998,954,0.46527,135757,2,4,2
1998,955,0.47844,28150,2,4,2
1998,956,0.58096,84918,4,7,2
1998,957,0.58639,13892,4,7,2
1998,960,0.50163,71735,3,5,2
1998,961,0.50171,185282,3,5,2
1998,962,0.50537,96447,3,5,2
1998,963,0.55285,63998,3,6,2
1998,964,0.49592,97933,3,5,2
1998,965,0.82381,36921,5,10,3
1998,970,0.40485,124097,2,3,2
1998,971,0.34953,11101,1,2,1
1998,972,0.36241,172347,1,2,1
1998,973,0.47486,86925,2,4,2
1998,974,0.58834,167454,4,7,2
1998,975,0.59531,71744,4,7,2
1998,976,0.48571,98281,2,4,2
1998,977,0.44837,123488,2,4,2
1998,978,0.38122,93083,1,2,1
1998,979,0.49177,112831,3,5,2
1998,985,0.82282,104506,5,10,3
1998,986,0.80101,116163,5,9,3
1998,987,0.8205,21395,5,10,3
1998,990,0.80552,208254,5,9,3
1998,991,0.87358,32498,5,10,3
1998,993,0.81106,42121,5,10,3
1998,994,0.80834,92162,5,9,3
1998,995,0.87559,34911,5,10,3
1998,996,0.90734,40374,5,10,3
1998,997,0.96664,108453,5,10,3
1998,998,0.79487,130572,5,9,3
1998,999,0.85423,93498,5,10,3
1999,10,0.58177,122511,4,7,2
1999,11,0.58213,199264,4,7,2
1999,12,0.58228,84357,4,7,2
1999,13,0.58198,114919,4,7,2
1999,14,0.72753,109551,4,8,2
1999,15,0.73757,68760,5,9,3
1999,16,0.73929,124888,5,9,3
1999,17,0.74726,160650,5,9,3
1999,18,0.76556,117918,5,9,3
1999,19,0.82456,140125,5,10,3
1999,26,0.80712,97022,5,10,3
1999,27,0.8728,122709,5,10,3
1999,28,0.85932,75371,5,10,3
1999,29,0.82452,132169,5,10,3
1999,30,0.71145,122619,4,8,2
1999,31,0.77171,95933,5,9,3
1999,32,0.80989,76443,5,10,3
1999,41,0.77607,182575,5,9,3
1999,42,0.77613,206623,5,9,3
1999,43,0.77614,166317,5,9,3
1999,44,0.83305,98103,5,10,3
1999,45,0.8219,107915,5,10,3
1999,46,0.84806,170342,5,10,3
1999,47,0.81724,100023,5,10,3
1999,48,0.83539,140075,5,10,3
1999,49,0.79562,55139,5,9,3
1999,61,0.88952,304136,5,10,3
1999,62,0.86414,142548,5,10,3
1999,63,0.93873,110761,5,10,3
1999,64,0.96416,147030,5,10,3
1999,65,0.9484,89315,5,10,3
1999,66,0.90963,135670,5,10,3
1999,67,0.89425,140873,5,10,3
1999,68,0.85801,166700,5,10,3
1999,69,0.86521,39691,5,10,3
1999,73,0.78632,76992,5,9,3
1999,74,0.7856,44784,5,9,3
1999,75,0.8151,139563,5,10,3
1999,76,0.74354,57873,5,9,3
1999,77,0.54758,136333,3,6,2
1999,78,0.80292,15427,5,10,3
1999,79,0.77509,91732,5,9,3
1999,80,0.80583,88635,5,10,3
1999,81,0.8264,62043,5,10,3
1999,82,0.80826,110892,5,10,3
1999,83,0.81596,117952,5,10,3
1999,84,0.82439,89319,5,10,3
1999,85,0.7912,80490,5,9,3
1999,86,0.8002,27912,5,10,3
1999,91,0.75292,198030,5,9,3
1999,92,0.78722,119118,5,9,3
1999,93,0.81621,137547,5,10,3
1999,94,0.81208,120222,5,10,3
1999,95,0.79416,110568,5,9,3
1999,96,0.80104,102578,5,10,3
1999,101,0.77327,42824,5,9,3
1999,102,0.77327,41054,5,9,3
1999,103,0.77327,103369,5,9,3
1999,104,0.77327,41047,5,9,3
1999,105,0.77327,49855,5,9,3
1999,106,0.77327,12120,5,9,3
1999,107,0.77327,57816,5,9,3
