"ror_id","gisd_score","gisd_5","gisd_10","gisd_k","ror_name","year"
"0201",0.29648,1,1,1,"Hamburg",2014
"0201",0.28459,1,1,1,"Hamburg",2015
"0201",0.2947,1,1,1,"Hamburg",2016
"0201",0.3037,1,1,1,"Hamburg",2017
"0201",0.29914,1,1,1,"Hamburg",2018
"0201",0.30766,1,1,1,"Hamburg",2019
"0201",0.34723,1,1,1,"Hamburg",2020
"0201",0.32006,1,1,1,"Hamburg",2021
"0301",0.44539,3,5,2,"Braunschweig",1998
"0301",0.44002,2,4,2,"Braunschweig",1999
"0301",0.41885,3,5,2,"Braunschweig",2000
"0301",0.39794,3,5,2,"Braunschweig",2001
"0301",0.4534,3,5,2,"Braunschweig",2002
"0301",0.44834,3,5,2,"Braunschweig",2003
"0301",0.40603,3,5,2,"Braunschweig",2004
"0301",0.44963,3,5,2,"Braunschweig",2005
"0301",0.46062,3,5,2,"Braunschweig",2006
"0301",0.42267,2,4,2,"Braunschweig",2007
"0301",0.45657,2,4,2,"Braunschweig",2008
"0301",0.44668,2,4,2,"Braunschweig",2009
"0301",0.43898,2,4,2,"Braunschweig",2010
"0301",0.45509,2,4,2,"Braunschweig",2011
"0301",0.42299,2,3,2,"Braunschweig",2012
"0301",0.43701,2,3,2,"Braunschweig",2013
"0301",0.45253,2,3,2,"Braunschweig",2014
"0301",0.45635,2,3,2,"Braunschweig",2015
"0301",0.4798,2,3,2,"Braunschweig",2016
"0301",0.50428,2,3,2,"Braunschweig",2017
"0301",0.48498,2,3,2,"Braunschweig",2018
"0301",0.48776,2,3,2,"Braunschweig",2019
"0301",0.51901,2,4,2,"Braunschweig",2020
"0301",0.50973,2,3,2,"Braunschweig",2021
"0302",0.5181,3,6,2,"Bremen-Umland",1998
"0302",0.54415,3,6,2,"Bremen-Umland",1999
"0302",0.46404,3,6,2,"Bremen-Umland",2000
"0302",0.45213,3,6,2,"Bremen-Umland",2001
"0302",0.45579,3,5,2,"Bremen-Umland",2002
"0302",0.45115,3,5,2,"Bremen-Umland",2003
"0302",0.41206,3,5,2,"Bremen-Umland",2004
"0302",0.46003,3,6,2,"Bremen-Umland",2005
"0302",0.46962,3,5,2,"Bremen-Umland",2006
"0302",0.50339,3,6,2,"Bremen-Umland",2007
"0302",0.52409,3,6,2,"Bremen-Umland",2008
"0302",0.5196,3,5,2,"Bremen-Umland",2009
"0302",0.53439,3,6,2,"Bremen-Umland",2010
"0302",0.54919,3,6,2,"Bremen-Umland",2011
"0302",0.54999,3,6,2,"Bremen-Umland",2012
"0302",0.58315,3,6,2,"Bremen-Umland",2013
"0302",0.59146,3,5,2,"Bremen-Umland",2014
"0302",0.59716,3,6,2,"Bremen-Umland",2015
"0302",0.61441,3,6,2,"Bremen-Umland",2016
"0302",0.65854,3,6,2,"Bremen-Umland",2017
"0302",0.61567,3,6,2,"Bremen-Umland",2018
"0302",0.65301,3,6,2,"Bremen-Umland",2019
"0302",0.68436,3,6,2,"Bremen-Umland",2020
"0302",0.67582,3,6,2,"Bremen-Umland",2021
"0303",0.7288,4,8,2,"Bremerhaven",1998
"0303",0.72711,4,8,2,"Bremerhaven",1999
"0303",0.6362,4,8,2,"Bremerhaven",2000
"0303",0.6386,4,8,2,"Bremerhaven",2001
"0303",0.66297,4,8,2,"Bremerhaven",2002
"0303",0.65705,4,8,2,"Bremerhaven",2003
"0303",0.64525,4,8,2,"Bremerhaven",2004
"0303",0.68488,4,8,2,"Bremerhaven",2005
"0303",0.68232,4,8,2,"Bremerhaven",2006
"0303",0.71486,5,9,3,"Bremerhaven",2007
"0303",0.71768,5,9,3,"Bremerhaven",2008
"0303",0.73416,5,9,3,"Bremerhaven",2009
"0303",0.72931,5,9,3,"Bremerhaven",2010
"0303",0.73866,5,9,3,"Bremerhaven",2011
"0303",0.74777,5,9,3,"Bremerhaven",2012
"0303",0.78859,5,9,3,"Bremerhaven",2013
"0303",0.8147,5,9,3,"Bremerhaven",2014
"0303",0.81984,5,9,3,"Bremerhaven",2015
"0303",0.83431,5,9,3,"Bremerhaven",2016
"0303",0.86756,5,10,3,"Bremerhaven",2017
"0303",0.8459,5,10,3,"Bremerhaven",2018
"0303",0.86418,5,10,3,"Bremerhaven",2019
"0303",0.90505,5,10,3,"Bremerhaven",2020
"0303",0.90888,5,10,3,"Bremerhaven",2021
"0304",0.55094,4,7,2,"Emsland",1998
"0304",0.58095,4,7,2,"Emsland",1999
"0304",0.53722,4,7,2,"Emsland",2000
"0304",0.54,4,7,2,"Emsland",2001
"0304",0.53066,4,7,2,"Emsland",2002
"0304",0.5258,4,7,2,"Emsland",2003
"0304",0.51567,4,7,2,"Emsland",2004
"0304",0.53262,4,7,2,"Emsland",2005
"0304",0.5338,4,7,2,"Emsland",2006
"0304",0.55536,4,7,2,"Emsland",2007
"0304",0.55673,3,6,2,"Emsland",2008
"0304",0.57437,4,7,2,"Emsland",2009
"0304",0.58864,4,7,2,"Emsland",2010
"0304",0.56282,3,6,2,"Emsland",2011
"0304",0.57403,3,6,2,"Emsland",2012
"0304",0.60013,3,6,2,"Emsland",2013
"0304",0.62159,3,6,2,"Emsland",2014
"0304",0.64148,3,6,2,"Emsland",2015
"0304",0.66581,4,7,2,"Emsland",2016
"0304",0.68369,4,7,2,"Emsland",2017
"0304",0.63042,3,6,2,"Emsland",2018
"0304",0.66053,3,6,2,"Emsland",2019
"0304",0.71265,4,7,2,"Emsland",2020
"0304",0.69131,4,7,2,"Emsland",2021
"0305",0.51625,3,6,2,"Göttingen",1998
"0305",0.56176,4,7,2,"Göttingen",1999
"0305",0.48447,4,7,2,"Göttingen",2000
"0305",0.47456,3,6,2,"Göttingen",2001
"0305",0.50261,3,6,2,"Göttingen",2002
"0305",0.5129,4,7,2,"Göttingen",2003
"0305",0.45785,3,6,2,"Göttingen",2004
"0305",0.50166,3,6,2,"Göttingen",2005
"0305",0.50983,3,6,2,"Göttingen",2006
"0305",0.52012,3,6,2,"Göttingen",2007
"0305",0.55735,3,6,2,"Göttingen",2008
"0305",0.53264,3,6,2,"Göttingen",2009
"0305",0.52924,3,6,2,"Göttingen",2010
"0305",0.53443,3,6,2,"Göttingen",2011
"0305",0.54249,3,6,2,"Göttingen",2012
"0305",0.5639,3,6,2,"Göttingen",2013
"0305",0.58659,3,5,2,"Göttingen",2014
"0305",0.59554,3,6,2,"Göttingen",2015
"0305",0.59464,3,6,2,"Göttingen",2016
"0305",0.60608,3,5,2,"Göttingen",2017
"0305",0.60953,3,6,2,"Göttingen",2018
"0305",0.64084,3,6,2,"Göttingen",2019
"0305",0.69187,3,6,2,"Göttingen",2020
"0305",0.62438,3,6,2,"Göttingen",2021
"0306",0.38171,2,4,2,"Hamburg-Umland-Süd",1998
"0306",0.41848,2,4,2,"Hamburg-Umland-Süd",1999
"0306",0.41376,3,5,2,"Hamburg-Umland-Süd",2000
"0306",0.37274,2,4,2,"Hamburg-Umland-Süd",2001
"0306",0.38358,2,4,2,"Hamburg-Umland-Süd",2002
"0306",0.34654,2,3,2,"Hamburg-Umland-Süd",2003
"0306",0.34692,2,4,2,"Hamburg-Umland-Süd",2004
"0306",0.39761,2,4,2,"Hamburg-Umland-Süd",2005
"0306",0.38048,2,4,2,"Hamburg-Umland-Süd",2006
"0306",0.41662,2,4,2,"Hamburg-Umland-Süd",2007
"0306",0.45393,2,4,2,"Hamburg-Umland-Süd",2008
"0306",0.43507,2,4,2,"Hamburg-Umland-Süd",2009
"0306",0.43496,2,4,2,"Hamburg-Umland-Süd",2010
"0306",0.44983,2,4,2,"Hamburg-Umland-Süd",2011
"0306",0.45907,2,4,2,"Hamburg-Umland-Süd",2012
"0306",0.47541,2,4,2,"Hamburg-Umland-Süd",2013
"0306",0.48969,2,4,2,"Hamburg-Umland-Süd",2014
"0306",0.49669,2,4,2,"Hamburg-Umland-Süd",2015
"0306",0.53298,2,4,2,"Hamburg-Umland-Süd",2016
"0306",0.54663,2,4,2,"Hamburg-Umland-Süd",2017
"0306",0.53727,3,5,2,"Hamburg-Umland-Süd",2018
"0306",0.56389,3,5,2,"Hamburg-Umland-Süd",2019
"0306",0.61349,3,5,2,"Hamburg-Umland-Süd",2020
"0306",0.58394,3,5,2,"Hamburg-Umland-Süd",2021
"0307",0.43786,3,5,2,"Hannover",1998
"0307",0.46378,3,5,2,"Hannover",1999
"0307",0.38818,2,4,2,"Hannover",2000
"0307",0.40962,3,5,2,"Hannover",2001
"0307",0.43239,3,5,2,"Hannover",2002
"0307",0.43695,3,5,2,"Hannover",2003
"0307",0.3912,2,4,2,"Hannover",2004
"0307",0.44922,3,5,2,"Hannover",2005
"0307",0.44751,3,5,2,"Hannover",2006
"0307",0.46411,3,5,2,"Hannover",2007
"0307",0.50261,3,5,2,"Hannover",2008
"0307",0.46764,3,5,2,"Hannover",2009
"0307",0.4784,3,5,2,"Hannover",2010
"0307",0.47927,3,5,2,"Hannover",2011
"0307",0.49205,3,5,2,"Hannover",2012
"0307",0.51575,3,5,2,"Hannover",2013
"0307",0.53749,3,5,2,"Hannover",2014
"0307",0.53479,3,5,2,"Hannover",2015
"0307",0.55268,3,5,2,"Hannover",2016
"0307",0.57056,2,4,2,"Hannover",2017
"0307",0.55569,3,5,2,"Hannover",2018
"0307",0.57348,3,5,2,"Hannover",2019
"0307",0.62104,3,5,2,"Hannover",2020
"0307",0.59718,3,5,2,"Hannover",2021
"0308",0.50608,3,6,2,"Hildesheim",1998
"0308",0.52079,3,6,2,"Hildesheim",1999
"0308",0.47516,3,6,2,"Hildesheim",2000
"0308",0.47472,3,6,2,"Hildesheim",2001
"0308",0.47988,3,6,2,"Hildesheim",2002
"0308",0.48508,3,6,2,"Hildesheim",2003
"0308",0.43807,3,5,2,"Hildesheim",2004
"0308",0.51788,4,7,2,"Hildesheim",2005
"0308",0.52963,3,6,2,"Hildesheim",2006
"0308",0.52291,3,6,2,"Hildesheim",2007
"0308",0.55311,3,6,2,"Hildesheim",2008
"0308",0.56099,3,6,2,"Hildesheim",2009
"0308",0.56859,3,6,2,"Hildesheim",2010
"0308",0.58617,4,7,2,"Hildesheim",2011
"0308",0.59338,4,7,2,"Hildesheim",2012
"0308",0.63709,4,7,2,"Hildesheim",2013
"0308",0.65302,4,7,2,"Hildesheim",2014
"0308",0.65496,4,7,2,"Hildesheim",2015
"0308",0.63832,3,6,2,"Hildesheim",2016
"0308",0.67009,3,6,2,"Hildesheim",2017
"0308",0.65048,4,7,2,"Hildesheim",2018
"0308",0.69119,4,7,2,"Hildesheim",2019
"0308",0.73944,4,7,2,"Hildesheim",2020
"0308",0.68168,3,6,2,"Hildesheim",2021
"0309",0.56796,4,7,2,"Lüneburg",1998
"0309",0.56442,4,7,2,"Lüneburg",1999
"0309",0.53299,4,7,2,"Lüneburg",2000
"0309",0.5317,4,7,2,"Lüneburg",2001
"0309",0.52813,4,7,2,"Lüneburg",2002
"0309",0.52932,4,7,2,"Lüneburg",2003
"0309",0.50642,4,7,2,"Lüneburg",2004
"0309",0.53614,4,7,2,"Lüneburg",2005
"0309",0.54554,4,7,2,"Lüneburg",2006
"0309",0.57299,4,7,2,"Lüneburg",2007
"0309",0.60929,4,7,2,"Lüneburg",2008
"0309",0.57724,4,7,2,"Lüneburg",2009
"0309",0.57979,3,6,2,"Lüneburg",2010
"0309",0.58192,4,7,2,"Lüneburg",2011
"0309",0.58999,4,7,2,"Lüneburg",2012
"0309",0.60403,3,6,2,"Lüneburg",2013
"0309",0.6245,3,6,2,"Lüneburg",2014
"0309",0.625,3,6,2,"Lüneburg",2015
"0309",0.64233,3,6,2,"Lüneburg",2016
"0309",0.67179,3,6,2,"Lüneburg",2017
"0309",0.64434,4,7,2,"Lüneburg",2018
"0309",0.68023,4,7,2,"Lüneburg",2019
"0309",0.73126,4,7,2,"Lüneburg",2020
"0309",0.68758,4,7,2,"Lüneburg",2021
"0310",0.57732,4,7,2,"Oldenburg",1998
"0310",0.57466,4,7,2,"Oldenburg",1999
"0310",0.54533,4,7,2,"Oldenburg",2000
"0310",0.53152,4,7,2,"Oldenburg",2001
"0310",0.52607,4,7,2,"Oldenburg",2002
"0310",0.51702,4,7,2,"Oldenburg",2003
"0310",0.51209,4,7,2,"Oldenburg",2004
"0310",0.54794,4,7,2,"Oldenburg",2005
"0310",0.55252,4,7,2,"Oldenburg",2006
"0310",0.57201,4,7,2,"Oldenburg",2007
"0310",0.62273,4,7,2,"Oldenburg",2008
"0310",0.60126,4,7,2,"Oldenburg",2009
"0310",0.60333,4,7,2,"Oldenburg",2010
"0310",0.59666,4,7,2,"Oldenburg",2011
"0310",0.58542,3,6,2,"Oldenburg",2012
"0310",0.60864,3,6,2,"Oldenburg",2013
"0310",0.61979,3,6,2,"Oldenburg",2014
"0310",0.62907,3,6,2,"Oldenburg",2015
"0310",0.64127,3,6,2,"Oldenburg",2016
"0310",0.67994,4,7,2,"Oldenburg",2017
"0310",0.62639,3,6,2,"Oldenburg",2018
"0310",0.66253,3,6,2,"Oldenburg",2019
"0310",0.70534,3,6,2,"Oldenburg",2020
"0310",0.68369,3,6,2,"Oldenburg",2021
"0311",0.50645,3,6,2,"Osnabrück",1998
"0311",0.50408,3,6,2,"Osnabrück",1999
"0311",0.45893,3,6,2,"Osnabrück",2000
"0311",0.45828,3,6,2,"Osnabrück",2001
"0311",0.50613,4,7,2,"Osnabrück",2002
"0311",0.49307,4,7,2,"Osnabrück",2003
"0311",0.43659,3,5,2,"Osnabrück",2004
"0311",0.48501,3,6,2,"Osnabrück",2005
"0311",0.50259,3,6,2,"Osnabrück",2006
"0311",0.52283,3,6,2,"Osnabrück",2007
"0311",0.55463,3,6,2,"Osnabrück",2008
"0311",0.54382,3,6,2,"Osnabrück",2009
"0311",0.56876,3,6,2,"Osnabrück",2010
"0311",0.5453,3,6,2,"Osnabrück",2011
"0311",0.55922,3,6,2,"Osnabrück",2012
"0311",0.5659,3,6,2,"Osnabrück",2013
"0311",0.60222,3,6,2,"Osnabrück",2014
"0311",0.6229,3,6,2,"Osnabrück",2015
"0311",0.61552,3,6,2,"Osnabrück",2016
"0311",0.65867,3,6,2,"Osnabrück",2017
"0311",0.61609,3,6,2,"Osnabrück",2018
"0311",0.63807,3,6,2,"Osnabrück",2019
"0311",0.68265,3,6,2,"Osnabrück",2020
"0311",0.66841,3,6,2,"Osnabrück",2021
"0312",0.70245,4,8,2,"Ost-Friesland",1998
"0312",0.73852,4,8,2,"Ost-Friesland",1999
"0312",0.65805,4,8,2,"Ost-Friesland",2000
"0312",0.66889,4,8,2,"Ost-Friesland",2001
"0312",0.69572,5,9,3,"Ost-Friesland",2002
"0312",0.68248,5,9,3,"Ost-Friesland",2003
"0312",0.66379,4,8,2,"Ost-Friesland",2004
"0312",0.71409,5,9,3,"Ost-Friesland",2005
"0312",0.74154,5,9,3,"Ost-Friesland",2006
"0312",0.72889,5,9,3,"Ost-Friesland",2007
"0312",0.77634,5,9,3,"Ost-Friesland",2008
"0312",0.75767,5,9,3,"Ost-Friesland",2009
"0312",0.76907,5,9,3,"Ost-Friesland",2010
"0312",0.77089,5,9,3,"Ost-Friesland",2011
"0312",0.7787,5,9,3,"Ost-Friesland",2012
"0312",0.80622,5,9,3,"Ost-Friesland",2013
"0312",0.82225,5,9,3,"Ost-Friesland",2014
"0312",0.81418,5,9,3,"Ost-Friesland",2015
"0312",0.82284,5,9,3,"Ost-Friesland",2016
"0312",0.86605,5,9,3,"Ost-Friesland",2017
"0312",0.8227,5,9,3,"Ost-Friesland",2018
"0312",0.84346,5,9,3,"Ost-Friesland",2019
"0312",0.88563,5,10,3,"Ost-Friesland",2020
"0312",0.86752,5,9,3,"Ost-Friesland",2021
"0313",0.5929,4,8,2,"Südheide",1998
"0313",0.62071,4,7,2,"Südheide",1999
"0313",0.54924,4,8,2,"Südheide",2000
"0313",0.56521,4,7,2,"Südheide",2001
"0313",0.5725,4,8,2,"Südheide",2002
"0313",0.56044,4,8,2,"Südheide",2003
"0313",0.56128,4,8,2,"Südheide",2004
"0313",0.60036,4,8,2,"Südheide",2005
"0313",0.60252,4,8,2,"Südheide",2006
"0313",0.6127,4,7,2,"Südheide",2007
"0313",0.6108,4,7,2,"Südheide",2008
"0313",0.62969,4,7,2,"Südheide",2009
"0313",0.6618,4,8,2,"Südheide",2010
"0313",0.65103,4,7,2,"Südheide",2011
"0313",0.66293,4,7,2,"Südheide",2012
"0313",0.6968,4,7,2,"Südheide",2013
"0313",0.69333,4,7,2,"Südheide",2014
"0313",0.722,4,7,2,"Südheide",2015
"0313",0.73631,4,8,2,"Südheide",2016
"0313",0.77698,4,8,2,"Südheide",2017
"0313",0.74346,4,8,2,"Südheide",2018
"0313",0.74098,4,8,2,"Südheide",2019
"0313",0.81739,5,9,3,"Südheide",2020
"0313",0.77993,4,8,2,"Südheide",2021
"0401",0.51198,3,6,2,"Bremen",1998
"0401",0.49408,3,6,2,"Bremen",1999
"0401",0.44889,3,6,2,"Bremen",2000
"0401",0.42649,3,5,2,"Bremen",2001
"0401",0.41813,2,4,2,"Bremen",2002
"0401",0.41016,2,4,2,"Bremen",2003
"0401",0.448,3,6,2,"Bremen",2004
"0401",0.44698,3,5,2,"Bremen",2005
"0401",0.43125,3,5,2,"Bremen",2006
"0401",0.46417,3,5,2,"Bremen",2007
"0401",0.4679,2,4,2,"Bremen",2008
"0401",0.4783,3,5,2,"Bremen",2009
"0401",0.48427,3,5,2,"Bremen",2010
"0401",0.51876,3,5,2,"Bremen",2011
"0401",0.53067,3,5,2,"Bremen",2012
"0401",0.54829,3,5,2,"Bremen",2013
"0401",0.59198,3,6,2,"Bremen",2014
"0401",0.59167,3,5,2,"Bremen",2015
"0401",0.61676,3,6,2,"Bremen",2016
"0401",0.67728,4,7,2,"Bremen",2017
"0401",0.65237,4,7,2,"Bremen",2018
"0401",0.69802,4,7,2,"Bremen",2019
"0401",0.73981,4,7,2,"Bremen",2020
"0401",0.74898,4,7,2,"Bremen",2021
"0501",0.53146,3,6,2,"Aachen",1998
"0501",0.54871,3,6,2,"Aachen",1999
"0501",0.47498,3,6,2,"Aachen",2000
"0501",0.48988,4,7,2,"Aachen",2001
"0501",0.51426,4,7,2,"Aachen",2002
"0501",0.49955,4,7,2,"Aachen",2003
"0501",0.50951,4,7,2,"Aachen",2004
"0501",0.54735,4,7,2,"Aachen",2005
"0501",0.57716,4,7,2,"Aachen",2006
"0501",0.61828,4,8,2,"Aachen",2007
"0501",0.64229,4,7,2,"Aachen",2008
"0501",0.64235,4,7,2,"Aachen",2009
"0501",0.65399,4,7,2,"Aachen",2010
"0501",0.62996,4,7,2,"Aachen",2011
"0501",0.62561,4,7,2,"Aachen",2012
"0501",0.68914,4,7,2,"Aachen",2013
"0501",0.70682,4,7,2,"Aachen",2014
"0501",0.71505,4,7,2,"Aachen",2015
"0501",0.7131,4,7,2,"Aachen",2016
"0501",0.72883,4,7,2,"Aachen",2017
