"nuts_2_id","gisd_score","gisd_5","gisd_10","gisd_k","nuts_2_name","year"
"DE11",0.14861,1,1,1,"Stuttgart",1998
"DE11",0.15405,1,1,1,"Stuttgart",1999
"DE11",0.13893,1,1,1,"Stuttgart",2000
"DE11",0.13367,1,1,1,"Stuttgart",2001
"DE11",0.17314,1,1,1,"Stuttgart",2002
"DE11",0.15273,1,1,1,"Stuttgart",2003
"DE11",0.13457,1,1,1,"Stuttgart",2004
"DE11",0.13802,1,1,1,"Stuttgart",2005
"DE11",0.12695,1,1,1,"Stuttgart",2006
"DE11",0.10928,1,1,1,"Stuttgart",2007
"DE11",0.13847,1,1,1,"Stuttgart",2008
"DE11",0.17003,1,1,1,"Stuttgart",2009
"DE11",0.16737,1,1,1,"Stuttgart",2010
"DE11",0.13172,1,1,1,"Stuttgart",2011
"DE11",0.201,1,1,1,"Stuttgart",2012
"DE11",0.19572,1,1,1,"Stuttgart",2013
"DE11",0.22665,1,1,1,"Stuttgart",2014
"DE11",0.21357,1,1,1,"Stuttgart",2015
"DE11",0.23865,1,1,1,"Stuttgart",2016
"DE11",0.25788,1,1,1,"Stuttgart",2017
"DE11",0.23407,1,1,1,"Stuttgart",2018
"DE11",0.22973,1,1,1,"Stuttgart",2019
"DE11",0.24142,1,1,1,"Stuttgart",2020
"DE11",0.26328,1,1,1,"Stuttgart",2021
"DE12",0.23422,1,1,1,"Karlsruhe",1998
"DE12",0.24426,1,2,1,"Karlsruhe",1999
"DE12",0.21725,1,1,1,"Karlsruhe",2000
"DE12",0.19336,1,1,1,"Karlsruhe",2001
"DE12",0.2167,1,1,1,"Karlsruhe",2002
"DE12",0.21403,1,1,1,"Karlsruhe",2003
"DE12",0.20713,1,1,1,"Karlsruhe",2004
"DE12",0.22206,1,1,1,"Karlsruhe",2005
"DE12",0.21089,1,1,1,"Karlsruhe",2006
"DE12",0.20648,1,1,1,"Karlsruhe",2007
"DE12",0.23612,1,1,1,"Karlsruhe",2008
"DE12",0.26047,1,1,1,"Karlsruhe",2009
"DE12",0.25541,1,1,1,"Karlsruhe",2010
"DE12",0.23039,1,2,1,"Karlsruhe",2011
"DE12",0.29046,1,2,1,"Karlsruhe",2012
"DE12",0.28807,1,2,1,"Karlsruhe",2013
"DE12",0.33373,1,2,1,"Karlsruhe",2014
"DE12",0.3219,1,2,1,"Karlsruhe",2015
"DE12",0.35473,1,2,1,"Karlsruhe",2016
"DE12",0.37922,1,2,1,"Karlsruhe",2017
"DE12",0.37236,1,2,1,"Karlsruhe",2018
"DE12",0.36505,1,2,1,"Karlsruhe",2019
"DE12",0.37259,1,2,1,"Karlsruhe",2020
"DE12",0.39445,1,2,1,"Karlsruhe",2021
"DE13",0.37293,2,4,2,"Freiburg",1998
"DE13",0.37767,2,4,2,"Freiburg",1999
"DE13",0.34554,2,4,2,"Freiburg",2000
"DE13",0.34286,2,4,2,"Freiburg",2001
"DE13",0.37661,2,4,2,"Freiburg",2002
"DE13",0.35748,2,3,2,"Freiburg",2003
"DE13",0.35654,2,4,2,"Freiburg",2004
"DE13",0.36362,2,3,2,"Freiburg",2005
"DE13",0.35218,2,3,2,"Freiburg",2006
"DE13",0.37204,2,4,2,"Freiburg",2007
"DE13",0.38815,2,3,2,"Freiburg",2008
"DE13",0.41533,2,4,2,"Freiburg",2009
"DE13",0.40234,2,4,2,"Freiburg",2010
"DE13",0.37328,2,3,2,"Freiburg",2011
"DE13",0.44185,2,4,2,"Freiburg",2012
"DE13",0.44683,2,4,2,"Freiburg",2013
"DE13",0.48788,2,4,2,"Freiburg",2014
"DE13",0.4581,2,4,2,"Freiburg",2015
"DE13",0.4856,2,4,2,"Freiburg",2016
"DE13",0.53012,2,4,2,"Freiburg",2017
"DE13",0.49324,2,4,2,"Freiburg",2018
"DE13",0.49577,2,4,2,"Freiburg",2019
"DE13",0.51088,2,4,2,"Freiburg",2020
"DE13",0.52493,2,4,2,"Freiburg",2021
"DE14",0.23491,1,2,1,"Tübingen",1998
"DE14",0.23069,1,1,1,"Tübingen",1999
"DE14",0.23575,1,2,1,"Tübingen",2000
"DE14",0.20734,1,2,1,"Tübingen",2001
"DE14",0.25751,1,2,1,"Tübingen",2002
"DE14",0.24062,1,2,1,"Tübingen",2003
"DE14",0.2377,1,2,1,"Tübingen",2004
"DE14",0.23207,1,2,1,"Tübingen",2005
"DE14",0.22828,1,2,1,"Tübingen",2006
"DE14",0.22637,1,2,1,"Tübingen",2007
"DE14",0.24188,1,2,1,"Tübingen",2008
"DE14",0.26565,1,2,1,"Tübingen",2009
"DE14",0.25667,1,2,1,"Tübingen",2010
"DE14",0.21464,1,1,1,"Tübingen",2011
"DE14",0.28268,1,2,1,"Tübingen",2012
"DE14",0.28769,1,2,1,"Tübingen",2013
"DE14",0.30274,1,2,1,"Tübingen",2014
"DE14",0.32035,1,2,1,"Tübingen",2015
"DE14",0.33062,1,2,1,"Tübingen",2016
"DE14",0.35844,1,2,1,"Tübingen",2017
"DE14",0.33631,1,2,1,"Tübingen",2018
"DE14",0.34594,1,2,1,"Tübingen",2019
"DE14",0.35378,1,2,1,"Tübingen",2020
"DE14",0.36835,1,2,1,"Tübingen",2021
"DE21",0,1,1,1,"Oberbayern",1998
"DE21",0,1,1,1,"Oberbayern",1999
"DE21",0,1,1,1,"Oberbayern",2000
"DE21",0,1,1,1,"Oberbayern",2001
"DE21",0,1,1,1,"Oberbayern",2002
"DE21",0,1,1,1,"Oberbayern",2003
"DE21",0,1,1,1,"Oberbayern",2004
"DE21",0,1,1,1,"Oberbayern",2005
"DE21",0,1,1,1,"Oberbayern",2006
"DE21",0,1,1,1,"Oberbayern",2007
"DE21",0,1,1,1,"Oberbayern",2008
"DE21",0,1,1,1,"Oberbayern",2009
"DE21",0,1,1,1,"Oberbayern",2010
"DE21",0,1,1,1,"Oberbayern",2011
"DE21",0,1,1,1,"Oberbayern",2012
"DE21",0,1,1,1,"Oberbayern",2013
"DE21",0,1,1,1,"Oberbayern",2014
"DE21",0,1,1,1,"Oberbayern",2015
"DE21",0,1,1,1,"Oberbayern",2016
"DE21",0,1,1,1,"Oberbayern",2017
"DE21",0,1,1,1,"Oberbayern",2018
"DE21",0,1,1,1,"Oberbayern",2019
"DE21",0,1,1,1,"Oberbayern",2020
"DE21",0,1,1,1,"Oberbayern",2021
"DE22",0.38031,2,4,2,"Niederbayern",1998
"DE22",0.38332,2,4,2,"Niederbayern",1999
"DE22",0.35862,3,5,2,"Niederbayern",2000
"DE22",0.36799,3,5,2,"Niederbayern",2001
"DE22",0.427,3,6,2,"Niederbayern",2002
"DE22",0.4067,3,5,2,"Niederbayern",2003
"DE22",0.40439,3,5,2,"Niederbayern",2004
"DE22",0.40712,3,5,2,"Niederbayern",2005
"DE22",0.38813,2,4,2,"Niederbayern",2006
"DE22",0.37143,2,3,2,"Niederbayern",2007
"DE22",0.42081,2,4,2,"Niederbayern",2008
"DE22",0.42795,2,4,2,"Niederbayern",2009
"DE22",0.41765,2,4,2,"Niederbayern",2010
"DE22",0.40976,2,4,2,"Niederbayern",2011
"DE22",0.40781,2,3,2,"Niederbayern",2012
"DE22",0.41157,2,3,2,"Niederbayern",2013
"DE22",0.43726,2,3,2,"Niederbayern",2014
"DE22",0.43636,2,4,2,"Niederbayern",2015
"DE22",0.47242,2,4,2,"Niederbayern",2016
"DE22",0.47932,2,4,2,"Niederbayern",2017
"DE22",0.4545,2,3,2,"Niederbayern",2018
"DE22",0.46553,2,3,2,"Niederbayern",2019
"DE22",0.4765,2,3,2,"Niederbayern",2020
"DE22",0.47324,2,4,2,"Niederbayern",2021
"DE23",0.34566,2,3,2,"Oberpfalz",1998
"DE23",0.34781,2,3,2,"Oberpfalz",1999
"DE23",0.32083,2,3,2,"Oberpfalz",2000
"DE23",0.34057,2,4,2,"Oberpfalz",2001
"DE23",0.37173,2,4,2,"Oberpfalz",2002
"DE23",0.37347,2,4,2,"Oberpfalz",2003
"DE23",0.35019,2,3,2,"Oberpfalz",2004
"DE23",0.36166,2,3,2,"Oberpfalz",2005
"DE23",0.33945,2,3,2,"Oberpfalz",2006
"DE23",0.32158,2,3,2,"Oberpfalz",2007
"DE23",0.36117,2,3,2,"Oberpfalz",2008
"DE23",0.37636,2,3,2,"Oberpfalz",2009
"DE23",0.35308,2,3,2,"Oberpfalz",2010
"DE23",0.35582,2,3,2,"Oberpfalz",2011
"DE23",0.34529,2,3,2,"Oberpfalz",2012
"DE23",0.36124,2,3,2,"Oberpfalz",2013
"DE23",0.36841,2,3,2,"Oberpfalz",2014
"DE23",0.36319,2,3,2,"Oberpfalz",2015
"DE23",0.38749,2,3,2,"Oberpfalz",2016
"DE23",0.39762,2,3,2,"Oberpfalz",2017
"DE23",0.37704,2,3,2,"Oberpfalz",2018
"DE23",0.38958,2,3,2,"Oberpfalz",2019
"DE23",0.40789,2,3,2,"Oberpfalz",2020
"DE23",0.39509,2,3,2,"Oberpfalz",2021
"DE24",0.3881,2,4,2,"Oberfranken",1998
"DE24",0.38353,2,4,2,"Oberfranken",1999
"DE24",0.3376,2,4,2,"Oberfranken",2000
"DE24",0.33686,2,3,2,"Oberfranken",2001
"DE24",0.41571,3,5,2,"Oberfranken",2002
"DE24",0.40419,2,4,2,"Oberfranken",2003
"DE24",0.39122,2,4,2,"Oberfranken",2004
"DE24",0.40617,2,4,2,"Oberfranken",2005
"DE24",0.39268,2,4,2,"Oberfranken",2006
"DE24",0.38386,2,4,2,"Oberfranken",2007
"DE24",0.40444,2,4,2,"Oberfranken",2008
"DE24",0.4011,2,3,2,"Oberfranken",2009
"DE24",0.38579,2,3,2,"Oberfranken",2010
"DE24",0.38983,2,4,2,"Oberfranken",2011
"DE24",0.41513,2,4,2,"Oberfranken",2012
"DE24",0.42438,2,4,2,"Oberfranken",2013
"DE24",0.4464,2,4,2,"Oberfranken",2014
"DE24",0.43416,2,3,2,"Oberfranken",2015
"DE24",0.45844,2,3,2,"Oberfranken",2016
"DE24",0.47396,2,3,2,"Oberfranken",2017
"DE24",0.45969,2,4,2,"Oberfranken",2018
"DE24",0.47516,2,4,2,"Oberfranken",2019
"DE24",0.48336,2,4,2,"Oberfranken",2020
"DE24",0.46761,2,3,2,"Oberfranken",2021
"DE25",0.31872,1,2,1,"Mittelfranken",1998
"DE25",0.30243,1,2,1,"Mittelfranken",1999
"DE25",0.27097,1,2,1,"Mittelfranken",2000
"DE25",0.27255,1,2,1,"Mittelfranken",2001
"DE25",0.29538,1,2,1,"Mittelfranken",2002
"DE25",0.30089,1,2,1,"Mittelfranken",2003
"DE25",0.30904,2,3,2,"Mittelfranken",2004
"DE25",0.30921,1,2,1,"Mittelfranken",2005
"DE25",0.29591,1,2,1,"Mittelfranken",2006
"DE25",0.29004,1,2,1,"Mittelfranken",2007
"DE25",0.30023,1,2,1,"Mittelfranken",2008
"DE25",0.29468,1,2,1,"Mittelfranken",2009
"DE25",0.28857,1,2,1,"Mittelfranken",2010
"DE25",0.26781,1,2,1,"Mittelfranken",2011
"DE25",0.29019,1,2,1,"Mittelfranken",2012
"DE25",0.31555,1,2,1,"Mittelfranken",2013
"DE25",0.34388,1,2,1,"Mittelfranken",2014
"DE25",0.32494,1,2,1,"Mittelfranken",2015
"DE25",0.36047,1,2,1,"Mittelfranken",2016
"DE25",0.37695,1,2,1,"Mittelfranken",2017
"DE25",0.36943,1,2,1,"Mittelfranken",2018
"DE25",0.37184,1,2,1,"Mittelfranken",2019
"DE25",0.37565,1,2,1,"Mittelfranken",2020
"DE25",0.37393,1,2,1,"Mittelfranken",2021
"DE26",0.32842,2,3,2,"Unterfranken",1998
"DE26",0.30851,2,3,2,"Unterfranken",1999
"DE26",0.28593,2,3,2,"Unterfranken",2000
"DE26",0.27902,2,3,2,"Unterfranken",2001
"DE26",0.32646,2,3,2,"Unterfranken",2002
"DE26",0.33399,2,3,2,"Unterfranken",2003
"DE26",0.30822,1,2,1,"Unterfranken",2004
"DE26",0.31062,1,2,1,"Unterfranken",2005
"DE26",0.30573,2,3,2,"Unterfranken",2006
"DE26",0.29164,1,2,1,"Unterfranken",2007
"DE26",0.32645,2,3,2,"Unterfranken",2008
"DE26",0.32129,2,3,2,"Unterfranken",2009
"DE26",0.30996,2,3,2,"Unterfranken",2010
"DE26",0.31241,2,3,2,"Unterfranken",2011
"DE26",0.32727,2,3,2,"Unterfranken",2012
"DE26",0.33798,1,2,1,"Unterfranken",2013
"DE26",0.35434,2,3,2,"Unterfranken",2014
"DE26",0.3526,2,3,2,"Unterfranken",2015
"DE26",0.40734,2,3,2,"Unterfranken",2016
"DE26",0.40495,2,3,2,"Unterfranken",2017
"DE26",0.38495,2,3,2,"Unterfranken",2018
"DE26",0.38769,2,3,2,"Unterfranken",2019
"DE26",0.39777,2,3,2,"Unterfranken",2020
"DE26",0.39638,2,3,2,"Unterfranken",2021
"DE27",0.32354,1,2,1,"Schwaben",1998
"DE27",0.29295,1,2,1,"Schwaben",1999
"DE27",0.27897,1,2,1,"Schwaben",2000
"DE27",0.272,1,2,1,"Schwaben",2001
"DE27",0.30519,1,2,1,"Schwaben",2002
"DE27",0.29553,1,2,1,"Schwaben",2003
"DE27",0.29796,1,2,1,"Schwaben",2004
"DE27",0.32202,2,3,2,"Schwaben",2005
"DE27",0.29805,1,2,1,"Schwaben",2006
"DE27",0.29017,1,2,1,"Schwaben",2007
"DE27",0.30579,1,2,1,"Schwaben",2008
"DE27",0.31274,1,2,1,"Schwaben",2009
"DE27",0.30687,1,2,1,"Schwaben",2010
"DE27",0.30241,1,2,1,"Schwaben",2011
"DE27",0.30943,1,2,1,"Schwaben",2012
"DE27",0.34079,2,3,2,"Schwaben",2013
"DE27",0.34963,1,2,1,"Schwaben",2014
"DE27",0.352,1,2,1,"Schwaben",2015
"DE27",0.382,1,2,1,"Schwaben",2016
"DE27",0.39472,1,2,1,"Schwaben",2017
"DE27",0.36706,1,2,1,"Schwaben",2018
"DE27",0.38046,1,2,1,"Schwaben",2019
"DE27",0.39309,1,2,1,"Schwaben",2020
