"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.542432,"16051000","Erfurt, Stadt",1998
"2",0.579095,"16051000","Erfurt, Stadt",1999
"3",0.56574,"16051000","Erfurt, Stadt",2000
"4",0.563539,"16051000","Erfurt, Stadt",2001
"5",0.566366,"16051000","Erfurt, Stadt",2002
"6",0.54043,"16051000","Erfurt, Stadt",2003
"7",0.616074,"16051000","Erfurt, Stadt",2004
"8",0.628474,"16051000","Erfurt, Stadt",2005
"9",0.610077,"16051000","Erfurt, Stadt",2006
"10",0.636528,"16051000","Erfurt, Stadt",2007
"11",0.615993,"16051000","Erfurt, Stadt",2008
"12",0.577391,"16051000","Erfurt, Stadt",2009
"13",0.57633,"16051000","Erfurt, Stadt",2010
"14",0.585675,"16051000","Erfurt, Stadt",2011
"15",0.531001,"16051000","Erfurt, Stadt",2012
"16",0.533358,"16051000","Erfurt, Stadt",2013
"17",0.52985,"16051000","Erfurt, Stadt",2014
"18",0.565541,"16051000","Erfurt, Stadt",2015
"19",0.515948,"16051000","Erfurt, Stadt",2016
"20",0.660513,"16051000","Erfurt, Stadt",2017
"21",0.619943,"16051000","Erfurt, Stadt",2018
"22",0.585809,"16051000","Erfurt, Stadt",2019
"23",0.556204,"16051000","Erfurt, Stadt",2020
"24",0.689484,"16052000","Gera, Stadt",1998
"25",0.718751,"16052000","Gera, Stadt",1999
"26",0.676204,"16052000","Gera, Stadt",2000
"27",0.708948,"16052000","Gera, Stadt",2001
"28",0.670129,"16052000","Gera, Stadt",2002
"29",0.680265,"16052000","Gera, Stadt",2003
"30",0.720747,"16052000","Gera, Stadt",2004
"31",0.768732,"16052000","Gera, Stadt",2005
"32",0.765459,"16052000","Gera, Stadt",2006
"33",0.800756,"16052000","Gera, Stadt",2007
"34",0.790598,"16052000","Gera, Stadt",2008
"35",0.885888,"16052000","Gera, Stadt",2009
"36",0.795541,"16052000","Gera, Stadt",2010
"37",0.842359,"16052000","Gera, Stadt",2011
"38",0.7372,"16052000","Gera, Stadt",2012
"39",0.732218,"16052000","Gera, Stadt",2013
"40",0.740247,"16052000","Gera, Stadt",2014
"41",0.75069,"16052000","Gera, Stadt",2015
"42",0.733863,"16052000","Gera, Stadt",2016
"43",0.821628,"16052000","Gera, Stadt",2017
"44",0.81361,"16052000","Gera, Stadt",2018
"45",0.769778,"16052000","Gera, Stadt",2019
"46",0.731784,"16052000","Gera, Stadt",2020
"47",0,"16053000","Jena, Stadt",1998
"48",0,"16053000","Jena, Stadt",1999
"49",0,"16053000","Jena, Stadt",2000
"50",0,"16053000","Jena, Stadt",2001
"51",0,"16053000","Jena, Stadt",2002
"52",0,"16053000","Jena, Stadt",2003
"53",0,"16053000","Jena, Stadt",2004
"54",0,"16053000","Jena, Stadt",2005
"55",0,"16053000","Jena, Stadt",2006
"56",0,"16053000","Jena, Stadt",2007
"57",0,"16053000","Jena, Stadt",2008
"58",0,"16053000","Jena, Stadt",2009
"59",0,"16053000","Jena, Stadt",2010
"60",0,"16053000","Jena, Stadt",2011
"61",0,"16053000","Jena, Stadt",2012
"62",0,"16053000","Jena, Stadt",2013
"63",0,"16053000","Jena, Stadt",2014
"64",0,"16053000","Jena, Stadt",2015
"65",0,"16053000","Jena, Stadt",2016
"66",0,"16053000","Jena, Stadt",2017
"67",0,"16053000","Jena, Stadt",2018
"68",0,"16053000","Jena, Stadt",2019
"69",0,"16053000","Jena, Stadt",2020
"70",0.458705,"16054000","Suhl, Stadt",1998
"71",0.470146,"16054000","Suhl, Stadt",1999
"72",0.59858,"16054000","Suhl, Stadt",2000
"73",0.534336,"16054000","Suhl, Stadt",2001
"74",0.530385,"16054000","Suhl, Stadt",2002
"75",0.449213,"16054000","Suhl, Stadt",2003
"76",0.496225,"16054000","Suhl, Stadt",2004
"77",0.543107,"16054000","Suhl, Stadt",2005
"78",0.682033,"16054000","Suhl, Stadt",2006
"79",0.60158,"16054000","Suhl, Stadt",2007
"80",0.557759,"16054000","Suhl, Stadt",2008
"81",0.597317,"16054000","Suhl, Stadt",2009
"82",0.58081,"16054000","Suhl, Stadt",2010
"83",0.563679,"16054000","Suhl, Stadt",2011
"84",0.441099,"16054000","Suhl, Stadt",2012
"85",0.49158,"16054000","Suhl, Stadt",2013
"86",0.599253,"16054000","Suhl, Stadt",2014
"87",0.522243,"16054000","Suhl, Stadt",2015
"88",0.602807,"16054000","Suhl, Stadt",2016
"89",0.62814,"16054000","Suhl, Stadt",2017
"90",0.574461,"16054000","Suhl, Stadt",2018
"91",0.546636,"16054000","Suhl, Stadt",2019
"92",0.522513,"16054000","Suhl, Stadt",2020
"93",0.481662,"16055000","Weimar, Stadt",1998
"94",0.524505,"16055000","Weimar, Stadt",1999
"95",0.545309,"16055000","Weimar, Stadt",2000
"96",0.525072,"16055000","Weimar, Stadt",2001
"97",0.452923,"16055000","Weimar, Stadt",2002
"98",0.548245,"16055000","Weimar, Stadt",2003
"99",0.543226,"16055000","Weimar, Stadt",2004
"100",0.54596,"16055000","Weimar, Stadt",2005
"101",0.676052,"16055000","Weimar, Stadt",2006
"102",0.588276,"16055000","Weimar, Stadt",2007
"103",0.559259,"16055000","Weimar, Stadt",2008
"104",0.512321,"16055000","Weimar, Stadt",2009
"105",0.533718,"16055000","Weimar, Stadt",2010
"106",0.553077,"16055000","Weimar, Stadt",2011
"107",0.41741,"16055000","Weimar, Stadt",2012
"108",0.426423,"16055000","Weimar, Stadt",2013
"109",0.382705,"16055000","Weimar, Stadt",2014
"110",0.452907,"16055000","Weimar, Stadt",2015
"111",0.412669,"16055000","Weimar, Stadt",2016
"112",0.521669,"16055000","Weimar, Stadt",2017
"113",0.503845,"16055000","Weimar, Stadt",2018
"114",0.474831,"16055000","Weimar, Stadt",2019
"115",0.449665,"16055000","Weimar, Stadt",2020
"116",0.536656,"16056000","Eisenach, Stadt",1998
"117",0.639099,"16056000","Eisenach, Stadt",1999
"118",0.588225,"16056000","Eisenach, Stadt",2000
"119",0.641016,"16056000","Eisenach, Stadt",2001
"120",0.644205,"16056000","Eisenach, Stadt",2002
"121",0.594369,"16056000","Eisenach, Stadt",2003
"122",0.621045,"16056000","Eisenach, Stadt",2004
"123",0.703699,"16056000","Eisenach, Stadt",2005
"124",0.663448,"16056000","Eisenach, Stadt",2006
"125",0.671733,"16056000","Eisenach, Stadt",2007
"126",0.703765,"16056000","Eisenach, Stadt",2008
"127",0.765511,"16056000","Eisenach, Stadt",2009
"128",0.750244,"16056000","Eisenach, Stadt",2010
"129",0.747739,"16056000","Eisenach, Stadt",2011
"130",0.697436,"16056000","Eisenach, Stadt",2012
"131",0.712726,"16056000","Eisenach, Stadt",2013
"132",0.75993,"16056000","Eisenach, Stadt",2014
"133",0.710413,"16056000","Eisenach, Stadt",2015
"134",0.69954,"16056000","Eisenach, Stadt",2016
"135",0.941503,"16056000","Eisenach, Stadt",2017
"136",0.821773,"16056000","Eisenach, Stadt",2018
"137",0.777438,"16056000","Eisenach, Stadt",2019
"138",0.73898,"16056000","Eisenach, Stadt",2020
"139",0.396558,"16061045","Heilbad Heiligenstadt, Stadt",1998
"140",0.406395,"16061045","Heilbad Heiligenstadt, Stadt",1999
"141",0.45739,"16061045","Heilbad Heiligenstadt, Stadt",2000
"142",0.538303,"16061045","Heilbad Heiligenstadt, Stadt",2001
"143",0.538659,"16061045","Heilbad Heiligenstadt, Stadt",2002
"144",0.5018,"16061045","Heilbad Heiligenstadt, Stadt",2003
"145",0.48864,"16061045","Heilbad Heiligenstadt, Stadt",2004
"146",0.521891,"16061045","Heilbad Heiligenstadt, Stadt",2005
"147",0.573511,"16061045","Heilbad Heiligenstadt, Stadt",2006
"148",0.575826,"16061045","Heilbad Heiligenstadt, Stadt",2007
"149",0.548868,"16061045","Heilbad Heiligenstadt, Stadt",2008
"150",0.649187,"16061045","Heilbad Heiligenstadt, Stadt",2009
"151",0.611604,"16061045","Heilbad Heiligenstadt, Stadt",2010
"152",0.642814,"16061045","Heilbad Heiligenstadt, Stadt",2011
"153",0.619231,"16061045","Heilbad Heiligenstadt, Stadt",2012
"154",0.591147,"16061045","Heilbad Heiligenstadt, Stadt",2013
"155",0.625215,"16061045","Heilbad Heiligenstadt, Stadt",2014
"156",0.637738,"16061045","Heilbad Heiligenstadt, Stadt",2015
"157",0.617196,"16061045","Heilbad Heiligenstadt, Stadt",2016
"158",0.684061,"16061045","Heilbad Heiligenstadt, Stadt",2017
"159",0.684144,"16061045","Heilbad Heiligenstadt, Stadt",2018
"160",0.652182,"16061045","Heilbad Heiligenstadt, Stadt",2019
"161",0.62448,"16061045","Heilbad Heiligenstadt, Stadt",2020
"162",0.57137,"16061115","Leinefelde-Worbis, Stadt",1998
"163",0.571706,"16061115","Leinefelde-Worbis, Stadt",1999
"164",0.536078,"16061115","Leinefelde-Worbis, Stadt",2000
"165",0.576778,"16061115","Leinefelde-Worbis, Stadt",2001
"166",0.596207,"16061115","Leinefelde-Worbis, Stadt",2002
"167",0.596783,"16061115","Leinefelde-Worbis, Stadt",2003
"168",0.583115,"16061115","Leinefelde-Worbis, Stadt",2004
"169",0.663773,"16061115","Leinefelde-Worbis, Stadt",2005
"170",0.681881,"16061115","Leinefelde-Worbis, Stadt",2006
"171",0.665404,"16061115","Leinefelde-Worbis, Stadt",2007
"172",0.616715,"16061115","Leinefelde-Worbis, Stadt",2008
"173",0.738783,"16061115","Leinefelde-Worbis, Stadt",2009
"174",0.691018,"16061115","Leinefelde-Worbis, Stadt",2010
"175",0.704588,"16061115","Leinefelde-Worbis, Stadt",2011
"176",0.679438,"16061115","Leinefelde-Worbis, Stadt",2012
"177",0.667355,"16061115","Leinefelde-Worbis, Stadt",2013
"178",0.694536,"16061115","Leinefelde-Worbis, Stadt",2014
"179",0.694705,"16061115","Leinefelde-Worbis, Stadt",2015
"180",0.662613,"16061115","Leinefelde-Worbis, Stadt",2016
"181",0.723048,"16061115","Leinefelde-Worbis, Stadt",2017
"182",0.743402,"16061115","Leinefelde-Worbis, Stadt",2018
"183",0.707215,"16061115","Leinefelde-Worbis, Stadt",2019
"184",0.675855,"16061115","Leinefelde-Worbis, Stadt",2020
"185",0.62704,"16061116","Am Ohmberg",1998
"186",0.57261,"16061116","Am Ohmberg",1999
"187",0.540129,"16061116","Am Ohmberg",2000
"188",0.577018,"16061116","Am Ohmberg",2001
"189",0.578762,"16061116","Am Ohmberg",2002
"190",0.567604,"16061116","Am Ohmberg",2003
"191",0.543758,"16061116","Am Ohmberg",2004
"192",0.571342,"16061116","Am Ohmberg",2005
"193",0.60042,"16061116","Am Ohmberg",2006
"194",0.573206,"16061116","Am Ohmberg",2007
"195",0.532856,"16061116","Am Ohmberg",2008
"196",0.634816,"16061116","Am Ohmberg",2009
"197",0.729594,"16061116","Am Ohmberg",2010
"198",0.583804,"16061116","Am Ohmberg",2011
"199",0.560955,"16061116","Am Ohmberg",2012
"200",0.56316,"16061116","Am Ohmberg",2013
"201",0.585996,"16061116","Am Ohmberg",2014
"202",0.614075,"16061116","Am Ohmberg",2015
"203",0.625566,"16061116","Am Ohmberg",2016
"204",0.684571,"16061116","Am Ohmberg",2017
"205",0.6783,"16061116","Am Ohmberg",2018
"206",0.646596,"16061116","Am Ohmberg",2019
"207",0.619112,"16061116","Am Ohmberg",2020
"208",0.42552,"16061117","Sonnenstein",1998
"209",0.396515,"16061117","Sonnenstein",1999
"210",0.414931,"16061117","Sonnenstein",2000
"211",0.513656,"16061117","Sonnenstein",2001
