"kreis_id","gisd_score","gisd_5","gisd_10","gisd_k","kreis_name","year","subscore_education","subscore_income","subscore_work"
"05120",0.70719,4,8,2,"Remscheid, Stadt",2010,0.81755,0.63306,0.51322
"05120",0.6915,4,8,2,"Remscheid, Stadt",2011,0.80703,0.63796,0.49378
"05120",0.66773,4,8,2,"Remscheid, Stadt",2012,0.76174,0.62703,0.53962
"05120",0.68725,4,8,2,"Remscheid, Stadt",2013,0.8265,0.61343,0.60552
"05120",0.73036,5,9,3,"Remscheid, Stadt",2014,0.95465,0.6064,0.60064
"05120",0.72105,5,9,3,"Remscheid, Stadt",2015,0.86951,0.61178,0.63957
"05120",0.69097,5,9,3,"Remscheid, Stadt",2016,0.8663,0.61672,0.63233
"05120",0.70065,5,9,3,"Remscheid, Stadt",2017,0.84393,0.61103,0.61402
"05120",0.70149,4,8,2,"Remscheid, Stadt",2018,0.84318,0.61301,0.62456
"05120",0.72073,5,9,3,"Remscheid, Stadt",2019,0.87428,0.61078,0.60294
"05122",0.66144,4,7,2,"Solingen, Stadt",1998,0.74057,0.53659,0.42251
"05122",0.64839,4,7,2,"Solingen, Stadt",1999,0.71097,0.5495,0.43446
"05122",0.58174,4,7,2,"Solingen, Stadt",2000,0.69493,0.55174,0.39571
"05122",0.58416,4,7,2,"Solingen, Stadt",2001,0.67751,0.54462,0.40435
"05122",0.60077,4,7,2,"Solingen, Stadt",2002,0.75611,0.5417,0.40411
"05122",0.60944,4,7,2,"Solingen, Stadt",2003,0.76299,0.5333,0.41312
"05122",0.59826,4,7,2,"Solingen, Stadt",2004,0.73854,0.51723,0.42223
"05122",0.62514,4,7,2,"Solingen, Stadt",2005,0.80139,0.53653,0.45061
"05122",0.65508,4,7,2,"Solingen, Stadt",2006,0.78601,0.55475,0.48689
"05122",0.70534,4,8,2,"Solingen, Stadt",2007,0.80157,0.57122,0.50006
"05122",0.71645,4,8,2,"Solingen, Stadt",2008,0.7757,0.58012,0.539
"05122",0.71125,4,8,2,"Solingen, Stadt",2009,0.76173,0.6084,0.5911
"05122",0.72588,4,8,2,"Solingen, Stadt",2010,0.82595,0.59133,0.6013
"05122",0.6883,4,7,2,"Solingen, Stadt",2011,0.78408,0.56947,0.58614
"05122",0.66026,4,7,2,"Solingen, Stadt",2012,0.74136,0.56458,0.60808
"05122",0.719,4,8,2,"Solingen, Stadt",2013,0.87048,0.58617,0.66126
"05122",0.74507,5,9,3,"Solingen, Stadt",2014,0.9203,0.59786,0.68668
"05122",0.72812,5,9,3,"Solingen, Stadt",2015,0.82988,0.6133,0.7089
"05122",0.68519,5,9,3,"Solingen, Stadt",2016,0.83499,0.59868,0.67781
"05122",0.71469,5,9,3,"Solingen, Stadt",2017,0.82935,0.60561,0.67635
"05122",0.72081,5,9,3,"Solingen, Stadt",2018,0.8413,0.60584,0.68888
"05122",0.71841,5,9,3,"Solingen, Stadt",2019,0.82501,0.61161,0.66852
"05124",0.69596,4,8,2,"Wuppertal, Stadt",1998,0.66685,0.69958,0.40779
"05124",0.68988,4,8,2,"Wuppertal, Stadt",1999,0.66551,0.71409,0.41189
"05124",0.60616,4,8,2,"Wuppertal, Stadt",2000,0.64584,0.68526,0.36085
"05124",0.62841,4,8,2,"Wuppertal, Stadt",2001,0.67043,0.69324,0.36338
"05124",0.63315,4,8,2,"Wuppertal, Stadt",2002,0.71354,0.69426,0.3833
"05124",0.64879,4,8,2,"Wuppertal, Stadt",2003,0.72844,0.68226,0.40313
"05124",0.62882,4,8,2,"Wuppertal, Stadt",2004,0.705,0.63452,0.41957
"05124",0.66413,4,8,2,"Wuppertal, Stadt",2005,0.71213,0.6593,0.51463
"05124",0.72995,4,8,2,"Wuppertal, Stadt",2006,0.75972,0.69603,0.54981
"05124",0.77392,5,9,3,"Wuppertal, Stadt",2007,0.76284,0.72063,0.54672
"05124",0.81647,5,9,3,"Wuppertal, Stadt",2008,0.80856,0.76626,0.56564
"05124",0.79698,5,9,3,"Wuppertal, Stadt",2009,0.74826,0.825,0.62246
"05124",0.79971,5,9,3,"Wuppertal, Stadt",2010,0.78213,0.80663,0.63063
"05124",0.77384,5,9,3,"Wuppertal, Stadt",2011,0.72927,0.8021,0.63428
"05124",0.78592,5,9,3,"Wuppertal, Stadt",2012,0.74497,0.80339,0.68447
"05124",0.81189,5,10,3,"Wuppertal, Stadt",2013,0.83526,0.79088,0.72609
"05124",0.80331,5,10,3,"Wuppertal, Stadt",2014,0.86207,0.77634,0.71376
"05124",0.77916,5,10,3,"Wuppertal, Stadt",2015,0.79083,0.76657,0.72107
"05124",0.71872,5,9,3,"Wuppertal, Stadt",2016,0.7697,0.75568,0.68768
"05124",0.75997,5,10,3,"Wuppertal, Stadt",2017,0.76706,0.7765,0.68279
"05124",0.76356,5,10,3,"Wuppertal, Stadt",2018,0.78435,0.77509,0.69352
"05124",0.76179,5,10,3,"Wuppertal, Stadt",2019,0.77535,0.76399,0.69149
"05154",0.62749,4,7,2,"Kleve",1998,0.43927,0.58711,0.6049
"05154",0.63906,4,7,2,"Kleve",1999,0.47541,0.60233,0.60742
"05154",0.54185,3,6,2,"Kleve",2000,0.42748,0.5941,0.54197
"05154",0.54496,3,6,2,"Kleve",2001,0.41037,0.59525,0.54184
"05154",0.55412,3,6,2,"Kleve",2002,0.49638,0.61188,0.51803
"05154",0.58823,4,7,2,"Kleve",2003,0.56202,0.60273,0.52178
"05154",0.57967,4,7,2,"Kleve",2004,0.48799,0.63304,0.52933
"05154",0.61836,4,7,2,"Kleve",2005,0.57045,0.6235,0.58372
"05154",0.65268,4,7,2,"Kleve",2006,0.58233,0.62219,0.61965
"05154",0.66992,4,7,2,"Kleve",2007,0.55897,0.61861,0.61976
"05154",0.71286,4,7,2,"Kleve",2008,0.61103,0.63624,0.65225
"05154",0.70523,4,8,2,"Kleve",2009,0.59813,0.67477,0.69983
"05154",0.71012,4,8,2,"Kleve",2010,0.62161,0.65809,0.72178
"05154",0.697,4,8,2,"Kleve",2011,0.63044,0.64143,0.71478
"05154",0.68314,4,8,2,"Kleve",2012,0.62663,0.62862,0.74061
"05154",0.73464,5,9,3,"Kleve",2013,0.76542,0.62682,0.78054
"05154",0.73809,5,9,3,"Kleve",2014,0.76942,0.62796,0.81328
"05154",0.72306,5,9,3,"Kleve",2015,0.71224,0.6205,0.84167
"05154",0.70031,5,9,3,"Kleve",2016,0.7704,0.60045,0.8045
"05154",0.70757,5,9,3,"Kleve",2017,0.72282,0.60235,0.79136
"05154",0.69925,4,8,2,"Kleve",2018,0.72499,0.60032,0.79953
"05154",0.68484,4,8,2,"Kleve",2019,0.69631,0.58854,0.78896
"05158",0.36449,1,2,1,"Mettmann",1998,0.37186,0.36904,0.23923
"05158",0.36887,1,2,1,"Mettmann",1999,0.3876,0.3785,0.24645
"05158",0.30489,1,1,1,"Mettmann",2000,0.37514,0.37979,0.22591
"05158",0.3219,1,2,1,"Mettmann",2001,0.38487,0.38086,0.23282
"05158",0.34355,1,2,1,"Mettmann",2002,0.49315,0.37338,0.22383
"05158",0.35194,1,2,1,"Mettmann",2003,0.48609,0.36801,0.23985
"05158",0.33359,1,2,1,"Mettmann",2004,0.42617,0.37336,0.25418
"05158",0.36118,1,2,1,"Mettmann",2005,0.47991,0.3846,0.29204
"05158",0.39026,1,2,1,"Mettmann",2006,0.48445,0.4042,0.31389
"05158",0.43115,2,3,2,"Mettmann",2007,0.50703,0.41368,0.31971
"05158",0.47216,2,3,2,"Mettmann",2008,0.53169,0.4229,0.34491
"05158",0.45915,2,3,2,"Mettmann",2009,0.5194,0.4366,0.36214
"05158",0.45895,2,3,2,"Mettmann",2010,0.52059,0.43311,0.36765
"05158",0.45589,2,3,2,"Mettmann",2011,0.56835,0.41921,0.36889
"05158",0.42194,1,2,1,"Mettmann",2012,0.52936,0.40528,0.41485
"05158",0.46552,2,3,2,"Mettmann",2013,0.64975,0.40603,0.46787
"05158",0.43478,2,3,2,"Mettmann",2014,0.60242,0.40916,0.47356
"05158",0.452,2,3,2,"Mettmann",2015,0.58669,0.42646,0.50186
"05158",0.41306,2,3,2,"Mettmann",2016,0.58071,0.39855,0.4787
"05158",0.42189,2,3,2,"Mettmann",2017,0.53673,0.41496,0.45305
"05158",0.43077,2,3,2,"Mettmann",2018,0.58741,0.40998,0.46881
"05158",0.42368,2,3,2,"Mettmann",2019,0.54916,0.40393,0.46151
"05162",0.37997,1,2,1,"Rhein-Kreis Neuss",1998,0.33786,0.39705,0.28489
"05162",0.37466,1,2,1,"Rhein-Kreis Neuss",1999,0.33791,0.40711,0.28402
"05162",0.32311,1,2,1,"Rhein-Kreis Neuss",2000,0.36718,0.42107,0.23504
"05162",0.3411,1,2,1,"Rhein-Kreis Neuss",2001,0.37335,0.4245,0.24702
"05162",0.36907,1,2,1,"Rhein-Kreis Neuss",2002,0.50008,0.41219,0.2419
"05162",0.37112,1,2,1,"Rhein-Kreis Neuss",2003,0.49107,0.40016,0.25075
"05162",0.35899,1,2,1,"Rhein-Kreis Neuss",2004,0.44147,0.39644,0.27683
"05162",0.37012,1,2,1,"Rhein-Kreis Neuss",2005,0.46821,0.40282,0.30752
"05162",0.39232,1,2,1,"Rhein-Kreis Neuss",2006,0.47112,0.41707,0.31937
"05162",0.43153,2,3,2,"Rhein-Kreis Neuss",2007,0.49055,0.41843,0.33287
"05162",0.47268,2,3,2,"Rhein-Kreis Neuss",2008,0.52388,0.42973,0.34772
"05162",0.45984,2,3,2,"Rhein-Kreis Neuss",2009,0.51864,0.44563,0.35585
"05162",0.46044,2,3,2,"Rhein-Kreis Neuss",2010,0.51554,0.4435,0.36658
"05162",0.45522,2,3,2,"Rhein-Kreis Neuss",2011,0.51413,0.45535,0.39249
"05162",0.43179,2,3,2,"Rhein-Kreis Neuss",2012,0.5075,0.44529,0.4261
"05162",0.46559,2,3,2,"Rhein-Kreis Neuss",2013,0.60823,0.44602,0.47561
"05162",0.46026,2,3,2,"Rhein-Kreis Neuss",2014,0.60537,0.44655,0.49505
"05162",0.43575,2,3,2,"Rhein-Kreis Neuss",2015,0.51764,0.44793,0.5243
"05162",0.4053,1,2,1,"Rhein-Kreis Neuss",2016,0.5545,0.41795,0.47108
"05162",0.41091,2,3,2,"Rhein-Kreis Neuss",2017,0.48581,0.42659,0.47247
"05162",0.4304,2,3,2,"Rhein-Kreis Neuss",2018,0.55008,0.42243,0.50614
"05162",0.42163,2,3,2,"Rhein-Kreis Neuss",2019,0.51861,0.41538,0.48765
"05166",0.53821,3,5,2,"Viersen",1998,0.43612,0.49375,0.48122
"05166",0.51303,2,4,2,"Viersen",1999,0.38405,0.50684,0.48383
"05166",0.43965,2,4,2,"Viersen",2000,0.3679,0.53101,0.4133
"05166",0.45836,2,4,2,"Viersen",2001,0.38603,0.53177,0.4162
"05166",0.49427,2,4,2,"Viersen",2002,0.53143,0.52625,0.41031
"05166",0.48048,2,4,2,"Viersen",2003,0.49427,0.50761,0.41966
"05166",0.46381,2,4,2,"Viersen",2004,0.43808,0.52045,0.41226
"05166",0.5077,3,5,2,"Viersen",2005,0.53413,0.51871,0.45749
"05166",0.52584,3,5,2,"Viersen",2006,0.52079,0.52392,0.47914
"05166",0.56065,3,5,2,"Viersen",2007,0.51932,0.5261,0.49776
"05166",0.60173,3,5,2,"Viersen",2008,0.54805,0.54141,0.53545
"05166",0.58637,3,5,2,"Viersen",2009,0.54079,0.55434,0.56479
"05166",0.59847,3,5,2,"Viersen",2010,0.54983,0.5408,0.61404
"05166",0.59663,3,6,2,"Viersen",2011,0.56069,0.543,0.62935
"05166",0.57468,3,6,2,"Viersen",2012,0.54268,0.535,0.65882
"05166",0.61757,3,6,2,"Viersen",2013,0.67224,0.52827,0.69664
"05166",0.59883,3,6,2,"Viersen",2014,0.65699,0.51451,0.71261
"05166",0.57648,3,6,2,"Viersen",2015,0.58382,0.51102,0.7427
"05166",0.55887,3,6,2,"Viersen",2016,0.63106,0.48775,0.7201
"05166",0.56764,3,6,2,"Viersen",2017,0.56827,0.49736,0.71844
"05166",0.56406,3,6,2,"Viersen",2018,0.58617,0.48928,0.74847
"05166",0.56887,3,6,2,"Viersen",2019,0.59463,0.47812,0.7307
"05170",0.55271,3,5,2,"Wesel",1998,0.3598,0.52233,0.56983
"05170",0.55156,3,5,2,"Wesel",1999,0.37462,0.53543,0.56264
"05170",0.47793,2,4,2,"Wesel",2000,0.37001,0.56141,0.47633
"05170",0.50066,3,5,2,"Wesel",2001,0.39451,0.56133,0.48288
"05170",0.48645,2,4,2,"Wesel",2002,0.43768,0.55768,0.46831
"05170",0.4995,2,4,2,"Wesel",2003,0.45613,0.54476,0.4753
"05170",0.49781,3,5,2,"Wesel",2004,0.41207,0.56076,0.4819
"05170",0.52452,3,5,2,"Wesel",2005,0.4567,0.55863,0.53745
"05170",0.56008,3,5,2,"Wesel",2006,0.484,0.56566,0.55585
"05170",0.60125,3,6,2,"Wesel",2007,0.49583,0.5639,0.57956
"05170",0.63553,3,6,2,"Wesel",2008,0.52638,0.57695,0.60881
"05170",0.62027,3,6,2,"Wesel",2009,0.54664,0.57959,0.62474
"05170",0.62315,3,6,2,"Wesel",2010,0.55379,0.56673,0.65165
"05170",0.61885,3,6,2,"Wesel",2011,0.56015,0.56443,0.66764
"05170",0.60326,3,6,2,"Wesel",2012,0.5621,0.55132,0.69205
"05170",0.64348,4,7,2,"Wesel",2013,0.68434,0.54324,0.73199
"05170",0.64169,4,7,2,"Wesel",2014,0.68596,0.53896,0.76114
"05170",0.63353,4,7,2,"Wesel",2015,0.63481,0.53554,0.80071
"05170",0.59366,4,7,2,"Wesel",2016,0.64915,0.5149,0.76313
"05170",0.60334,4,7,2,"Wesel",2017,0.595,0.52158,0.75551
"05170",0.61469,4,7,2,"Wesel",2018,0.64829,0.51363,0.77305
"05170",0.60281,4,7,2,"Wesel",2019,0.6241,0.50333,0.75645
"05314",0.28571,1,1,1,"Bonn, Stadt",1998,0.12477,0.41265,0.25324
"05314",0.27686,1,1,1,"Bonn, Stadt",1999,0.12232,0.421,0.24875
"05314",0.21833,1,1,1,"Bonn, Stadt",2000,0.13694,0.42497,0.21366
"05314",0.22642,1,1,1,"Bonn, Stadt",2001,0.10331,0.44826,0.22394
"05314",0.25594,1,1,1,"Bonn, Stadt",2002,0.24925,0.43679,0.22152
"05314",0.25817,1,1,1,"Bonn, Stadt",2003,0.23641,0.42459,0.23117
"05314",0.22818,1,1,1,"Bonn, Stadt",2004,0.15223,0.42544,0.23978
"05314",0.26427,1,1,1,"Bonn, Stadt",2005,0.20325,0.43325,0.29266
"05314",0.30974,1,1,1,"Bonn, Stadt",2006,0.22843,0.46547,0.32031
"05314",0.34098,1,1,1,"Bonn, Stadt",2007,0.21573,0.46977,0.35026
"05314",0.37754,1,1,1,"Bonn, Stadt",2008,0.19387,0.49122,0.40257
"05314",0.33844,1,1,1,"Bonn, Stadt",2009,0.18224,0.47899,0.38652
"05314",0.34431,1,1,1,"Bonn, Stadt",2010,0.16769,0.47591,0.40553
"05314",0.30657,1,1,1,"Bonn, Stadt",2011,0.18008,0.44031,0.39898
"05314",0.29664,1,1,1,"Bonn, Stadt",2012,0.20477,0.44185,0.44928
"05314",0.31349,1,1,1,"Bonn, Stadt",2013,0.25881,0.4445,0.5027
"05314",0.30932,1,1,1,"Bonn, Stadt",2014,0.262,0.44034,0.52136
"05314",0.30063,1,1,1,"Bonn, Stadt",2015,0.22036,0.43603,0.56587
"05314",0.28741,1,1,1,"Bonn, Stadt",2016,0.26792,0.40931,0.53614
"05314",0.28555,1,1,1,"Bonn, Stadt",2017,0.15894,0.4331,0.52453
"05314",0.28331,1,1,1,"Bonn, Stadt",2018,0.23454,0.42849,0.53714
"05314",0.29079,1,1,1,"Bonn, Stadt",2019,0.22576,0.42692,0.52848
"05315",0.46708,2,3,2,"Köln, Stadt",1998,0.3594,0.51667,0.35299
"05315",0.44966,2,3,2,"Köln, Stadt",1999,0.34308,0.52893,0.34
"05315",0.37271,1,2,1,"Köln, Stadt",2000,0.35384,0.52423,0.26122
"05315",0.37612,2,3,2,"Köln, Stadt",2001,0.32827,0.53514,0.26551
"05315",0.41693,2,3,2,"Köln, Stadt",2002,0.49749,0.522,0.25681
"05315",0.42163,2,3,2,"Köln, Stadt",2003,0.47966,0.50293,0.28963
"05315",0.40603,2,3,2,"Köln, Stadt",2004,0.40766,0.52467,0.30317
"05315",0.45698,2,4,2,"Köln, Stadt",2005,0.48241,0.54127,0.36607
"05315",0.4876,2,4,2,"Köln, Stadt",2006,0.48044,0.55904,0.39403
"05315",0.52651,2,4,2,"Köln, Stadt",2007,0.48082,0.56631,0.41388
"05315",0.54395,2,4,2,"Köln, Stadt",2008,0.48013,0.57143,0.431
"05315",0.50339,2,3,2,"Köln, Stadt",2009,0.44956,0.57964,0.42066
"05315",0.5212,2,4,2,"Köln, Stadt",2010,0.46738,0.58507,0.44292
"05315",0.5133,2,4,2,"Köln, Stadt",2011,0.45363,0.60321,0.46372
"05315",0.46266,2,3,2,"Köln, Stadt",2012,0.39004,0.59221,0.49875
"05315",0.4878,2,3,2,"Köln, Stadt",2013,0.48044,0.57815,0.545
"05315",0.47566,2,3,2,"Köln, Stadt",2014,0.46697,0.57488,0.5603
"05315",0.4622,2,3,2,"Köln, Stadt",2015,0.42874,0.55505,0.58902
"05315",0.42541,2,3,2,"Köln, Stadt",2016,0.44205,0.53898,0.54588
"05315",0.41434,2,3,2,"Köln, Stadt",2017,0.33798,0.54118,0.53355
"05315",0.42805,2,3,2,"Köln, Stadt",2018,0.42683,0.53085,0.54921
"05315",0.42382,2,3,2,"Köln, Stadt",2019,0.40128,0.52532,0.54061
"05316",0.42996,2,3,2,"Leverkusen, Stadt",1998,0.42565,0.50357,0.19868
"05316",0.42129,2,3,2,"Leverkusen, Stadt",1999,0.4135,0.51525,0.20535
"05316",0.35009,1,2,1,"Leverkusen, Stadt",2000,0.42913,0.50995,0.13393
"05316",0.34637,1,2,1,"Leverkusen, Stadt",2001,0.40373,0.51118,0.13281
"05316",0.40251,2,3,2,"Leverkusen, Stadt",2002,0.58474,0.4967,0.14347
"05316",0.43315,2,3,2,"Leverkusen, Stadt",2003,0.59848,0.50872,0.17508
"05316",0.40126,2,3,2,"Leverkusen, Stadt",2004,0.52163,0.50436,0.19297
"05316",0.45004,2,3,2,"Leverkusen, Stadt",2005,0.56383,0.51218,0.29516
"05316",0.48658,2,4,2,"Leverkusen, Stadt",2006,0.57366,0.54078,0.31563
"05316",0.5104,2,4,2,"Leverkusen, Stadt",2007,0.5713,0.5524,0.29508
"05316",0.54499,2,4,2,"Leverkusen, Stadt",2008,0.59497,0.57523,0.3037
"05316",0.50521,2,3,2,"Leverkusen, Stadt",2009,0.57034,0.5828,0.28086
"05316",0.52103,2,4,2,"Leverkusen, Stadt",2010,0.62451,0.5818,0.26389
"05316",0.48635,2,3,2,"Leverkusen, Stadt",2011,0.56172,0.59165,0.27411
"05316",0.4657,2,3,2,"Leverkusen, Stadt",2012,0.53934,0.57925,0.33935
"05316",0.54151,2,4,2,"Leverkusen, Stadt",2013,0.73409,0.58438,0.37905
"05316",0.51623,2,4,2,"Leverkusen, Stadt",2014,0.65679,0.58534,0.43034
"05316",0.53269,2,4,2,"Leverkusen, Stadt",2015,0.63047,0.57976,0.48475
"05316",0.48969,2,4,2,"Leverkusen, Stadt",2016,0.64177,0.56194,0.43234
"05316",0.49692,2,4,2,"Leverkusen, Stadt",2017,0.59236,0.57023,0.41356
"05316",0.52004,3,5,2,"Leverkusen, Stadt",2018,0.67147,0.56657,0.41786
"05316",0.51546,3,5,2,"Leverkusen, Stadt",2019,0.63788,0.55753,0.41826
"05334",0.60221,3,6,2,"Städteregion Aachen",1998,0.45433,0.58681,0.52276
"05334",0.5836,3,6,2,"Städteregion Aachen",1999,0.43324,0.60078,0.5111
"05334",0.50915,3,5,2,"Städteregion Aachen",2000,0.43491,0.59036,0.45213
"05334",0.51452,3,6,2,"Städteregion Aachen",2001,0.43869,0.59249,0.43595
"05334",0.53388,3,5,2,"Städteregion Aachen",2002,0.54281,0.59349,0.43057
"05334",0.5479,3,6,2,"Städteregion Aachen",2003,0.54038,0.59156,0.45436
"05334",0.5433,3,6,2,"Städteregion Aachen",2004,0.48698,0.60905,0.4668
"05334",0.59626,4,7,2,"Städteregion Aachen",2005,0.54917,0.6164,0.55919
"05334",0.62876,4,7,2,"Städteregion Aachen",2006,0.56115,0.62874,0.57774
"05334",0.65951,4,7,2,"Städteregion Aachen",2007,0.54893,0.63701,0.5859
"05334",0.6871,4,7,2,"Städteregion Aachen",2008,0.57785,0.65337,0.60497
"05334",0.6571,4,7,2,"Städteregion Aachen",2009,0.5638,0.66422,0.61979
"05334",0.66731,4,7,2,"Städteregion Aachen",2010,0.58985,0.65408,0.64146
"05334",0.63559,4,7,2,"Städteregion Aachen",2011,0.56077,0.63359,0.6381
"05334",0.586,3,6,2,"Städteregion Aachen",2012,0.4848,0.63602,0.6558
"05334",0.62686,3,6,2,"Städteregion Aachen",2013,0.57643,0.6494,0.70804
"05334",0.61802,3,6,2,"Städteregion Aachen",2014,0.57801,0.64151,0.71956
"05334",0.61092,3,6,2,"Städteregion Aachen",2015,0.55941,0.61712,0.74529
"05334",0.56775,3,6,2,"Städteregion Aachen",2016,0.57364,0.60383,0.69531
"05334",0.57159,3,6,2,"Städteregion Aachen",2017,0.49867,0.61136,0.68558
"05334",0.59884,3,6,2,"Städteregion Aachen",2018,0.59422,0.60672,0.69876
"05334",0.58957,3,6,2,"Städteregion Aachen",2019,0.56681,0.6022,0.68801
"05358",0.61507,4,7,2,"Düren",1998,0.50278,0.5924,0.49717
"05358",0.61087,4,7,2,"Düren",1999,0.50188,0.60805,0.49958
"05358",0.55349,3,6,2,"Düren",2000,0.52311,0.6217,0.4335
"05358",0.57836,4,7,2,"Düren",2001,0.53759,0.62264,0.45794
"05358",0.59598,4,7,2,"Düren",2002,0.63509,0.62675,0.44786
"05358",0.5866,4,7,2,"Düren",2003,0.61132,0.61688,0.44574
"05358",0.59002,4,7,2,"Düren",2004,0.58327,0.62535,0.46239
"05358",0.62094,4,7,2,"Düren",2005,0.63748,0.62857,0.51683
"05358",0.65254,4,7,2,"Düren",2006,0.64919,0.62969,0.54419
"05358",0.67504,4,7,2,"Düren",2007,0.61818,0.62998,0.55782
"05358",0.70225,4,7,2,"Düren",2008,0.64997,0.64277,0.5756
"05358",0.68938,4,7,2,"Düren",2009,0.65041,0.65713,0.61319
"05358",0.71613,4,8,2,"Düren",2010,0.71742,0.64691,0.63978
"05358",0.68767,4,7,2,"Düren",2011,0.67431,0.62974,0.64979
"05358",0.65859,4,7,2,"Düren",2012,0.63238,0.6293,0.67014
"05358",0.70202,4,8,2,"Düren",2013,0.74537,0.6385,0.71075
"05358",0.69072,4,8,2,"Düren",2014,0.74194,0.62983,0.724
"05358",0.70532,4,8,2,"Düren",2015,0.73927,0.61777,0.76164
"05358",0.65302,4,8,2,"Düren",2016,0.73531,0.59915,0.72127
"05358",0.67463,4,8,2,"Düren",2017,0.70371,0.60824,0.71836
"05358",0.70804,5,9,3,"Düren",2018,0.78017,0.60393,0.74193
"05358",0.67813,4,8,2,"Düren",2019,0.71882,0.59465,0.72881
"05362",0.47999,2,3,2,"Rhein-Erft-Kreis",1998,0.38794,0.5021,0.37216
"05362",0.47221,2,3,2,"Rhein-Erft-Kreis",1999,0.38227,0.51511,0.37106
"05362",0.40537,2,3,2,"Rhein-Erft-Kreis",2000,0.39386,0.52092,0.30587
"05362",0.42394,2,3,2,"Rhein-Erft-Kreis",2001,0.40183,0.51898,0.32478
"05362",0.43815,2,3,2,"Rhein-Erft-Kreis",2002,0.48605,0.51851,0.32785
"05362",0.449,2,3,2,"Rhein-Erft-Kreis",2003,0.48522,0.51039,0.34619
"05362",0.44303,2,3,2,"Rhein-Erft-Kreis",2004,0.43137,0.52818,0.36285
"05362",0.47891,2,4,2,"Rhein-Erft-Kreis",2005,0.48681,0.53233,0.42305
"05362",0.5203,3,5,2,"Rhein-Erft-Kreis",2006,0.51353,0.5446,0.45263
"05362",0.56243,3,5,2,"Rhein-Erft-Kreis",2007,0.5452,0.54969,0.44988
"05362",0.58342,3,5,2,"Rhein-Erft-Kreis",2008,0.54102,0.55904,0.47803
"05362",0.58003,3,5,2,"Rhein-Erft-Kreis",2009,0.59243,0.55759,0.48376
"05362",0.58272,3,5,2,"Rhein-Erft-Kreis",2010,0.5966,0.5435,0.51226
"05362",0.57141,3,5,2,"Rhein-Erft-Kreis",2011,0.59957,0.5352,0.52262
"05362",0.54574,3,5,2,"Rhein-Erft-Kreis",2012,0.57353,0.53343,0.5491
"05362",0.57152,3,5,2,"Rhein-Erft-Kreis",2013,0.64466,0.53553,0.60658
"05362",0.57589,3,5,2,"Rhein-Erft-Kreis",2014,0.6692,0.53755,0.61638
"05362",0.55175,3,5,2,"Rhein-Erft-Kreis",2015,0.57687,0.53664,0.65596
"05362",0.52919,3,5,2,"Rhein-Erft-Kreis",2016,0.63272,0.51101,0.60987
"05362",0.53183,3,5,2,"Rhein-Erft-Kreis",2017,0.55914,0.52599,0.59959
"05362",0.54502,3,5,2,"Rhein-Erft-Kreis",2018,0.61118,0.52225,0.62274
"05362",0.53318,3,5,2,"Rhein-Erft-Kreis",2019,0.58119,0.51319,0.60585
"05366",0.58901,3,6,2,"Euskirchen",1998,0.48372,0.57073,0.47454
"05366",0.58459,3,6,2,"Euskirchen",1999,0.48617,0.58553,0.47305
"05366",0.52711,3,6,2,"Euskirchen",2000,0.50087,0.60183,0.41211
"05366",0.51872,3,6,2,"Euskirchen",2001,0.44696,0.60191,0.42738
"05366",0.54536,3,6,2,"Euskirchen",2002,0.55992,0.60003,0.43331
"05366",0.55213,3,6,2,"Euskirchen",2003,0.55874,0.59018,0.44527
"05366",0.5427,3,6,2,"Euskirchen",2004,0.50309,0.60969,0.44812
"05366",0.57015,3,6,2,"Euskirchen",2005,0.5578,0.61448,0.48959
"05366",0.59485,3,6,2,"Euskirchen",2006,0.5747,0.61913,0.49314
"05366",0.64612,4,7,2,"Euskirchen",2007,0.59388,0.6272,0.51705
"05366",0.68011,4,7,2,"Euskirchen",2008,0.61214,0.64255,0.56067
"05366",0.68306,4,7,2,"Euskirchen",2009,0.67198,0.64286,0.58504
"05366",0.66435,4,7,2,"Euskirchen",2010,0.63255,0.62284,0.61706
"05366",0.66629,4,7,2,"Euskirchen",2011,0.65506,0.61443,0.63071
"05366",0.65022,4,7,2,"Euskirchen",2012,0.65287,0.60236,0.65113
"05366",0.68805,4,8,2,"Euskirchen",2013,0.76917,0.60339,0.68397
"05366",0.68955,4,8,2,"Euskirchen",2014,0.78759,0.59343,0.70608
"05366",0.6805,4,8,2,"Euskirchen",2015,0.72838,0.57811,0.75491
"05366",0.63137,4,8,2,"Euskirchen",2016,0.74251,0.5582,0.69592
"05366",0.63554,4,7,2,"Euskirchen",2017,0.68003,0.56474,0.6901
"05366",0.66656,4,8,2,"Euskirchen",2018,0.75578,0.55518,0.7174
"05366",0.65264,4,8,2,"Euskirchen",2019,0.71994,0.54629,0.70912
"05370",0.73771,4,8,2,"Heinsberg",1998,0.53429,0.65441,0.71273
"05370",0.7245,4,8,2,"Heinsberg",1999,0.52682,0.67125,0.69803
"05370",0.66875,4,8,2,"Heinsberg",2000,0.53045,0.68859,0.65059
"05370",0.68444,4,8,2,"Heinsberg",2001,0.55538,0.68912,0.63735
"05370",0.68884,4,8,2,"Heinsberg",2002,0.62486,0.69892,0.62435
"05370",0.69279,4,8,2,"Heinsberg",2003,0.62539,0.67946,0.6395
"05370",0.70084,5,9,3,"Heinsberg",2004,0.58538,0.7085,0.6445
"05370",0.73629,5,9,3,"Heinsberg",2005,0.64973,0.70727,0.70438
