"","Kreiskennziffer","GISD_Score","GISD_5","GISD_10","GISD_k","Name des Kreises","Jahr"
"1",1001,0.872311,5,9,3,"Flensburg, Stadt",1998
"2",1001,0.833721,5,9,3,"Flensburg, Stadt",1999
"3",1001,0.815953,5,9,3,"Flensburg, Stadt",2000
"4",1001,0.796756,5,9,3,"Flensburg, Stadt",2001
"5",1001,0.772311,5,9,3,"Flensburg, Stadt",2002
"6",1001,0.738631,4,8,2,"Flensburg, Stadt",2003
"7",1001,0.751805,5,9,3,"Flensburg, Stadt",2004
"8",1001,0.776984,5,9,3,"Flensburg, Stadt",2005
"9",1001,0.781355,5,9,3,"Flensburg, Stadt",2006
"10",1001,0.77874,5,10,3,"Flensburg, Stadt",2007
"11",1001,0.74824,5,9,3,"Flensburg, Stadt",2008
"12",1001,0.730006,5,10,3,"Flensburg, Stadt",2009
"13",1001,0.726632,5,10,3,"Flensburg, Stadt",2010
"14",1001,0.682291,5,9,3,"Flensburg, Stadt",2011
"15",1001,0.665598,5,9,3,"Flensburg, Stadt",2012
"16",1001,0.686263,5,10,3,"Flensburg, Stadt",2013
"17",1001,0.667622,5,10,3,"Flensburg, Stadt",2014
"18",1001,0.658891,5,10,3,"Flensburg, Stadt",2015
"19",1001,0.654506,5,10,3,"Flensburg, Stadt",2016
"20",1001,0.651197,5,10,3,"Flensburg, Stadt",2017
"21",1001,0.625408,5,10,3,"Flensburg, Stadt",2018
"22",1001,0.642121,5,10,3,"Flensburg, Stadt",2019
"23",1002,0.812396,4,8,2,"Kiel, Stadt",1998
"24",1002,0.766889,4,8,2,"Kiel, Stadt",1999
"25",1002,0.759204,4,8,2,"Kiel, Stadt",2000
"26",1002,0.737775,4,8,2,"Kiel, Stadt",2001
"27",1002,0.697703,4,7,2,"Kiel, Stadt",2002
"28",1002,0.680289,4,7,2,"Kiel, Stadt",2003
"29",1002,0.685997,4,7,2,"Kiel, Stadt",2004
"30",1002,0.685356,4,7,2,"Kiel, Stadt",2005
"31",1002,0.698615,4,8,2,"Kiel, Stadt",2006
"32",1002,0.687563,4,8,2,"Kiel, Stadt",2007
"33",1002,0.655208,4,8,2,"Kiel, Stadt",2008
"34",1002,0.62433,4,7,2,"Kiel, Stadt",2009
"35",1002,0.623023,4,7,2,"Kiel, Stadt",2010
"36",1002,0.595906,4,7,2,"Kiel, Stadt",2011
"37",1002,0.590687,4,7,2,"Kiel, Stadt",2012
"38",1002,0.586999,4,8,2,"Kiel, Stadt",2013
"39",1002,0.572709,4,8,2,"Kiel, Stadt",2014
"40",1002,0.54009,4,8,2,"Kiel, Stadt",2015
"41",1002,0.540194,4,7,2,"Kiel, Stadt",2016
"42",1002,0.525943,4,7,2,"Kiel, Stadt",2017
"43",1002,0.511293,4,7,2,"Kiel, Stadt",2018
"44",1002,0.50767,4,7,2,"Kiel, Stadt",2019
"45",1003,0.857115,5,9,3,"Lübeck, Stadt",1998
"46",1003,0.812296,4,8,2,"Lübeck, Stadt",1999
"47",1003,0.809534,5,9,3,"Lübeck, Stadt",2000
"48",1003,0.81098,5,9,3,"Lübeck, Stadt",2001
"49",1003,0.77428,5,9,3,"Lübeck, Stadt",2002
"50",1003,0.750242,4,8,2,"Lübeck, Stadt",2003
"51",1003,0.74736,4,8,2,"Lübeck, Stadt",2004
"52",1003,0.753738,5,9,3,"Lübeck, Stadt",2005
"53",1003,0.744192,5,9,3,"Lübeck, Stadt",2006
"54",1003,0.731063,5,9,3,"Lübeck, Stadt",2007
"55",1003,0.70342,5,9,3,"Lübeck, Stadt",2008
"56",1003,0.676067,5,9,3,"Lübeck, Stadt",2009
"57",1003,0.67944,5,9,3,"Lübeck, Stadt",2010
"58",1003,0.680768,5,9,3,"Lübeck, Stadt",2011
"59",1003,0.674619,5,9,3,"Lübeck, Stadt",2012
"60",1003,0.656387,5,10,3,"Lübeck, Stadt",2013
"61",1003,0.656279,5,10,3,"Lübeck, Stadt",2014
"62",1003,0.618064,5,10,3,"Lübeck, Stadt",2015
"63",1003,0.607553,5,9,3,"Lübeck, Stadt",2016
"64",1003,0.604516,5,9,3,"Lübeck, Stadt",2017
"65",1003,0.580637,5,9,3,"Lübeck, Stadt",2018
"66",1003,0.588481,5,9,3,"Lübeck, Stadt",2019
"67",1004,0.895719,5,10,3,"Neumünster, Stadt",1998
"68",1004,0.839466,5,9,3,"Neumünster, Stadt",1999
"69",1004,0.826241,5,9,3,"Neumünster, Stadt",2000
"70",1004,0.785443,4,8,2,"Neumünster, Stadt",2001
"71",1004,0.76195,4,8,2,"Neumünster, Stadt",2002
"72",1004,0.775717,5,9,3,"Neumünster, Stadt",2003
"73",1004,0.782265,5,9,3,"Neumünster, Stadt",2004
"74",1004,0.757647,5,9,3,"Neumünster, Stadt",2005
"75",1004,0.766151,5,9,3,"Neumünster, Stadt",2006
"76",1004,0.758648,5,9,3,"Neumünster, Stadt",2007
"77",1004,0.756631,5,10,3,"Neumünster, Stadt",2008
"78",1004,0.721643,5,9,3,"Neumünster, Stadt",2009
"79",1004,0.730796,5,10,3,"Neumünster, Stadt",2010
"80",1004,0.724222,5,10,3,"Neumünster, Stadt",2011
"81",1004,0.707381,5,10,3,"Neumünster, Stadt",2012
"82",1004,0.712672,5,10,3,"Neumünster, Stadt",2013
"83",1004,0.683966,5,10,3,"Neumünster, Stadt",2014
"84",1004,0.683956,5,10,3,"Neumünster, Stadt",2015
"85",1004,0.691454,5,10,3,"Neumünster, Stadt",2016
"86",1004,0.684606,5,10,3,"Neumünster, Stadt",2017
"87",1004,0.686289,5,10,3,"Neumünster, Stadt",2018
"88",1004,0.693861,5,10,3,"Neumünster, Stadt",2019
"89",1051,0.824908,4,8,2,"Dithmarschen",1998
"90",1051,0.792188,4,8,2,"Dithmarschen",1999
"91",1051,0.785893,4,8,2,"Dithmarschen",2000
"92",1051,0.783644,4,8,2,"Dithmarschen",2001
"93",1051,0.767301,4,8,2,"Dithmarschen",2002
"94",1051,0.738041,4,8,2,"Dithmarschen",2003
"95",1051,0.744197,4,8,2,"Dithmarschen",2004
"96",1051,0.755716,5,9,3,"Dithmarschen",2005
"97",1051,0.734536,4,8,2,"Dithmarschen",2006
"98",1051,0.727192,5,9,3,"Dithmarschen",2007
"99",1051,0.705273,5,9,3,"Dithmarschen",2008
"100",1051,0.687582,5,9,3,"Dithmarschen",2009
"101",1051,0.686843,5,9,3,"Dithmarschen",2010
"102",1051,0.675809,5,9,3,"Dithmarschen",2011
"103",1051,0.677231,5,9,3,"Dithmarschen",2012
"104",1051,0.657948,5,10,3,"Dithmarschen",2013
"105",1051,0.661255,5,10,3,"Dithmarschen",2014
"106",1051,0.626958,5,10,3,"Dithmarschen",2015
"107",1051,0.626769,5,9,3,"Dithmarschen",2016
"108",1051,0.606111,5,9,3,"Dithmarschen",2017
"109",1051,0.598068,5,9,3,"Dithmarschen",2018
"110",1051,0.599622,5,9,3,"Dithmarschen",2019
"111",1053,0.745835,3,6,2,"Herzogtum Lauenburg",1998
"112",1053,0.720647,3,6,2,"Herzogtum Lauenburg",1999
"113",1053,0.703397,3,6,2,"Herzogtum Lauenburg",2000
"114",1053,0.678848,3,6,2,"Herzogtum Lauenburg",2001
"115",1053,0.674549,4,7,2,"Herzogtum Lauenburg",2002
"116",1053,0.663046,4,7,2,"Herzogtum Lauenburg",2003
"117",1053,0.652702,4,7,2,"Herzogtum Lauenburg",2004
"118",1053,0.654852,4,7,2,"Herzogtum Lauenburg",2005
"119",1053,0.657135,4,7,2,"Herzogtum Lauenburg",2006
"120",1053,0.632898,4,7,2,"Herzogtum Lauenburg",2007
"121",1053,0.619162,4,7,2,"Herzogtum Lauenburg",2008
"122",1053,0.591303,3,6,2,"Herzogtum Lauenburg",2009
"123",1053,0.59401,3,6,2,"Herzogtum Lauenburg",2010
"124",1053,0.564748,3,6,2,"Herzogtum Lauenburg",2011
"125",1053,0.557781,4,7,2,"Herzogtum Lauenburg",2012
"126",1053,0.556268,4,7,2,"Herzogtum Lauenburg",2013
"127",1053,0.537142,4,7,2,"Herzogtum Lauenburg",2014
"128",1053,0.520561,4,7,2,"Herzogtum Lauenburg",2015
"129",1053,0.522622,4,7,2,"Herzogtum Lauenburg",2016
"130",1053,0.492723,3,6,2,"Herzogtum Lauenburg",2017
"131",1053,0.495292,4,7,2,"Herzogtum Lauenburg",2018
"132",1053,0.471308,3,6,2,"Herzogtum Lauenburg",2019
"133",1054,0.772506,4,7,2,"Nordfriesland",1998
"134",1054,0.737605,4,7,2,"Nordfriesland",1999
"135",1054,0.728786,4,7,2,"Nordfriesland",2000
"136",1054,0.732812,4,8,2,"Nordfriesland",2001
"137",1054,0.718743,4,8,2,"Nordfriesland",2002
"138",1054,0.694793,4,7,2,"Nordfriesland",2003
"139",1054,0.712383,4,8,2,"Nordfriesland",2004
"140",1054,0.711679,4,8,2,"Nordfriesland",2005
"141",1054,0.694313,4,8,2,"Nordfriesland",2006
"142",1054,0.689,4,8,2,"Nordfriesland",2007
"143",1054,0.667874,4,8,2,"Nordfriesland",2008
"144",1054,0.641802,4,8,2,"Nordfriesland",2009
"145",1054,0.639675,4,8,2,"Nordfriesland",2010
"146",1054,0.619178,4,8,2,"Nordfriesland",2011
"147",1054,0.608102,4,8,2,"Nordfriesland",2012
"148",1054,0.596128,4,8,2,"Nordfriesland",2013
"149",1054,0.581488,4,8,2,"Nordfriesland",2014
"150",1054,0.549553,4,8,2,"Nordfriesland",2015
"151",1054,0.556507,4,8,2,"Nordfriesland",2016
"152",1054,0.535146,4,7,2,"Nordfriesland",2017
"153",1054,0.538207,4,8,2,"Nordfriesland",2018
"154",1054,0.530404,4,8,2,"Nordfriesland",2019
"155",1055,0.804288,4,8,2,"Ostholstein",1998
"156",1055,0.771714,4,8,2,"Ostholstein",1999
"157",1055,0.7626,4,8,2,"Ostholstein",2000
"158",1055,0.75691,4,8,2,"Ostholstein",2001
"159",1055,0.749074,4,8,2,"Ostholstein",2002
"160",1055,0.728245,4,8,2,"Ostholstein",2003
"161",1055,0.720279,4,8,2,"Ostholstein",2004
"162",1055,0.729254,4,8,2,"Ostholstein",2005
"163",1055,0.730909,4,8,2,"Ostholstein",2006
"164",1055,0.704389,4,8,2,"Ostholstein",2007
"165",1055,0.686181,5,9,3,"Ostholstein",2008
"166",1055,0.663186,4,8,2,"Ostholstein",2009
"167",1055,0.652438,4,8,2,"Ostholstein",2010
"168",1055,0.633314,5,9,3,"Ostholstein",2011
"169",1055,0.626826,5,9,3,"Ostholstein",2012
"170",1055,0.619548,5,9,3,"Ostholstein",2013
"171",1055,0.605803,5,9,3,"Ostholstein",2014
"172",1055,0.598676,5,9,3,"Ostholstein",2015
"173",1055,0.601604,5,9,3,"Ostholstein",2016
"174",1055,0.569562,4,8,2,"Ostholstein",2017
"175",1055,0.566909,5,9,3,"Ostholstein",2018
"176",1055,0.558817,5,9,3,"Ostholstein",2019
"177",1056,0.690896,2,4,2,"Pinneberg",1998
"178",1056,0.654969,2,4,2,"Pinneberg",1999
"179",1056,0.639092,2,4,2,"Pinneberg",2000
"180",1056,0.616536,2,4,2,"Pinneberg",2001
"181",1056,0.58466,2,3,2,"Pinneberg",2002
"182",1056,0.571982,2,3,2,"Pinneberg",2003
"183",1056,0.565849,2,4,2,"Pinneberg",2004
"184",1056,0.573703,2,4,2,"Pinneberg",2005
"185",1056,0.566579,2,4,2,"Pinneberg",2006
"186",1056,0.55706,2,4,2,"Pinneberg",2007
"187",1056,0.533406,2,4,2,"Pinneberg",2008
"188",1056,0.509959,2,3,2,"Pinneberg",2009
"189",1056,0.502834,2,4,2,"Pinneberg",2010
"190",1056,0.483695,2,4,2,"Pinneberg",2011
"191",1056,0.471314,2,4,2,"Pinneberg",2012
"192",1056,0.465634,2,4,2,"Pinneberg",2013
"193",1056,0.455798,2,4,2,"Pinneberg",2014
"194",1056,0.439421,2,4,2,"Pinneberg",2015
"195",1056,0.450496,2,4,2,"Pinneberg",2016
"196",1056,0.439121,3,5,2,"Pinneberg",2017
"197",1056,0.414866,2,4,2,"Pinneberg",2018
"198",1056,0.415564,3,5,2,"Pinneberg",2019
"199",1057,0.791998,4,7,2,"Plön",1998
"200",1057,0.755904,4,7,2,"Plön",1999
"201",1057,0.748949,4,7,2,"Plön",2000
"202",1057,0.72702,4,8,2,"Plön",2001
"203",1057,0.717738,4,8,2,"Plön",2002
"204",1057,0.706493,4,8,2,"Plön",2003
"205",1057,0.703699,4,8,2,"Plön",2004
"206",1057,0.719236,4,8,2,"Plön",2005
"207",1057,0.709867,4,8,2,"Plön",2006
"208",1057,0.685538,4,8,2,"Plön",2007
"209",1057,0.659374,4,8,2,"Plön",2008
"210",1057,0.640238,4,8,2,"Plön",2009
"211",1057,0.627933,4,7,2,"Plön",2010
"212",1057,0.601555,4,7,2,"Plön",2011
"213",1057,0.584276,4,7,2,"Plön",2012
"214",1057,0.582098,4,8,2,"Plön",2013
"215",1057,0.571363,4,8,2,"Plön",2014
"216",1057,0.559647,4,8,2,"Plön",2015
"217",1057,0.562128,4,8,2,"Plön",2016
"218",1057,0.543461,4,8,2,"Plön",2017
"219",1057,0.530943,4,8,2,"Plön",2018
"220",1057,0.510215,4,7,2,"Plön",2019
"221",1058,0.76243,4,7,2,"Rendsburg-Eckernförde",1998
"222",1058,0.724223,4,7,2,"Rendsburg-Eckernförde",1999
"223",1058,0.709549,4,7,2,"Rendsburg-Eckernförde",2000
"224",1058,0.687915,4,7,2,"Rendsburg-Eckernförde",2001
"225",1058,0.675892,4,7,2,"Rendsburg-Eckernförde",2002
"226",1058,0.664534,4,7,2,"Rendsburg-Eckernförde",2003
"227",1058,0.661515,4,7,2,"Rendsburg-Eckernförde",2004
"228",1058,0.659796,4,7,2,"Rendsburg-Eckernförde",2005
"229",1058,0.653965,4,7,2,"Rendsburg-Eckernförde",2006
"230",1058,0.634147,4,7,2,"Rendsburg-Eckernförde",2007
"231",1058,0.623806,4,7,2,"Rendsburg-Eckernförde",2008
"232",1058,0.60899,4,7,2,"Rendsburg-Eckernförde",2009
"233",1058,0.599666,4,7,2,"Rendsburg-Eckernförde",2010
"234",1058,0.571153,4,7,2,"Rendsburg-Eckernförde",2011
"235",1058,0.55772,4,7,2,"Rendsburg-Eckernförde",2012
"236",1058,0.550978,4,7,2,"Rendsburg-Eckernförde",2013
"237",1058,0.531019,4,7,2,"Rendsburg-Eckernförde",2014
"238",1058,0.509141,3,6,2,"Rendsburg-Eckernförde",2015
"239",1058,0.516477,4,7,2,"Rendsburg-Eckernförde",2016
"240",1058,0.499114,3,6,2,"Rendsburg-Eckernförde",2017
"241",1058,0.486085,3,6,2,"Rendsburg-Eckernförde",2018
"242",1058,0.485721,4,7,2,"Rendsburg-Eckernförde",2019
"243",1059,0.807018,4,8,2,"Schleswig-Flensburg",1998
"244",1059,0.777299,4,8,2,"Schleswig-Flensburg",1999
"245",1059,0.769756,4,8,2,"Schleswig-Flensburg",2000
"246",1059,0.749233,4,8,2,"Schleswig-Flensburg",2001
"247",1059,0.739356,4,8,2,"Schleswig-Flensburg",2002
"248",1059,0.735801,4,8,2,"Schleswig-Flensburg",2003
"249",1059,0.731097,4,8,2,"Schleswig-Flensburg",2004
"250",1059,0.743615,4,8,2,"Schleswig-Flensburg",2005
"251",1059,0.719279,4,8,2,"Schleswig-Flensburg",2006
"252",1059,0.727607,5,9,3,"Schleswig-Flensburg",2007
"253",1059,0.712764,5,9,3,"Schleswig-Flensburg",2008
"254",1059,0.686707,5,9,3,"Schleswig-Flensburg",2009
"255",1059,0.684995,5,9,3,"Schleswig-Flensburg",2010
"256",1059,0.648637,5,9,3,"Schleswig-Flensburg",2011
"257",1059,0.654883,5,9,3,"Schleswig-Flensburg",2012
"258",1059,0.64549,5,9,3,"Schleswig-Flensburg",2013
"259",1059,0.636394,5,10,3,"Schleswig-Flensburg",2014
"260",1059,0.598154,5,9,3,"Schleswig-Flensburg",2015
"261",1059,0.600939,5,9,3,"Schleswig-Flensburg",2016
"262",1059,0.587308,5,9,3,"Schleswig-Flensburg",2017
"263",1059,0.589026,5,9,3,"Schleswig-Flensburg",2018
"264",1059,0.569988,5,9,3,"Schleswig-Flensburg",2019
"265",1060,0.72941,3,6,2,"Segeberg",1998
"266",1060,0.68479,3,5,2,"Segeberg",1999
"267",1060,0.671752,3,5,2,"Segeberg",2000
"268",1060,0.644923,3,5,2,"Segeberg",2001
"269",1060,0.621159,3,5,2,"Segeberg",2002
"270",1060,0.600726,3,5,2,"Segeberg",2003
"271",1060,0.603583,3,5,2,"Segeberg",2004
"272",1060,0.613361,3,5,2,"Segeberg",2005
"273",1060,0.605736,3,5,2,"Segeberg",2006
"274",1060,0.578317,3,5,2,"Segeberg",2007
"275",1060,0.558868,3,5,2,"Segeberg",2008
"276",1060,0.538211,2,4,2,"Segeberg",2009
"277",1060,0.536591,3,5,2,"Segeberg",2010
"278",1060,0.522891,3,5,2,"Segeberg",2011
"279",1060,0.524667,3,5,2,"Segeberg",2012
"280",1060,0.517056,3,6,2,"Segeberg",2013
"281",1060,0.499387,3,6,2,"Segeberg",2014
"282",1060,0.477682,3,5,2,"Segeberg",2015
"283",1060,0.484131,3,5,2,"Segeberg",2016
"284",1060,0.466734,3,5,2,"Segeberg",2017
"285",1060,0.453622,3,5,2,"Segeberg",2018
"286",1060,0.446881,3,5,2,"Segeberg",2019
"287",1061,0.794143,4,8,2,"Steinburg",1998
"288",1061,0.765662,4,8,2,"Steinburg",1999
"289",1061,0.755057,4,8,2,"Steinburg",2000
"290",1061,0.720222,4,7,2,"Steinburg",2001
"291",1061,0.71002,4,8,2,"Steinburg",2002
"292",1061,0.684809,4,7,2,"Steinburg",2003
"293",1061,0.700086,4,8,2,"Steinburg",2004
"294",1061,0.680193,4,7,2,"Steinburg",2005
"295",1061,0.677238,4,7,2,"Steinburg",2006
"296",1061,0.654042,4,7,2,"Steinburg",2007
"297",1061,0.653849,4,8,2,"Steinburg",2008
"298",1061,0.636908,4,7,2,"Steinburg",2009
"299",1061,0.643478,4,8,2,"Steinburg",2010
"300",1061,0.624042,4,8,2,"Steinburg",2011
"301",1061,0.625646,5,9,3,"Steinburg",2012
"302",1061,0.602169,4,8,2,"Steinburg",2013
"303",1061,0.607975,5,9,3,"Steinburg",2014
"304",1061,0.582839,5,9,3,"Steinburg",2015
"305",1061,0.594785,5,9,3,"Steinburg",2016
"306",1061,0.578236,5,9,3,"Steinburg",2017
"307",1061,0.566775,5,9,3,"Steinburg",2018
"308",1061,0.556271,5,9,3,"Steinburg",2019
"309",1062,0.651886,2,3,2,"Stormarn",1998
"310",1062,0.613279,2,3,2,"Stormarn",1999
"311",1062,0.599421,2,3,2,"Stormarn",2000
"312",1062,0.537371,1,1,1,"Stormarn",2001
"313",1062,0.519426,1,1,1,"Stormarn",2002
"314",1062,0.493352,1,1,1,"Stormarn",2003
"315",1062,0.503251,1,2,1,"Stormarn",2004
"316",1062,0.504435,1,2,1,"Stormarn",2005
"317",1062,0.509134,1,2,1,"Stormarn",2006
"318",1062,0.487715,1,2,1,"Stormarn",2007
"319",1062,0.481841,1,2,1,"Stormarn",2008
"320",1062,0.469675,1,2,1,"Stormarn",2009
"321",1062,0.461646,1,2,1,"Stormarn",2010
"322",1062,0.440403,1,2,1,"Stormarn",2011
"323",1062,0.428121,2,3,2,"Stormarn",2012
"324",1062,0.412243,1,2,1,"Stormarn",2013
"325",1062,0.413435,2,3,2,"Stormarn",2014
"326",1062,0.386426,2,3,2,"Stormarn",2015
"327",1062,0.397913,2,3,2,"Stormarn",2016
"328",1062,0.369377,2,3,2,"Stormarn",2017
"329",1062,0.353871,2,3,2,"Stormarn",2018
"330",1062,0.339361,2,3,2,"Stormarn",2019
"331",2000,0.639489,1,2,1,"Hamburg, Stadt",1998
"332",2000,0.604722,1,2,1,"Hamburg, Stadt",1999
"333",2000,0.588746,1,2,1,"Hamburg, Stadt",2000
"334",2000,0.569669,1,2,1,"Hamburg, Stadt",2001
"335",2000,0.547041,1,2,1,"Hamburg, Stadt",2002
"336",2000,0.518099,1,2,1,"Hamburg, Stadt",2003
"337",2000,0.517399,1,2,1,"Hamburg, Stadt",2004
"338",2000,0.516312,1,2,1,"Hamburg, Stadt",2005
"339",2000,0.508511,1,2,1,"Hamburg, Stadt",2006
"340",2000,0.496099,1,2,1,"Hamburg, Stadt",2007
"341",2000,0.459658,1,2,1,"Hamburg, Stadt",2008
"342",2000,0.444106,1,2,1,"Hamburg, Stadt",2009
"343",2000,0.436875,1,2,1,"Hamburg, Stadt",2010
"344",2000,0.393494,1,1,1,"Hamburg, Stadt",2011
"345",2000,0.376566,1,1,1,"Hamburg, Stadt",2012
"346",2000,0.354774,1,1,1,"Hamburg, Stadt",2013
"347",2000,0.338309,1,1,1,"Hamburg, Stadt",2014
"348",2000,0.314519,1,1,1,"Hamburg, Stadt",2015
"349",2000,0.294875,1,1,1,"Hamburg, Stadt",2016
"350",2000,0.276162,1,1,1,"Hamburg, Stadt",2017
"351",2000,0.260376,1,1,1,"Hamburg, Stadt",2018
"352",2000,0.240227,1,1,1,"Hamburg, Stadt",2019
"353",3101,0.716801,3,5,2,"Braunschweig, Stadt",1998
"354",3101,0.665614,2,4,2,"Braunschweig, Stadt",1999
"355",3101,0.65905,2,4,2,"Braunschweig, Stadt",2000
"356",3101,0.634368,2,4,2,"Braunschweig, Stadt",2001
"357",3101,0.607824,2,4,2,"Braunschweig, Stadt",2002
"358",3101,0.587374,2,4,2,"Braunschweig, Stadt",2003
"359",3101,0.568563,2,4,2,"Braunschweig, Stadt",2004
"360",3101,0.586046,2,4,2,"Braunschweig, Stadt",2005
"361",3101,0.562794,2,4,2,"Braunschweig, Stadt",2006
"362",3101,0.540956,2,4,2,"Braunschweig, Stadt",2007
"363",3101,0.506472,2,3,2,"Braunschweig, Stadt",2008
"364",3101,0.493333,2,3,2,"Braunschweig, Stadt",2009
"365",3101,0.470019,2,3,2,"Braunschweig, Stadt",2010
"366",3101,0.44276,2,3,2,"Braunschweig, Stadt",2011
"367",3101,0.417394,1,2,1,"Braunschweig, Stadt",2012
"368",3101,0.402492,1,2,1,"Braunschweig, Stadt",2013
"369",3101,0.369117,1,2,1,"Braunschweig, Stadt",2014
"370",3101,0.337015,1,2,1,"Braunschweig, Stadt",2015
"371",3101,0.335417,1,2,1,"Braunschweig, Stadt",2016
"372",3101,0.320413,1,2,1,"Braunschweig, Stadt",2017
"373",3101,0.289095,1,1,1,"Braunschweig, Stadt",2018
"374",3101,0.285792,1,1,1,"Braunschweig, Stadt",2019
"375",3102,0.734699,3,6,2,"Salzgitter, Stadt",1998
"376",3102,0.697785,3,6,2,"Salzgitter, Stadt",1999
"377",3102,0.682746,3,5,2,"Salzgitter, Stadt",2000
"378",3102,0.660367,3,6,2,"Salzgitter, Stadt",2001
"379",3102,0.651711,3,6,2,"Salzgitter, Stadt",2002
"380",3102,0.639729,3,6,2,"Salzgitter, Stadt",2003
"381",3102,0.621521,3,6,2,"Salzgitter, Stadt",2004
"382",3102,0.632637,3,6,2,"Salzgitter, Stadt",2005
"383",3102,0.626535,3,6,2,"Salzgitter, Stadt",2006
"384",3102,0.610958,3,6,2,"Salzgitter, Stadt",2007
"385",3102,0.599904,3,6,2,"Salzgitter, Stadt",2008
"386",3102,0.60164,3,6,2,"Salzgitter, Stadt",2009
"387",3102,0.579216,3,6,2,"Salzgitter, Stadt",2010
"388",3102,0.545135,3,6,2,"Salzgitter, Stadt",2011
"389",3102,0.535994,3,6,2,"Salzgitter, Stadt",2012
"390",3102,0.529353,3,6,2,"Salzgitter, Stadt",2013
"391",3102,0.515938,3,6,2,"Salzgitter, Stadt",2014
"392",3102,0.514333,4,7,2,"Salzgitter, Stadt",2015
"393",3102,0.526737,4,7,2,"Salzgitter, Stadt",2016
"394",3102,0.541182,4,8,2,"Salzgitter, Stadt",2017
"395",3102,0.555609,4,8,2,"Salzgitter, Stadt",2018
"396",3102,0.526536,4,8,2,"Salzgitter, Stadt",2019
"397",3103,0.545532,1,1,1,"Wolfsburg, Stadt",1998
"398",3103,0.496981,1,1,1,"Wolfsburg, Stadt",1999
"399",3103,0.508591,1,1,1,"Wolfsburg, Stadt",2000
"400",3103,0.524289,1,1,1,"Wolfsburg, Stadt",2001
"401",3103,0.504637,1,1,1,"Wolfsburg, Stadt",2002
"402",3103,0.481794,1,1,1,"Wolfsburg, Stadt",2003
"403",3103,0.445847,1,1,1,"Wolfsburg, Stadt",2004
"404",3103,0.461242,1,1,1,"Wolfsburg, Stadt",2005
"405",3103,0.446261,1,1,1,"Wolfsburg, Stadt",2006
"406",3103,0.42842,1,1,1,"Wolfsburg, Stadt",2007
"407",3103,0.394103,1,1,1,"Wolfsburg, Stadt",2008
"408",3103,0.360201,1,1,1,"Wolfsburg, Stadt",2009
"409",3103,0.358652,1,1,1,"Wolfsburg, Stadt",2010
"410",3103,0.334766,1,1,1,"Wolfsburg, Stadt",2011
"411",3103,0.284885,1,1,1,"Wolfsburg, Stadt",2012
"412",3103,0.265265,1,1,1,"Wolfsburg, Stadt",2013
"413",3103,0.237529,1,1,1,"Wolfsburg, Stadt",2014
"414",3103,0.203844,1,1,1,"Wolfsburg, Stadt",2015
"415",3103,0.213492,1,1,1,"Wolfsburg, Stadt",2016
"416",3103,0.204396,1,1,1,"Wolfsburg, Stadt",2017
"417",3103,0.17395,1,1,1,"Wolfsburg, Stadt",2018
"418",3103,0.184317,1,1,1,"Wolfsburg, Stadt",2019
"419",3151,0.747875,3,6,2,"Gifhorn",1998
"420",3151,0.712824,3,6,2,"Gifhorn",1999
"421",3151,0.720258,4,7,2,"Gifhorn",2000
"422",3151,0.690826,4,7,2,"Gifhorn",2001
"423",3151,0.675657,4,7,2,"Gifhorn",2002
"424",3151,0.670683,4,7,2,"Gifhorn",2003
"425",3151,0.636185,3,6,2,"Gifhorn",2004
"426",3151,0.643681,3,6,2,"Gifhorn",2005
"427",3151,0.625437,3,6,2,"Gifhorn",2006
"428",3151,0.609063,3,6,2,"Gifhorn",2007
"429",3151,0.593595,3,6,2,"Gifhorn",2008
"430",3151,0.571162,3,5,2,"Gifhorn",2009
"431",3151,0.559908,3,5,2,"Gifhorn",2010
"432",3151,0.541888,3,5,2,"Gifhorn",2011
"433",3151,0.510162,3,5,2,"Gifhorn",2012
"434",3151,0.489387,3,5,2,"Gifhorn",2013
"435",3151,0.45797,2,4,2,"Gifhorn",2014
"436",3151,0.436847,2,4,2,"Gifhorn",2015
"437",3151,0.453635,3,5,2,"Gifhorn",2016
"438",3151,0.444109,3,5,2,"Gifhorn",2017
"439",3151,0.429873,3,5,2,"Gifhorn",2018
"440",3151,0.408426,2,4,2,"Gifhorn",2019
"441",3153,0.820427,4,8,2,"Goslar",1998
"442",3153,0.780134,4,8,2,"Goslar",1999
"443",3153,0.764629,4,8,2,"Goslar",2000
"444",3153,0.750841,4,8,2,"Goslar",2001
"445",3153,0.737242,4,8,2,"Goslar",2002
"446",3153,0.748061,4,8,2,"Goslar",2003
"447",3153,0.717393,4,8,2,"Goslar",2004
"448",3153,0.738271,4,8,2,"Goslar",2005
"449",3153,0.729235,4,8,2,"Goslar",2006
"450",3153,0.700378,4,8,2,"Goslar",2007
"451",3153,0.692733,5,9,3,"Goslar",2008
"452",3153,0.676412,5,9,3,"Goslar",2009
"453",3153,0.655089,4,8,2,"Goslar",2010
"454",3153,0.6476,5,9,3,"Goslar",2011
"455",3153,0.628617,5,9,3,"Goslar",2012
"456",3153,0.61306,5,9,3,"Goslar",2013
"457",3153,0.609384,5,9,3,"Goslar",2014
"458",3153,0.572336,5,9,3,"Goslar",2015
"459",3153,0.590605,5,9,3,"Goslar",2016
"460",3153,0.566097,4,8,2,"Goslar",2017
"461",3153,0.550256,4,8,2,"Goslar",2018
