"gisd_score","gvb_id","gvb_name","year"
0.10711,"081110000","Stuttgart, Landeshauptstadt",1998
0.05539,"081110000","Stuttgart, Landeshauptstadt",1999
0.10891,"081110000","Stuttgart, Landeshauptstadt",2000
0.13364,"081110000","Stuttgart, Landeshauptstadt",2001
0.15932,"081110000","Stuttgart, Landeshauptstadt",2002
0.13181,"081110000","Stuttgart, Landeshauptstadt",2003
0.07975,"081110000","Stuttgart, Landeshauptstadt",2004
0.08942,"081110000","Stuttgart, Landeshauptstadt",2005
0.13288,"081110000","Stuttgart, Landeshauptstadt",2006
0.09874,"081110000","Stuttgart, Landeshauptstadt",2007
0.09267,"081110000","Stuttgart, Landeshauptstadt",2008
0.09413,"081110000","Stuttgart, Landeshauptstadt",2009
0.09781,"081110000","Stuttgart, Landeshauptstadt",2010
0.09721,"081110000","Stuttgart, Landeshauptstadt",2011
0.12293,"081110000","Stuttgart, Landeshauptstadt",2012
0.14303,"081110000","Stuttgart, Landeshauptstadt",2013
0.09774,"081110000","Stuttgart, Landeshauptstadt",2014
0.10297,"081110000","Stuttgart, Landeshauptstadt",2015
0.105,"081110000","Stuttgart, Landeshauptstadt",2016
0,"081110000","Stuttgart, Landeshauptstadt",2017
0.07141,"081110000","Stuttgart, Landeshauptstadt",2018
0.02858,"081110000","Stuttgart, Landeshauptstadt",2019
0.05665,"081110000","Stuttgart, Landeshauptstadt",2020
0,"081150003","Böblingen, Stadt",1998
0,"081150003","Böblingen, Stadt",1999
0.00854,"081150003","Böblingen, Stadt",2000
0.03696,"081150003","Böblingen, Stadt",2001
0.06724,"081150003","Böblingen, Stadt",2002
0.08535,"081150003","Böblingen, Stadt",2003
0.03518,"081150003","Böblingen, Stadt",2004
0.04569,"081150003","Böblingen, Stadt",2005
0.06058,"081150003","Böblingen, Stadt",2006
0.0526,"081150003","Böblingen, Stadt",2007
0.03884,"081150003","Böblingen, Stadt",2008
0.05729,"081150003","Böblingen, Stadt",2009
0.05113,"081150003","Böblingen, Stadt",2010
0.03261,"081150003","Böblingen, Stadt",2011
0.10333,"081150003","Böblingen, Stadt",2012
0.107,"081150003","Böblingen, Stadt",2013
0.07754,"081150003","Böblingen, Stadt",2014
0.0786,"081150003","Böblingen, Stadt",2015
0.09769,"081150003","Böblingen, Stadt",2016
0.06983,"081150003","Böblingen, Stadt",2017
0.09956,"081150003","Böblingen, Stadt",2018
0.05489,"081150003","Böblingen, Stadt",2019
0.09042,"081150003","Böblingen, Stadt",2020
0.00196,"081150028","Leonberg, Stadt",1998
0.00322,"081150028","Leonberg, Stadt",1999
0.00472,"081150028","Leonberg, Stadt",2000
0.05383,"081150028","Leonberg, Stadt",2001
0.09927,"081150028","Leonberg, Stadt",2002
0.10466,"081150028","Leonberg, Stadt",2003
0.05082,"081150028","Leonberg, Stadt",2004
0.05062,"081150028","Leonberg, Stadt",2005
0.05107,"081150028","Leonberg, Stadt",2006
0.0458,"081150028","Leonberg, Stadt",2007
0.03435,"081150028","Leonberg, Stadt",2008
0.03948,"081150028","Leonberg, Stadt",2009
0.04502,"081150028","Leonberg, Stadt",2010
0.04308,"081150028","Leonberg, Stadt",2011
0.10978,"081150028","Leonberg, Stadt",2012
0.11891,"081150028","Leonberg, Stadt",2013
0.08957,"081150028","Leonberg, Stadt",2014
0.10079,"081150028","Leonberg, Stadt",2015
0.11112,"081150028","Leonberg, Stadt",2016
0.08818,"081150028","Leonberg, Stadt",2017
0.11821,"081150028","Leonberg, Stadt",2018
0.07418,"081150028","Leonberg, Stadt",2019
0.10698,"081150028","Leonberg, Stadt",2020
0.0221,"081150029","Magstadt",1998
0.02497,"081150029","Magstadt",1999
0.0219,"081150029","Magstadt",2000
0,"081150029","Magstadt",2001
0.03502,"081150029","Magstadt",2002
0.06021,"081150029","Magstadt",2003
0,"081150029","Magstadt",2004
0.012,"081150029","Magstadt",2005
0.06354,"081150029","Magstadt",2006
0.04229,"081150029","Magstadt",2007
0.03213,"081150029","Magstadt",2008
0.04585,"081150029","Magstadt",2009
0.05594,"081150029","Magstadt",2010
0.0563,"081150029","Magstadt",2011
0.11412,"081150029","Magstadt",2012
0.11477,"081150029","Magstadt",2013
0.09545,"081150029","Magstadt",2014
0.09842,"081150029","Magstadt",2015
0.1093,"081150029","Magstadt",2016
0.09698,"081150029","Magstadt",2017
0.12596,"081150029","Magstadt",2018
0.08393,"081150029","Magstadt",2019
0.10999,"081150029","Magstadt",2020
0.0185,"081150041","Renningen, Stadt",1998
0.02149,"081150041","Renningen, Stadt",1999
0.02351,"081150041","Renningen, Stadt",2000
0.05843,"081150041","Renningen, Stadt",2001
0.08482,"081150041","Renningen, Stadt",2002
0.09076,"081150041","Renningen, Stadt",2003
0.03614,"081150041","Renningen, Stadt",2004
0.03862,"081150041","Renningen, Stadt",2005
0.03223,"081150041","Renningen, Stadt",2006
0.03775,"081150041","Renningen, Stadt",2007
0.0172,"081150041","Renningen, Stadt",2008
0.01981,"081150041","Renningen, Stadt",2009
0.03583,"081150041","Renningen, Stadt",2010
0.01633,"081150041","Renningen, Stadt",2011
0.08874,"081150041","Renningen, Stadt",2012
0.08808,"081150041","Renningen, Stadt",2013
0.06388,"081150041","Renningen, Stadt",2014
0.06364,"081150041","Renningen, Stadt",2015
0.09405,"081150041","Renningen, Stadt",2016
0.07814,"081150041","Renningen, Stadt",2017
0.1025,"081150041","Renningen, Stadt",2018
0.05969,"081150041","Renningen, Stadt",2019
0.09455,"081150041","Renningen, Stadt",2020
0.01899,"081150042","Rutesheim, Stadt",1998
0.02228,"081150042","Rutesheim, Stadt",1999
0.02464,"081150042","Rutesheim, Stadt",2000
0.05105,"081150042","Rutesheim, Stadt",2001
0.08171,"081150042","Rutesheim, Stadt",2002
0.08951,"081150042","Rutesheim, Stadt",2003
0.0298,"081150042","Rutesheim, Stadt",2004
0.01811,"081150042","Rutesheim, Stadt",2005
0.01983,"081150042","Rutesheim, Stadt",2006
0.03258,"081150042","Rutesheim, Stadt",2007
0.02462,"081150042","Rutesheim, Stadt",2008
0.03101,"081150042","Rutesheim, Stadt",2009
0.04021,"081150042","Rutesheim, Stadt",2010
0.00395,"081150042","Rutesheim, Stadt",2011
0.08881,"081150042","Rutesheim, Stadt",2012
0.09659,"081150042","Rutesheim, Stadt",2013
0.05433,"081150042","Rutesheim, Stadt",2014
0.04538,"081150042","Rutesheim, Stadt",2015
0.06746,"081150042","Rutesheim, Stadt",2016
0.05204,"081150042","Rutesheim, Stadt",2017
0.07222,"081150042","Rutesheim, Stadt",2018
0.03104,"081150042","Rutesheim, Stadt",2019
0.0623,"081150042","Rutesheim, Stadt",2020
0.00358,"081150044","Schönaich",1998
0.00533,"081150044","Schönaich",1999
0.0131,"081150044","Schönaich",2000
0.03816,"081150044","Schönaich",2001
0.06952,"081150044","Schönaich",2002
0.0841,"081150044","Schönaich",2003
0.01533,"081150044","Schönaich",2004
0.00406,"081150044","Schönaich",2005
0.01158,"081150044","Schönaich",2006
0.01662,"081150044","Schönaich",2007
0.00128,"081150044","Schönaich",2008
0.01523,"081150044","Schönaich",2009
0.0258,"081150044","Schönaich",2010
0.04253,"081150044","Schönaich",2011
0.10341,"081150044","Schönaich",2012
0.1145,"081150044","Schönaich",2013
0.07963,"081150044","Schönaich",2014
0.07885,"081150044","Schönaich",2015
0.11157,"081150044","Schönaich",2016
0.0908,"081150044","Schönaich",2017
0.11918,"081150044","Schönaich",2018
0.07515,"081150044","Schönaich",2019
0.10867,"081150044","Schönaich",2020
0.00546,"081150045","Sindelfingen, Stadt",1998
0.0066,"081150045","Sindelfingen, Stadt",1999
0.02063,"081150045","Sindelfingen, Stadt",2000
0.03768,"081150045","Sindelfingen, Stadt",2001
0.06952,"081150045","Sindelfingen, Stadt",2002
0.08879,"081150045","Sindelfingen, Stadt",2003
0.04307,"081150045","Sindelfingen, Stadt",2004
0.05288,"081150045","Sindelfingen, Stadt",2005
0.09517,"081150045","Sindelfingen, Stadt",2006
0.0885,"081150045","Sindelfingen, Stadt",2007
0.07596,"081150045","Sindelfingen, Stadt",2008
0.08274,"081150045","Sindelfingen, Stadt",2009
0.08952,"081150045","Sindelfingen, Stadt",2010
0.09015,"081150045","Sindelfingen, Stadt",2011
0.15273,"081150045","Sindelfingen, Stadt",2012
0.16537,"081150045","Sindelfingen, Stadt",2013
0.13085,"081150045","Sindelfingen, Stadt",2014
0.13891,"081150045","Sindelfingen, Stadt",2015
0.14368,"081150045","Sindelfingen, Stadt",2016
0.11989,"081150045","Sindelfingen, Stadt",2017
0.1525,"081150045","Sindelfingen, Stadt",2018
0.10846,"081150045","Sindelfingen, Stadt",2019
0.13874,"081150045","Sindelfingen, Stadt",2020
0.0199,"081150050","Weil der Stadt, Stadt",1998
0.02279,"081150050","Weil der Stadt, Stadt",1999
0.02319,"081150050","Weil der Stadt, Stadt",2000
0.07059,"081150050","Weil der Stadt, Stadt",2001
0.11268,"081150050","Weil der Stadt, Stadt",2002
0.11134,"081150050","Weil der Stadt, Stadt",2003
0.05962,"081150050","Weil der Stadt, Stadt",2004
0.05956,"081150050","Weil der Stadt, Stadt",2005
0.06591,"081150050","Weil der Stadt, Stadt",2006
0.06071,"081150050","Weil der Stadt, Stadt",2007
0.05005,"081150050","Weil der Stadt, Stadt",2008
0.0594,"081150050","Weil der Stadt, Stadt",2009
0.05669,"081150050","Weil der Stadt, Stadt",2010
0.03991,"081150050","Weil der Stadt, Stadt",2011
0.10295,"081150050","Weil der Stadt, Stadt",2012
0.11922,"081150050","Weil der Stadt, Stadt",2013
0.08417,"081150050","Weil der Stadt, Stadt",2014
0.08567,"081150050","Weil der Stadt, Stadt",2015
0.10309,"081150050","Weil der Stadt, Stadt",2016
0.06882,"081150050","Weil der Stadt, Stadt",2017
0.11193,"081150050","Weil der Stadt, Stadt",2018
0.06556,"081150050","Weil der Stadt, Stadt",2019
0.09811,"081150050","Weil der Stadt, Stadt",2020
0.01443,"081150051","Weil im Schönbuch",1998
0.01856,"081150051","Weil im Schönbuch",1999
0.02459,"081150051","Weil im Schönbuch",2000
0.07072,"081150051","Weil im Schönbuch",2001
0.09444,"081150051","Weil im Schönbuch",2002
0.09377,"081150051","Weil im Schönbuch",2003
0.04485,"081150051","Weil im Schönbuch",2004
0.04025,"081150051","Weil im Schönbuch",2005
0.03067,"081150051","Weil im Schönbuch",2006
0.03708,"081150051","Weil im Schönbuch",2007
0.01975,"081150051","Weil im Schönbuch",2008
0.01952,"081150051","Weil im Schönbuch",2009
0.02101,"081150051","Weil im Schönbuch",2010
0.01996,"081150051","Weil im Schönbuch",2011
0.09169,"081150051","Weil im Schönbuch",2012
0.09542,"081150051","Weil im Schönbuch",2013
0.07817,"081150051","Weil im Schönbuch",2014
0.07521,"081150051","Weil im Schönbuch",2015
0.09689,"081150051","Weil im Schönbuch",2016
0.08676,"081150051","Weil im Schönbuch",2017
0.12337,"081150051","Weil im Schönbuch",2018
0.06986,"081150051","Weil im Schönbuch",2019
0.08966,"081150051","Weil im Schönbuch",2020
0.02,"081150052","Weissach",1998
0.02502,"081150052","Weissach",1999
0.01925,"081150052","Weissach",2000
0.01232,"081150052","Weissach",2001
0.05091,"081150052","Weissach",2002
0.05679,"081150052","Weissach",2003
0.01052,"081150052","Weissach",2004
0,"081150052","Weissach",2005
0,"081150052","Weissach",2006
0,"081150052","Weissach",2007
