"gisd_score","gvb_id","gvb_name","year"
0.27195,"031010000","Braunschweig, Stadt",1998
0.24678,"031010000","Braunschweig, Stadt",1999
0.19578,"031010000","Braunschweig, Stadt",2000
0.2214,"031010000","Braunschweig, Stadt",2001
0.20902,"031010000","Braunschweig, Stadt",2002
0.19034,"031010000","Braunschweig, Stadt",2003
0.17092,"031010000","Braunschweig, Stadt",2004
0.1561,"031010000","Braunschweig, Stadt",2005
0.17899,"031010000","Braunschweig, Stadt",2006
0.18544,"031010000","Braunschweig, Stadt",2007
0.21741,"031010000","Braunschweig, Stadt",2008
0.29614,"031010000","Braunschweig, Stadt",2009
0.25673,"031010000","Braunschweig, Stadt",2010
0.25696,"031010000","Braunschweig, Stadt",2011
0.25848,"031010000","Braunschweig, Stadt",2012
0.33061,"031010000","Braunschweig, Stadt",2013
0.31721,"031010000","Braunschweig, Stadt",2014
0.26126,"031010000","Braunschweig, Stadt",2015
0.21543,"031010000","Braunschweig, Stadt",2016
0.22408,"031010000","Braunschweig, Stadt",2017
0.21231,"031010000","Braunschweig, Stadt",2018
0.1927,"031010000","Braunschweig, Stadt",2019
0.1954,"031010000","Braunschweig, Stadt",2020
0.66051,"031020000","Salzgitter, Stadt",1998
0.64175,"031020000","Salzgitter, Stadt",1999
0.55859,"031020000","Salzgitter, Stadt",2000
0.53196,"031020000","Salzgitter, Stadt",2001
0.49911,"031020000","Salzgitter, Stadt",2002
0.4889,"031020000","Salzgitter, Stadt",2003
0.42682,"031020000","Salzgitter, Stadt",2004
0.39193,"031020000","Salzgitter, Stadt",2005
0.49818,"031020000","Salzgitter, Stadt",2006
0.42948,"031020000","Salzgitter, Stadt",2007
0.54419,"031020000","Salzgitter, Stadt",2008
0.63319,"031020000","Salzgitter, Stadt",2009
0.57874,"031020000","Salzgitter, Stadt",2010
0.55959,"031020000","Salzgitter, Stadt",2011
0.46916,"031020000","Salzgitter, Stadt",2012
0.61378,"031020000","Salzgitter, Stadt",2013
0.64292,"031020000","Salzgitter, Stadt",2014
0.57658,"031020000","Salzgitter, Stadt",2015
0.61645,"031020000","Salzgitter, Stadt",2016
0.70814,"031020000","Salzgitter, Stadt",2017
0.75119,"031020000","Salzgitter, Stadt",2018
0.67776,"031020000","Salzgitter, Stadt",2019
0.73278,"031020000","Salzgitter, Stadt",2020
0,"031030000","Wolfsburg, Stadt",1998
0,"031030000","Wolfsburg, Stadt",1999
0,"031030000","Wolfsburg, Stadt",2000
0,"031030000","Wolfsburg, Stadt",2001
0.17245,"031030000","Wolfsburg, Stadt",2002
0.12396,"031030000","Wolfsburg, Stadt",2003
0.03314,"031030000","Wolfsburg, Stadt",2004
0.07043,"031030000","Wolfsburg, Stadt",2005
0.07745,"031030000","Wolfsburg, Stadt",2006
0,"031030000","Wolfsburg, Stadt",2007
0,"031030000","Wolfsburg, Stadt",2008
0,"031030000","Wolfsburg, Stadt",2009
0,"031030000","Wolfsburg, Stadt",2010
0,"031030000","Wolfsburg, Stadt",2011
0,"031030000","Wolfsburg, Stadt",2012
0,"031030000","Wolfsburg, Stadt",2013
0,"031030000","Wolfsburg, Stadt",2014
0,"031030000","Wolfsburg, Stadt",2015
0,"031030000","Wolfsburg, Stadt",2016
0,"031030000","Wolfsburg, Stadt",2017
0,"031030000","Wolfsburg, Stadt",2018
0,"031030000","Wolfsburg, Stadt",2019
0,"031030000","Wolfsburg, Stadt",2020
0.46955,"031510009","Gifhorn, Stadt",1998
0.46084,"031510009","Gifhorn, Stadt",1999
0.51209,"031510009","Gifhorn, Stadt",2000
0.52793,"031510009","Gifhorn, Stadt",2001
0.54134,"031510009","Gifhorn, Stadt",2002
0.55122,"031510009","Gifhorn, Stadt",2003
0.48056,"031510009","Gifhorn, Stadt",2004
0.41363,"031510009","Gifhorn, Stadt",2005
0.47343,"031510009","Gifhorn, Stadt",2006
0.37889,"031510009","Gifhorn, Stadt",2007
0.48137,"031510009","Gifhorn, Stadt",2008
0.51026,"031510009","Gifhorn, Stadt",2009
0.50431,"031510009","Gifhorn, Stadt",2010
0.53389,"031510009","Gifhorn, Stadt",2011
0.43524,"031510009","Gifhorn, Stadt",2012
