"gisd_score","gvb_id","gvb_name","year"
0.61106,"160510000","Erfurt, Stadt",1998
0.69348,"160510000","Erfurt, Stadt",1999
0.65289,"160510000","Erfurt, Stadt",2000
0.58914,"160510000","Erfurt, Stadt",2001
0.5702,"160510000","Erfurt, Stadt",2002
0.54516,"160510000","Erfurt, Stadt",2003
0.61404,"160510000","Erfurt, Stadt",2004
0.63942,"160510000","Erfurt, Stadt",2005
0.62459,"160510000","Erfurt, Stadt",2006
0.63022,"160510000","Erfurt, Stadt",2007
0.64104,"160510000","Erfurt, Stadt",2008
0.59214,"160510000","Erfurt, Stadt",2009
0.59157,"160510000","Erfurt, Stadt",2010
0.56719,"160510000","Erfurt, Stadt",2011
0.57914,"160510000","Erfurt, Stadt",2012
0.56937,"160510000","Erfurt, Stadt",2013
0.51435,"160510000","Erfurt, Stadt",2014
0.57636,"160510000","Erfurt, Stadt",2015
0.53559,"160510000","Erfurt, Stadt",2016
0.64854,"160510000","Erfurt, Stadt",2017
0.613,"160510000","Erfurt, Stadt",2018
0.51101,"160510000","Erfurt, Stadt",2019
0.57803,"160510000","Erfurt, Stadt",2020
0.74229,"160520000","Gera, Stadt",1998
0.82913,"160520000","Gera, Stadt",1999
0.75654,"160520000","Gera, Stadt",2000
0.74087,"160520000","Gera, Stadt",2001
0.6671,"160520000","Gera, Stadt",2002
0.68313,"160520000","Gera, Stadt",2003
0.70787,"160520000","Gera, Stadt",2004
0.76389,"160520000","Gera, Stadt",2005
0.78127,"160520000","Gera, Stadt",2006
0.78189,"160520000","Gera, Stadt",2007
0.79983,"160520000","Gera, Stadt",2008
0.8854,"160520000","Gera, Stadt",2009
0.78515,"160520000","Gera, Stadt",2010
0.79082,"160520000","Gera, Stadt",2011
0.79141,"160520000","Gera, Stadt",2012
0.78095,"160520000","Gera, Stadt",2013
0.72052,"160520000","Gera, Stadt",2014
0.76533,"160520000","Gera, Stadt",2015
0.77391,"160520000","Gera, Stadt",2016
0.80274,"160520000","Gera, Stadt",2017
0.87574,"160520000","Gera, Stadt",2018
0.78077,"160520000","Gera, Stadt",2019
0.85963,"160520000","Gera, Stadt",2020
0,"160530000","Jena, Stadt",1998
0,"160530000","Jena, Stadt",1999
0,"160530000","Jena, Stadt",2000
0,"160530000","Jena, Stadt",2001
0,"160530000","Jena, Stadt",2002
0,"160530000","Jena, Stadt",2003
0,"160530000","Jena, Stadt",2004
0,"160530000","Jena, Stadt",2005
0,"160530000","Jena, Stadt",2006
0,"160530000","Jena, Stadt",2007
0,"160530000","Jena, Stadt",2008
0,"160530000","Jena, Stadt",2009
0,"160530000","Jena, Stadt",2010
0,"160530000","Jena, Stadt",2011
0,"160530000","Jena, Stadt",2012
0,"160530000","Jena, Stadt",2013
0,"160530000","Jena, Stadt",2014
0,"160530000","Jena, Stadt",2015
0,"160530000","Jena, Stadt",2016
0,"160530000","Jena, Stadt",2017
0,"160530000","Jena, Stadt",2018
0,"160530000","Jena, Stadt",2019
0,"160530000","Jena, Stadt",2020
0.6237,"160540000","Suhl, Stadt",1998
0.66344,"160540000","Suhl, Stadt",1999
0.77026,"160540000","Suhl, Stadt",2000
0.58958,"160540000","Suhl, Stadt",2001
0.54815,"160540000","Suhl, Stadt",2002
0.47044,"160540000","Suhl, Stadt",2003
0.50747,"160540000","Suhl, Stadt",2004
0.55368,"160540000","Suhl, Stadt",2005
0.70849,"160540000","Suhl, Stadt",2006
0.61343,"160540000","Suhl, Stadt",2007
0.59428,"160540000","Suhl, Stadt",2008
0.60993,"160540000","Suhl, Stadt",2009
0.57828,"160540000","Suhl, Stadt",2010
0.53915,"160540000","Suhl, Stadt",2011
0.51829,"160540000","Suhl, Stadt",2012
0.54907,"160540000","Suhl, Stadt",2013
0.61416,"160540000","Suhl, Stadt",2014
0.54875,"160540000","Suhl, Stadt",2015
0.65327,"160540000","Suhl, Stadt",2016
0.63502,"160540000","Suhl, Stadt",2017
0.61839,"160540000","Suhl, Stadt",2018
0.62759,"160540000","Suhl, Stadt",2019
0.65275,"160540000","Suhl, Stadt",2020
0.57732,"160550000","Weimar, Stadt",1998
0.66459,"160550000","Weimar, Stadt",1999
0.62895,"160550000","Weimar, Stadt",2000
0.54594,"160550000","Weimar, Stadt",2001
0.43749,"160550000","Weimar, Stadt",2002
0.53672,"160550000","Weimar, Stadt",2003
0.53481,"160550000","Weimar, Stadt",2004
0.54241,"160550000","Weimar, Stadt",2005
0.68401,"160550000","Weimar, Stadt",2006
0.57991,"160550000","Weimar, Stadt",2007
0.58536,"160550000","Weimar, Stadt",2008
0.51602,"160550000","Weimar, Stadt",2009
0.55095,"160550000","Weimar, Stadt",2010
0.54315,"160550000","Weimar, Stadt",2011
0.47586,"160550000","Weimar, Stadt",2012
0.4736,"160550000","Weimar, Stadt",2013
0.39298,"160550000","Weimar, Stadt",2014
0.48843,"160550000","Weimar, Stadt",2015
0.4596,"160550000","Weimar, Stadt",2016
0.53762,"160550000","Weimar, Stadt",2017
0.5383,"160550000","Weimar, Stadt",2018
0.44622,"160550000","Weimar, Stadt",2019
0.4879,"160550000","Weimar, Stadt",2020
0.56273,"160560000","Eisenach, Stadt",1998
0.71651,"160560000","Eisenach, Stadt",1999
0.62854,"160560000","Eisenach, Stadt",2000
0.56921,"160560000","Eisenach, Stadt",2001
0.56158,"160560000","Eisenach, Stadt",2002
