"gisd_score","kreis_id","kreis_name","year"
0.21166,"15001","Dessau-Roßlau, Stadt",1998
0.16806,"15001","Dessau-Roßlau, Stadt",1999
0.26776,"15001","Dessau-Roßlau, Stadt",2000
0.20348,"15001","Dessau-Roßlau, Stadt",2001
0,"15001","Dessau-Roßlau, Stadt",2002
0,"15001","Dessau-Roßlau, Stadt",2003
0,"15001","Dessau-Roßlau, Stadt",2004
0,"15001","Dessau-Roßlau, Stadt",2005
0.07252,"15001","Dessau-Roßlau, Stadt",2006
0.15358,"15001","Dessau-Roßlau, Stadt",2007
0.27041,"15001","Dessau-Roßlau, Stadt",2008
0,"15001","Dessau-Roßlau, Stadt",2009
0.12209,"15001","Dessau-Roßlau, Stadt",2010
0.19904,"15001","Dessau-Roßlau, Stadt",2011
0.19084,"15001","Dessau-Roßlau, Stadt",2012
0.32465,"15001","Dessau-Roßlau, Stadt",2013
0.18758,"15001","Dessau-Roßlau, Stadt",2014
0.25858,"15001","Dessau-Roßlau, Stadt",2015
0.28234,"15001","Dessau-Roßlau, Stadt",2016
0.33035,"15001","Dessau-Roßlau, Stadt",2017
0.2959,"15001","Dessau-Roßlau, Stadt",2018
0.26169,"15001","Dessau-Roßlau, Stadt",2019
0.36012,"15001","Dessau-Roßlau, Stadt",2020
0.40413,"15002","Halle (Saale), Stadt",1998
0.39922,"15002","Halle (Saale), Stadt",1999
0.32116,"15002","Halle (Saale), Stadt",2000
0.48786,"15002","Halle (Saale), Stadt",2001
0.2678,"15002","Halle (Saale), Stadt",2002
0.38447,"15002","Halle (Saale), Stadt",2003
0.38165,"15002","Halle (Saale), Stadt",2004
0.29312,"15002","Halle (Saale), Stadt",2005
0.44281,"15002","Halle (Saale), Stadt",2006
0.55783,"15002","Halle (Saale), Stadt",2007
0.66153,"15002","Halle (Saale), Stadt",2008
0.47243,"15002","Halle (Saale), Stadt",2009
0.64421,"15002","Halle (Saale), Stadt",2010
0.71619,"15002","Halle (Saale), Stadt",2011
0.52087,"15002","Halle (Saale), Stadt",2012
0.55178,"15002","Halle (Saale), Stadt",2013
0.57603,"15002","Halle (Saale), Stadt",2014
0.47138,"15002","Halle (Saale), Stadt",2015
0.66803,"15002","Halle (Saale), Stadt",2016
0.67322,"15002","Halle (Saale), Stadt",2017
0.66876,"15002","Halle (Saale), Stadt",2018
0.73767,"15002","Halle (Saale), Stadt",2019
0.76588,"15002","Halle (Saale), Stadt",2020
0.23935,"15003","Magdeburg, Stadt",1998
0.15942,"15003","Magdeburg, Stadt",1999
0.17126,"15003","Magdeburg, Stadt",2000
0.22073,"15003","Magdeburg, Stadt",2001
0.15425,"15003","Magdeburg, Stadt",2002
0.21938,"15003","Magdeburg, Stadt",2003
0.22025,"15003","Magdeburg, Stadt",2004
0.22647,"15003","Magdeburg, Stadt",2005
0.30411,"15003","Magdeburg, Stadt",2006
0.31918,"15003","Magdeburg, Stadt",2007
0.43008,"15003","Magdeburg, Stadt",2008
0.2791,"15003","Magdeburg, Stadt",2009
0.34695,"15003","Magdeburg, Stadt",2010
0.4774,"15003","Magdeburg, Stadt",2011
0.31888,"15003","Magdeburg, Stadt",2012
0.28425,"15003","Magdeburg, Stadt",2013
0.27246,"15003","Magdeburg, Stadt",2014
0.26175,"15003","Magdeburg, Stadt",2015
0.27771,"15003","Magdeburg, Stadt",2016
0.32407,"15003","Magdeburg, Stadt",2017
0.31643,"15003","Magdeburg, Stadt",2018
0.36918,"15003","Magdeburg, Stadt",2019
0.4078,"15003","Magdeburg, Stadt",2020
0.63056,"15081","Altmarkkreis Salzwedel",1998
0.36862,"15081","Altmarkkreis Salzwedel",1999
0.75702,"15081","Altmarkkreis Salzwedel",2000
0.56809,"15081","Altmarkkreis Salzwedel",2001
0.64343,"15081","Altmarkkreis Salzwedel",2002
0.78227,"15081","Altmarkkreis Salzwedel",2003
0.73163,"15081","Altmarkkreis Salzwedel",2004
0.79256,"15081","Altmarkkreis Salzwedel",2005
0.8455,"15081","Altmarkkreis Salzwedel",2006
0.8146,"15081","Altmarkkreis Salzwedel",2007
0.79162,"15081","Altmarkkreis Salzwedel",2008
0.61222,"15081","Altmarkkreis Salzwedel",2009
0.58453,"15081","Altmarkkreis Salzwedel",2010
0.68356,"15081","Altmarkkreis Salzwedel",2011
0.64437,"15081","Altmarkkreis Salzwedel",2012
0.41637,"15081","Altmarkkreis Salzwedel",2013
0.36545,"15081","Altmarkkreis Salzwedel",2014
0.46427,"15081","Altmarkkreis Salzwedel",2015
0.57579,"15081","Altmarkkreis Salzwedel",2016
