"gisd_score","gvb_id","gvb_name","year"
0.3821,"071110000","Koblenz, Stadt",1998
0.37683,"071110000","Koblenz, Stadt",1999
0.37749,"071110000","Koblenz, Stadt",2000
0.37532,"071110000","Koblenz, Stadt",2001
0.4,"071110000","Koblenz, Stadt",2002
0.40901,"071110000","Koblenz, Stadt",2003
0.38288,"071110000","Koblenz, Stadt",2004
0.46765,"071110000","Koblenz, Stadt",2005
0.44274,"071110000","Koblenz, Stadt",2006
0.44258,"071110000","Koblenz, Stadt",2007
0.48422,"071110000","Koblenz, Stadt",2008
0.47677,"071110000","Koblenz, Stadt",2009
0.51334,"071110000","Koblenz, Stadt",2010
0.4434,"071110000","Koblenz, Stadt",2011
0.41482,"071110000","Koblenz, Stadt",2012
0.42642,"071110000","Koblenz, Stadt",2013
0.44058,"071110000","Koblenz, Stadt",2014
0.42139,"071110000","Koblenz, Stadt",2015
0.38204,"071110000","Koblenz, Stadt",2016
0.38838,"071110000","Koblenz, Stadt",2017
0.39265,"071110000","Koblenz, Stadt",2018
0.35491,"071110000","Koblenz, Stadt",2019
0.37839,"071110000","Koblenz, Stadt",2020
0.32299,"071310007","Bad Neuenahr-Ahrweiler, Stadt",1998
0.32547,"071310007","Bad Neuenahr-Ahrweiler, Stadt",1999
0.31793,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2000
0.34658,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2001
0.40848,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2002
0.47216,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2003
0.40532,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2004
0.38694,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2005
0.38667,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2006
0.37238,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2007
0.41664,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2008
0.39436,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2009
0.40877,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2010
0.36549,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2011
0.34287,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2012
0.36981,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2013
0.35782,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2014
0.37463,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2015
0.32358,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2016
0.30545,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2017
0.31579,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2018
0.33722,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2019
0.3498,"071310007","Bad Neuenahr-Ahrweiler, Stadt",2020
0.32591,"071310070","Remagen, Stadt",1998
0.32656,"071310070","Remagen, Stadt",1999
0.31679,"071310070","Remagen, Stadt",2000
0.33878,"071310070","Remagen, Stadt",2001
0.40697,"071310070","Remagen, Stadt",2002
0.46789,"071310070","Remagen, Stadt",2003
0.41108,"071310070","Remagen, Stadt",2004
0.39654,"071310070","Remagen, Stadt",2005
0.38519,"071310070","Remagen, Stadt",2006
0.36239,"071310070","Remagen, Stadt",2007
0.41496,"071310070","Remagen, Stadt",2008
0.40046,"071310070","Remagen, Stadt",2009
0.41346,"071310070","Remagen, Stadt",2010
0.36511,"071310070","Remagen, Stadt",2011
0.3562,"071310070","Remagen, Stadt",2012
0.37182,"071310070","Remagen, Stadt",2013
0.35099,"071310070","Remagen, Stadt",2014
0.37282,"071310070","Remagen, Stadt",2015
0.31511,"071310070","Remagen, Stadt",2016
0.29722,"071310070","Remagen, Stadt",2017
0.30972,"071310070","Remagen, Stadt",2018
0.3188,"071310070","Remagen, Stadt",2019
0.33109,"071310070","Remagen, Stadt",2020
0.33262,"071310077","Sinzig, Stadt",1998
0.33553,"071310077","Sinzig, Stadt",1999
0.32324,"071310077","Sinzig, Stadt",2000
0.34907,"071310077","Sinzig, Stadt",2001
0.41914,"071310077","Sinzig, Stadt",2002
0.47865,"071310077","Sinzig, Stadt",2003
0.41499,"071310077","Sinzig, Stadt",2004
0.4106,"071310077","Sinzig, Stadt",2005
