"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.418188,"15001000","Dessau-Roßlau, Stadt",1998
"2",0.45943,"15001000","Dessau-Roßlau, Stadt",1999
"3",0.448806,"15001000","Dessau-Roßlau, Stadt",2000
"4",0.233157,"15001000","Dessau-Roßlau, Stadt",2001
"5",0.159694,"15001000","Dessau-Roßlau, Stadt",2002
"6",0.255547,"15001000","Dessau-Roßlau, Stadt",2003
"7",0.313074,"15001000","Dessau-Roßlau, Stadt",2004
"8",0.427281,"15001000","Dessau-Roßlau, Stadt",2005
"9",0.343498,"15001000","Dessau-Roßlau, Stadt",2006
"10",0.393359,"15001000","Dessau-Roßlau, Stadt",2007
"11",0.430514,"15001000","Dessau-Roßlau, Stadt",2008
"12",0.213336,"15001000","Dessau-Roßlau, Stadt",2009
"13",0.281867,"15001000","Dessau-Roßlau, Stadt",2010
"14",0.308009,"15001000","Dessau-Roßlau, Stadt",2011
"15",0.284402,"15001000","Dessau-Roßlau, Stadt",2012
"16",0.355946,"15001000","Dessau-Roßlau, Stadt",2013
"17",0.26999,"15001000","Dessau-Roßlau, Stadt",2014
"18",0.300951,"15001000","Dessau-Roßlau, Stadt",2015
"19",0.290827,"15001000","Dessau-Roßlau, Stadt",2016
"20",0.301027,"15001000","Dessau-Roßlau, Stadt",2017
"21",0.324932,"15001000","Dessau-Roßlau, Stadt",2018
"22",0.319484,"15001000","Dessau-Roßlau, Stadt",2019
"23",0.314037,"15001000","Dessau-Roßlau, Stadt",2020
"24",0.577453,"15002000","Halle (Saale), Stadt",1998
"25",0.664159,"15002000","Halle (Saale), Stadt",1999
"26",0.601865,"15002000","Halle (Saale), Stadt",2000
"27",0.587475,"15002000","Halle (Saale), Stadt",2001
"28",0.424985,"15002000","Halle (Saale), Stadt",2002
"29",0.534363,"15002000","Halle (Saale), Stadt",2003
"30",0.523623,"15002000","Halle (Saale), Stadt",2004
"31",0.588935,"15002000","Halle (Saale), Stadt",2005
"32",0.579466,"15002000","Halle (Saale), Stadt",2006
"33",0.598485,"15002000","Halle (Saale), Stadt",2007
"34",0.616128,"15002000","Halle (Saale), Stadt",2008
"35",0.476857,"15002000","Halle (Saale), Stadt",2009
"36",0.557659,"15002000","Halle (Saale), Stadt",2010
"37",0.550187,"15002000","Halle (Saale), Stadt",2011
"38",0.487897,"15002000","Halle (Saale), Stadt",2012
"39",0.469877,"15002000","Halle (Saale), Stadt",2013
"40",0.492948,"15002000","Halle (Saale), Stadt",2014
"41",0.408351,"15002000","Halle (Saale), Stadt",2015
"42",0.484969,"15002000","Halle (Saale), Stadt",2016
"43",0.501132,"15002000","Halle (Saale), Stadt",2017
"44",0.430544,"15002000","Halle (Saale), Stadt",2018
"45",0.417076,"15002000","Halle (Saale), Stadt",2019
"46",0.40362,"15002000","Halle (Saale), Stadt",2020
"47",0.464767,"15003000","Magdeburg, Landeshauptstadt",1998
"48",0.512986,"15003000","Magdeburg, Landeshauptstadt",1999
"49",0.461056,"15003000","Magdeburg, Landeshauptstadt",2000
"50",0.366746,"15003000","Magdeburg, Landeshauptstadt",2001
"51",0.203707,"15003000","Magdeburg, Landeshauptstadt",2002
"52",0.339526,"15003000","Magdeburg, Landeshauptstadt",2003
"53",0.39638,"15003000","Magdeburg, Landeshauptstadt",2004
"54",0.5289,"15003000","Magdeburg, Landeshauptstadt",2005
"55",0.454681,"15003000","Magdeburg, Landeshauptstadt",2006
"56",0.445705,"15003000","Magdeburg, Landeshauptstadt",2007
"57",0.463829,"15003000","Magdeburg, Landeshauptstadt",2008
"58",0.324925,"15003000","Magdeburg, Landeshauptstadt",2009
"59",0.34792,"15003000","Magdeburg, Landeshauptstadt",2010
"60",0.398828,"15003000","Magdeburg, Landeshauptstadt",2011
"61",0.354659,"15003000","Magdeburg, Landeshauptstadt",2012
"62",0.300406,"15003000","Magdeburg, Landeshauptstadt",2013
"63",0.305679,"15003000","Magdeburg, Landeshauptstadt",2014
"64",0.274645,"15003000","Magdeburg, Landeshauptstadt",2015
"65",0.260493,"15003000","Magdeburg, Landeshauptstadt",2016
"66",0.288083,"15003000","Magdeburg, Landeshauptstadt",2017
"67",0.269301,"15003000","Magdeburg, Landeshauptstadt",2018
"68",0.256794,"15003000","Magdeburg, Landeshauptstadt",2019
"69",0.24431,"15003000","Magdeburg, Landeshauptstadt",2020
"70",0.608437,"15081030","Arendsee (Altmark), Stadt",1998
"71",0.688762,"15081030","Arendsee (Altmark), Stadt",1999
"72",0.767234,"15081030","Arendsee (Altmark), Stadt",2000
"73",0.827102,"15081030","Arendsee (Altmark), Stadt",2001
"74",0.737937,"15081030","Arendsee (Altmark), Stadt",2002
"75",0.857414,"15081030","Arendsee (Altmark), Stadt",2003
"76",0.80876,"15081030","Arendsee (Altmark), Stadt",2004
"77",0.914957,"15081030","Arendsee (Altmark), Stadt",2005
"78",0.856518,"15081030","Arendsee (Altmark), Stadt",2006
"79",0.812122,"15081030","Arendsee (Altmark), Stadt",2007
