"gisd_score","gvb_id","gvb_name","year"
0.44863,"091610000","Ingolstadt",1998
0.43461,"091610000","Ingolstadt",1999
0.48283,"091610000","Ingolstadt",2000
0.50961,"091610000","Ingolstadt",2001
0.59094,"091610000","Ingolstadt",2002
0.52569,"091610000","Ingolstadt",2003
0.47834,"091610000","Ingolstadt",2004
0.47957,"091610000","Ingolstadt",2005
0.4807,"091610000","Ingolstadt",2006
0.50983,"091610000","Ingolstadt",2007
0.52283,"091610000","Ingolstadt",2008
0.5066,"091610000","Ingolstadt",2009
0.48823,"091610000","Ingolstadt",2010
0.45189,"091610000","Ingolstadt",2011
0.41453,"091610000","Ingolstadt",2012
0.35994,"091610000","Ingolstadt",2013
0.34218,"091610000","Ingolstadt",2014
0.28084,"091610000","Ingolstadt",2015
0.23733,"091610000","Ingolstadt",2016
0.23115,"091610000","Ingolstadt",2017
0.26486,"091610000","Ingolstadt",2018
0.26042,"091610000","Ingolstadt",2019
0.27997,"091610000","Ingolstadt",2020
0.29974,"091610000","Ingolstadt",2021
0.2558,"091620000","München, Landeshauptstadt",1998
0.21997,"091620000","München, Landeshauptstadt",1999
0.16255,"091620000","München, Landeshauptstadt",2000
0.22503,"091620000","München, Landeshauptstadt",2001
0.23307,"091620000","München, Landeshauptstadt",2002
0.26143,"091620000","München, Landeshauptstadt",2003
0.24139,"091620000","München, Landeshauptstadt",2004
0.27764,"091620000","München, Landeshauptstadt",2005
0.28518,"091620000","München, Landeshauptstadt",2006
0.30374,"091620000","München, Landeshauptstadt",2007
0.30046,"091620000","München, Landeshauptstadt",2008
0.30457,"091620000","München, Landeshauptstadt",2009
0.30838,"091620000","München, Landeshauptstadt",2010
0.28515,"091620000","München, Landeshauptstadt",2011
0.22841,"091620000","München, Landeshauptstadt",2012
0.22283,"091620000","München, Landeshauptstadt",2013
0.16561,"091620000","München, Landeshauptstadt",2014
0.18948,"091620000","München, Landeshauptstadt",2015
0.09554,"091620000","München, Landeshauptstadt",2016
0.0819,"091620000","München, Landeshauptstadt",2017
0.09642,"091620000","München, Landeshauptstadt",2018
0.09179,"091620000","München, Landeshauptstadt",2019
0.08776,"091620000","München, Landeshauptstadt",2020
0.10045,"091620000","München, Landeshauptstadt",2021
0.62717,"091630000","Rosenheim",1998
0.70358,"091630000","Rosenheim",1999
0.68011,"091630000","Rosenheim",2000
0.66611,"091630000","Rosenheim",2001
0.67163,"091630000","Rosenheim",2002
0.61966,"091630000","Rosenheim",2003
0.60105,"091630000","Rosenheim",2004
0.62574,"091630000","Rosenheim",2005
0.66057,"091630000","Rosenheim",2006
0.71346,"091630000","Rosenheim",2007
0.71323,"091630000","Rosenheim",2008
0.72691,"091630000","Rosenheim",2009
0.75384,"091630000","Rosenheim",2010
0.70538,"091630000","Rosenheim",2011
0.73322,"091630000","Rosenheim",2012
0.73728,"091630000","Rosenheim",2013
0.7344,"091630000","Rosenheim",2014
0.68279,"091630000","Rosenheim",2015
0.65552,"091630000","Rosenheim",2016
0.60516,"091630000","Rosenheim",2017
