"ror_id","gisd_score","gisd_5","gisd_10","gisd_k","ror_name","year"
"1202",0.78039,5,9,3,"Lausitz-Spreewald",2007
"1202",0.79033,5,9,3,"Lausitz-Spreewald",2008
"1202",0.74142,5,9,3,"Lausitz-Spreewald",2009
"1202",0.72872,4,8,2,"Lausitz-Spreewald",2010
"1202",0.72784,4,8,2,"Lausitz-Spreewald",2011
"1202",0.7739,5,9,3,"Lausitz-Spreewald",2012
"1202",0.78989,4,8,2,"Lausitz-Spreewald",2013
"1202",0.82226,5,9,3,"Lausitz-Spreewald",2014
"1202",0.78647,4,8,2,"Lausitz-Spreewald",2015
"1202",0.77736,4,8,2,"Lausitz-Spreewald",2016
"1202",0.78516,4,8,2,"Lausitz-Spreewald",2017
"1202",0.75477,4,8,2,"Lausitz-Spreewald",2018
"1202",0.74763,4,8,2,"Lausitz-Spreewald",2019
"1203",0.76396,5,9,3,"Oderland-Spree",1998
"1203",0.80619,5,9,3,"Oderland-Spree",1999
"1203",0.76309,5,9,3,"Oderland-Spree",2000
"1203",0.77212,5,9,3,"Oderland-Spree",2001
"1203",0.72942,5,9,3,"Oderland-Spree",2002
"1203",0.72035,5,9,3,"Oderland-Spree",2003
"1203",0.76247,5,9,3,"Oderland-Spree",2004
"1203",0.77555,5,9,3,"Oderland-Spree",2005
"1203",0.79195,5,9,3,"Oderland-Spree",2006
"1203",0.81428,5,9,3,"Oderland-Spree",2007
"1203",0.81235,5,9,3,"Oderland-Spree",2008
"1203",0.76999,5,9,3,"Oderland-Spree",2009
"1203",0.75936,5,9,3,"Oderland-Spree",2010
"1203",0.74184,5,9,3,"Oderland-Spree",2011
"1203",0.79244,5,9,3,"Oderland-Spree",2012
"1203",0.7993,5,9,3,"Oderland-Spree",2013
"1203",0.82545,5,9,3,"Oderland-Spree",2014
"1203",0.82265,5,9,3,"Oderland-Spree",2015
"1203",0.79915,4,8,2,"Oderland-Spree",2016
"1203",0.80526,4,8,2,"Oderland-Spree",2017
"1203",0.78468,4,8,2,"Oderland-Spree",2018
"1203",0.78565,4,8,2,"Oderland-Spree",2019
"1204",0.82061,5,9,3,"Prignitz-Oberhavel",1998
"1204",0.85984,5,10,3,"Prignitz-Oberhavel",1999
"1204",0.79935,5,9,3,"Prignitz-Oberhavel",2000
"1204",0.80951,5,9,3,"Prignitz-Oberhavel",2001
"1204",0.76801,5,9,3,"Prignitz-Oberhavel",2002
"1204",0.7597,5,9,3,"Prignitz-Oberhavel",2003
"1204",0.80717,5,9,3,"Prignitz-Oberhavel",2004
"1204",0.80846,5,9,3,"Prignitz-Oberhavel",2005
"1204",0.84388,5,10,3,"Prignitz-Oberhavel",2006
"1204",0.8577,5,10,3,"Prignitz-Oberhavel",2007
"1204",0.86781,5,10,3,"Prignitz-Oberhavel",2008
"1204",0.82587,5,10,3,"Prignitz-Oberhavel",2009
"1204",0.8251,5,10,3,"Prignitz-Oberhavel",2010
"1204",0.84199,5,10,3,"Prignitz-Oberhavel",2011
"1204",0.8464,5,10,3,"Prignitz-Oberhavel",2012
"1204",0.84477,5,9,3,"Prignitz-Oberhavel",2013
"1204",0.87126,5,9,3,"Prignitz-Oberhavel",2014
"1204",0.85393,5,9,3,"Prignitz-Oberhavel",2015
"1204",0.87446,5,10,3,"Prignitz-Oberhavel",2016
"1204",0.86931,5,9,3,"Prignitz-Oberhavel",2017
"1204",0.81067,5,9,3,"Prignitz-Oberhavel",2018
"1204",0.83252,5,9,3,"Prignitz-Oberhavel",2019
"1205",0.85656,5,10,3,"Uckermark-Barnim",1998
"1205",0.90493,5,10,3,"Uckermark-Barnim",1999
"1205",0.84465,5,10,3,"Uckermark-Barnim",2000
"1205",0.83384,5,10,3,"Uckermark-Barnim",2001
"1205",0.81891,5,10,3,"Uckermark-Barnim",2002
"1205",0.79669,5,10,3,"Uckermark-Barnim",2003
"1205",0.83301,5,10,3,"Uckermark-Barnim",2004
"1205",0.82638,5,10,3,"Uckermark-Barnim",2005
"1205",0.85393,5,10,3,"Uckermark-Barnim",2006
"1205",0.88835,5,10,3,"Uckermark-Barnim",2007
"1205",0.87001,5,10,3,"Uckermark-Barnim",2008
"1205",0.82414,5,9,3,"Uckermark-Barnim",2009
"1205",0.7912,5,9,3,"Uckermark-Barnim",2010
"1205",0.83826,5,10,3,"Uckermark-Barnim",2011
"1205",0.87564,5,10,3,"Uckermark-Barnim",2012
"1205",0.85909,5,10,3,"Uckermark-Barnim",2013
"1205",0.90739,5,10,3,"Uckermark-Barnim",2014
"1205",0.86274,5,10,3,"Uckermark-Barnim",2015
"1205",0.86369,5,9,3,"Uckermark-Barnim",2016
"1205",0.87507,5,9,3,"Uckermark-Barnim",2017
"1205",0.83848,5,9,3,"Uckermark-Barnim",2018
"1205",0.83048,5,9,3,"Uckermark-Barnim",2019
"1301",0.88252,5,10,3,"Mecklenburgische Seenplatte",1998
"1301",0.90815,5,10,3,"Mecklenburgische Seenplatte",1999
"1301",0.87002,5,10,3,"Mecklenburgische Seenplatte",2000
"1301",0.93912,5,10,3,"Mecklenburgische Seenplatte",2001
"1301",0.88496,5,10,3,"Mecklenburgische Seenplatte",2002
"1301",0.85612,5,10,3,"Mecklenburgische Seenplatte",2003
"1301",0.90406,5,10,3,"Mecklenburgische Seenplatte",2004
"1301",0.9129,5,10,3,"Mecklenburgische Seenplatte",2005
"1301",0.93876,5,10,3,"Mecklenburgische Seenplatte",2006
"1301",0.97051,5,10,3,"Mecklenburgische Seenplatte",2007
"1301",0.96603,5,10,3,"Mecklenburgische Seenplatte",2008
"1301",0.9776,5,10,3,"Mecklenburgische Seenplatte",2009
"1301",0.97384,5,10,3,"Mecklenburgische Seenplatte",2010
"1301",1,5,10,3,"Mecklenburgische Seenplatte",2011
"1301",0.99221,5,10,3,"Mecklenburgische Seenplatte",2012
"1301",0.95783,5,10,3,"Mecklenburgische Seenplatte",2013
"1301",0.96341,5,10,3,"Mecklenburgische Seenplatte",2014
"1301",0.93578,5,10,3,"Mecklenburgische Seenplatte",2015
"1301",0.9592,5,10,3,"Mecklenburgische Seenplatte",2016
"1301",0.96577,5,10,3,"Mecklenburgische Seenplatte",2017
"1301",0.91541,5,10,3,"Mecklenburgische Seenplatte",2018
"1301",0.90654,5,10,3,"Mecklenburgische Seenplatte",2019
"1302",0.82114,5,10,3,"Mittleres Mecklenburg/Rostock",1998
"1302",0.83962,5,9,3,"Mittleres Mecklenburg/Rostock",1999
"1302",0.78448,5,9,3,"Mittleres Mecklenburg/Rostock",2000
"1302",0.83406,5,10,3,"Mittleres Mecklenburg/Rostock",2001
"1302",0.77986,5,9,3,"Mittleres Mecklenburg/Rostock",2002
"1302",0.77262,5,10,3,"Mittleres Mecklenburg/Rostock",2003
"1302",0.80875,5,10,3,"Mittleres Mecklenburg/Rostock",2004
"1302",0.82604,5,10,3,"Mittleres Mecklenburg/Rostock",2005
"1302",0.84537,5,10,3,"Mittleres Mecklenburg/Rostock",2006
"1302",0.84836,5,10,3,"Mittleres Mecklenburg/Rostock",2007
"1302",0.85291,5,10,3,"Mittleres Mecklenburg/Rostock",2008
"1302",0.86267,5,10,3,"Mittleres Mecklenburg/Rostock",2009
"1302",0.85161,5,10,3,"Mittleres Mecklenburg/Rostock",2010
"1302",0.8377,5,10,3,"Mittleres Mecklenburg/Rostock",2011
"1302",0.82414,5,9,3,"Mittleres Mecklenburg/Rostock",2012
"1302",0.84399,5,9,3,"Mittleres Mecklenburg/Rostock",2013
"1302",0.82155,4,8,2,"Mittleres Mecklenburg/Rostock",2014
"1302",0.80343,4,8,2,"Mittleres Mecklenburg/Rostock",2015
"1302",0.81978,5,9,3,"Mittleres Mecklenburg/Rostock",2016
"1302",0.82122,4,8,2,"Mittleres Mecklenburg/Rostock",2017
"1302",0.7539,4,8,2,"Mittleres Mecklenburg/Rostock",2018
"1302",0.7939,4,8,2,"Mittleres Mecklenburg/Rostock",2019
"1303",0.91433,5,10,3,"Vorpommern",1998
"1303",0.95054,5,10,3,"Vorpommern",1999
"1303",0.89378,5,10,3,"Vorpommern",2000
"1303",0.94723,5,10,3,"Vorpommern",2001
"1303",0.90931,5,10,3,"Vorpommern",2002
"1303",0.90506,5,10,3,"Vorpommern",2003
"1303",0.94865,5,10,3,"Vorpommern",2004
"1303",0.95026,5,10,3,"Vorpommern",2005
"1303",0.99187,5,10,3,"Vorpommern",2006
"1303",0.9711,5,10,3,"Vorpommern",2007
"1303",0.99315,5,10,3,"Vorpommern",2008
"1303",0.96761,5,10,3,"Vorpommern",2009
"1303",0.98128,5,10,3,"Vorpommern",2010
"1303",0.9848,5,10,3,"Vorpommern",2011
"1303",0.96187,5,10,3,"Vorpommern",2012
"1303",1,5,10,3,"Vorpommern",2013
"1303",0.99219,5,10,3,"Vorpommern",2014
"1303",0.96568,5,10,3,"Vorpommern",2015
"1303",0.96198,5,10,3,"Vorpommern",2016
"1303",0.95818,5,10,3,"Vorpommern",2017
"1303",0.92181,5,10,3,"Vorpommern",2018
"1303",0.91769,5,10,3,"Vorpommern",2019
"1304",0.86176,5,10,3,"Westmecklenburg",1998
"1304",0.8978,5,10,3,"Westmecklenburg",1999
"1304",0.85331,5,10,3,"Westmecklenburg",2000
"1304",0.86986,5,10,3,"Westmecklenburg",2001
"1304",0.81248,5,10,3,"Westmecklenburg",2002
"1304",0.80137,5,10,3,"Westmecklenburg",2003
"1304",0.82163,5,10,3,"Westmecklenburg",2004
"1304",0.8422,5,10,3,"Westmecklenburg",2005
"1304",0.8864,5,10,3,"Westmecklenburg",2006
"1304",0.91095,5,10,3,"Westmecklenburg",2007
"1304",0.90933,5,10,3,"Westmecklenburg",2008
"1304",0.92344,5,10,3,"Westmecklenburg",2009
"1304",0.93613,5,10,3,"Westmecklenburg",2010
"1304",0.94149,5,10,3,"Westmecklenburg",2011
"1304",0.88003,5,10,3,"Westmecklenburg",2012
"1304",0.88385,5,10,3,"Westmecklenburg",2013
"1304",0.88009,5,10,3,"Westmecklenburg",2014
"1304",0.87393,5,10,3,"Westmecklenburg",2015
"1304",0.87353,5,10,3,"Westmecklenburg",2016
"1304",0.88835,5,10,3,"Westmecklenburg",2017
"1304",0.85505,5,10,3,"Westmecklenburg",2018
"1304",0.85518,5,9,3,"Westmecklenburg",2019
"1401",0.58406,4,7,2,"Oberes Elbtal/Osterzgebirge",1998
"1401",0.62237,4,7,2,"Oberes Elbtal/Osterzgebirge",1999
"1401",0.61945,4,8,2,"Oberes Elbtal/Osterzgebirge",2000
"1401",0.61373,4,8,2,"Oberes Elbtal/Osterzgebirge",2001
"1401",0.54395,4,7,2,"Oberes Elbtal/Osterzgebirge",2002
"1401",0.51515,4,7,2,"Oberes Elbtal/Osterzgebirge",2003
"1401",0.5109,4,7,2,"Oberes Elbtal/Osterzgebirge",2004
"1401",0.52407,3,6,2,"Oberes Elbtal/Osterzgebirge",2005
"1401",0.54238,3,6,2,"Oberes Elbtal/Osterzgebirge",2006
"1401",0.54984,3,6,2,"Oberes Elbtal/Osterzgebirge",2007
"1401",0.56263,3,6,2,"Oberes Elbtal/Osterzgebirge",2008
"1401",0.55512,3,6,2,"Oberes Elbtal/Osterzgebirge",2009
"1401",0.56599,3,6,2,"Oberes Elbtal/Osterzgebirge",2010
"1401",0.54881,3,6,2,"Oberes Elbtal/Osterzgebirge",2011
"1401",0.56958,3,6,2,"Oberes Elbtal/Osterzgebirge",2012
"1401",0.58992,3,6,2,"Oberes Elbtal/Osterzgebirge",2013
"1401",0.60045,3,5,2,"Oberes Elbtal/Osterzgebirge",2014
"1401",0.57893,3,5,2,"Oberes Elbtal/Osterzgebirge",2015
"1401",0.56401,3,5,2,"Oberes Elbtal/Osterzgebirge",2016
"1401",0.59411,3,5,2,"Oberes Elbtal/Osterzgebirge",2017
"1401",0.55616,3,5,2,"Oberes Elbtal/Osterzgebirge",2018
"1401",0.56641,3,5,2,"Oberes Elbtal/Osterzgebirge",2019
"1402",0.79658,5,9,3,"Oberlausitz-Niederschlesien",1998
"1402",0.85612,5,9,3,"Oberlausitz-Niederschlesien",1999
"1402",0.82581,5,10,3,"Oberlausitz-Niederschlesien",2000
"1402",0.81607,5,9,3,"Oberlausitz-Niederschlesien",2001
"1402",0.79595,5,10,3,"Oberlausitz-Niederschlesien",2002
"1402",0.75904,5,9,3,"Oberlausitz-Niederschlesien",2003
"1402",0.77082,5,9,3,"Oberlausitz-Niederschlesien",2004
"1402",0.76067,5,9,3,"Oberlausitz-Niederschlesien",2005
"1402",0.77398,5,9,3,"Oberlausitz-Niederschlesien",2006
"1402",0.79365,5,9,3,"Oberlausitz-Niederschlesien",2007
"1402",0.79881,5,9,3,"Oberlausitz-Niederschlesien",2008
"1402",0.78924,5,9,3,"Oberlausitz-Niederschlesien",2009
"1402",0.77182,5,9,3,"Oberlausitz-Niederschlesien",2010
"1402",0.76985,5,9,3,"Oberlausitz-Niederschlesien",2011
"1402",0.81606,5,9,3,"Oberlausitz-Niederschlesien",2012
"1402",0.81675,5,9,3,"Oberlausitz-Niederschlesien",2013
"1402",0.79468,4,8,2,"Oberlausitz-Niederschlesien",2014
"1402",0.80495,5,9,3,"Oberlausitz-Niederschlesien",2015
"1402",0.80778,4,8,2,"Oberlausitz-Niederschlesien",2016
"1402",0.79674,4,8,2,"Oberlausitz-Niederschlesien",2017
"1402",0.76818,4,8,2,"Oberlausitz-Niederschlesien",2018
"1402",0.76478,4,8,2,"Oberlausitz-Niederschlesien",2019
"1403",0.7407,5,9,3,"Südsachsen",1998
"1403",0.80883,5,9,3,"Südsachsen",1999
"1403",0.75763,5,9,3,"Südsachsen",2000
"1403",0.75858,5,9,3,"Südsachsen",2001
"1403",0.71813,5,9,3,"Südsachsen",2002
"1403",0.68844,5,9,3,"Südsachsen",2003
"1403",0.68001,4,8,2,"Südsachsen",2004
"1403",0.69355,4,8,2,"Südsachsen",2005
"1403",0.69254,4,8,2,"Südsachsen",2006
"1403",0.71212,4,8,2,"Südsachsen",2007
"1403",0.71613,4,8,2,"Südsachsen",2008
"1403",0.71755,4,8,2,"Südsachsen",2009
"1403",0.70974,4,8,2,"Südsachsen",2010
"1403",0.69401,4,8,2,"Südsachsen",2011
"1403",0.71799,4,8,2,"Südsachsen",2012
"1403",0.75308,4,8,2,"Südsachsen",2013
"1403",0.76151,4,8,2,"Südsachsen",2014
"1403",0.74538,4,8,2,"Südsachsen",2015
"1403",0.74157,4,8,2,"Südsachsen",2016
"1403",0.76046,4,7,2,"Südsachsen",2017
"1403",0.72659,4,7,2,"Südsachsen",2018
"1403",0.73815,4,7,2,"Südsachsen",2019
"1404",0.77243,5,9,3,"Westsachsen",1998
"1404",0.80993,5,9,3,"Westsachsen",1999
"1404",0.77487,5,9,3,"Westsachsen",2000
"1404",0.78458,5,9,3,"Westsachsen",2001
"1404",0.73701,5,9,3,"Westsachsen",2002
"1404",0.7067,5,9,3,"Westsachsen",2003
"1404",0.71977,5,9,3,"Westsachsen",2004
"1404",0.73284,5,9,3,"Westsachsen",2005
"1404",0.75038,5,9,3,"Westsachsen",2006
"1404",0.77495,5,9,3,"Westsachsen",2007
"1404",0.77702,5,9,3,"Westsachsen",2008
"1404",0.75471,5,9,3,"Westsachsen",2009
"1404",0.78431,5,9,3,"Westsachsen",2010
"1404",0.77917,5,9,3,"Westsachsen",2011
"1404",0.7685,4,8,2,"Westsachsen",2012
"1404",0.79154,5,9,3,"Westsachsen",2013
"1404",0.78166,4,8,2,"Westsachsen",2014
"1404",0.73955,4,7,2,"Westsachsen",2015
"1404",0.73808,4,7,2,"Westsachsen",2016
"1404",0.73164,4,7,2,"Westsachsen",2017
"1404",0.71048,4,7,2,"Westsachsen",2018
"1404",0.71627,4,7,2,"Westsachsen",2019
"1501",1,5,10,3,"Altmark",1998
"1501",1,5,10,3,"Altmark",1999
"1501",1,5,10,3,"Altmark",2000
"1501",1,5,10,3,"Altmark",2001
"1501",1,5,10,3,"Altmark",2002
"1501",1,5,10,3,"Altmark",2003
"1501",1,5,10,3,"Altmark",2004
"1501",1,5,10,3,"Altmark",2005
"1501",1,5,10,3,"Altmark",2006
"1501",1,5,10,3,"Altmark",2007
"1501",1,5,10,3,"Altmark",2008
"1501",1,5,10,3,"Altmark",2009
"1501",1,5,10,3,"Altmark",2010
"1501",0.99838,5,10,3,"Altmark",2011
"1501",1,5,10,3,"Altmark",2012
"1501",0.98424,5,10,3,"Altmark",2013
"1501",1,5,10,3,"Altmark",2014
"1501",1,5,10,3,"Altmark",2015
"1501",1,5,10,3,"Altmark",2016
"1501",1,5,10,3,"Altmark",2017
"1501",1,5,10,3,"Altmark",2018
"1501",1,5,10,3,"Altmark",2019
"1502",0.90148,5,10,3,"Anhalt-Bitterfeld-Wittenberg",1998
"1502",0.92077,5,10,3,"Anhalt-Bitterfeld-Wittenberg",1999
"1502",0.90215,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2000
"1502",0.9242,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2001
"1502",0.87214,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2002
"1502",0.8347,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2003
"1502",0.8584,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2004
"1502",0.83053,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2005
"1502",0.84247,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2006
"1502",0.84406,5,9,3,"Anhalt-Bitterfeld-Wittenberg",2007
"1502",0.86102,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2008
"1502",0.84248,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2009
"1502",0.85958,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2010
"1502",0.85469,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2011
"1502",0.87561,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2012
"1502",0.91054,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2013
"1502",0.91481,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2014
"1502",0.90116,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2015
"1502",0.89843,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2016
"1502",0.92356,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2017
"1502",0.89391,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2018
"1502",0.8977,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2019
"1503",0.92013,5,10,3,"Halle/S.",1998
"1503",0.94213,5,10,3,"Halle/S.",1999
"1503",0.9152,5,10,3,"Halle/S.",2000
"1503",0.93752,5,10,3,"Halle/S.",2001
"1503",0.89237,5,10,3,"Halle/S.",2002
"1503",0.89632,5,10,3,"Halle/S.",2003
"1503",0.88926,5,10,3,"Halle/S.",2004
"1503",0.87703,5,10,3,"Halle/S.",2005
"1503",0.87899,5,10,3,"Halle/S.",2006
"1503",0.89847,5,10,3,"Halle/S.",2007
"1503",0.92939,5,10,3,"Halle/S.",2008
"1503",0.90311,5,10,3,"Halle/S.",2009
"1503",0.91331,5,10,3,"Halle/S.",2010
"1503",0.90854,5,10,3,"Halle/S.",2011
"1503",0.91806,5,10,3,"Halle/S.",2012
"1503",0.94015,5,10,3,"Halle/S.",2013
"1503",0.95401,5,10,3,"Halle/S.",2014
"1503",0.96501,5,10,3,"Halle/S.",2015
"1503",0.92595,5,10,3,"Halle/S.",2016
"1503",0.95136,5,10,3,"Halle/S.",2017
"1503",0.91347,5,10,3,"Halle/S.",2018
"1503",0.92398,5,10,3,"Halle/S.",2019
"1504",0.89821,5,10,3,"Magdeburg",1998
"1504",0.93978,5,10,3,"Magdeburg",1999
"1504",0.90243,5,10,3,"Magdeburg",2000
"1504",0.89948,5,10,3,"Magdeburg",2001
"1504",0.89201,5,10,3,"Magdeburg",2002
"1504",0.85937,5,10,3,"Magdeburg",2003
"1504",0.86699,5,10,3,"Magdeburg",2004
"1504",0.84692,5,10,3,"Magdeburg",2005
"1504",0.84514,5,10,3,"Magdeburg",2006
"1504",0.85503,5,10,3,"Magdeburg",2007
"1504",0.8682,5,10,3,"Magdeburg",2008
"1504",0.84893,5,10,3,"Magdeburg",2009
"1504",0.86631,5,10,3,"Magdeburg",2010
"1504",0.8585,5,10,3,"Magdeburg",2011
"1504",0.86005,5,10,3,"Magdeburg",2012
"1504",0.87593,5,10,3,"Magdeburg",2013
"1504",0.89879,5,10,3,"Magdeburg",2014
"1504",0.89457,5,10,3,"Magdeburg",2015
"1504",0.87877,5,10,3,"Magdeburg",2016
"1504",0.89684,5,10,3,"Magdeburg",2017
"1504",0.86897,5,10,3,"Magdeburg",2018
"1504",0.87733,5,10,3,"Magdeburg",2019
"1601",0.80809,5,9,3,"Mittelthüringen",1998
"1601",0.80645,5,9,3,"Mittelthüringen",1999
"1601",0.77568,5,9,3,"Mittelthüringen",2000
"1601",0.76502,5,9,3,"Mittelthüringen",2001
"1601",0.70711,5,9,3,"Mittelthüringen",2002
"1601",0.66036,4,8,2,"Mittelthüringen",2003
"1601",0.72366,5,9,3,"Mittelthüringen",2004
"1601",0.71183,5,9,3,"Mittelthüringen",2005
"1601",0.73083,5,9,3,"Mittelthüringen",2006
"1601",0.72404,5,9,3,"Mittelthüringen",2007
"1601",0.70867,4,8,2,"Mittelthüringen",2008
"1601",0.70234,4,8,2,"Mittelthüringen",2009
"1601",0.71745,4,8,2,"Mittelthüringen",2010
"1601",0.70613,4,8,2,"Mittelthüringen",2011
"1601",0.71124,4,8,2,"Mittelthüringen",2012
"1601",0.72677,4,8,2,"Mittelthüringen",2013
"1601",0.73617,4,8,2,"Mittelthüringen",2014
"1601",0.73966,4,7,2,"Mittelthüringen",2015
"1601",0.73549,4,7,2,"Mittelthüringen",2016
"1601",0.78199,4,8,2,"Mittelthüringen",2017
"1601",0.7601,4,8,2,"Mittelthüringen",2018
"1601",0.76827,4,8,2,"Mittelthüringen",2019
"1602",0.8845,5,10,3,"Nordthüringen",1998
"1602",0.88084,5,10,3,"Nordthüringen",1999
"1602",0.84558,5,10,3,"Nordthüringen",2000
"1602",0.8568,5,10,3,"Nordthüringen",2001
"1602",0.84323,5,10,3,"Nordthüringen",2002
"1602",0.77971,5,10,3,"Nordthüringen",2003
"1602",0.81397,5,10,3,"Nordthüringen",2004
"1602",0.81177,5,10,3,"Nordthüringen",2005
"1602",0.84164,5,9,3,"Nordthüringen",2006
"1602",0.84606,5,10,3,"Nordthüringen",2007
"1602",0.82144,5,9,3,"Nordthüringen",2008
"1602",0.83234,5,10,3,"Nordthüringen",2009
"1602",0.84779,5,10,3,"Nordthüringen",2010
"1602",0.81999,5,9,3,"Nordthüringen",2011
"1602",0.84868,5,10,3,"Nordthüringen",2012
"1602",0.88816,5,10,3,"Nordthüringen",2013
"1602",0.88185,5,10,3,"Nordthüringen",2014
"1602",0.88086,5,10,3,"Nordthüringen",2015
"1602",0.87454,5,10,3,"Nordthüringen",2016
"1602",0.88706,5,9,3,"Nordthüringen",2017
"1602",0.86508,5,10,3,"Nordthüringen",2018
"1602",0.88206,5,10,3,"Nordthüringen",2019
"1603",0.73132,4,8,2,"Ostthüringen",1998
"1603",0.74984,4,8,2,"Ostthüringen",1999
"1603",0.70567,5,9,3,"Ostthüringen",2000
"1603",0.7119,5,9,3,"Ostthüringen",2001
"1603",0.66131,4,8,2,"Ostthüringen",2002
"1603",0.62322,4,8,2,"Ostthüringen",2003
"1603",0.65155,4,8,2,"Ostthüringen",2004
"1603",0.65733,4,8,2,"Ostthüringen",2005
"1603",0.65229,4,8,2,"Ostthüringen",2006
"1603",0.65943,4,8,2,"Ostthüringen",2007
"1603",0.67952,4,8,2,"Ostthüringen",2008
"1603",0.67968,4,8,2,"Ostthüringen",2009
"1603",0.66892,4,7,2,"Ostthüringen",2010
"1603",0.66252,4,7,2,"Ostthüringen",2011
"1603",0.67523,4,7,2,"Ostthüringen",2012
"1603",0.69104,4,7,2,"Ostthüringen",2013
"1603",0.71366,4,7,2,"Ostthüringen",2014
"1603",0.70657,4,7,2,"Ostthüringen",2015
"1603",0.7075,4,7,2,"Ostthüringen",2016
"1603",0.71262,4,7,2,"Ostthüringen",2017
"1603",0.70088,4,7,2,"Ostthüringen",2018
"1603",0.7179,4,7,2,"Ostthüringen",2019
"1604",0.76586,5,9,3,"Südthüringen",1998
"1604",0.78322,5,9,3,"Südthüringen",1999
"1604",0.75882,5,9,3,"Südthüringen",2000
"1604",0.74682,5,9,3,"Südthüringen",2001
"1604",0.70258,5,9,3,"Südthüringen",2002
"1604",0.65763,4,8,2,"Südthüringen",2003
"1604",0.69619,5,9,3,"Südthüringen",2004
"1604",0.69451,4,8,2,"Südthüringen",2005
"1604",0.70602,5,9,3,"Südthüringen",2006
"1604",0.6835,4,8,2,"Südthüringen",2007
"1604",0.69764,4,8,2,"Südthüringen",2008
"1604",0.70814,4,8,2,"Südthüringen",2009
"1604",0.69376,4,8,2,"Südthüringen",2010
"1604",0.66495,4,8,2,"Südthüringen",2011
"1604",0.68622,4,8,2,"Südthüringen",2012
"1604",0.71795,4,8,2,"Südthüringen",2013
"1604",0.73379,4,7,2,"Südthüringen",2014
"1604",0.73485,4,7,2,"Südthüringen",2015
"1604",0.73733,4,7,2,"Südthüringen",2016
"1604",0.78734,4,8,2,"Südthüringen",2017
"1604",0.76172,4,8,2,"Südthüringen",2018
"1604",0.78064,4,8,2,"Südthüringen",2019
