"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.356025,"6411000","Darmstadt, Wissenschaftsstadt",1998
"2",0.317054,"6411000","Darmstadt, Wissenschaftsstadt",1999
"3",0.31662,"6411000","Darmstadt, Wissenschaftsstadt",2000
"4",0.320266,"6411000","Darmstadt, Wissenschaftsstadt",2001
"5",0.287953,"6411000","Darmstadt, Wissenschaftsstadt",2002
"6",0.281617,"6411000","Darmstadt, Wissenschaftsstadt",2003
"7",0.334526,"6411000","Darmstadt, Wissenschaftsstadt",2004
"8",0.293943,"6411000","Darmstadt, Wissenschaftsstadt",2005
"9",0.293851,"6411000","Darmstadt, Wissenschaftsstadt",2006
"10",0.269,"6411000","Darmstadt, Wissenschaftsstadt",2007
"11",0.266858,"6411000","Darmstadt, Wissenschaftsstadt",2008
"12",0.219833,"6411000","Darmstadt, Wissenschaftsstadt",2009
"13",0.228432,"6411000","Darmstadt, Wissenschaftsstadt",2010
"14",0.244895,"6411000","Darmstadt, Wissenschaftsstadt",2011
"15",0.245791,"6411000","Darmstadt, Wissenschaftsstadt",2012
"16",0.215625,"6411000","Darmstadt, Wissenschaftsstadt",2013
"17",0.229793,"6411000","Darmstadt, Wissenschaftsstadt",2014
"18",0.24477,"6411000","Darmstadt, Wissenschaftsstadt",2015
"19",0.214244,"6411000","Darmstadt, Wissenschaftsstadt",2016
"20",0.185881,"6411000","Darmstadt, Wissenschaftsstadt",2017
"21",0.189747,"6411000","Darmstadt, Wissenschaftsstadt",2018
"22",0.183539,"6411000","Darmstadt, Wissenschaftsstadt",2019
"23",0.177392,"6411000","Darmstadt, Wissenschaftsstadt",2020
"24",0.401206,"6412000","Frankfurt am Main, Stadt",1998
"25",0.374209,"6412000","Frankfurt am Main, Stadt",1999
"26",0.377983,"6412000","Frankfurt am Main, Stadt",2000
"27",0.379824,"6412000","Frankfurt am Main, Stadt",2001
"28",0.343978,"6412000","Frankfurt am Main, Stadt",2002
"29",0.343943,"6412000","Frankfurt am Main, Stadt",2003
"30",0.360241,"6412000","Frankfurt am Main, Stadt",2004
"31",0.348184,"6412000","Frankfurt am Main, Stadt",2005
"32",0.379117,"6412000","Frankfurt am Main, Stadt",2006
"33",0.377012,"6412000","Frankfurt am Main, Stadt",2007
"34",0.309065,"6412000","Frankfurt am Main, Stadt",2008
