"","Kreiskennziffer","Name des Kreises","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"806",3358,"Heidekreis",2003,139099,0.814844,0.85673283007912,0.882938756755502,0.55913083638417,4,8,2
"807",3358,"Heidekreis",2004,139099,0.799709,0.826482719122368,0.87827419090077,0.564711291794087,4,8,2
"808",3358,"Heidekreis",2005,139099,0.8284,0.845518388716659,0.88571380931707,0.593844609435477,5,9,3
"809",3358,"Heidekreis",2006,139099,0.80682,0.819086459032437,0.880814228174556,0.583349736267126,5,9,3
"810",3358,"Heidekreis",2007,139099,0.785848,0.808095541627601,0.877563197382509,0.556945208777335,5,9,3
"811",3358,"Heidekreis",2008,139099,0.748858,0.770304770175754,0.859867590010998,0.540739193470867,5,9,3
"812",3358,"Heidekreis",2009,139099,0.742688,0.779406223222728,0.854764105079388,0.524783315263936,5,9,3
"813",3358,"Heidekreis",2010,139099,0.736211,0.780948121314796,0.856511683099683,0.508941265797501,5,9,3
"814",3358,"Heidekreis",2011,139099,0.693504,0.7413870996971,0.842389065112878,0.479853018131399,5,9,3
"815",3358,"Heidekreis",2012,139099,0.687231,0.755687410229389,0.834936209225007,0.460847206140538,5,9,3
"816",3358,"Heidekreis",2013,139099,0.679154,0.753769240788784,0.829429932683787,0.452616769476287,5,9,3
"817",3358,"Heidekreis",2014,139099,0.643813,0.709000594525812,0.822858747694985,0.435460415932315,5,9,3
"818",3358,"Heidekreis",2015,139099,0.641422,0.72374868027807,0.818259036905465,0.420677833315198,5,9,3
"819",3358,"Heidekreis",2016,139099,0.62817,0.722359435859591,0.816060148175053,0.398582441705098,5,9,3
"820",3358,"Heidekreis",2017,139099,0.601647,0.703954270398853,0.804580551706185,0.377061552155233,5,9,3
"821",3359,"Stade",1998,201887,0.824956,0.847421761512369,0.884258356712529,0.586721593594501,3,5,2
"822",3359,"Stade",1999,201887,0.812732,0.85625965972426,0.87611742915641,0.56233128788827,3,6,2
"823",3359,"Stade",2000,201887,0.795281,0.876601703146182,0.86464954674208,0.519635359403965,3,6,2
"824",3359,"Stade",2001,201887,0.753555,0.837323466027551,0.849305896280998,0.493386178568893,3,5,2
"825",3359,"Stade",2002,201887,0.766537,0.853765847160371,0.850463772662837,0.50094678712873,3,6,2
