"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.182993,"8111000","Stuttgart, Landeshauptstadt",1998
"2",0.112268,"8111000","Stuttgart, Landeshauptstadt",1999
"3",0.137579,"8111000","Stuttgart, Landeshauptstadt",2000
"4",0.137169,"8111000","Stuttgart, Landeshauptstadt",2001
"5",0.144736,"8111000","Stuttgart, Landeshauptstadt",2002
"6",0.11667,"8111000","Stuttgart, Landeshauptstadt",2003
"7",0.05596,"8111000","Stuttgart, Landeshauptstadt",2004
"8",0.067316,"8111000","Stuttgart, Landeshauptstadt",2005
"9",0.086074,"8111000","Stuttgart, Landeshauptstadt",2006
"10",0.039251,"8111000","Stuttgart, Landeshauptstadt",2007
"11",0.085743,"8111000","Stuttgart, Landeshauptstadt",2008
"12",0.142889,"8111000","Stuttgart, Landeshauptstadt",2009
"13",0.135996,"8111000","Stuttgart, Landeshauptstadt",2010
"14",0.142095,"8111000","Stuttgart, Landeshauptstadt",2011
"15",0.17421,"8111000","Stuttgart, Landeshauptstadt",2012
"16",0.209817,"8111000","Stuttgart, Landeshauptstadt",2013
"17",0.171996,"8111000","Stuttgart, Landeshauptstadt",2014
"18",0.171597,"8111000","Stuttgart, Landeshauptstadt",2015
"19",0.180359,"8111000","Stuttgart, Landeshauptstadt",2016
"20",0.045211,"8111000","Stuttgart, Landeshauptstadt",2017
"21",0.109131,"8115003","Böblingen, Stadt",1998
"22",0.067738,"8115003","Böblingen, Stadt",1999
"23",0.040385,"8115003","Böblingen, Stadt",2000
"24",0.035451,"8115003","Böblingen, Stadt",2001
"25",0.06981,"8115003","Böblingen, Stadt",2002
"26",0.093779,"8115003","Böblingen, Stadt",2003
"27",0.032841,"8115003","Böblingen, Stadt",2004
"28",0.044631,"8115003","Böblingen, Stadt",2005
"29",0.061556,"8115003","Böblingen, Stadt",2006
"30",0.092164,"8115003","Böblingen, Stadt",2007
"31",0.131348,"8115003","Böblingen, Stadt",2008
"32",0.19565,"8115003","Böblingen, Stadt",2009
"33",0.182408,"8115003","Böblingen, Stadt",2010
"34",0.154965,"8115003","Böblingen, Stadt",2011
"35",0.185328,"8115003","Böblingen, Stadt",2012
"36",0.214484,"8115003","Böblingen, Stadt",2013
"37",0.189183,"8115003","Böblingen, Stadt",2014
"38",0.182489,"8115003","Böblingen, Stadt",2015
"39",0.202664,"8115003","Böblingen, Stadt",2016
"40",0.146868,"8115003","Böblingen, Stadt",2017
"41",0.04787,"8115028","Leonberg, Stadt",1998
"42",0.044647,"8115028","Leonberg, Stadt",1999
"43",0.033557,"8115028","Leonberg, Stadt",2000
"44",0.049188,"8115028","Leonberg, Stadt",2001
"45",0.097926,"8115028","Leonberg, Stadt",2002
"46",0.10902,"8115028","Leonberg, Stadt",2003
"47",0.044607,"8115028","Leonberg, Stadt",2004
"48",0.046199,"8115028","Leonberg, Stadt",2005
"49",0.049372,"8115028","Leonberg, Stadt",2006
"50",0.082739,"8115028","Leonberg, Stadt",2007
"51",0.124711,"8115028","Leonberg, Stadt",2008
"52",0.178575,"8115028","Leonberg, Stadt",2009
"53",0.175293,"8115028","Leonberg, Stadt",2010
"54",0.161303,"8115028","Leonberg, Stadt",2011
