"gisd_score","gvb_id","gvb_name","year"
0.13841,"51110000","Düsseldorf, Stadt",1998
0.12141,"51110000","Düsseldorf, Stadt",1999
0.12109,"51110000","Düsseldorf, Stadt",2000
0.14559,"51110000","Düsseldorf, Stadt",2001
0.15729,"51110000","Düsseldorf, Stadt",2002
0.14815,"51110000","Düsseldorf, Stadt",2003
0.13726,"51110000","Düsseldorf, Stadt",2004
0.1865,"51110000","Düsseldorf, Stadt",2005
0.13609,"51110000","Düsseldorf, Stadt",2006
0.1332,"51110000","Düsseldorf, Stadt",2007
0.11676,"51110000","Düsseldorf, Stadt",2008
0.15688,"51110000","Düsseldorf, Stadt",2009
0.12918,"51110000","Düsseldorf, Stadt",2010
0.13813,"51110000","Düsseldorf, Stadt",2011
0.08577,"51110000","Düsseldorf, Stadt",2012
0.09701,"51110000","Düsseldorf, Stadt",2013
0.09907,"51110000","Düsseldorf, Stadt",2014
0.03992,"51110000","Düsseldorf, Stadt",2015
0.016,"51110000","Düsseldorf, Stadt",2016
0,"51110000","Düsseldorf, Stadt",2017
0.01193,"51110000","Düsseldorf, Stadt",2018
0,"51110000","Düsseldorf, Stadt",2019
0,"51110000","Düsseldorf, Stadt",2020
0,"51110000","Düsseldorf, Stadt",2021
0.99933,"51120000","Duisburg, Stadt",1998
0.92783,"51120000","Duisburg, Stadt",1999
0.88267,"51120000","Duisburg, Stadt",2000
0.91614,"51120000","Duisburg, Stadt",2001
0.95858,"51120000","Duisburg, Stadt",2002
0.90822,"51120000","Duisburg, Stadt",2003
0.84682,"51120000","Duisburg, Stadt",2004
0.87903,"51120000","Duisburg, Stadt",2005
0.89632,"51120000","Duisburg, Stadt",2006
0.88369,"51120000","Duisburg, Stadt",2007
0.88588,"51120000","Duisburg, Stadt",2008
0.90534,"51120000","Duisburg, Stadt",2009
0.88709,"51120000","Duisburg, Stadt",2010
0.89009,"51120000","Duisburg, Stadt",2011
0.89542,"51120000","Duisburg, Stadt",2012
0.87194,"51120000","Duisburg, Stadt",2013
0.83986,"51120000","Duisburg, Stadt",2014
0.82995,"51120000","Duisburg, Stadt",2015
0.78544,"51120000","Duisburg, Stadt",2016
0.84623,"51120000","Duisburg, Stadt",2017
0.87612,"51120000","Duisburg, Stadt",2018
0.86543,"51120000","Duisburg, Stadt",2019
0.85777,"51120000","Duisburg, Stadt",2020
0.8333,"51120000","Duisburg, Stadt",2021
0.47745,"51130000","Essen, Stadt",1998
0.44702,"51130000","Essen, Stadt",1999
0.42675,"51130000","Essen, Stadt",2000
0.43759,"51130000","Essen, Stadt",2001
0.44464,"51130000","Essen, Stadt",2002
0.45064,"51130000","Essen, Stadt",2003
0.46339,"51130000","Essen, Stadt",2004
0.49495,"51130000","Essen, Stadt",2005
0.45794,"51130000","Essen, Stadt",2006
0.4677,"51130000","Essen, Stadt",2007
0.49678,"51130000","Essen, Stadt",2008
0.51892,"51130000","Essen, Stadt",2009
0.49318,"51130000","Essen, Stadt",2010
0.50359,"51130000","Essen, Stadt",2011
0.48841,"51130000","Essen, Stadt",2012
0.5122,"51130000","Essen, Stadt",2013
0.53706,"51130000","Essen, Stadt",2014
0.49381,"51130000","Essen, Stadt",2015
0.47654,"51130000","Essen, Stadt",2016
0.5158,"51130000","Essen, Stadt",2017
0.51099,"51130000","Essen, Stadt",2018
0.50464,"51130000","Essen, Stadt",2019
0.50397,"51130000","Essen, Stadt",2020
0.46822,"51130000","Essen, Stadt",2021
0.61329,"51140000","Krefeld, Stadt",1998
0.55172,"51140000","Krefeld, Stadt",1999
0.55289,"51140000","Krefeld, Stadt",2000
0.59627,"51140000","Krefeld, Stadt",2001
0.58407,"51140000","Krefeld, Stadt",2002
0.5855,"51140000","Krefeld, Stadt",2003
0.54821,"51140000","Krefeld, Stadt",2004
0.54924,"51140000","Krefeld, Stadt",2005
0.57267,"51140000","Krefeld, Stadt",2006
0.59547,"51140000","Krefeld, Stadt",2007
0.63139,"51140000","Krefeld, Stadt",2008
0.58903,"51140000","Krefeld, Stadt",2009
0.58653,"51140000","Krefeld, Stadt",2010
0.54321,"51140000","Krefeld, Stadt",2011
0.57379,"51140000","Krefeld, Stadt",2012
0.57961,"51140000","Krefeld, Stadt",2013
0.57615,"51140000","Krefeld, Stadt",2014
0.5751,"51140000","Krefeld, Stadt",2015
0.53235,"51140000","Krefeld, Stadt",2016
0.56189,"51140000","Krefeld, Stadt",2017
0.62981,"51140000","Krefeld, Stadt",2018
