"gisd_score","gvb_id","gvb_name","year"
0.8742,"100410100","Saarbrücken, Landeshauptstadt",1998
0.90271,"100410100","Saarbrücken, Landeshauptstadt",1999
0.90297,"100410100","Saarbrücken, Landeshauptstadt",2000
0.77483,"100410100","Saarbrücken, Landeshauptstadt",2001
0.58051,"100410100","Saarbrücken, Landeshauptstadt",2002
0.68299,"100410100","Saarbrücken, Landeshauptstadt",2003
0.75948,"100410100","Saarbrücken, Landeshauptstadt",2004
0.61537,"100410100","Saarbrücken, Landeshauptstadt",2005
0.63816,"100410100","Saarbrücken, Landeshauptstadt",2006
0.65727,"100410100","Saarbrücken, Landeshauptstadt",2007
0.62606,"100410100","Saarbrücken, Landeshauptstadt",2008
0.64868,"100410100","Saarbrücken, Landeshauptstadt",2009
0.61107,"100410100","Saarbrücken, Landeshauptstadt",2010
0.62267,"100410100","Saarbrücken, Landeshauptstadt",2011
0.53122,"100410100","Saarbrücken, Landeshauptstadt",2012
0.56083,"100410100","Saarbrücken, Landeshauptstadt",2013
0.57914,"100410100","Saarbrücken, Landeshauptstadt",2014
0.62926,"100410100","Saarbrücken, Landeshauptstadt",2015
0.62073,"100410100","Saarbrücken, Landeshauptstadt",2016
0.57428,"100410100","Saarbrücken, Landeshauptstadt",2017
0.67384,"100410100","Saarbrücken, Landeshauptstadt",2018
0.68451,"100410100","Saarbrücken, Landeshauptstadt",2019
0.70507,"100410100","Saarbrücken, Landeshauptstadt",2020
0.65669,"100410100","Saarbrücken, Landeshauptstadt",2021
0.88461,"100410511","Friedrichsthal, Stadt",1998
0.91825,"100410511","Friedrichsthal, Stadt",1999
0.91485,"100410511","Friedrichsthal, Stadt",2000
0.74311,"100410511","Friedrichsthal, Stadt",2001
0.53046,"100410511","Friedrichsthal, Stadt",2002
0.64376,"100410511","Friedrichsthal, Stadt",2003
0.71219,"100410511","Friedrichsthal, Stadt",2004
0.57856,"100410511","Friedrichsthal, Stadt",2005
0.60209,"100410511","Friedrichsthal, Stadt",2006
0.6196,"100410511","Friedrichsthal, Stadt",2007
0.57758,"100410511","Friedrichsthal, Stadt",2008
0.59693,"100410511","Friedrichsthal, Stadt",2009
0.56336,"100410511","Friedrichsthal, Stadt",2010
0.55287,"100410511","Friedrichsthal, Stadt",2011
0.45853,"100410511","Friedrichsthal, Stadt",2012
0.49546,"100410511","Friedrichsthal, Stadt",2013
0.50924,"100410511","Friedrichsthal, Stadt",2014
0.55068,"100410511","Friedrichsthal, Stadt",2015
0.55908,"100410511","Friedrichsthal, Stadt",2016
0.49889,"100410511","Friedrichsthal, Stadt",2017
0.59442,"100410511","Friedrichsthal, Stadt",2018
0.59546,"100410511","Friedrichsthal, Stadt",2019
0.61044,"100410511","Friedrichsthal, Stadt",2020
0.56347,"100410511","Friedrichsthal, Stadt",2021
0.89245,"100410512","Großrosseln",1998
0.92643,"100410512","Großrosseln",1999
0.92223,"100410512","Großrosseln",2000
0.72549,"100410512","Großrosseln",2001
0.52223,"100410512","Großrosseln",2002
0.63032,"100410512","Großrosseln",2003
0.69755,"100410512","Großrosseln",2004
0.55536,"100410512","Großrosseln",2005
0.57271,"100410512","Großrosseln",2006
0.60099,"100410512","Großrosseln",2007
0.5615,"100410512","Großrosseln",2008
0.57928,"100410512","Großrosseln",2009
0.54819,"100410512","Großrosseln",2010
0.55714,"100410512","Großrosseln",2011
0.4893,"100410512","Großrosseln",2012
0.51709,"100410512","Großrosseln",2013
0.52604,"100410512","Großrosseln",2014
0.57896,"100410512","Großrosseln",2015
0.58489,"100410512","Großrosseln",2016
0.52758,"100410512","Großrosseln",2017
0.62297,"100410512","Großrosseln",2018
0.62113,"100410512","Großrosseln",2019
0.64264,"100410512","Großrosseln",2020
0.60344,"100410512","Großrosseln",2021
0.87248,"100410513","Heusweiler",1998
0.90306,"100410513","Heusweiler",1999
0.90584,"100410513","Heusweiler",2000
0.73565,"100410513","Heusweiler",2001
0.54789,"100410513","Heusweiler",2002
0.65565,"100410513","Heusweiler",2003
0.72354,"100410513","Heusweiler",2004
0.58269,"100410513","Heusweiler",2005
0.59288,"100410513","Heusweiler",2006
0.62912,"100410513","Heusweiler",2007
0.58984,"100410513","Heusweiler",2008
0.6058,"100410513","Heusweiler",2009
0.56834,"100410513","Heusweiler",2010
0.52931,"100410513","Heusweiler",2011
0.44455,"100410513","Heusweiler",2012
0.48124,"100410513","Heusweiler",2013
0.49734,"100410513","Heusweiler",2014
0.54409,"100410513","Heusweiler",2015
0.55395,"100410513","Heusweiler",2016
0.49532,"100410513","Heusweiler",2017
0.59588,"100410513","Heusweiler",2018
0.59719,"100410513","Heusweiler",2019
0.6028,"100410513","Heusweiler",2020
0.55972,"100410513","Heusweiler",2021
0.90414,"100410514","Kleinblittersdorf",1998
0.94249,"100410514","Kleinblittersdorf",1999
0.93776,"100410514","Kleinblittersdorf",2000
0.73399,"100410514","Kleinblittersdorf",2001
0.56414,"100410514","Kleinblittersdorf",2002
0.67639,"100410514","Kleinblittersdorf",2003
0.75339,"100410514","Kleinblittersdorf",2004
0.60802,"100410514","Kleinblittersdorf",2005
0.62024,"100410514","Kleinblittersdorf",2006
0.64165,"100410514","Kleinblittersdorf",2007
0.60186,"100410514","Kleinblittersdorf",2008
0.61273,"100410514","Kleinblittersdorf",2009
0.58067,"100410514","Kleinblittersdorf",2010
0.5489,"100410514","Kleinblittersdorf",2011
0.46016,"100410514","Kleinblittersdorf",2012
0.46179,"100410514","Kleinblittersdorf",2013
0.4863,"100410514","Kleinblittersdorf",2014
