"";"JAHR";"PLZ3";"GISD_Score";"TS_Bildung";"TS_Einkommen";"TS_Arbeitswelt";"Bevoelkerung";"GISD_5";"GISD_10";"GISD_k"
"100";1998;172;0,895723;0,796554057492101;0,870022014838423;0,805101229924062;132440;5;10;3
"101";1998;173;0,923142;0,786657028990129;0,877155646541195;0,838289703210462;106197;5;10;3
"102";1998;174;0,851286;0,785965631606914;0,861312859976156;0,775091171146774;118490;5;10;3
"103";1998;175;0,837181;0,78597309770852;0,864904628574553;0,755841060745978;12560;5;10;3
"104";1998;180;0,792833;0,721538120454244;0,887539660980825;0,748431573045661;55467;5;9;3
"105";1998;181;0,7933;0,724310993931873;0,883112278480942;0,750604749656919;192231;5;9;3
"106";1998;182;0,83013;0,740929539882842;0,862679356319666;0,795286085958416;131782;5;10;3
"107";1998;183;0,875018;0,769875433848254;0,878850286119303;0,799977197473607;51444;5;10;3
"108";1998;184;0,870568;0,769899184444257;0,871203453131376;0,802662977926191;81890;5;10;3
"109";1998;185;0,848456;0,769909825595677;0,875472024931009;0,773847628932452;85266;5;10;3
"110";1998;186;0,80213;0,769944920456675;0,868125894698826;0,729754609945287;4558;5;9;3
"111";1998;190;0,776448;0,744702224739631;0,881382982578261;0,713243554548091;141273;5;9;3
"112";1998;192;0,79512;0,811615583609214;0,840303895233585;0,708127865621133;114956;5;9;3
"113";1998;193;0,884342;0,801156629978842;0,862233954619581;0,79565796794621;125178;5;10;3
"114";1998;194;0,919741;0,812446089482914;0,862880576711682;0,823001084148765;17487;5;10;3
"115";1998;200;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;10145;2;3;2
"116";1998;201;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;10221;2;3;2
"117";1998;202;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;14401;2;3;2
"118";1998;203;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;11784;2;3;2
"119";1998;204;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;36094;2;3;2
"120";1998;205;0,447304;0,739225229686828;0,689247122436144;0,545634379274367;39522;2;3;2
"121";1998;210;0,449334;0,740392822853134;0,689259367449571;0,546707202216456;487076;2;3;2
"122";1998;211;0,447302;0,739212618564782;0,689237944171342;0,545653924921517;287495;2;3;2
"123";1998;212;0,451556;0,677423228472638;0,654857129474886;0,646544123788273;147736;2;3;2
"124";1998;213;0,641772;0,751312375366244;0,766385827876687;0,672191746842667;162176;4;7;2
"125";1998;214;0,525304;0,741908458197283;0,690141026436935;0,628607174875347;157101;2;4;2
"126";1998;215;0,568039;0,795476875578508;0,702752537587227;0,609846538299984;76432;3;5;2
"127";1998;216;0,554864;0,763758793295596;0,714294751125352;0,615402743808794;155682;3;5;2
