"","Kreiskennziffer","GISD_Score","GISD_5","GISD_10","GISD_k","Name des Kreises","Jahr"
"44",1002,0.6387,4,7,2,"Kiel, Stadt",2019
"45",1003,0.73851,4,8,2,"Lübeck, Stadt",1998
"46",1003,0.72384,4,8,2,"Lübeck, Stadt",1999
"47",1003,0.681,4,8,2,"Lübeck, Stadt",2000
"48",1003,0.6941,4,8,2,"Lübeck, Stadt",2001
"49",1003,0.68761,4,8,2,"Lübeck, Stadt",2002
"50",1003,0.67757,4,8,2,"Lübeck, Stadt",2003
"51",1003,0.66724,4,8,2,"Lübeck, Stadt",2004
"52",1003,0.7376,5,9,3,"Lübeck, Stadt",2005
"53",1003,0.74471,4,8,2,"Lübeck, Stadt",2006
"54",1003,0.76247,5,9,3,"Lübeck, Stadt",2007
"55",1003,0.78913,5,9,3,"Lübeck, Stadt",2008
"56",1003,0.74427,5,9,3,"Lübeck, Stadt",2009
"57",1003,0.76645,5,9,3,"Lübeck, Stadt",2010
"58",1003,0.79332,5,9,3,"Lübeck, Stadt",2011
"59",1003,0.78406,5,9,3,"Lübeck, Stadt",2012
"60",1003,0.78497,5,9,3,"Lübeck, Stadt",2013
"61",1003,0.81675,5,10,3,"Lübeck, Stadt",2014
"62",1003,0.76364,5,9,3,"Lübeck, Stadt",2015
"63",1003,0.7035,5,9,3,"Lübeck, Stadt",2016
"64",1003,0.73806,5,9,3,"Lübeck, Stadt",2017
"65",1003,0.7286,5,9,3,"Lübeck, Stadt",2018
"66",1003,0.71865,5,9,3,"Lübeck, Stadt",2019
"67",1004,0.85104,5,10,3,"Neumünster, Stadt",1998
"68",1004,0.80231,5,9,3,"Neumünster, Stadt",1999
"69",1004,0.69148,4,8,2,"Neumünster, Stadt",2000
"70",1004,0.6983,4,8,2,"Neumünster, Stadt",2001
"71",1004,0.6805,4,8,2,"Neumünster, Stadt",2002
"72",1004,0.74203,5,9,3,"Neumünster, Stadt",2003
"73",1004,0.72665,5,9,3,"Neumünster, Stadt",2004
"74",1004,0.73949,5,9,3,"Neumünster, Stadt",2005
"75",1004,0.77467,5,9,3,"Neumünster, Stadt",2006
"76",1004,0.79944,5,9,3,"Neumünster, Stadt",2007
"77",1004,0.87166,5,10,3,"Neumünster, Stadt",2008
"78",1004,0.80873,5,9,3,"Neumünster, Stadt",2009
"79",1004,0.84464,5,10,3,"Neumünster, Stadt",2010
"80",1004,0.86767,5,10,3,"Neumünster, Stadt",2011
"81",1004,0.83968,5,10,3,"Neumünster, Stadt",2012
"82",1004,0.89569,5,10,3,"Neumünster, Stadt",2013
"83",1004,0.86329,5,10,3,"Neumünster, Stadt",2014
"84",1004,0.87969,5,10,3,"Neumünster, Stadt",2015
"85",1004,0.84433,5,10,3,"Neumünster, Stadt",2016
"86",1004,0.86707,5,10,3,"Neumünster, Stadt",2017
"87",1004,0.90594,5,10,3,"Neumünster, Stadt",2018
"88",1004,0.90018,5,10,3,"Neumünster, Stadt",2019
"89",1051,0.70528,4,8,2,"Dithmarschen",1998
"90",1051,0.70393,4,8,2,"Dithmarschen",1999
"91",1051,0.64192,4,8,2,"Dithmarschen",2000
"92",1051,0.67699,4,8,2,"Dithmarschen",2001
"93",1051,0.67498,4,8,2,"Dithmarschen",2002
"94",1051,0.64901,4,8,2,"Dithmarschen",2003
"95",1051,0.66275,4,8,2,"Dithmarschen",2004
"96",1051,0.71219,4,8,2,"Dithmarschen",2005
"97",1051,0.71083,4,8,2,"Dithmarschen",2006
"98",1051,0.73133,4,8,2,"Dithmarschen",2007
"99",1051,0.77084,5,9,3,"Dithmarschen",2008
"100",1051,0.74403,5,9,3,"Dithmarschen",2009
"101",1051,0.75263,5,9,3,"Dithmarschen",2010
"102",1051,0.77105,5,9,3,"Dithmarschen",2011
"103",1051,0.78584,5,9,3,"Dithmarschen",2012
"104",1051,0.78203,5,9,3,"Dithmarschen",2013
"105",1051,0.80684,5,10,3,"Dithmarschen",2014
"106",1051,0.78418,5,10,3,"Dithmarschen",2015
"107",1051,0.74345,5,10,3,"Dithmarschen",2016
"108",1051,0.73764,5,9,3,"Dithmarschen",2017
"109",1051,0.74858,5,9,3,"Dithmarschen",2018
"110",1051,0.73459,5,9,3,"Dithmarschen",2019
"111",1053,0.52297,2,4,2,"Herzogtum Lauenburg",1998
"112",1053,0.55129,3,5,2,"Herzogtum Lauenburg",1999
"113",1053,0.48531,3,5,2,"Herzogtum Lauenburg",2000
"114",1053,0.4958,3,5,2,"Herzogtum Lauenburg",2001
"115",1053,0.5078,3,5,2,"Herzogtum Lauenburg",2002
"116",1053,0.51428,3,5,2,"Herzogtum Lauenburg",2003
"117",1053,0.49526,3,5,2,"Herzogtum Lauenburg",2004
"118",1053,0.51886,3,5,2,"Herzogtum Lauenburg",2005
"119",1053,0.56156,3,5,2,"Herzogtum Lauenburg",2006
"120",1053,0.56112,3,5,2,"Herzogtum Lauenburg",2007
"121",1053,0.61639,3,5,2,"Herzogtum Lauenburg",2008
"122",1053,0.57219,3,5,2,"Herzogtum Lauenburg",2009
"123",1053,0.59545,3,5,2,"Herzogtum Lauenburg",2010
"124",1053,0.58259,3,5,2,"Herzogtum Lauenburg",2011
"125",1053,0.58032,3,6,2,"Herzogtum Lauenburg",2012
"126",1053,0.61505,3,6,2,"Herzogtum Lauenburg",2013
"127",1053,0.60673,3,6,2,"Herzogtum Lauenburg",2014
"128",1053,0.60346,3,6,2,"Herzogtum Lauenburg",2015
"129",1053,0.57601,3,6,2,"Herzogtum Lauenburg",2016
"130",1053,0.56386,3,6,2,"Herzogtum Lauenburg",2017
"131",1053,0.60105,3,6,2,"Herzogtum Lauenburg",2018
"132",1053,0.5732,3,6,2,"Herzogtum Lauenburg",2019
"133",1054,0.59551,3,6,2,"Nordfriesland",1998
"134",1054,0.59017,3,6,2,"Nordfriesland",1999
"135",1054,0.56803,4,7,2,"Nordfriesland",2000
"136",1054,0.59159,4,7,2,"Nordfriesland",2001
"137",1054,0.57042,3,6,2,"Nordfriesland",2002
"138",1054,0.56493,3,6,2,"Nordfriesland",2003
"139",1054,0.60574,4,7,2,"Nordfriesland",2004
"140",1054,0.61249,4,7,2,"Nordfriesland",2005
"141",1054,0.63343,4,7,2,"Nordfriesland",2006
"142",1054,0.66475,4,7,2,"Nordfriesland",2007
"143",1054,0.6989,4,7,2,"Nordfriesland",2008
"144",1054,0.65746,4,7,2,"Nordfriesland",2009
"145",1054,0.67205,4,7,2,"Nordfriesland",2010
"146",1054,0.67228,4,7,2,"Nordfriesland",2011
"147",1054,0.65769,4,7,2,"Nordfriesland",2012
"148",1054,0.66574,4,7,2,"Nordfriesland",2013
"149",1054,0.668,4,7,2,"Nordfriesland",2014
"150",1054,0.65099,4,7,2,"Nordfriesland",2015
"151",1054,0.63874,4,8,2,"Nordfriesland",2016
"152",1054,0.6317,4,7,2,"Nordfriesland",2017
"153",1054,0.66511,4,8,2,"Nordfriesland",2018
"154",1054,0.6472,4,7,2,"Nordfriesland",2019
"155",1055,0.63698,4,7,2,"Ostholstein",1998
"156",1055,0.64641,4,7,2,"Ostholstein",1999
"157",1055,0.60569,4,8,2,"Ostholstein",2000
"158",1055,0.62111,4,8,2,"Ostholstein",2001
"159",1055,0.6286,4,8,2,"Ostholstein",2002
"160",1055,0.61344,4,7,2,"Ostholstein",2003
"161",1055,0.61479,4,7,2,"Ostholstein",2004
"162",1055,0.64306,4,7,2,"Ostholstein",2005
"163",1055,0.68023,4,8,2,"Ostholstein",2006
"164",1055,0.68218,4,8,2,"Ostholstein",2007
"165",1055,0.72358,4,8,2,"Ostholstein",2008
"166",1055,0.68396,4,7,2,"Ostholstein",2009
"167",1055,0.68674,4,7,2,"Ostholstein",2010
"168",1055,0.68496,4,7,2,"Ostholstein",2011
"169",1055,0.68864,4,8,2,"Ostholstein",2012
"170",1055,0.70731,4,8,2,"Ostholstein",2013
"171",1055,0.70442,4,8,2,"Ostholstein",2014
"172",1055,0.70421,4,8,2,"Ostholstein",2015
"173",1055,0.67837,4,8,2,"Ostholstein",2016
"174",1055,0.65522,4,8,2,"Ostholstein",2017
"175",1055,0.68695,4,8,2,"Ostholstein",2018
"176",1055,0.67178,4,8,2,"Ostholstein",2019
"177",1056,0.43655,2,3,2,"Pinneberg",1998
"178",1056,0.44175,2,3,2,"Pinneberg",1999
"179",1056,0.38984,2,3,2,"Pinneberg",2000
"180",1056,0.39995,2,3,2,"Pinneberg",2001
"181",1056,0.38392,1,2,1,"Pinneberg",2002
"182",1056,0.40201,2,3,2,"Pinneberg",2003
"183",1056,0.37813,1,2,1,"Pinneberg",2004
"184",1056,0.42611,2,3,2,"Pinneberg",2005
"185",1056,0.43987,2,3,2,"Pinneberg",2006
"186",1056,0.4642,2,3,2,"Pinneberg",2007
"187",1056,0.50098,2,3,2,"Pinneberg",2008
"188",1056,0.46724,2,3,2,"Pinneberg",2009
"189",1056,0.4792,2,3,2,"Pinneberg",2010
"190",1056,0.47953,2,3,2,"Pinneberg",2011
"191",1056,0.46652,2,3,2,"Pinneberg",2012
"192",1056,0.48974,2,3,2,"Pinneberg",2013
"193",1056,0.49647,2,3,2,"Pinneberg",2014
"194",1056,0.48893,2,4,2,"Pinneberg",2015
"195",1056,0.48244,2,4,2,"Pinneberg",2016
"196",1056,0.49113,2,4,2,"Pinneberg",2017
"197",1056,0.49531,2,4,2,"Pinneberg",2018
"198",1056,0.50584,2,4,2,"Pinneberg",2019
"199",1057,0.6019,3,6,2,"Plön",1998
"200",1057,0.59173,3,6,2,"Plön",1999
"201",1057,0.56508,4,7,2,"Plön",2000
"202",1057,0.55822,4,7,2,"Plön",2001
"203",1057,0.56826,3,6,2,"Plön",2002
"204",1057,0.57743,3,6,2,"Plön",2003
"205",1057,0.57593,4,7,2,"Plön",2004
"206",1057,0.61714,4,7,2,"Plön",2005
"207",1057,0.63924,4,7,2,"Plön",2006
"208",1057,0.63831,4,7,2,"Plön",2007
"209",1057,0.67001,4,7,2,"Plön",2008
"210",1057,0.63653,3,6,2,"Plön",2009
"211",1057,0.63197,3,6,2,"Plön",2010
"212",1057,0.62642,3,6,2,"Plön",2011
"213",1057,0.608,3,6,2,"Plön",2012
"214",1057,0.63615,4,7,2,"Plön",2013
"215",1057,0.64405,4,7,2,"Plön",2014
"216",1057,0.64935,4,7,2,"Plön",2015
"217",1057,0.62596,4,7,2,"Plön",2016
"218",1057,0.6235,4,7,2,"Plön",2017
"219",1057,0.63497,4,7,2,"Plön",2018
"220",1057,0.61006,4,7,2,"Plön",2019
"221",1058,0.56768,3,6,2,"Rendsburg-Eckernförde",1998
"222",1058,0.5573,3,5,2,"Rendsburg-Eckernförde",1999
"223",1058,0.4998,3,5,2,"Rendsburg-Eckernförde",2000
"224",1058,0.50054,3,5,2,"Rendsburg-Eckernförde",2001
"225",1058,0.51314,3,5,2,"Rendsburg-Eckernförde",2002
"226",1058,0.52274,3,5,2,"Rendsburg-Eckernförde",2003
"227",1058,0.51264,3,5,2,"Rendsburg-Eckernförde",2004
"228",1058,0.52927,3,5,2,"Rendsburg-Eckernförde",2005
"229",1058,0.54349,3,5,2,"Rendsburg-Eckernförde",2006
"230",1058,0.55401,3,5,2,"Rendsburg-Eckernförde",2007
"231",1058,0.6108,3,5,2,"Rendsburg-Eckernförde",2008
"232",1058,0.59144,3,5,2,"Rendsburg-Eckernförde",2009
"233",1058,0.59953,3,6,2,"Rendsburg-Eckernförde",2010
"234",1058,0.57992,3,5,2,"Rendsburg-Eckernförde",2011
"235",1058,0.57885,3,6,2,"Rendsburg-Eckernförde",2012
"236",1058,0.60175,3,6,2,"Rendsburg-Eckernförde",2013
"237",1058,0.58941,3,6,2,"Rendsburg-Eckernförde",2014
"238",1058,0.58817,3,6,2,"Rendsburg-Eckernförde",2015
"239",1058,0.5653,3,6,2,"Rendsburg-Eckernförde",2016
"240",1058,0.56711,3,6,2,"Rendsburg-Eckernförde",2017
"241",1058,0.58169,3,6,2,"Rendsburg-Eckernförde",2018
"242",1058,0.58442,3,6,2,"Rendsburg-Eckernförde",2019
"243",1059,0.65329,4,7,2,"Schleswig-Flensburg",1998
"244",1059,0.66114,4,7,2,"Schleswig-Flensburg",1999
"245",1059,0.60595,4,8,2,"Schleswig-Flensburg",2000
"246",1059,0.63053,4,8,2,"Schleswig-Flensburg",2001
"247",1059,0.6291,4,8,2,"Schleswig-Flensburg",2002
"248",1059,0.6391,4,8,2,"Schleswig-Flensburg",2003
"249",1059,0.63026,4,8,2,"Schleswig-Flensburg",2004
"250",1059,0.67168,4,8,2,"Schleswig-Flensburg",2005
"251",1059,0.67027,4,8,2,"Schleswig-Flensburg",2006
"252",1059,0.74098,4,8,2,"Schleswig-Flensburg",2007
"253",1059,0.78006,5,9,3,"Schleswig-Flensburg",2008
"254",1059,0.73719,4,8,2,"Schleswig-Flensburg",2009
"255",1059,0.75983,5,9,3,"Schleswig-Flensburg",2010
"256",1059,0.72482,5,9,3,"Schleswig-Flensburg",2011
"257",1059,0.74594,5,9,3,"Schleswig-Flensburg",2012
"258",1059,0.76015,5,9,3,"Schleswig-Flensburg",2013
"259",1059,0.7693,5,9,3,"Schleswig-Flensburg",2014
"260",1059,0.73805,5,9,3,"Schleswig-Flensburg",2015
"261",1059,0.70856,5,9,3,"Schleswig-Flensburg",2016
"262",1059,0.71694,5,9,3,"Schleswig-Flensburg",2017
"263",1059,0.74947,5,9,3,"Schleswig-Flensburg",2018
"264",1059,0.701,5,9,3,"Schleswig-Flensburg",2019
"265",1060,0.51863,2,4,2,"Segeberg",1998
"266",1060,0.48485,2,4,2,"Segeberg",1999
"267",1060,0.42991,2,3,2,"Segeberg",2000
"268",1060,0.45393,2,4,2,"Segeberg",2001
"269",1060,0.44741,2,3,2,"Segeberg",2002
"270",1060,0.44695,2,3,2,"Segeberg",2003
"271",1060,0.45269,2,4,2,"Segeberg",2004
"272",1060,0.47558,2,4,2,"Segeberg",2005
"273",1060,0.49941,2,4,2,"Segeberg",2006
"274",1060,0.4971,2,4,2,"Segeberg",2007
"275",1060,0.53829,2,4,2,"Segeberg",2008
"276",1060,0.50699,2,3,2,"Segeberg",2009
"277",1060,0.52518,2,4,2,"Segeberg",2010
"278",1060,0.52978,2,4,2,"Segeberg",2011
"279",1060,0.53668,3,5,2,"Segeberg",2012
"280",1060,0.55667,3,5,2,"Segeberg",2013
"281",1060,0.55178,3,5,2,"Segeberg",2014
"282",1060,0.54292,3,5,2,"Segeberg",2015
"283",1060,0.52718,3,5,2,"Segeberg",2016
"284",1060,0.5254,3,5,2,"Segeberg",2017
"285",1060,0.54047,3,5,2,"Segeberg",2018
"286",1060,0.54912,3,5,2,"Segeberg",2019
"287",1061,0.62413,4,7,2,"Steinburg",1998
"288",1061,0.64147,4,7,2,"Steinburg",1999
"289",1061,0.57682,4,7,2,"Steinburg",2000
"290",1061,0.57368,4,7,2,"Steinburg",2001
"291",1061,0.59311,4,7,2,"Steinburg",2002
"292",1061,0.58601,4,7,2,"Steinburg",2003
"293",1061,0.62397,4,8,2,"Steinburg",2004
"294",1061,0.60394,4,7,2,"Steinburg",2005
"295",1061,0.6254,4,7,2,"Steinburg",2006
"296",1061,0.61359,3,6,2,"Steinburg",2007
"297",1061,0.68169,4,7,2,"Steinburg",2008
"298",1061,0.64964,4,7,2,"Steinburg",2009
"299",1061,0.67856,4,7,2,"Steinburg",2010
"300",1061,0.67512,4,7,2,"Steinburg",2011
"301",1061,0.68396,4,8,2,"Steinburg",2012
"302",1061,0.67525,4,7,2,"Steinburg",2013
"303",1061,0.71104,4,8,2,"Steinburg",2014
"304",1061,0.69358,4,8,2,"Steinburg",2015
"305",1061,0.68313,5,9,3,"Steinburg",2016
"306",1061,0.68443,4,8,2,"Steinburg",2017
"307",1061,0.7,4,8,2,"Steinburg",2018
"308",1061,0.68885,4,8,2,"Steinburg",2019
"309",1062,0.34383,1,1,1,"Stormarn",1998
"310",1062,0.34213,1,1,1,"Stormarn",1999
"311",1062,0.25607,1,1,1,"Stormarn",2000
"312",1062,0.25615,1,1,1,"Stormarn",2001
"313",1062,0.26413,1,1,1,"Stormarn",2002
"314",1062,0.26547,1,1,1,"Stormarn",2003
"315",1062,0.27355,1,1,1,"Stormarn",2004
"316",1062,0.28811,1,1,1,"Stormarn",2005
"317",1062,0.33246,1,1,1,"Stormarn",2006
"318",1062,0.32749,1,1,1,"Stormarn",2007
"319",1062,0.40179,1,2,1,"Stormarn",2008
"320",1062,0.37889,1,1,1,"Stormarn",2009
"321",1062,0.38824,1,1,1,"Stormarn",2010
"322",1062,0.38609,1,2,1,"Stormarn",2011
"323",1062,0.38108,1,2,1,"Stormarn",2012
"324",1062,0.38443,1,2,1,"Stormarn",2013
"325",1062,0.41223,1,2,1,"Stormarn",2014
"326",1062,0.38961,1,2,1,"Stormarn",2015
"327",1062,0.38451,1,2,1,"Stormarn",2016
"328",1062,0.3675,1,2,1,"Stormarn",2017
"329",1062,0.38303,1,2,1,"Stormarn",2018
"330",1062,0.38064,1,2,1,"Stormarn",2019
"331",2000,0.42043,2,3,2,"Hamburg, Stadt",1998
"332",2000,0.41923,2,3,2,"Hamburg, Stadt",1999
"333",2000,0.37491,1,2,1,"Hamburg, Stadt",2000
"334",2000,0.36709,1,2,1,"Hamburg, Stadt",2001
"335",2000,0.39061,1,2,1,"Hamburg, Stadt",2002
"336",2000,0.3913,1,2,1,"Hamburg, Stadt",2003
"337",2000,0.38492,1,2,1,"Hamburg, Stadt",2004
"338",2000,0.41047,2,3,2,"Hamburg, Stadt",2005
"339",2000,0.44415,2,3,2,"Hamburg, Stadt",2006
"340",2000,0.45722,2,3,2,"Hamburg, Stadt",2007
"341",2000,0.47112,2,3,2,"Hamburg, Stadt",2008
"342",2000,0.4511,1,2,1,"Hamburg, Stadt",2009
"343",2000,0.45857,2,3,2,"Hamburg, Stadt",2010
"344",2000,0.42142,1,2,1,"Hamburg, Stadt",2011
"345",2000,0.36696,1,2,1,"Hamburg, Stadt",2012
"346",2000,0.35241,1,1,1,"Hamburg, Stadt",2013
"347",2000,0.35914,1,1,1,"Hamburg, Stadt",2014
"348",2000,0.34866,1,1,1,"Hamburg, Stadt",2015
"349",2000,0.31268,1,1,1,"Hamburg, Stadt",2016
"350",2000,0.30789,1,1,1,"Hamburg, Stadt",2017
"351",2000,0.32632,1,1,1,"Hamburg, Stadt",2018
"352",2000,0.32059,1,1,1,"Hamburg, Stadt",2019
"353",3101,0.45227,2,3,2,"Braunschweig, Stadt",1998
"354",3101,0.41545,2,3,2,"Braunschweig, Stadt",1999
"355",3101,0.39884,2,3,2,"Braunschweig, Stadt",2000
"356",3101,0.39451,2,3,2,"Braunschweig, Stadt",2001
"357",3101,0.43651,2,3,2,"Braunschweig, Stadt",2002
"358",3101,0.43187,2,3,2,"Braunschweig, Stadt",2003
"359",3101,0.41158,2,3,2,"Braunschweig, Stadt",2004
"360",3101,0.45526,2,3,2,"Braunschweig, Stadt",2005
"361",3101,0.45667,2,3,2,"Braunschweig, Stadt",2006
"362",3101,0.44579,2,3,2,"Braunschweig, Stadt",2007
"363",3101,0.47185,2,3,2,"Braunschweig, Stadt",2008
"364",3101,0.46427,2,3,2,"Braunschweig, Stadt",2009
"365",3101,0.45032,1,2,1,"Braunschweig, Stadt",2010
"366",3101,0.44455,2,3,2,"Braunschweig, Stadt",2011
"367",3101,0.38904,1,2,1,"Braunschweig, Stadt",2012
"368",3101,0.39321,1,2,1,"Braunschweig, Stadt",2013
"369",3101,0.37292,1,2,1,"Braunschweig, Stadt",2014
"370",3101,0.35489,1,1,1,"Braunschweig, Stadt",2015
"371",3101,0.31322,1,1,1,"Braunschweig, Stadt",2016
"372",3101,0.32022,1,1,1,"Braunschweig, Stadt",2017
"373",3101,0.31233,1,1,1,"Braunschweig, Stadt",2018
"374",3101,0.3253,1,1,1,"Braunschweig, Stadt",2019
"375",3102,0.66191,4,7,2,"Salzgitter, Stadt",1998
"376",3102,0.64313,4,7,2,"Salzgitter, Stadt",1999
"377",3102,0.56658,4,7,2,"Salzgitter, Stadt",2000
"378",3102,0.54861,3,6,2,"Salzgitter, Stadt",2001
"379",3102,0.57868,3,6,2,"Salzgitter, Stadt",2002
"380",3102,0.58589,4,7,2,"Salzgitter, Stadt",2003
"381",3102,0.54585,3,6,2,"Salzgitter, Stadt",2004
"382",3102,0.59996,4,7,2,"Salzgitter, Stadt",2005
"383",3102,0.62867,4,7,2,"Salzgitter, Stadt",2006
"384",3102,0.62101,4,7,2,"Salzgitter, Stadt",2007
"385",3102,0.66765,4,7,2,"Salzgitter, Stadt",2008
"386",3102,0.66885,4,7,2,"Salzgitter, Stadt",2009
"387",3102,0.64688,4,7,2,"Salzgitter, Stadt",2010
"388",3102,0.62528,3,6,2,"Salzgitter, Stadt",2011
"389",3102,0.5734,3,6,2,"Salzgitter, Stadt",2012
"390",3102,0.59928,3,6,2,"Salzgitter, Stadt",2013
"391",3102,0.6118,3,6,2,"Salzgitter, Stadt",2014
"392",3102,0.63539,4,7,2,"Salzgitter, Stadt",2015
"393",3102,0.6428,4,8,2,"Salzgitter, Stadt",2016
"394",3102,0.69892,5,9,3,"Salzgitter, Stadt",2017
"395",3102,0.75471,5,9,3,"Salzgitter, Stadt",2018
"396",3102,0.70026,5,9,3,"Salzgitter, Stadt",2019
"397",3103,0.31203,1,1,1,"Wolfsburg, Stadt",1998
"398",3103,0.27973,1,1,1,"Wolfsburg, Stadt",1999
"399",3103,0.31393,1,2,1,"Wolfsburg, Stadt",2000
"400",3103,0.28997,1,1,1,"Wolfsburg, Stadt",2001
"401",3103,0.42087,2,3,2,"Wolfsburg, Stadt",2002
"402",3103,0.39952,2,3,2,"Wolfsburg, Stadt",2003
"403",3103,0.34375,1,2,1,"Wolfsburg, Stadt",2004
"404",3103,0.4061,2,3,2,"Wolfsburg, Stadt",2005
"405",3103,0.40511,1,2,1,"Wolfsburg, Stadt",2006
"406",3103,0.31689,1,1,1,"Wolfsburg, Stadt",2007
"407",3103,0.34515,1,1,1,"Wolfsburg, Stadt",2008
"408",3103,0.2886,1,1,1,"Wolfsburg, Stadt",2009
"409",3103,0.29793,1,1,1,"Wolfsburg, Stadt",2010
"410",3103,0.2958,1,1,1,"Wolfsburg, Stadt",2011
"411",3103,0.16993,1,1,1,"Wolfsburg, Stadt",2012
"412",3103,0.1595,1,1,1,"Wolfsburg, Stadt",2013
"413",3103,0.1468,1,1,1,"Wolfsburg, Stadt",2014
"414",3103,0.12803,1,1,1,"Wolfsburg, Stadt",2015
"415",3103,0.13904,1,1,1,"Wolfsburg, Stadt",2016
"416",3103,0.14821,1,1,1,"Wolfsburg, Stadt",2017
"417",3103,0.14339,1,1,1,"Wolfsburg, Stadt",2018
"418",3103,0.17843,1,1,1,"Wolfsburg, Stadt",2019
"419",3151,0.56874,3,6,2,"Gifhorn",1998
"420",3151,0.54998,3,5,2,"Gifhorn",1999
"421",3151,0.5544,4,7,2,"Gifhorn",2000
"422",3151,0.5202,3,6,2,"Gifhorn",2001
"423",3151,0.57027,3,6,2,"Gifhorn",2002
"424",3151,0.57976,4,7,2,"Gifhorn",2003
"425",3151,0.52964,3,6,2,"Gifhorn",2004
"426",3151,0.56278,3,6,2,"Gifhorn",2005
"427",3151,0.56348,3,5,2,"Gifhorn",2006
"428",3151,0.53608,3,5,2,"Gifhorn",2007
"429",3151,0.58284,3,5,2,"Gifhorn",2008
"430",3151,0.54632,2,4,2,"Gifhorn",2009
"431",3151,0.55331,2,4,2,"Gifhorn",2010
"432",3151,0.56369,3,5,2,"Gifhorn",2011
"433",3151,0.4972,2,4,2,"Gifhorn",2012
"434",3151,0.49732,2,3,2,"Gifhorn",2013
"435",3151,0.47173,2,3,2,"Gifhorn",2014
"436",3151,0.46661,2,3,2,"Gifhorn",2015
"437",3151,0.45559,2,3,2,"Gifhorn",2016
"438",3151,0.46808,2,3,2,"Gifhorn",2017
"439",3151,0.48627,2,4,2,"Gifhorn",2018
"440",3151,0.45187,2,3,2,"Gifhorn",2019
"441",3153,0.66019,4,7,2,"Goslar",1998
"442",3153,0.66136,4,8,2,"Goslar",1999
"443",3153,0.59837,4,7,2,"Goslar",2000
"444",3153,0.6162,4,8,2,"Goslar",2001
"445",3153,0.63572,4,8,2,"Goslar",2002
"446",3153,0.66966,4,8,2,"Goslar",2003
"447",3153,0.59628,4,7,2,"Goslar",2004
"448",3153,0.676,4,8,2,"Goslar",2005
"449",3153,0.70059,4,8,2,"Goslar",2006
"450",3153,0.68067,4,8,2,"Goslar",2007
"451",3153,0.74058,4,8,2,"Goslar",2008
"452",3153,0.71127,4,8,2,"Goslar",2009
"453",3153,0.69193,4,7,2,"Goslar",2010
"454",3153,0.71909,4,8,2,"Goslar",2011
"455",3153,0.68292,4,8,2,"Goslar",2012
"456",3153,0.69177,4,8,2,"Goslar",2013
"457",3153,0.71098,4,8,2,"Goslar",2014
"458",3153,0.66652,4,8,2,"Goslar",2015
"459",3153,0.64565,4,8,2,"Goslar",2016
