"ror_id","gisd_score","gisd_5","gisd_10","gisd_k","ror_name","year"
"0102",0.58209,4,8,2,"Schleswig-Holstein Nord",2004
"0102",0.60991,4,8,2,"Schleswig-Holstein Nord",2005
"0102",0.61619,4,8,2,"Schleswig-Holstein Nord",2006
"0102",0.67968,4,8,2,"Schleswig-Holstein Nord",2007
"0102",0.70237,4,8,2,"Schleswig-Holstein Nord",2008
"0102",0.67733,4,8,2,"Schleswig-Holstein Nord",2009
"0102",0.70589,4,8,2,"Schleswig-Holstein Nord",2010
"0102",0.68407,4,8,2,"Schleswig-Holstein Nord",2011
"0102",0.72026,4,8,2,"Schleswig-Holstein Nord",2012
"0102",0.76389,4,8,2,"Schleswig-Holstein Nord",2013
"0102",0.79878,4,8,2,"Schleswig-Holstein Nord",2014
"0102",0.78991,4,8,2,"Schleswig-Holstein Nord",2015
"0102",0.81003,5,9,3,"Schleswig-Holstein Nord",2016
"0102",0.82543,5,9,3,"Schleswig-Holstein Nord",2017
"0102",0.80878,5,9,3,"Schleswig-Holstein Nord",2018
"0102",0.8006,5,9,3,"Schleswig-Holstein Nord",2019
"0102",0.81335,5,9,3,"Schleswig-Holstein Nord",2020
"0102",0.81432,5,9,3,"Schleswig-Holstein Nord",2021
"0103",0.63062,4,8,2,"Schleswig-Holstein Ost",1998
"0103",0.65091,4,8,2,"Schleswig-Holstein Ost",1999
"0103",0.5969,4,8,2,"Schleswig-Holstein Ost",2000
"0103",0.61546,4,8,2,"Schleswig-Holstein Ost",2001
"0103",0.61134,4,8,2,"Schleswig-Holstein Ost",2002
"0103",0.57639,4,8,2,"Schleswig-Holstein Ost",2003
"0103",0.57909,4,8,2,"Schleswig-Holstein Ost",2004
"0103",0.62775,4,8,2,"Schleswig-Holstein Ost",2005
"0103",0.65439,4,8,2,"Schleswig-Holstein Ost",2006
"0103",0.66657,4,8,2,"Schleswig-Holstein Ost",2007
"0103",0.69261,4,8,2,"Schleswig-Holstein Ost",2008
"0103",0.66652,4,8,2,"Schleswig-Holstein Ost",2009
"0103",0.68388,4,8,2,"Schleswig-Holstein Ost",2010
"0103",0.7105,4,8,2,"Schleswig-Holstein Ost",2011
"0103",0.75008,5,9,3,"Schleswig-Holstein Ost",2012
"0103",0.77961,4,8,2,"Schleswig-Holstein Ost",2013
"0103",0.83086,5,9,3,"Schleswig-Holstein Ost",2014
"0103",0.80776,5,9,3,"Schleswig-Holstein Ost",2015
"0103",0.80784,5,9,3,"Schleswig-Holstein Ost",2016
"0103",0.81936,5,9,3,"Schleswig-Holstein Ost",2017
"0103",0.78397,5,9,3,"Schleswig-Holstein Ost",2018
"0103",0.79655,5,9,3,"Schleswig-Holstein Ost",2019
"0103",0.79613,4,8,2,"Schleswig-Holstein Ost",2020
"0103",0.76871,4,8,2,"Schleswig-Holstein Ost",2021
"0104",0.34824,2,3,2,"Schleswig-Holstein Süd",1998
"0104",0.36607,2,3,2,"Schleswig-Holstein Süd",1999
"0104",0.30582,1,2,1,"Schleswig-Holstein Süd",2000
"0104",0.30989,1,2,1,"Schleswig-Holstein Süd",2001
"0104",0.29901,1,2,1,"Schleswig-Holstein Süd",2002
"0104",0.28502,1,2,1,"Schleswig-Holstein Süd",2003
"0104",0.28938,1,2,1,"Schleswig-Holstein Süd",2004
"0104",0.30861,1,2,1,"Schleswig-Holstein Süd",2005
"0104",0.33921,2,3,2,"Schleswig-Holstein Süd",2006
"0104",0.33887,2,3,2,"Schleswig-Holstein Süd",2007
"0104",0.38735,2,3,2,"Schleswig-Holstein Süd",2008
"0104",0.36083,2,3,2,"Schleswig-Holstein Süd",2009
"0104",0.38109,2,3,2,"Schleswig-Holstein Süd",2010
"0104",0.38549,2,3,2,"Schleswig-Holstein Süd",2011
"0104",0.42273,2,3,2,"Schleswig-Holstein Süd",2012
"0104",0.45913,2,4,2,"Schleswig-Holstein Süd",2013
"0104",0.49578,2,4,2,"Schleswig-Holstein Süd",2014
"0104",0.48553,2,4,2,"Schleswig-Holstein Süd",2015
"0104",0.52528,2,4,2,"Schleswig-Holstein Süd",2016
"0104",0.52493,2,4,2,"Schleswig-Holstein Süd",2017
"0104",0.51555,2,4,2,"Schleswig-Holstein Süd",2018
"0104",0.53333,2,4,2,"Schleswig-Holstein Süd",2019
"0104",0.53995,2,4,2,"Schleswig-Holstein Süd",2020
"0104",0.53826,2,4,2,"Schleswig-Holstein Süd",2021
"0105",0.59793,4,8,2,"Schleswig-Holstein Süd-West",1998
"0105",0.63464,4,8,2,"Schleswig-Holstein Süd-West",1999
"0105",0.55024,4,8,2,"Schleswig-Holstein Süd-West",2000
"0105",0.58125,4,8,2,"Schleswig-Holstein Süd-West",2001
"0105",0.58527,4,8,2,"Schleswig-Holstein Süd-West",2002
"0105",0.54228,4,8,2,"Schleswig-Holstein Süd-West",2003
"0105",0.58408,4,8,2,"Schleswig-Holstein Süd-West",2004
"0105",0.58929,4,8,2,"Schleswig-Holstein Süd-West",2005
"0105",0.59801,4,7,2,"Schleswig-Holstein Süd-West",2006
"0105",0.60082,4,7,2,"Schleswig-Holstein Süd-West",2007
"0105",0.6543,4,8,2,"Schleswig-Holstein Süd-West",2008
"0105",0.6378,4,7,2,"Schleswig-Holstein Süd-West",2009
"0105",0.66769,4,8,2,"Schleswig-Holstein Süd-West",2010
"0105",0.68437,4,8,2,"Schleswig-Holstein Süd-West",2011
"0105",0.73878,4,8,2,"Schleswig-Holstein Süd-West",2012
"0105",0.75006,4,8,2,"Schleswig-Holstein Süd-West",2013
"0105",0.82307,5,9,3,"Schleswig-Holstein Süd-West",2014
"0105",0.80498,5,9,3,"Schleswig-Holstein Süd-West",2015
"0105",0.82795,5,9,3,"Schleswig-Holstein Süd-West",2016
"0105",0.82853,5,9,3,"Schleswig-Holstein Süd-West",2017
"0105",0.79742,5,9,3,"Schleswig-Holstein Süd-West",2018
"0105",0.81104,5,9,3,"Schleswig-Holstein Süd-West",2019
"0105",0.82275,5,9,3,"Schleswig-Holstein Süd-West",2020
"0105",0.81272,4,8,2,"Schleswig-Holstein Süd-West",2021
"0201",0.29954,1,2,1,"Hamburg",1998
"0201",0.3236,1,2,1,"Hamburg",1999
"0201",0.28767,1,2,1,"Hamburg",2000
"0201",0.283,1,2,1,"Hamburg",2001
"0201",0.29697,1,2,1,"Hamburg",2002
"0201",0.27189,1,2,1,"Hamburg",2003
"0201",0.28452,1,2,1,"Hamburg",2004
"0201",0.30559,1,2,1,"Hamburg",2005
"0201",0.33712,2,3,2,"Hamburg",2006
"0201",0.34142,2,3,2,"Hamburg",2007
"0201",0.34007,1,2,1,"Hamburg",2008
"0201",0.32892,1,2,1,"Hamburg",2009
"0201",0.34209,1,2,1,"Hamburg",2010
"0201",0.30251,1,2,1,"Hamburg",2011
"0201",0.27354,1,1,1,"Hamburg",2012
"0201",0.25839,1,1,1,"Hamburg",2013
"0201",0.29605,1,1,1,"Hamburg",2014
"0201",0.28403,1,1,1,"Hamburg",2015
"0201",0.29385,1,1,1,"Hamburg",2016
"0201",0.30247,1,1,1,"Hamburg",2017
"0201",0.29794,1,1,1,"Hamburg",2018
"0201",0.30629,1,1,1,"Hamburg",2019
"0201",0.3452,1,1,1,"Hamburg",2020
"0201",0.31822,1,1,1,"Hamburg",2021
"0301",0.44736,3,5,2,"Braunschweig",1998
"0301",0.44203,2,4,2,"Braunschweig",1999
"0301",0.42087,3,5,2,"Braunschweig",2000
"0301",0.40064,3,5,2,"Braunschweig",2001
"0301",0.45526,3,5,2,"Braunschweig",2002
"0301",0.45021,3,5,2,"Braunschweig",2003
"0301",0.4084,3,5,2,"Braunschweig",2004
"0301",0.45188,3,5,2,"Braunschweig",2005
"0301",0.46278,3,5,2,"Braunschweig",2006
"0301",0.4261,2,4,2,"Braunschweig",2007
"0301",0.46009,2,4,2,"Braunschweig",2008
"0301",0.45048,2,4,2,"Braunschweig",2009
"0301",0.44239,2,4,2,"Braunschweig",2010
"0301",0.45836,2,4,2,"Braunschweig",2011
"0301",0.42673,2,4,2,"Braunschweig",2012
"0301",0.44119,2,3,2,"Braunschweig",2013
"0301",0.45612,2,3,2,"Braunschweig",2014
"0301",0.45954,2,3,2,"Braunschweig",2015
"0301",0.48273,2,3,2,"Braunschweig",2016
"0301",0.50676,2,3,2,"Braunschweig",2017
"0301",0.48752,2,3,2,"Braunschweig",2018
"0301",0.49023,2,3,2,"Braunschweig",2019
"0301",0.52108,2,4,2,"Braunschweig",2020
"0301",0.5123,2,3,2,"Braunschweig",2021
"0302",0.52226,3,6,2,"Bremen-Umland",1998
"0302",0.5481,3,6,2,"Bremen-Umland",1999
"0302",0.46762,3,6,2,"Bremen-Umland",2000
"0302",0.45616,3,6,2,"Bremen-Umland",2001
"0302",0.45975,3,5,2,"Bremen-Umland",2002
"0302",0.45506,3,5,2,"Bremen-Umland",2003
"0302",0.41638,3,5,2,"Bremen-Umland",2004
"0302",0.46446,3,6,2,"Bremen-Umland",2005
"0302",0.47404,3,6,2,"Bremen-Umland",2006
"0302",0.5078,3,6,2,"Bremen-Umland",2007
"0302",0.52889,3,6,2,"Bremen-Umland",2008
"0302",0.52489,3,5,2,"Bremen-Umland",2009
"0302",0.53927,3,6,2,"Bremen-Umland",2010
"0302",0.55389,3,6,2,"Bremen-Umland",2011
"0302",0.55475,3,6,2,"Bremen-Umland",2012
"0302",0.58809,3,6,2,"Bremen-Umland",2013
"0302",0.59618,3,6,2,"Bremen-Umland",2014
"0302",0.60199,3,6,2,"Bremen-Umland",2015
"0302",0.61917,3,6,2,"Bremen-Umland",2016
"0302",0.663,3,6,2,"Bremen-Umland",2017
"0302",0.62025,3,6,2,"Bremen-Umland",2018
"0302",0.65701,3,6,2,"Bremen-Umland",2019
"0302",0.68821,3,6,2,"Bremen-Umland",2020
"0302",0.68003,3,6,2,"Bremen-Umland",2021
"0303",0.73112,4,8,2,"Bremerhaven",1998
"0303",0.72965,4,8,2,"Bremerhaven",1999
"0303",0.63845,4,8,2,"Bremerhaven",2000
"0303",0.64132,4,8,2,"Bremerhaven",2001
"0303",0.66569,4,8,2,"Bremerhaven",2002
"0303",0.65974,5,9,3,"Bremerhaven",2003
"0303",0.64785,4,8,2,"Bremerhaven",2004
"0303",0.6875,4,8,2,"Bremerhaven",2005
"0303",0.68501,4,8,2,"Bremerhaven",2006
"0303",0.71711,5,9,3,"Bremerhaven",2007
"0303",0.72056,5,9,3,"Bremerhaven",2008
"0303",0.73685,5,9,3,"Bremerhaven",2009
"0303",0.73197,5,9,3,"Bremerhaven",2010
"0303",0.74107,5,9,3,"Bremerhaven",2011
"0303",0.75067,5,9,3,"Bremerhaven",2012
"0303",0.79208,5,9,3,"Bremerhaven",2013
"0303",0.81738,5,9,3,"Bremerhaven",2014
"0303",0.82277,5,9,3,"Bremerhaven",2015
"0303",0.83679,5,9,3,"Bremerhaven",2016
"0303",0.8695,5,10,3,"Bremerhaven",2017
"0303",0.84815,5,10,3,"Bremerhaven",2018
"0303",0.86621,5,10,3,"Bremerhaven",2019
"0303",0.9067,5,10,3,"Bremerhaven",2020
"0303",0.91065,5,10,3,"Bremerhaven",2021
"0304",0.55506,4,7,2,"Emsland",1998
"0304",0.58456,4,7,2,"Emsland",1999
"0304",0.54071,4,7,2,"Emsland",2000
"0304",0.54384,4,7,2,"Emsland",2001
"0304",0.53472,4,7,2,"Emsland",2002
"0304",0.52984,4,7,2,"Emsland",2003
"0304",0.52001,4,7,2,"Emsland",2004
"0304",0.53739,4,7,2,"Emsland",2005
"0304",0.53836,4,7,2,"Emsland",2006
"0304",0.55986,4,7,2,"Emsland",2007
"0304",0.56195,3,6,2,"Emsland",2008
"0304",0.57956,4,7,2,"Emsland",2009
"0304",0.59338,4,7,2,"Emsland",2010
"0304",0.56818,3,6,2,"Emsland",2011
"0304",0.57904,3,6,2,"Emsland",2012
"0304",0.60558,3,6,2,"Emsland",2013
"0304",0.62649,3,6,2,"Emsland",2014
"0304",0.64581,3,6,2,"Emsland",2015
"0304",0.66977,4,7,2,"Emsland",2016
"0304",0.68755,4,7,2,"Emsland",2017
"0304",0.63461,3,6,2,"Emsland",2018
"0304",0.66426,3,6,2,"Emsland",2019
"0304",0.71582,4,7,2,"Emsland",2020
"0304",0.69506,4,7,2,"Emsland",2021
"0305",0.51816,3,6,2,"Göttingen",1998
"0305",0.56343,4,7,2,"Göttingen",1999
"0305",0.48641,4,7,2,"Göttingen",2000
"0305",0.477,3,6,2,"Göttingen",2001
"0305",0.50493,3,6,2,"Göttingen",2002
"0305",0.51511,4,7,2,"Göttingen",2003
"0305",0.46047,3,6,2,"Göttingen",2004
"0305",0.50445,3,6,2,"Göttingen",2005
"0305",0.51243,3,6,2,"Göttingen",2006
"0305",0.52274,3,6,2,"Göttingen",2007
"0305",0.5602,3,6,2,"Göttingen",2008
"0305",0.53628,3,6,2,"Göttingen",2009
"0305",0.53222,3,6,2,"Göttingen",2010
"0305",0.53777,3,6,2,"Göttingen",2011
"0305",0.54535,3,6,2,"Göttingen",2012
"0305",0.56726,3,6,2,"Göttingen",2013
"0305",0.58921,3,5,2,"Göttingen",2014
"0305",0.59796,3,6,2,"Göttingen",2015
"0305",0.59697,3,6,2,"Göttingen",2016
"0305",0.60801,3,5,2,"Göttingen",2017
"0305",0.61137,3,6,2,"Göttingen",2018
"0305",0.64231,3,6,2,"Göttingen",2019
"0305",0.69268,3,6,2,"Göttingen",2020
"0305",0.62652,3,5,2,"Göttingen",2021
"0306",0.3863,2,4,2,"Hamburg-Umland-Süd",1998
"0306",0.42266,2,4,2,"Hamburg-Umland-Süd",1999
"0306",0.41727,3,5,2,"Hamburg-Umland-Süd",2000
"0306",0.377,2,4,2,"Hamburg-Umland-Süd",2001
"0306",0.38788,2,4,2,"Hamburg-Umland-Süd",2002
"0306",0.3511,2,4,2,"Hamburg-Umland-Süd",2003
"0306",0.35159,2,4,2,"Hamburg-Umland-Süd",2004
"0306",0.40224,2,4,2,"Hamburg-Umland-Süd",2005
"0306",0.38536,2,4,2,"Hamburg-Umland-Süd",2006
"0306",0.42143,2,4,2,"Hamburg-Umland-Süd",2007
"0306",0.45884,2,4,2,"Hamburg-Umland-Süd",2008
"0306",0.44027,2,4,2,"Hamburg-Umland-Süd",2009
"0306",0.44013,2,4,2,"Hamburg-Umland-Süd",2010
"0306",0.45494,2,4,2,"Hamburg-Umland-Süd",2011
"0306",0.46382,2,4,2,"Hamburg-Umland-Süd",2012
"0306",0.48076,2,4,2,"Hamburg-Umland-Süd",2013
"0306",0.49465,2,4,2,"Hamburg-Umland-Süd",2014
"0306",0.50156,2,4,2,"Hamburg-Umland-Süd",2015
"0306",0.53728,2,4,2,"Hamburg-Umland-Süd",2016
"0306",0.55099,2,4,2,"Hamburg-Umland-Süd",2017
"0306",0.54151,3,5,2,"Hamburg-Umland-Süd",2018
"0306",0.56784,3,5,2,"Hamburg-Umland-Süd",2019
"0306",0.61696,3,5,2,"Hamburg-Umland-Süd",2020
"0306",0.58821,3,5,2,"Hamburg-Umland-Süd",2021
"0307",0.43939,3,5,2,"Hannover",1998
"0307",0.46513,3,5,2,"Hannover",1999
"0307",0.38961,2,4,2,"Hannover",2000
"0307",0.4112,3,5,2,"Hannover",2001
"0307",0.43391,3,5,2,"Hannover",2002
"0307",0.43845,3,5,2,"Hannover",2003
"0307",0.39292,2,4,2,"Hannover",2004
"0307",0.45071,3,5,2,"Hannover",2005
"0307",0.44898,3,5,2,"Hannover",2006
"0307",0.4657,3,5,2,"Hannover",2007
"0307",0.50437,3,5,2,"Hannover",2008
"0307",0.46996,3,5,2,"Hannover",2009
"0307",0.48017,3,5,2,"Hannover",2010
"0307",0.48126,3,5,2,"Hannover",2011
"0307",0.49416,3,5,2,"Hannover",2012
"0307",0.51826,3,5,2,"Hannover",2013
"0307",0.53917,3,5,2,"Hannover",2014
"0307",0.53657,3,5,2,"Hannover",2015
"0307",0.55432,3,5,2,"Hannover",2016
"0307",0.57166,2,4,2,"Hannover",2017
"0307",0.55677,3,5,2,"Hannover",2018
"0307",0.57424,3,5,2,"Hannover",2019
"0307",0.621,3,5,2,"Hannover",2020
"0307",0.59765,3,5,2,"Hannover",2021
"0308",0.50932,3,6,2,"Hildesheim",1998
"0308",0.52379,3,6,2,"Hildesheim",1999
"0308",0.47776,3,6,2,"Hildesheim",2000
"0308",0.47781,3,6,2,"Hildesheim",2001
"0308",0.48293,3,6,2,"Hildesheim",2002
"0308",0.48807,3,6,2,"Hildesheim",2003
"0308",0.4415,3,5,2,"Hildesheim",2004
"0308",0.52105,4,7,2,"Hildesheim",2005
"0308",0.5327,3,6,2,"Hildesheim",2006
"0308",0.52625,3,6,2,"Hildesheim",2007
"0308",0.55677,3,6,2,"Hildesheim",2008
"0308",0.56482,3,6,2,"Hildesheim",2009
"0308",0.57212,3,6,2,"Hildesheim",2010
"0308",0.58981,4,7,2,"Hildesheim",2011
"0308",0.59676,4,7,2,"Hildesheim",2012
"0308",0.64069,4,7,2,"Hildesheim",2013
"0308",0.65606,4,7,2,"Hildesheim",2014
"0308",0.6583,4,7,2,"Hildesheim",2015
"0308",0.64164,3,6,2,"Hildesheim",2016
"0308",0.67319,3,6,2,"Hildesheim",2017
"0308",0.6536,4,7,2,"Hildesheim",2018
"0308",0.69365,4,7,2,"Hildesheim",2019
"0308",0.74131,4,8,2,"Hildesheim",2020
"0308",0.68425,3,6,2,"Hildesheim",2021
"0309",0.57122,4,7,2,"Lüneburg",1998
"0309",0.5674,4,7,2,"Lüneburg",1999
"0309",0.53604,4,7,2,"Lüneburg",2000
"0309",0.53517,4,7,2,"Lüneburg",2001
"0309",0.53172,4,7,2,"Lüneburg",2002
"0309",0.53286,4,7,2,"Lüneburg",2003
"0309",0.51017,4,7,2,"Lüneburg",2004
"0309",0.54032,4,7,2,"Lüneburg",2005
"0309",0.54928,4,7,2,"Lüneburg",2006
"0309",0.57669,4,7,2,"Lüneburg",2007
"0309",0.61309,4,7,2,"Lüneburg",2008
"0309",0.58195,4,7,2,"Lüneburg",2009
"0309",0.58363,4,7,2,"Lüneburg",2010
"0309",0.58641,4,7,2,"Lüneburg",2011
"0309",0.59437,4,7,2,"Lüneburg",2012
"0309",0.6093,3,6,2,"Lüneburg",2013
"0309",0.62884,3,6,2,"Lüneburg",2014
"0309",0.62942,3,6,2,"Lüneburg",2015
"0309",0.64632,3,6,2,"Lüneburg",2016
"0309",0.67506,3,6,2,"Lüneburg",2017
"0309",0.648,4,7,2,"Lüneburg",2018
"0309",0.68329,4,7,2,"Lüneburg",2019
"0309",0.73355,4,7,2,"Lüneburg",2020
"0309",0.691,4,7,2,"Lüneburg",2021
"0310",0.57988,4,7,2,"Oldenburg",1998
"0310",0.5771,4,7,2,"Oldenburg",1999
"0310",0.54761,4,7,2,"Oldenburg",2000
"0310",0.53414,4,7,2,"Oldenburg",2001
"0310",0.52903,4,7,2,"Oldenburg",2002
"0310",0.51999,4,7,2,"Oldenburg",2003
"0310",0.51532,4,7,2,"Oldenburg",2004
"0310",0.55123,4,7,2,"Oldenburg",2005
"0310",0.55569,4,7,2,"Oldenburg",2006
"0310",0.57512,4,7,2,"Oldenburg",2007
"0310",0.62586,4,7,2,"Oldenburg",2008
"0310",0.60486,4,7,2,"Oldenburg",2009
"0310",0.60649,4,7,2,"Oldenburg",2010
"0310",0.59996,4,7,2,"Oldenburg",2011
"0310",0.58888,3,6,2,"Oldenburg",2012
"0310",0.61252,3,6,2,"Oldenburg",2013
"0310",0.62305,3,6,2,"Oldenburg",2014
"0310",0.63228,3,6,2,"Oldenburg",2015
"0310",0.64413,3,6,2,"Oldenburg",2016
"0310",0.68208,4,7,2,"Oldenburg",2017
"0310",0.62913,3,6,2,"Oldenburg",2018
"0310",0.66469,3,6,2,"Oldenburg",2019
"0310",0.70692,3,6,2,"Oldenburg",2020
"0310",0.68593,3,6,2,"Oldenburg",2021
"0311",0.5088,3,6,2,"Osnabrück",1998
"0311",0.50629,3,6,2,"Osnabrück",1999
"0311",0.46085,3,6,2,"Osnabrück",2000
"0311",0.46034,3,6,2,"Osnabrück",2001
"0311",0.50783,3,6,2,"Osnabrück",2002
"0311",0.4949,4,7,2,"Osnabrück",2003
"0311",0.43895,3,5,2,"Osnabrück",2004
"0311",0.48707,3,6,2,"Osnabrück",2005
"0311",0.50452,3,6,2,"Osnabrück",2006
"0311",0.52475,3,6,2,"Osnabrück",2007
"0311",0.55686,3,6,2,"Osnabrück",2008
"0311",0.54621,3,6,2,"Osnabrück",2009
"0311",0.57113,3,6,2,"Osnabrück",2010
"0311",0.5475,3,6,2,"Osnabrück",2011
"0311",0.56163,3,6,2,"Osnabrück",2012
"0311",0.56897,3,6,2,"Osnabrück",2013
"0311",0.60457,3,6,2,"Osnabrück",2014
"0311",0.62512,3,6,2,"Osnabrück",2015
"0311",0.61784,3,6,2,"Osnabrück",2016
"0311",0.66041,3,6,2,"Osnabrück",2017
"0311",0.61822,3,6,2,"Osnabrück",2018
"0311",0.64017,3,6,2,"Osnabrück",2019
"0311",0.68424,3,6,2,"Osnabrück",2020
"0311",0.67039,3,6,2,"Osnabrück",2021
"0312",0.70611,4,8,2,"Ost-Friesland",1998
"0312",0.742,4,8,2,"Ost-Friesland",1999
"0312",0.66148,4,8,2,"Ost-Friesland",2000
"0312",0.67274,4,8,2,"Ost-Friesland",2001
"0312",0.69935,5,9,3,"Ost-Friesland",2002
"0312",0.68611,5,9,3,"Ost-Friesland",2003
"0312",0.6678,4,8,2,"Ost-Friesland",2004
"0312",0.7182,5,9,3,"Ost-Friesland",2005
"0312",0.74534,5,9,3,"Ost-Friesland",2006
"0312",0.73323,5,9,3,"Ost-Friesland",2007
"0312",0.78063,5,9,3,"Ost-Friesland",2008
"0312",0.7623,5,9,3,"Ost-Friesland",2009
"0312",0.77318,5,9,3,"Ost-Friesland",2010
"0312",0.77513,5,9,3,"Ost-Friesland",2011
"0312",0.7825,5,9,3,"Ost-Friesland",2012
"0312",0.81074,5,9,3,"Ost-Friesland",2013
"0312",0.82587,5,9,3,"Ost-Friesland",2014
"0312",0.81797,5,9,3,"Ost-Friesland",2015
"0312",0.82636,5,9,3,"Ost-Friesland",2016
"0312",0.86896,5,9,3,"Ost-Friesland",2017
"0312",0.82612,5,9,3,"Ost-Friesland",2018
"0312",0.84665,5,9,3,"Ost-Friesland",2019
"0312",0.88845,5,10,3,"Ost-Friesland",2020
"0312",0.87123,5,9,3,"Ost-Friesland",2021
"0313",0.59679,4,8,2,"Südheide",1998
"0313",0.62431,4,7,2,"Südheide",1999
"0313",0.5526,4,8,2,"Südheide",2000
"0313",0.56883,4,7,2,"Südheide",2001
"0313",0.57616,4,8,2,"Südheide",2002
"0313",0.56426,4,8,2,"Südheide",2003
"0313",0.56525,4,8,2,"Südheide",2004
"0313",0.60434,4,8,2,"Südheide",2005
"0313",0.60642,4,8,2,"Südheide",2006
"0313",0.61662,4,7,2,"Südheide",2007
"0313",0.61544,4,7,2,"Südheide",2008
"0313",0.6342,4,7,2,"Südheide",2009
"0313",0.66574,4,8,2,"Südheide",2010
"0313",0.65516,4,7,2,"Südheide",2011
"0313",0.66672,4,8,2,"Südheide",2012
"0313",0.70095,4,8,2,"Südheide",2013
"0313",0.69733,4,7,2,"Südheide",2014
"0313",0.72562,4,7,2,"Südheide",2015
"0313",0.73965,4,8,2,"Südheide",2016
"0313",0.77983,4,8,2,"Südheide",2017
"0313",0.74665,4,8,2,"Südheide",2018
"0313",0.74432,4,8,2,"Südheide",2019
"0313",0.81951,5,9,3,"Südheide",2020
"0313",0.78284,4,8,2,"Südheide",2021
"0401",0.51098,3,6,2,"Bremen",1998
"0401",0.49349,3,6,2,"Bremen",1999
"0401",0.44853,3,6,2,"Bremen",2000
"0401",0.42656,3,5,2,"Bremen",2001
"0401",0.41898,2,4,2,"Bremen",2002
"0401",0.41091,3,5,2,"Bremen",2003
"0401",0.44809,3,6,2,"Bremen",2004
"0401",0.44698,3,5,2,"Bremen",2005
"0401",0.4314,3,5,2,"Bremen",2006
"0401",0.4639,3,5,2,"Bremen",2007
"0401",0.46805,2,4,2,"Bremen",2008
"0401",0.47905,3,5,2,"Bremen",2009
"0401",0.48396,3,5,2,"Bremen",2010
"0401",0.51819,3,5,2,"Bremen",2011
"0401",0.53081,3,5,2,"Bremen",2012
"0401",0.54863,3,5,2,"Bremen",2013
"0401",0.59098,3,5,2,"Bremen",2014
"0401",0.59073,3,5,2,"Bremen",2015
"0401",0.61532,3,6,2,"Bremen",2016
"0401",0.67401,3,6,2,"Bremen",2017
"0401",0.64971,4,7,2,"Bremen",2018
"0401",0.69488,4,7,2,"Bremen",2019
"0401",0.73614,4,7,2,"Bremen",2020
"0401",0.74511,4,7,2,"Bremen",2021
"0501",0.5316,3,6,2,"Aachen",1998
"0501",0.54895,3,6,2,"Aachen",1999
"0501",0.47529,3,6,2,"Aachen",2000
"0501",0.49017,3,6,2,"Aachen",2001
"0501",0.51413,4,7,2,"Aachen",2002
"0501",0.49975,4,7,2,"Aachen",2003
"0501",0.50947,4,7,2,"Aachen",2004
"0501",0.54714,4,7,2,"Aachen",2005
"0501",0.57684,4,7,2,"Aachen",2006
"0501",0.61753,4,8,2,"Aachen",2007
"0501",0.64187,4,7,2,"Aachen",2008
"0501",0.64185,4,7,2,"Aachen",2009
"0501",0.65291,4,7,2,"Aachen",2010
"0501",0.62912,4,7,2,"Aachen",2011
"0501",0.62632,4,7,2,"Aachen",2012
"0501",0.68983,4,7,2,"Aachen",2013
"0501",0.70651,4,7,2,"Aachen",2014
"0501",0.71478,4,7,2,"Aachen",2015
"0501",0.71293,4,7,2,"Aachen",2016
"0501",0.72822,4,7,2,"Aachen",2017
