"year","PLZ2","gisd_score","population","gisd_5","gisd_10","gisd_k"
1999,67,0.58345,1033467,4,7,2
1999,68,0.42141,601445,2,4,2
1999,69,0.2348,508949,1,1,1
1999,70,0.16993,821650,1,1,1
1999,71,0.20628,1000158,1,1,1
1999,72,0.35548,1056260,2,3,2
1999,73,0.28244,1006392,1,2,1
1999,74,0.36123,1057532,2,3,2
1999,75,0.39297,484410,2,4,2
1999,76,0.33107,1139769,1,2,1
1999,77,0.43015,478943,2,4,2
1999,78,0.46464,741488,3,5,2
1999,79,0.45287,1040371,2,4,2
1999,80,0.00022,626238,1,1,1
1999,81,0,814923,1,1,1
1999,82,0.06743,735553,1,1,1
1999,83,0.29776,762163,1,2,1
1999,84,0.38139,684830,2,3,2
1999,85,0.11138,1114901,1,1,1
1999,86,0.3618,1164100,2,3,2
1999,87,0.38535,522875,2,3,2
1999,88,0.29599,846572,1,2,1
1999,89,0.3608,763761,2,3,2
1999,90,0.45417,892793,3,5,2
1999,91,0.32545,999919,1,2,1
1999,92,0.48166,516635,3,5,2
1999,93,0.38104,590817,2,3,2
1999,94,0.518,705807,3,6,2
1999,95,0.50006,497496,3,6,2
1999,96,0.49427,552316,3,6,2
1999,97,0.38596,1061351,2,4,2
1999,98,0.84534,242064,5,9,3
1999,99,0.88292,782843,5,10,3
2000,1,0.72779,1242943,5,9,3
2000,2,0.92058,427271,5,10,3
2000,3,0.79166,294995,5,9,3
2000,4,0.8556,1227112,5,9,3
2000,6,1,1276724,5,10,3
2000,7,0.75116,562704,5,9,3
2000,8,0.8355,577243,5,9,3
2000,9,0.83615,788063,5,9,3
2000,10,0.73259,414467,5,9,3
2000,12,0.73187,1377942,5,9,3
2000,13,0.73263,1173394,5,9,3
2000,14,0.72479,1264837,4,8,2
2000,15,0.7834,627638,5,9,3
2000,16,0.86123,593818,5,10,3
2000,17,0.97587,582175,5,10,3
2000,18,0.87524,603349,5,10,3
2000,19,0.91192,401381,5,10,3
2000,20,0.33365,123873,1,2,1
2000,21,0.39103,1597996,2,4,2
2000,22,0.32113,1103442,1,2,1
2000,23,0.6298,733238,4,8,2
2000,24,0.55721,1095349,4,8,2
2000,25,0.49971,694669,3,6,2
2000,26,0.65598,1174940,4,8,2
2000,27,0.62231,860088,4,8,2
2000,28,0.49351,738878,3,6,2
2000,29,0.66652,491951,4,8,2
2000,30,0.40614,912461,2,4,2
2000,31,0.51593,987367,3,6,2
2000,32,0.43837,885607,3,5,2
2000,33,0.4332,1082569,3,5,2
2000,34,0.52193,800276,4,7,2
2000,35,0.43182,912547,3,5,2
2000,36,0.48248,518781,3,6,2
2000,37,0.56741,729054,4,8,2
2000,38,0.53953,1126260,4,7,2
2000,39,0.98668,783323,5,10,3
2000,40,0.22812,991992,1,1,1
2000,41,0.42312,952282,3,5,2
2000,42,0.49015,878888,3,6,2
2000,44,0.54632,1267494,4,7,2
2000,45,0.51621,1559154,4,7,2
2000,46,0.51612,894580,4,7,2
2000,47,0.5774,1313713,4,8,2
2000,48,0.37398,1189935,2,4,2
2000,49,0.54713,1228129,4,7,2
2000,50,0.33464,1084177,1,2,1
2000,51,0.33591,1079789,2,3,2
2000,52,0.51931,941131,4,7,2
2000,53,0.33825,1265468,2,3,2
2000,54,0.54192,516542,4,7,2
2000,55,0.39526,795458,2,4,2
2000,56,0.51294,849197,3,6,2
2000,57,0.46159,597621,3,6,2
2000,58,0.53261,930406,4,7,2
2000,59,0.5021,1145053,3,6,2
2000,60,0.26007,619157,1,2,1
2000,61,0.13768,451016,1,1,1
2000,63,0.40282,1268561,2,4,2
2000,64,0.31809,792590,1,2,1
2000,65,0.27628,1081648,1,2,1
2000,66,0.61239,1248759,4,8,2
2000,67,0.53426,1033467,4,7,2
2000,68,0.39397,601445,2,4,2
2000,69,0.20935,508949,1,1,1
2000,70,0.15674,821650,1,1,1
2000,71,0.1753,1000158,1,1,1
2000,72,0.34896,1056260,2,3,2
2000,73,0.27844,1006392,1,2,1
2000,74,0.37249,1057532,2,4,2
2000,75,0.36146,484410,2,3,2
2000,76,0.31678,1139769,1,2,1
2000,77,0.40397,478943,2,4,2
2000,78,0.4552,741488,3,5,2
2000,79,0.41457,1040371,3,5,2
2000,80,0.00009,626238,1,1,1
2000,81,0,814923,1,1,1
2000,82,0.08333,735553,1,1,1
2000,83,0.27954,762163,1,2,1
2000,84,0.36361,684830,2,3,2
2000,85,0.1364,1114901,1,1,1
2000,86,0.34955,1164100,2,3,2
2000,87,0.36525,522875,2,4,2
2000,88,0.33542,846572,2,3,2
2000,89,0.34897,763761,2,3,2
2000,90,0.41507,892793,3,5,2
2000,91,0.31207,999919,1,2,1
2000,92,0.44792,516635,3,5,2
2000,93,0.37306,590817,2,4,2
2000,94,0.4891,705807,3,6,2
2000,95,0.47271,497496,3,6,2
2000,96,0.45277,552316,3,5,2
2000,97,0.36511,1061351,2,3,2
2000,98,0.85629,242064,5,10,3
2000,99,0.8646,782843,5,10,3
2001,1,0.692,1242943,4,8,2
2001,2,0.87241,427271,5,10,3
2001,3,0.77234,294995,5,9,3
2001,4,0.84426,1227112,5,10,3
2001,6,0.99718,1276724,5,10,3
2001,7,0.73069,562704,5,9,3
2001,8,0.81408,577243,5,9,3
2001,9,0.79613,788063,5,9,3
2001,10,0.71582,414467,5,9,3
2001,12,0.71507,1377942,5,9,3
2001,13,0.71586,1173394,5,9,3
2001,14,0.70195,1264837,5,9,3
2001,15,0.77366,627638,5,9,3
2001,16,0.84398,593818,5,10,3
2001,17,1,582175,5,10,3
2001,18,0.91818,603349,5,10,3
2001,19,0.92528,401381,5,10,3
2001,20,0.31184,123873,2,3,2
2001,21,0.35938,1597996,2,4,2
2001,22,0.29827,1103442,1,2,1
2001,23,0.63145,733238,4,8,2
2001,24,0.55489,1095349,4,8,2
2001,25,0.50274,694669,3,6,2
2001,26,0.64076,1174940,4,8,2
2001,27,0.60697,860088,4,8,2
2001,28,0.45615,738878,3,6,2
2001,29,0.64297,491951,4,8,2
2001,30,0.40807,912461,3,5,2
2001,31,0.51663,987367,4,7,2
2001,32,0.4414,885607,3,5,2
2001,33,0.42933,1082569,3,5,2
2001,34,0.48307,800276,3,6,2
2001,35,0.41744,912547,3,5,2
2001,36,0.46255,518781,3,6,2
2001,37,0.54437,729054,4,7,2
2001,38,0.50033,1126260,3,6,2
2001,39,0.97487,783323,5,10,3
2001,40,0.2272,991992,1,2,1
2001,41,0.43775,952282,3,5,2
2001,42,0.50808,878888,4,7,2
2001,44,0.54941,1267494,4,8,2
2001,45,0.52067,1559154,4,7,2
2001,46,0.52566,894580,4,7,2
2001,47,0.59245,1313713,4,8,2
2001,48,0.35333,1189935,2,3,2
2001,49,0.52637,1228129,4,7,2
2001,50,0.33249,1084177,2,3,2
2001,51,0.31709,1079789,2,3,2
2001,52,0.52441,941131,4,7,2
2001,53,0.31084,1265468,1,2,1
2001,54,0.52598,516542,4,7,2
2001,55,0.35301,795458,2,3,2
2001,56,0.50225,849197,3,6,2
2001,57,0.45459,597621,3,5,2
2001,58,0.54418,930406,4,7,2
2001,59,0.50239,1145053,3,6,2
2001,60,0.22146,619157,1,1,1
2001,61,0.0654,451016,1,1,1
2001,63,0.36794,1268561,2,4,2
2001,64,0.28714,792590,1,2,1
2001,65,0.23468,1081648,1,2,1
2001,66,0.60368,1248759,4,8,2
2001,67,0.5385,1033467,4,7,2
2001,68,0.37032,601445,2,4,2
2001,69,0.17245,508949,1,1,1
2001,70,0.14546,821650,1,1,1
2001,71,0.1572,1000158,1,1,1
2001,72,0.3174,1056260,2,3,2
2001,73,0.25542,1006392,1,2,1
2001,74,0.36217,1057532,2,4,2
2001,75,0.32617,484410,2,3,2
2001,76,0.2776,1139769,1,2,1
2001,77,0.40311,478943,2,4,2
2001,78,0.43475,741488,3,5,2
2001,79,0.40143,1040371,2,4,2
2001,80,0.00019,626238,1,1,1
2001,81,0,814923,1,1,1
2001,82,0.0488,735553,1,1,1
2001,83,0.2919,762163,1,2,1
2001,84,0.37227,684830,2,4,2
2001,85,0.10587,1114901,1,1,1
2001,86,0.33328,1164100,2,3,2
2001,87,0.35609,522875,2,4,2
2001,88,0.28799,846572,1,2,1
2001,89,0.33462,763761,2,3,2
2001,90,0.41902,892793,3,5,2
2001,91,0.29091,999919,1,2,1
2001,92,0.45994,516635,3,6,2
2001,93,0.37629,590817,2,4,2
2001,94,0.48413,705807,3,6,2
2001,95,0.47355,497496,3,6,2
2001,96,0.42867,552316,3,5,2
2001,97,0.35525,1061351,2,4,2
2001,98,0.82764,242064,5,9,3
2001,99,0.83808,782843,5,10,3
2002,1,0.64756,1242943,4,8,2
2002,2,0.8832,427271,5,10,3
2002,3,0.75282,294995,5,9,3
2002,4,0.82184,1227112,5,10,3
2002,6,0.98607,1276724,5,10,3
2002,7,0.69708,562704,5,9,3
2002,8,0.80238,577243,5,9,3
2002,9,0.77822,788063,5,9,3
2002,10,0.74004,414467,5,9,3
2002,12,0.7393,1377942,5,9,3
2002,13,0.74006,1173394,5,9,3
2002,14,0.71241,1264837,5,9,3
2002,15,0.762,627638,5,9,3
2002,16,0.84178,593818,5,10,3
2002,17,0.98782,582175,5,10,3
2002,18,0.89888,603349,5,10,3
2002,19,0.88384,401381,5,10,3
2002,20,0.33478,123873,1,2,1
2002,21,0.3785,1597996,2,3,2
2002,22,0.31527,1103442,1,2,1
2002,23,0.64139,733238,4,8,2
2002,24,0.56602,1095349,4,7,2
2002,25,0.50084,694669,3,6,2
2002,26,0.67417,1174940,4,8,2
2002,27,0.6314,860088,4,8,2
2002,28,0.46407,738878,3,5,2
2002,29,0.67692,491951,4,8,2
2002,30,0.45135,912461,3,5,2
2002,31,0.5405,987367,3,6,2
2002,32,0.47943,885607,3,5,2
2002,33,0.45092,1082569,3,5,2
2002,34,0.50992,800276,3,6,2
2002,35,0.42719,912547,2,4,2
2002,36,0.45511,518781,3,5,2
2002,37,0.58477,729054,4,8,2
2002,38,0.57384,1126260,4,7,2
2002,39,1,783323,5,10,3
2002,40,0.26983,991992,1,2,1
2002,41,0.47294,952282,3,5,2
2002,42,0.52396,878888,3,6,2
2002,44,0.56626,1267494,4,7,2
2002,45,0.53883,1559154,3,6,2
2002,46,0.54807,894580,4,7,2
2002,47,0.62285,1313713,4,8,2
2002,48,0.38168,1189935,2,4,2
2002,49,0.57404,1228129,4,8,2
2002,50,0.3832,1084177,2,4,2
2002,51,0.37454,1079789,2,3,2
2002,52,0.56378,941131,4,7,2
2002,53,0.35532,1265468,2,3,2
2002,54,0.56517,516542,4,7,2
2002,55,0.37491,795458,2,3,2
2002,56,0.54004,849197,3,6,2
2002,57,0.49931,597621,3,6,2
2002,58,0.56974,930406,4,7,2
2002,59,0.54769,1145053,3,6,2
2002,60,0.22788,619157,1,1,1
2002,61,0.07452,451016,1,1,1
2002,63,0.37959,1268561,2,3,2
2002,64,0.27808,792590,1,2,1
2002,65,0.23332,1081648,1,2,1
2002,66,0.60031,1248759,4,8,2
2002,67,0.55292,1033467,4,7,2
2002,68,0.38029,601445,2,3,2
2002,69,0.19022,508949,1,1,1
2002,70,0.19605,821650,1,1,1
2002,71,0.2079,1000158,1,1,1
2002,72,0.38114,1056260,2,3,2
2002,73,0.29972,1006392,1,2,1
2002,74,0.40149,1057532,2,4,2
2002,75,0.38383,484410,2,4,2
2002,76,0.31183,1139769,1,2,1
2002,77,0.45322,478943,3,5,2
2002,78,0.48966,741488,3,5,2
2002,79,0.42541,1040371,2,4,2
2002,80,0.00024,626238,1,1,1
2002,81,0,814923,1,1,1
2002,82,0.04162,735553,1,1,1
2002,83,0.31658,762163,1,2,1
2002,84,0.41318,684830,2,4,2
2002,85,0.12894,1114901,1,1,1
2002,86,0.37694,1164100,2,3,2
2002,87,0.39087,522875,2,4,2
2002,88,0.34324,846572,1,2,1
2002,89,0.37205,763761,2,3,2
2002,90,0.44446,892793,3,5,2
2002,91,0.32926,999919,1,2,1
2002,92,0.50273,516635,3,6,2
2002,93,0.4038,590817,2,4,2
2002,94,0.56988,705807,4,7,2
2002,95,0.55122,497496,4,7,2
2002,96,0.51533,552316,3,6,2
2002,97,0.40956,1061351,2,4,2
2002,98,0.791,242064,5,9,3
2002,99,0.81569,782843,5,10,3
2003,1,0.6305,1242943,4,8,2
2003,2,0.86628,427271,5,10,3
2003,3,0.76737,294995,5,9,3
2003,4,0.80786,1227112,5,10,3
2003,6,1,1276724,5,10,3
2003,7,0.67487,562704,4,8,2
2003,8,0.78981,577243,5,10,3
2003,9,0.76276,788063,5,9,3
2003,10,0.76441,414467,5,9,3
2003,12,0.763,1377942,5,9,3
2003,13,0.76439,1173394,5,9,3
2003,14,0.72264,1264837,5,9,3
2003,15,0.76918,627638,5,9,3
2003,16,0.8436,593818,5,10,3
2003,17,0.99189,582175,5,10,3
2003,18,0.91751,603349,5,10,3
2003,19,0.90332,401381,5,10,3
2003,20,0.30553,123873,1,2,1
2003,21,0.34707,1597996,2,3,2
2003,22,0.28669,1103442,1,2,1
2003,23,0.62061,733238,4,8,2
2003,24,0.56586,1095349,4,7,2
2003,25,0.48107,694669,3,6,2
2003,26,0.67567,1174940,4,8,2
2003,27,0.64029,860088,4,8,2
2003,28,0.45998,738878,3,5,2
2003,29,0.69217,491951,5,9,3
2003,30,0.45793,912461,3,5,2
2003,31,0.55805,987367,4,7,2
2003,32,0.46711,885607,3,5,2
2003,33,0.44676,1082569,3,5,2
2003,34,0.50848,800276,3,6,2
2003,35,0.43568,912547,3,5,2
2003,36,0.44371,518781,3,5,2
2003,37,0.59667,729054,4,8,2
2003,38,0.56562,1126260,4,7,2
2003,39,0.99618,783323,5,10,3
2003,40,0.24245,991992,1,2,1
2003,41,0.45601,952282,3,5,2
2003,42,0.52203,878888,3,6,2
2003,44,0.57043,1267494,4,8,2
2003,45,0.53548,1559154,3,6,2
2003,46,0.54272,894580,4,7,2
2003,47,0.61486,1313713,4,8,2
2003,48,0.36636,1189935,2,3,2
2003,49,0.56858,1228129,4,7,2
2003,50,0.36791,1084177,2,4,2
2003,51,0.36346,1079789,2,3,2
2003,52,0.55601,941131,4,7,2
2003,53,0.33937,1265468,2,3,2
2003,54,0.53004,516542,3,6,2
2003,55,0.36404,795458,2,3,2
2003,56,0.53017,849197,3,6,2
2003,57,0.48012,597621,3,6,2
2003,58,0.56697,930406,4,7,2
2003,59,0.54304,1145053,4,7,2
2003,60,0.2398,619157,1,2,1
2003,61,0.05956,451016,1,1,1
2003,63,0.37595,1268561,2,4,2
2003,64,0.2637,792590,1,2,1
2003,65,0.23067,1081648,1,1,1
2003,66,0.58543,1248759,4,8,2
2003,67,0.54581,1033467,4,7,2
2003,68,0.36271,601445,2,3,2
2003,69,0.16059,508949,1,1,1
2003,70,0.14004,821650,1,1,1
2003,71,0.16632,1000158,1,1,1
2003,72,0.34941,1056260,2,3,2
2003,73,0.27104,1006392,1,2,1
2003,74,0.37219,1057532,2,4,2
2003,75,0.37285,484410,2,4,2
2003,76,0.28817,1139769,1,2,1
2003,77,0.41993,478943,2,4,2
2003,78,0.45905,741488,3,5,2
2003,79,0.39666,1040371,2,4,2
2003,80,0.00034,626238,1,1,1
2003,81,0,814923,1,1,1
2003,82,0.01222,735553,1,1,1
2003,83,0.28583,762163,1,2,1
2003,84,0.37235,684830,2,4,2
2003,85,0.08829,1114901,1,1,1
2003,86,0.35422,1164100,2,3,2
2003,87,0.38127,522875,2,4,2
2003,88,0.30822,846572,1,2,1
2003,89,0.33224,763761,2,3,2
2003,90,0.43579,892793,3,5,2
2003,91,0.31511,999919,1,2,1
2003,92,0.49799,516635,3,6,2
2003,93,0.3703,590817,2,4,2
2003,94,0.53781,705807,3,6,2
2003,95,0.54167,497496,4,7,2
2003,96,0.48618,552316,3,6,2
2003,97,0.40549,1061351,2,4,2
2003,98,0.75295,242064,5,9,3
2003,99,0.77352,782843,5,9,3
2004,1,0.59687,1242943,4,8,2
2004,2,0.84002,427271,5,10,3
2004,3,0.77342,294995,5,9,3
2004,4,0.78691,1227112,5,10,3
2004,6,0.95818,1276724,5,10,3
2004,7,0.67601,562704,5,9,3
2004,8,0.73176,577243,5,9,3
2004,9,0.7211,788063,5,9,3
2004,10,0.75417,414467,5,9,3
2004,12,0.75288,1377942,5,9,3
2004,13,0.75416,1173394,5,9,3
2004,14,0.72755,1264837,5,9,3
2004,15,0.77525,627638,5,9,3
2004,16,0.84873,593818,5,10,3
2004,17,1,582175,5,10,3
2004,18,0.91576,603349,5,10,3
2004,19,0.89482,401381,5,10,3
2004,20,0.30947,123873,1,2,1
2004,21,0.33892,1597996,2,3,2
2004,22,0.29213,1103442,1,2,1
2004,23,0.60541,733238,4,8,2
2004,24,0.56016,1095349,4,8,2
2004,25,0.49054,694669,3,6,2
2004,26,0.63613,1174940,4,8,2
2004,27,0.59522,860088,4,8,2
2004,28,0.46221,738878,3,6,2
2004,29,0.66072,491951,4,8,2
2004,30,0.38577,912461,2,4,2
2004,31,0.49197,987367,3,6,2
2004,32,0.44383,885607,3,5,2
2004,33,0.42612,1082569,3,5,2
2004,34,0.47866,800276,3,6,2
2004,35,0.41491,912547,3,5,2
2004,36,0.43755,518781,3,5,2
2004,37,0.5372,729054,4,7,2
2004,38,0.50772,1126260,3,6,2
2004,39,0.96396,783323,5,10,3
2004,40,0.22144,991992,1,2,1
2004,41,0.44028,952282,3,5,2
2004,42,0.51407,878888,4,7,2
2004,44,0.56172,1267494,4,8,2
2004,45,0.53402,1559154,4,7,2
2004,46,0.5391,894580,4,7,2
2004,47,0.59189,1313713,4,8,2
2004,48,0.35023,1189935,2,4,2
2004,49,0.50405,1228129,3,6,2
2004,50,0.35565,1084177,2,4,2
2004,51,0.34432,1079789,2,3,2
2004,52,0.54605,941131,4,7,2
2004,53,0.32423,1265468,2,3,2
2004,54,0.51857,516542,4,7,2
2004,55,0.33158,795458,2,3,2
2004,56,0.50254,849197,3,6,2
2004,57,0.45884,597621,3,5,2
2004,58,0.55113,930406,4,7,2
2004,59,0.53065,1145053,4,7,2
2004,60,0.22851,619157,1,2,1
2004,61,0.03715,451016,1,1,1
2004,63,0.3778,1268561,2,4,2
2004,64,0.26375,792590,1,2,1
2004,65,0.22033,1081648,1,1,1
2004,66,0.55751,1248759,4,8,2
2004,67,0.51443,1033467,4,7,2
2004,68,0.35193,601445,2,4,2
2004,69,0.1527,508949,1,1,1
2004,70,0.11057,821650,1,1,1
2004,71,0.14443,1000158,1,1,1
2004,72,0.33161,1056260,2,3,2
2004,73,0.24664,1006392,1,2,1
2004,74,0.35056,1057532,2,4,2
2004,75,0.34842,484410,2,3,2
2004,76,0.26818,1139769,1,2,1
2004,77,0.39023,478943,2,4,2
2004,78,0.4382,741488,3,5,2
2004,79,0.39068,1040371,3,5,2
2004,80,0.00028,626238,1,1,1
2004,81,0,814923,1,1,1
2004,82,0.0201,735553,1,1,1
2004,83,0.27513,762163,1,2,1
2004,84,0.36176,684830,2,4,2
2004,85,0.08512,1114901,1,1,1
2004,86,0.34379,1164100,2,3,2
2004,87,0.35663,522875,2,4,2
2004,88,0.29576,846572,1,2,1
2004,89,0.32874,763761,2,3,2
2004,90,0.43388,892793,3,5,2
2004,91,0.30012,999919,1,2,1
2004,92,0.46063,516635,3,6,2
2004,93,0.34945,590817,2,3,2
2004,94,0.50817,705807,4,7,2
2004,95,0.49978,497496,3,6,2
2004,96,0.4675,552316,3,6,2
2004,97,0.36498,1061351,2,4,2
2004,98,0.76977,242064,5,9,3
2004,99,0.80787,782843,5,10,3
2005,1,0.59505,1242943,4,8,2
2005,2,0.81329,427271,5,10,3
2005,3,0.78879,294995,5,10,3
2005,4,0.78347,1227112,5,10,3
2005,6,0.92601,1276724,5,10,3
2005,7,0.66261,562704,4,8,2
2005,8,0.73545,577243,5,9,3
2005,9,0.71997,788063,5,9,3
2005,10,0.76368,414467,5,9,3
2005,12,0.76227,1377942,5,9,3
2005,13,0.76365,1173394,5,9,3
2005,14,0.72898,1264837,5,9,3
2005,15,0.7778,627638,5,9,3
2005,16,0.83312,593818,5,10,3
2005,17,1,582175,5,10,3
2005,18,0.91487,603349,5,10,3
2005,19,0.9146,401381,5,10,3
2005,20,0.32984,123873,2,3,2
2005,21,0.36511,1597996,2,4,2
2005,22,0.31011,1103442,1,2,1
2005,23,0.63716,733238,4,8,2
2005,24,0.5818,1095349,4,8,2
2005,25,0.50462,694669,3,6,2
2005,26,0.67759,1174940,4,8,2
2005,27,0.63906,860088,4,8,2
2005,28,0.46861,738878,3,5,2
2005,29,0.69797,491951,5,9,3
2005,30,0.4555,912461,3,5,2
2005,31,0.55011,987367,4,7,2
2005,32,0.47196,885607,3,6,2
2005,33,0.44383,1082569,3,5,2
2005,34,0.49354,800276,3,6,2
2005,35,0.42052,912547,3,5,2
2005,36,0.4215,518781,3,5,2
2005,37,0.5676,729054,4,7,2
2005,38,0.54273,1126260,4,7,2
2005,39,0.93159,783323,5,10,3
2005,40,0.2644,991992,1,2,1
2005,41,0.46316,952282,3,5,2
2005,42,0.52997,878888,4,7,2
2005,44,0.57469,1267494,4,8,2
2005,45,0.55662,1559154,4,7,2
2005,46,0.54571,894580,4,7,2
2005,47,0.62712,1313713,4,8,2
2005,48,0.35551,1189935,2,4,2
2005,49,0.54228,1228129,4,7,2
2005,50,0.39556,1084177,2,4,2
2005,51,0.3815,1079789,2,4,2
2005,52,0.58706,941131,4,8,2
2005,53,0.33763,1265468,2,3,2
2005,54,0.51851,516542,3,6,2
2005,55,0.33567,795458,2,3,2
2005,56,0.52352,849197,3,6,2
2005,57,0.48784,597621,3,6,2
2005,58,0.55198,930406,4,7,2
2005,59,0.54411,1145053,4,7,2
2005,60,0.24636,619157,1,2,1
