"year","PLZ3","gisd_score","population","gisd_5","gisd_10","gisd_k"
1998,210,0.417,493858,2,3,2
1998,211,0.41544,291519,2,3,2
1998,212,0.3781,149335,1,2,1
1998,213,0.55007,164526,3,6,2
1998,214,0.44135,159171,2,3,2
1998,215,0.48088,77363,2,4,2
1998,216,0.47917,157726,2,4,2
1998,217,0.60523,104498,4,7,2
1998,220,0.41544,65496,2,3,2
1998,221,0.41087,209658,2,3,2
1998,222,0.41545,14006,2,3,2
1998,223,0.41544,243589,2,3,2
1998,224,0.41577,99305,2,3,2
1998,225,0.41551,157717,2,3,2
1998,226,0.41545,31848,2,3,2
1998,227,0.41545,29261,2,3,2
1998,228,0.45827,141758,2,4,2
1998,229,0.35449,110804,1,2,1
1998,235,0.73103,213696,4,8,2
1998,236,0.60479,95349,4,7,2
1998,237,0.61215,145843,4,7,2
1998,238,0.46332,137424,2,4,2
1998,239,0.81976,140926,5,10,3
1998,241,0.64586,268733,4,8,2
1998,242,0.58235,130023,4,7,2
1998,243,0.59587,97483,4,7,2
1998,244,0.64725,4688,4,8,2
1998,245,0.67381,185108,4,8,2
1998,246,0.55738,63693,3,6,2
1998,247,0.5687,72930,3,6,2
1998,248,0.62388,101708,4,7,2
1998,249,0.70924,170983,4,8,2
1998,253,0.49059,111890,2,4,2
1998,254,0.43793,182992,2,3,2
1998,255,0.61892,116010,4,7,2
1998,256,0.69795,4415,4,8,2
1998,257,0.69522,115467,4,8,2
1998,258,0.58566,108828,4,7,2
1998,259,0.57632,55067,4,7,2
1998,261,0.5885,271800,4,7,2
1998,262,0.60514,54210,4,7,2
1998,263,0.75782,125261,5,9,3
1998,264,0.70348,105418,4,8,2
1998,265,0.77132,76388,5,9,3
1998,266,0.74294,170636,4,8,2
1998,267,0.68511,108629,4,8,2
1998,268,0.71313,176254,4,8,2
1998,269,0.60855,86344,4,7,2
1998,272,0.55153,112026,3,6,2
1998,273,0.61417,136961,4,7,2
1998,274,0.63993,153532,4,8,2
1998,275,0.90432,123586,5,10,3
1998,276,0.73504,104851,4,8,2
1998,277,0.67123,208709,4,8,2
1998,278,0.59158,20423,4,7,2
1998,281,0.58575,71693,4,7,2
1998,282,0.58574,155504,4,7,2
1998,283,0.58563,191876,4,7,2
1998,287,0.58396,145110,4,7,2
1998,288,0.54391,174695,3,6,2
1998,292,0.6607,70027,4,8,2
1998,293,0.64659,146890,4,8,2
1998,294,0.87442,80491,5,10,3
1998,295,0.66483,89700,4,8,2
1998,296,0.64102,104843,4,8,2
1998,301,0.49399,102971,3,5,2
1998,304,0.49398,145898,3,5,2
1998,305,0.49395,134923,3,5,2
1998,306,0.49396,144652,3,5,2
1998,308,0.49034,189289,2,4,2
1998,309,0.48737,194728,2,4,2
1998,310,0.59496,47976,4,7,2
1998,311,0.55599,214505,3,6,2
1998,312,0.54772,136714,3,6,2
1998,313,0.49561,73831,3,5,2
1998,315,0.59277,173599,4,7,2
1998,316,0.6767,116657,4,8,2
1998,317,0.63746,104681,4,7,2
1998,318,0.60389,119404,4,7,2
1998,320,0.50517,66311,3,5,2
1998,321,0.50085,108528,3,5,2
1998,322,0.50588,71240,3,5,2
1998,323,0.55206,92094,3,6,2
1998,324,0.54683,158638,3,6,2
1998,325,0.52734,88798,3,5,2
1998,326,0.50742,126271,3,5,2
1998,327,0.49592,109744,3,5,2
1998,328,0.51241,63983,3,5,2
1998,330,0.54071,46296,3,6,2
1998,331,0.51753,308924,3,5,2
1998,333,0.46289,174651,2,4,2
1998,334,0.46783,75318,2,4,2
1998,336,0.55743,244397,3,6,2
1998,337,0.51673,157711,3,5,2
1998,338,0.47925,75272,2,4,2
1998,341,0.72068,197837,4,8,2
1998,342,0.41551,168213,2,3,2
1998,343,0.45108,134097,2,4,2
1998,344,0.54313,133702,3,6,2
1998,345,0.55149,116963,3,6,2
1998,346,0.53687,49464,3,6,2
1998,350,0.51459,160359,3,5,2
1998,351,0.55153,34334,3,6,2
1998,352,0.50272,100517,3,5,2
1998,353,0.5326,129339,3,5,2
1998,354,0.5245,155148,3,5,2
1998,355,0.46786,85739,2,4,2
1998,356,0.52358,117143,3,5,2
1998,357,0.51034,129968,3,5,2
1998,360,0.46284,99340,2,4,2
1998,361,0.47463,158047,2,4,2
1998,362,0.49212,100895,3,5,2
1998,363,0.52458,103240,3,5,2
1998,364,0.71839,57259,4,8,2
1998,370,0.54401,118221,3,6,2
1998,371,0.5915,174534,4,7,2
1998,372,0.58316,93367,4,7,2
1998,373,0.78165,90161,5,9,3
1998,374,0.55266,53062,3,6,2
1998,375,0.61244,89107,4,7,2
1998,376,0.62936,110602,4,7,2
1998,381,0.48322,346384,2,4,2
1998,382,0.64003,123876,4,8,2
1998,383,0.639,98681,4,8,2
1998,384,0.39981,175167,2,3,2
1998,385,0.56058,113001,3,6,2
1998,386,0.64744,84223,4,8,2
1998,387,0.64771,35768,4,8,2
1998,388,0.90818,149160,5,10,3
1998,391,0.85636,285713,5,10,3
1998,392,0.93516,131546,5,10,3
1998,393,0.82457,155706,5,10,3
1998,394,0.99437,48975,5,10,3
1998,395,1,89845,5,10,3
1998,396,0.95765,71538,5,10,3
1998,402,0.33377,120135,1,1,1
1998,404,0.33518,219891,1,1,1
1998,405,0.33381,155381,1,1,1
1998,406,0.34093,207875,1,2,1
1998,407,0.3464,161749,1,2,1
1998,408,0.3434,126961,1,2,1
1998,410,0.66171,75773,4,8,2
1998,411,0.66194,135356,4,8,2
1998,412,0.66183,47422,4,8,2
1998,413,0.46742,149827,2,4,2
1998,414,0.35704,156224,1,2,1
1998,415,0.35752,183472,1,2,1
1998,417,0.52304,75267,3,5,2
1998,418,0.70624,128941,4,8,2
1998,421,0.67527,88872,4,8,2
1998,422,0.67495,85778,4,8,2
1998,423,0.67438,174222,4,8,2
1998,424,0.47321,59851,2,4,2
1998,425,0.35055,107683,1,2,1
1998,426,0.65703,143123,4,8,2
1998,427,0.40973,74989,2,3,2
1998,428,0.60107,109961,4,7,2
1998,429,0.34285,34409,1,2,1
1998,441,0.63984,105833,4,8,2
1998,442,0.63919,187576,4,8,2
1998,443,0.63954,292035,4,8,2
1998,445,0.59682,160163,4,7,2
1998,446,0.772,155563,5,9,3
1998,447,0.53432,126000,3,5,2
1998,448,0.53579,240324,3,6,2
1998,451,0.52068,181691,3,5,2
1998,452,0.52021,232047,3,5,2
1998,453,0.52171,167071,3,5,2
1998,454,0.40176,169531,2,3,2
1998,455,0.44585,80881,2,4,2
1998,456,0.60258,145096,4,7,2
1998,457,0.60191,248910,4,7,2
1998,458,0.80732,258909,5,10,3
1998,459,0.60489,75018,4,7,2
1998,460,0.69554,58228,4,8,2
1998,461,0.69528,150713,4,8,2
1998,462,0.61354,193706,4,7,2
1998,463,0.49353,155202,3,5,2
1998,464,0.54493,170267,3,6,2
1998,465,0.53004,166464,3,5,2
1998,470,0.8079,76443,5,10,3
1998,471,0.80695,228854,5,9,3
1998,472,0.80625,184903,5,9,3
1998,474,0.53284,173132,3,5,2
1998,475,0.59172,164149,4,7,2
1998,476,0.5969,130785,4,7,2
1998,477,0.59569,8454,4,7,2
1998,478,0.5818,267434,4,7,2
1998,479,0.52347,79559,3,5,2
1998,481,0.28304,308398,1,1,1
1998,482,0.44173,176769,2,3,2
1998,483,0.43498,156730,2,3,2
1998,484,0.52832,185989,3,5,2
1998,485,0.55149,133744,3,6,2
1998,486,0.46704,146412,2,4,2
1998,487,0.46765,81893,2,4,2
1998,490,0.57093,160531,3,6,2
1998,491,0.57622,165084,3,6,2
1998,492,0.57416,34638,3,6,2
1998,493,0.58651,120510,4,7,2
1998,494,0.55089,187678,3,6,2
1998,495,0.53763,157200,3,6,2
1998,496,0.76848,138487,5,9,3
1998,497,0.613,139850,4,7,2
1998,498,0.62208,124151,4,7,2
1998,501,0.45324,170304,2,4,2
1998,502,0.4449,108750,2,3,2
1998,503,0.44978,191859,2,4,2
1998,506,0.44531,43119,2,3,2
1998,507,0.44525,256668,2,3,2
1998,508,0.44531,115698,2,3,2
1998,509,0.44533,197779,2,3,2
1998,510,0.445,134998,2,3,2
1998,511,0.44521,304261,2,3,2
1998,513,0.39328,180760,1,2,1
1998,514,0.33423,138747,1,1,1
1998,515,0.45371,150688,2,4,2
1998,516,0.5443,96765,3,6,2
1998,517,0.54686,73570,3,6,2
1998,520,0.57585,241230,3,6,2
1998,521,0.57872,125804,4,7,2
1998,522,0.57724,112032,4,7,2
1998,523,0.58292,188465,4,7,2
1998,524,0.58477,149132,4,7,2
1998,525,0.71045,124468,4,8,2
1998,531,0.25767,242288,1,1,1
1998,532,0.25807,74105,1,1,1
1998,533,0.44288,145136,2,3,2
1998,534,0.53058,73754,3,5,2
1998,535,0.54298,99080,3,6,2
1998,536,0.44956,71413,2,4,2
1998,537,0.44764,192823,2,4,2
1998,538,0.4848,241369,2,4,2
1998,539,0.54106,125500,3,6,2
1998,542,0.60232,122481,4,7,2
1998,543,0.54591,92086,3,6,2
1998,544,0.54891,95369,3,6,2
1998,545,0.55774,129905,3,6,2
1998,546,0.62567,76701,4,7,2
1998,551,0.31885,209185,1,1,1
1998,552,0.40947,222191,2,3,2
1998,554,0.48339,132002,2,4,2
1998,555,0.62591,130837,4,7,2
1998,556,0.68554,25872,4,8,2
1998,557,0.78982,75371,5,9,3
1998,560,0.55333,111375,3,6,2
1998,561,0.58696,79846,4,7,2
1998,562,0.59358,137772,4,7,2
1998,563,0.58349,105042,4,7,2
1998,564,0.59191,112387,4,7,2
1998,565,0.55749,105520,3,6,2
1998,566,0.58584,59768,4,7,2
1998,567,0.59754,85183,4,7,2
1998,568,0.58647,52304,4,7,2
1998,570,0.44265,101538,2,3,2
1998,572,0.44242,137710,2,3,2
1998,573,0.48817,104819,2,4,2
1998,574,0.48294,98567,2,4,2
1998,575,0.68062,94437,4,8,2
1998,576,0.63859,60550,4,8,2
1998,580,0.72056,137328,4,8,2
1998,581,0.7199,50673,4,8,2
1998,582,0.50116,108256,3,5,2
1998,583,0.44588,87442,2,4,2
1998,584,0.44569,96261,2,4,2
1998,585,0.66978,136732,4,8,2
1998,586,0.67408,127619,4,8,2
1998,587,0.64246,129312,4,8,2
1998,588,0.66981,56783,4,8,2
1998,590,0.72719,177889,4,8,2
1998,591,0.58754,110948,4,7,2
1998,592,0.45446,88741,2,4,2
1998,593,0.4677,180702,2,4,2
1998,594,0.54357,166653,3,6,2
1998,595,0.5062,177890,3,5,2
1998,596,0.50989,21717,3,5,2
1998,597,0.54991,37975,3,6,2
1998,598,0.55197,103213,3,6,2
1998,599,0.56128,79325,3,6,2
1998,603,0.347,166674,1,2,1
1998,604,0.34621,220306,1,2,1
1998,605,0.34978,232177,1,2,1
1998,611,0.39795,149351,2,3,2
1998,612,0.25082,116316,1,1,1
1998,613,0.06557,86161,1,1,1
1998,614,0.06616,99188,1,1,1
1998,630,0.75486,121615,5,9,3
1998,631,0.35858,149775,1,2,1
1998,632,0.35302,73907,1,2,1
1998,633,0.35065,79723,1,2,1
1998,634,0.46981,151004,2,4,2
1998,635,0.44491,182154,2,3,2
1998,636,0.43411,149311,2,3,2
1998,637,0.45676,162918,2,4,2
1998,638,0.46975,143896,2,4,2
1998,639,0.55046,54258,3,6,2
1998,642,0.30017,152064,1,1,1
1998,643,0.37701,179415,1,2,1
1998,644,0.39297,20212,1,2,1
1998,645,0.38806,129801,1,2,1
1998,646,0.3795,137414,1,2,1
1998,647,0.52216,70303,3,5,2
1998,648,0.36935,103381,1,2,1
1998,651,0.47409,94845,2,4,2
1998,652,0.42458,201722,2,3,2
1998,653,0.3396,101086,1,1,1
1998,654,0.35361,157291,1,2,1
1998,655,0.44578,165606,2,4,2
1998,656,0.49997,52560,3,5,2
1998,657,0.13721,118088,1,1,1
1998,658,0.13395,80510,1,1,1
1998,659,0.34596,109940,1,2,1
1998,661,0.70883,176013,4,8,2
1998,662,0.70941,84386,4,8,2
1998,663,0.62931,121002,4,7,2
1998,664,0.55245,140713,3,6,2
1998,665,0.72893,143033,4,8,2
1998,666,0.62879,162891,4,7,2
1998,667,0.65289,157096,4,8,2
1998,668,0.68364,141266,4,8,2
1998,669,0.77985,122359,5,9,3
1998,670,0.65066,183755,4,8,2
1998,671,0.42121,119354,2,3,2
1998,672,0.53759,136547,3,6,2
1998,673,0.51367,126406,3,5,2
1998,674,0.52577,118303,3,5,2
1998,675,0.66449,130207,4,8,2
1998,676,0.76613,135128,5,9,3
1998,677,0.68893,56345,4,8,2
1998,678,0.63842,27422,4,7,2
1998,681,0.53702,95824,3,6,2
1998,682,0.53568,91692,3,5,2
1998,683,0.53662,117058,3,6,2
1998,685,0.3592,80104,1,2,1
1998,686,0.37817,61312,1,2,1
1998,687,0.34666,143228,1,2,1
1998,688,0.34877,12227,1,2,1
1998,691,0.28126,251291,1,1,1
1998,692,0.34611,115425,1,2,1
1998,694,0.37799,108191,1,2,1
1998,695,0.3599,34042,1,2,1
1998,701,0.27562,140875,1,1,1
1998,703,0.27578,142635,1,1,1
1998,704,0.27567,118758,1,1,1
1998,705,0.27553,190070,1,1,1
1998,706,0.27396,27864,1,1,1
1998,707,0.30461,129658,1,1,1
1998,708,0.28781,71790,1,1,1
1998,710,0.23433,165581,1,1,1
1998,711,0.23847,112424,1,1,1
1998,712,0.25648,148585,1,1,1
1998,713,0.3847,129449,1,2,1
1998,714,0.38372,24528,1,2,1
1998,715,0.38706,110122,1,2,1
1998,716,0.29481,204454,1,1,1
1998,717,0.30163,105015,1,1,1
1998,720,0.34478,87085,1,2,1
1998,721,0.38474,197165,1,2,1
1998,722,0.45868,132507,2,4,2
1998,723,0.5535,90658,3,6,2
1998,724,0.54689,125464,3,6,2
1998,725,0.46774,118648,2,4,2
1998,726,0.27292,114472,1,1,1
1998,727,0.42597,131689,2,3,2
1998,728,0.41653,58572,2,3,2
1998,730,0.47992,157175,2,4,2
1998,731,0.47933,29886,2,4,2
1998,732,0.27366,151558,1,1,1
1998,733,0.47382,60201,2,4,2
1998,734,0.38645,180570,1,2,1
1998,735,0.38413,135066,1,2,1
1998,736,0.38247,119421,1,2,1
1998,737,0.2625,172515,1,1,1
1998,740,0.57072,121521,3,6,2
1998,741,0.3465,100684,1,2,1
1998,742,0.35362,101643,1,2,1
1998,743,0.31136,187156,1,1,1
1998,744,0.46864,35784,2,4,2
1998,745,0.48362,160872,2,4,2
1998,746,0.43078,100006,2,3,2
1998,747,0.57384,62086,3,6,2
1998,748,0.48022,116110,2,4,2
1998,749,0.35846,71670,1,2,1
1998,750,0.35464,88103,1,2,1
1998,751,0.66365,133215,4,8,2
1998,752,0.34261,82388,1,2,1
1998,753,0.44167,115830,2,3,2
1998,754,0.33808,64874,1,1,1
1998,761,0.35735,209227,1,2,1
1998,762,0.35278,180761,1,2,1
1998,763,0.36094,111244,1,2,1
1998,764,0.38271,103065,1,2,1
1998,765,0.34761,123509,1,2,1
1998,766,0.35677,125463,1,2,1
1998,767,0.48728,121958,2,4,2
1998,768,0.53167,164542,3,5,2
1998,776,0.48796,93024,2,4,2
1998,777,0.48705,153424,2,4,2
1998,778,0.44144,121460,2,3,2
1998,779,0.49282,111035,3,5,2
1998,780,0.50626,122110,3,5,2
1998,781,0.51122,110114,3,5,2
1998,782,0.52473,114673,3,5,2
1998,783,0.51879,72443,3,5,2
1998,784,0.52147,95184,3,5,2
1998,785,0.54846,96321,3,6,2
1998,786,0.49414,89169,3,5,2
1998,787,0.46266,41474,2,4,2
1998,790,0.40141,1957,2,3,2
1998,791,0.40626,284204,2,3,2
1998,792,0.42259,166151,2,3,2
1998,793,0.43927,133199,2,3,2
1998,794,0.49142,42602,3,5,2
1998,795,0.55739,109961,3,6,2
1998,796,0.56818,109264,3,6,2
1998,797,0.63707,119652,4,7,2
1998,798,0.53237,73381,3,5,2
1998,803,0.17631,40934,1,1,1
1998,804,0.17631,5666,1,1,1
1998,805,0.17631,13272,1,1,1
1998,806,0.17631,100976,1,1,1
1998,807,0.17631,17659,1,1,1
1998,808,0.17631,85871,1,1,1
1998,809,0.17621,361860,1,1,1
1998,812,0.17642,228204,1,1,1
1998,813,0.17628,105567,1,1,1
1998,814,0.17578,61732,1,1,1
1998,815,0.17588,81578,1,1,1
1998,816,0.17631,67069,1,1,1
1998,817,0.17548,73701,1,1,1
1998,818,0.17518,101871,1,1,1
1998,819,0.1759,95201,1,1,1
1998,820,0,109082,1,1,1
1998,821,0.15188,158275,1,1,1
1998,822,0.18124,165771,1,1,1
1998,823,0.23361,136207,1,1,1
1998,824,0.39265,106656,1,2,1
1998,825,0.28998,59562,1,1,1
1998,830,0.38818,174983,1,2,1
1998,831,0.3535,64897,1,2,1
1998,832,0.36511,73262,1,2,1
1998,833,0.39969,131358,2,3,2
1998,834,0.45125,85561,2,4,2
1998,835,0.39381,66893,2,3,2
1998,836,0.27983,107975,1,1,1
1998,837,0.23689,57234,1,1,1
1998,840,0.4157,198846,2,3,2
1998,841,0.38596,133538,1,2,1
1998,843,0.50723,97528,3,5,2
1998,844,0.44804,125276,2,4,2
1998,845,0.42572,129642,2,3,2
1998,850,0.32954,205722,1,1,1
1998,851,0.33673,73383,1,1,1
1998,852,0.30446,184389,1,1,1
1998,853,0.29108,142443,1,1,1
1998,854,0.30031,117124,1,1,1
1998,855,0.06408,142658,1,1,1
1998,856,0.08745,130847,1,1,1
1998,857,0.07274,118335,1,1,1
1998,861,0.56142,286311,3,6,2
1998,863,0.41884,143716,2,3,2
1998,864,0.42542,141841,2,3,2
1998,865,0.42816,109926,2,3,2
1998,866,0.4549,165421,2,4,2
1998,867,0.40889,62291,2,3,2
1998,868,0.38588,138807,1,2,1
1998,869,0.32962,115787,1,1,1
1998,874,0.45596,153724,2,4,2
1998,875,0.39414,79988,2,3,2
1998,876,0.49677,143143,3,5,2
1998,877,0.42905,146020,2,3,2
1998,880,0.29017,126417,1,1,1
1998,881,0.40432,82070,2,3,2
1998,882,0.41567,187137,2,3,2
1998,883,0.46668,104469,2,4,2
1998,884,0.35547,192640,1,2,1
1998,885,0.45636,34734,2,4,2
1998,886,0.38722,109215,1,2,1
1998,887,0.28942,9890,1,1,1
1998,890,0.35166,121063,1,2,1
1998,891,0.38054,129451,1,2,1
1998,892,0.46557,170493,2,4,2
1998,893,0.52663,86689,3,5,2
1998,894,0.56082,68580,3,6,2
1998,895,0.44418,162182,2,3,2
1998,896,0.38172,25303,1,2,1
1998,904,0.58399,506913,4,7,2
1998,905,0.35679,235295,1,2,1
1998,906,0.39738,26155,2,3,2
1998,907,0.55773,124430,3,6,2
1998,910,0.20164,195888,1,1,1
1998,911,0.40942,134820,2,3,2
1998,912,0.38577,129157,1,2,1
1998,913,0.36513,132898,1,2,1
1998,914,0.4748,82028,2,4,2
1998,915,0.52837,148457,3,5,2
1998,916,0.52672,50550,3,5,2
1998,917,0.5408,116229,3,6,2
1998,918,0.46075,9892,2,4,2
1998,922,0.54841,141467,3,6,2
1998,923,0.44079,130241,2,3,2
1998,924,0.51607,58350,3,5,2
1998,925,0.51901,47117,3,5,2
1998,926,0.57243,100975,3,6,2
1998,927,0.53838,38485,3,6,2
1998,930,0.37104,216436,1,2,1
1998,931,0.43401,177656,2,3,2
1998,933,0.4824,86928,2,4,2
1998,934,0.55581,109797,3,6,2
1998,940,0.54849,135861,3,6,2
1998,941,0.59294,103710,4,7,2
1998,942,0.61828,74895,4,7,2
1998,943,0.53344,131530,3,5,2
1998,944,0.48815,145330,2,4,2
1998,945,0.5398,114481,3,6,2
1998,950,0.77374,43978,5,9,3
1998,951,0.53693,103158,3,6,2
1998,952,0.47251,25902,2,4,2
1998,953,0.50458,61741,3,5,2
1998,954,0.46711,135757,2,4,2
1998,955,0.48189,28150,2,4,2
1998,956,0.58289,84918,4,7,2
1998,957,0.58828,13892,4,7,2
1998,960,0.50056,71735,3,5,2
1998,961,0.50475,185282,3,5,2
1998,962,0.5083,96447,3,5,2
1998,963,0.55438,63998,3,6,2
1998,964,0.49796,97933,3,5,2
1998,965,0.82515,36921,5,10,3
1998,970,0.40379,124097,2,3,2
1998,971,0.35342,11101,1,2,1
1998,972,0.36614,172347,1,2,1
1998,973,0.47783,86925,2,4,2
1998,974,0.58955,167454,4,7,2
1998,975,0.59796,71744,4,7,2
1998,976,0.48834,98281,2,4,2
1998,977,0.4514,123488,2,4,2
1998,978,0.38404,93083,1,2,1
1998,979,0.49393,112831,3,5,2
1998,985,0.82351,104506,5,10,3
1998,986,0.80194,116163,5,9,3
1998,987,0.82102,21395,5,10,3
1998,990,0.80375,208254,5,9,3
1998,991,0.87384,32498,5,10,3
1998,993,0.81015,42121,5,10,3
1998,994,0.80693,92162,5,9,3
1998,995,0.87589,34911,5,10,3
1998,996,0.90753,40374,5,10,3
1998,997,0.96632,108453,5,10,3
1998,998,0.79546,130572,5,9,3
1998,999,0.85533,93498,5,10,3
1999,10,0.57864,122511,4,7,2
1999,11,0.57901,199264,4,7,2
1999,12,0.57916,84357,4,7,2
1999,13,0.57886,114919,4,7,2
1999,14,0.72653,109551,4,8,2
1999,15,0.73708,68760,4,8,2
1999,16,0.73876,124888,5,9,3
1999,17,0.74724,160650,5,9,3
1999,18,0.76541,117918,5,9,3
1999,19,0.82399,140125,5,10,3
1999,26,0.80671,97022,5,10,3
1999,27,0.87217,122709,5,10,3
1999,28,0.85891,75371,5,10,3
1999,29,0.82424,132169,5,10,3
1999,30,0.71055,122619,4,8,2
1999,31,0.77167,95933,5,9,3
1999,32,0.80986,76443,5,10,3
1999,41,0.77357,182575,5,9,3
1999,42,0.77362,206623,5,9,3
1999,43,0.77363,166317,5,9,3
1999,44,0.8329,98103,5,10,3
1999,45,0.8221,107915,5,10,3
1999,46,0.84824,170342,5,10,3
1999,47,0.81742,100023,5,10,3
1999,48,0.83561,140075,5,10,3
1999,49,0.79601,55139,5,9,3
1999,61,0.88842,304136,5,10,3
1999,62,0.86427,142548,5,10,3
1999,63,0.9389,110761,5,10,3
1999,64,0.96441,147030,5,10,3
1999,65,0.94876,89315,5,10,3
1999,66,0.90995,135670,5,10,3
1999,67,0.8946,140873,5,10,3
1999,68,0.85795,166700,5,10,3
1999,69,0.86553,39691,5,10,3
1999,73,0.78708,76992,5,9,3
1999,74,0.7858,44784,5,9,3
1999,75,0.8158,139563,5,10,3
1999,76,0.74404,57873,5,9,3
1999,77,0.5441,136333,3,6,2
1999,78,0.80412,15427,5,10,3
1999,79,0.77619,91732,5,9,3
1999,80,0.8058,88635,5,10,3
1999,81,0.82608,62043,5,10,3
1999,82,0.80901,110892,5,10,3
1999,83,0.8161,117952,5,10,3
1999,84,0.82448,89319,5,10,3
1999,85,0.79233,80490,5,9,3
1999,86,0.8012,27912,5,10,3
1999,91,0.75182,198030,5,9,3
1999,92,0.78674,119118,5,9,3
1999,93,0.81624,137547,5,10,3
1999,94,0.81248,120222,5,10,3
1999,95,0.79442,110568,5,9,3
1999,96,0.80105,102578,5,10,3
1999,101,0.76937,42824,5,9,3
1999,102,0.76937,41054,5,9,3
1999,103,0.76937,103369,5,9,3
1999,104,0.76937,41047,5,9,3
1999,105,0.76937,49855,5,9,3
1999,106,0.76937,12120,5,9,3
1999,107,0.76937,57816,5,9,3
