"";"JAHR";"PLZ2";"GISD_Score";"Bevoelkerung";"GISD_5";"GISD_10";"GISD_k"
"623";2004;56;0,502334;849197;3;6;2
"624";2004;57;0,393116;598580;3;5;2
"625";2004;58;0,431891;930406;3;5;2
"626";2004;59;0,517555;1145053;3;6;2
"627";2004;60;0,192692;619157;1;2;1
"628";2004;61;0,133211;451016;1;1;1
"629";2004;63;0,347252;1268562;2;4;2
"630";2004;64;0,260926;802795;1;2;1
"631";2004;65;0,224718;1081652;1;2;1
"632";2004;66;0,634483;1248759;4;8;2
"633";2004;67;0,494724;1033467;3;6;2
"634";2004;68;0,327974;601445;2;4;2
"635";2004;69;0,12476;508992;1;1;1
"636";2004;70;0,044429;821650;1;1;1
"637";2004;71;0,072887;1000158;1;1;1
"638";2004;72;0,186975;1056260;1;2;1
"639";2004;73;0,164585;1006392;1;1;1
"640";2004;74;0,259282;1057532;1;2;1
"641";2004;75;0,249149;484410;1;2;1
"642";2004;76;0,238458;1139769;1;2;1
"643";2004;77;0,271426;478943;2;3;2
"644";2004;78;0,289629;741488;2;3;2
"645";2004;79;0,307197;1040371;2;4;2
"646";2004;80;3,4e-05;626238;1;1;1
"647";2004;81;0;814923;1;1;1
"648";2004;82;0,085784;735553;1;1;1
"649";2004;83;0,261868;762163;2;3;2
"650";2004;84;0,336405;684830;2;4;2
"651";2004;85;0,094727;1114901;1;1;1
"652";2004;86;0,295401;1164100;2;3;2
"653";2004;87;0,323522;522875;2;4;2
"654";2004;88;0,236903;846572;1;2;1
"655";2004;89;0,251628;763761;1;2;1
"656";2004;90;0,339827;892793;2;4;2
"657";2004;91;0,268112;999919;2;3;2
"658";2004;92;0,439312;516635;3;6;2
"659";2004;93;0,326697;590817;2;4;2
"660";2004;94;0,486946;705807;3;6;2
"661";2004;95;0,473732;497508;3;6;2
"662";2004;96;0,41578;561663;3;5;2
"663";2004;97;0,333842;1061355;2;4;2
"664";2004;98;0,75666;304392;5;9;3
"665";2004;99;0,847445;945480;5;10;3
"666";2005;1;0,652145;1245041;4;8;2
"667";2005;2;0,864569;427271;5;10;3
"668";2005;3;0,87821;294995;5;10;3
"669";2005;4;0,823576;1233846;5;9;3
"670";2005;6;0,985376;1300863;5;10;3
"671";2005;7;0,748076;579985;5;9;3
"672";2005;8;0,795714;598445;5;9;3
"673";2005;9;0,784612;788089;5;9;3
"674";2005;10;0,713975;414467;4;8;2
"675";2005;12;0,713494;1377942;4;8;2
"676";2005;13;0,713948;1173394;4;8;2
"677";2005;14;0,723344;1264837;5;9;3
"678";2005;15;0,821986;627638;5;9;3
"679";2005;16;0,866129;598416;5;10;3
"680";2005;17;0,993191;587834;5;10;3
"681";2005;18;0,983581;607324;5;10;3
"682";2005;19;1;404679;5;10;3
"683";2005;20;0,296999;123873;2;3;2
"684";2005;21;0,386731;1597996;2;4;2
"685";2005;22;0,297697;1103442;2;3;2
"686";2005;23;0,710039;734709;4;8;2
"687";2005;24;0,665655;1096639;4;8;2
"688";2005;25;0,592257;696446;4;7;2
"689";2005;26;0,797884;1174940;5;9;3
"690";2005;27;0,714666;860141;5;9;3
"691";2005;28;0,519345;738878;3;6;2
"692";2005;29;0,808259;522068;5;9;3
"693";2005;30;0,538658;912461;3;6;2
"694";2005;31;0,636797;987374;4;7;2
"695";2005;32;0,427716;885607;3;5;2
"696";2005;33;0,389938;1082569;3;5;2
"697";2005;34;0,577686;771997;4;7;2
"698";2005;35;0,42779;912547;3;5;2
"699";2005;36;0,504287;534835;3;6;2
"700";2005;37;0,685016;444539;4;8;2
"701";2005;38;0,580976;1141969;4;7;2
"702";2005;39;0,98048;783323;5;10;3
"703";2005;40;0,26743;991992;2;3;2
"704";2005;41;0,466355;952282;3;6;2
"705";2005;42;0,449518;878888;3;5;2
"706";2005;44;0,664137;1267494;4;8;2
"707";2005;45;0,602229;1559154;4;7;2
"708";2005;46;0,600905;894580;4;7;2
"709";2005;47;0,665519;1313713;4;8;2
"710";2005;48;0,405457;1189935;3;5;2
"711";2005;49;0,576966;1228129;4;7;2
"712";2005;50;0,387969;1084177;3;5;2
"713";2005;51;0,325887;1079789;2;4;2
"714";2005;52;0,558059;941131;4;7;2
"715";2005;53;0,314205;1265468;2;3;2
"716";2005;54;0,526623;516643;3;6;2
"717";2005;55;0,332687;805580;2;4;2
"718";2005;56;0,514463;849197;3;6;2
"719";2005;57;0,425387;598580;3;5;2
"720";2005;58;0,452586;930406;3;6;2
"721";2005;59;0,547828;1145053;4;7;2
"722";2005;60;0,212308;619157;1;2;1
"723";2005;61;0,143674;451016;1;1;1
"724";2005;63;0,348981;1268562;2;4;2
"725";2005;64;0,276159;802795;2;3;2
"726";2005;65;0,239999;1081652;1;2;1
"727";2005;66;0,648379;1248759;4;7;2
"728";2005;67;0,485402;1033467;3;6;2
"729";2005;68;0,342386;601445;2;4;2
"730";2005;69;0,128302;508992;1;1;1
"731";2005;70;0,041822;821650;1;1;1
"732";2005;71;0,060832;1000158;1;1;1
"733";2005;72;0,180537;1056260;1;2;1
"734";2005;73;0,159542;1006392;1;1;1
"735";2005;74;0,252492;1057532;1;2;1
"736";2005;75;0,254182;484410;1;2;1
"737";2005;76;0,227318;1139769;1;2;1
"738";2005;77;0,277344;478943;2;3;2
"739";2005;78;0,279805;741488;2;3;2
"740";2005;79;0,307837;1040371;2;3;2
"741";2005;80;0,000123;626238;1;1;1
"742";2005;81;0;814923;1;1;1
"743";2005;82;0,062469;735553;1;1;1
"744";2005;83;0,257585;762163;1;2;1
"745";2005;84;0,331385;684830;2;4;2
"746";2005;85;0,072078;1114901;1;1;1
"747";2005;86;0,304428;1164100;2;3;2
"748";2005;87;0,322335;522875;2;4;2
"749";2005;88;0,227638;846572;1;2;1
"750";2005;89;0,244653;763761;1;2;1
"751";2005;90;0,335575;892793;2;4;2
"752";2005;91;0,256351;999919;1;2;1
"753";2005;92;0,449351;516635;3;5;2
"754";2005;93;0,319446;590817;2;4;2
"755";2005;94;0,488954;705807;3;6;2
"756";2005;95;0,486533;497508;3;6;2
"757";2005;96;0,422349;561663;3;5;2
"758";2005;97;0,336325;1061355;2;4;2
"759";2005;98;0,756992;304392;5;9;3
"760";2005;99;0,841288;945480;5;10;3
"761";2006;1;0,627348;1245041;4;7;2
"762";2006;2;0,856502;427271;5;10;3
"763";2006;3;0,863317;294995;5;10;3
"764";2006;4;0,795458;1233846;5;9;3
"765";2006;6;0,948101;1300863;5;10;3
"766";2006;7;0,692546;579985;4;8;2
"767";2006;8;0,774558;598445;5;9;3
"768";2006;9;0,745288;788089;5;9;3
"769";2006;10;0,705931;414467;5;9;3
"770";2006;12;0,705495;1377942;4;8;2
"771";2006;13;0,705887;1173394;4;8;2
"772";2006;14;0,707955;1264837;5;9;3
"773";2006;15;0,805088;627638;5;9;3
"774";2006;16;0,856869;598416;5;10;3
"775";2006;17;1;587834;5;10;3
"776";2006;18;0,972223;607324;5;10;3
"777";2006;19;0,986192;404679;5;10;3
"778";2006;20;0,315856;123873;2;3;2
"779";2006;21;0,389636;1597996;2;4;2
"780";2006;22;0,316236;1103442;2;3;2
"781";2006;23;0,713632;734709;5;9;3
"782";2006;24;0,662227;1096639;4;8;2
"783";2006;25;0,583324;696446;4;7;2
"784";2006;26;0,779003;1174940;5;9;3
"785";2006;27;0,689142;860141;4;8;2
"786";2006;28;0,489522;738878;3;6;2
"787";2006;29;0,776441;522068;5;9;3
"788";2006;30;0,526352;912461;3;6;2
"789";2006;31;0,625006;987374;4;7;2
"790";2006;32;0,440058;885607;3;5;2
"791";2006;33;0,400791;1082569;3;5;2
"792";2006;34;0,589724;771997;4;7;2
"793";2006;35;0,443421;912547;3;5;2
"794";2006;36;0,513765;534835;3;6;2
"795";2006;37;0,681801;444539;4;8;2
"796";2006;38;0,576206;1141969;4;7;2
"797";2006;39;0,91869;783323;5;10;3
"798";2006;40;0,277891;991992;2;3;2
"799";2006;41;0,4904;952282;3;6;2
"800";2006;42;0,496792;878888;3;6;2
"801";2006;44;0,689193;1267494;4;8;2
"802";2006;45;0,625334;1559154;4;7;2
"803";2006;46;0,631749;894580;4;7;2
"804";2006;47;0,692864;1313713;4;8;2
"805";2006;48;0,412462;1189935;3;5;2
"806";2006;49;0,569335;1228129;4;7;2
"807";2006;50;0,419489;1084177;3;5;2
"808";2006;51;0,347463;1079789;2;4;2
"809";2006;52;0,567612;941131;4;7;2
"810";2006;53;0,341453;1265468;2;4;2
"811";2006;54;0,526625;516643;3;6;2
"812";2006;55;0,35011;805580;2;4;2
"813";2006;56;0,512177;849197;3;6;2
"814";2006;57;0,411741;598580;3;5;2
"815";2006;58;0,483785;930406;3;5;2
"816";2006;59;0,560432;1145053;4;7;2
"817";2006;60;0,236135;619157;1;2;1
"818";2006;61;0,142419;451016;1;1;1
"819";2006;63;0,358619;1268562;2;4;2
"820";2006;64;0,289527;802795;2;3;2
"821";2006;65;0,25336;1081652;1;2;1
"822";2006;66;0,669249;1248759;4;8;2
"823";2006;67;0,514373;1033467;3;6;2
"824";2006;68;0,349154;601445;2;4;2
"825";2006;69;0,124951;508992;1;1;1
"826";2006;70;0,048982;821650;1;1;1
"827";2006;71;0,079408;1000158;1;1;1
"828";2006;72;0,19047;1056260;1;2;1
"829";2006;73;0,162656;1006392;1;1;1
"830";2006;74;0,251554;1057532;1;2;1
"831";2006;75;0,26457;484410;1;2;1
"832";2006;76;0,243671;1139769;1;2;1
"833";2006;77;0,288538;478943;2;3;2
"834";2006;78;0,284804;741488;2;3;2
"835";2006;79;0,314204;1040371;2;3;2
"836";2006;80;8,9e-05;626238;1;1;1
"837";2006;81;0;814923;1;1;1
"838";2006;82;0,07596;735553;1;1;1
"839";2006;83;0,248846;762163;1;2;1
"840";2006;84;0,32804;684830;2;4;2
"841";2006;85;0,076806;1114901;1;1;1
"842";2006;86;0,305394;1164100;2;3;2
"843";2006;87;0,316075;522875;2;3;2
"844";2006;88;0,224036;846572;1;2;1
"845";2006;89;0,242592;763761;1;2;1
"846";2006;90;0,344196;892793;2;4;2
"847";2006;91;0,255797;999919;1;2;1
"848";2006;92;0,440342;516635;3;5;2
"849";2006;93;0,316722;590817;2;4;2
"850";2006;94;0,487274;705807;3;6;2
"851";2006;95;0,498841;497508;3;6;2
"852";2006;96;0,436729;561663;3;5;2
"853";2006;97;0,342462;1061355;2;4;2
"854";2006;98;0,739359;304392;5;9;3
"855";2006;99;0,822142;945480;5;10;3
"856";2007;1;0,631774;1245041;4;7;2
"857";2007;2;0,875198;427271;5;10;3
"858";2007;3;0,882098;294995;5;10;3
"859";2007;4;0,8238;1233846;5;10;3
"860";2007;6;0,950471;1300863;5;10;3
"861";2007;7;0,69643;579985;4;8;2
"862";2007;8;0,794598;598445;5;9;3
"863";2007;9;0,764018;788089;5;9;3
"864";2007;10;0,732759;414467;5;9;3
"865";2007;12;0,732147;1377942;5;9;3
"866";2007;13;0,732685;1173394;5;9;3
"867";2007;14;0,72674;1264837;4;8;2
"868";2007;15;0,81474;627638;5;9;3
"869";2007;16;0,863742;598416;5;10;3
"870";2007;17;1;587834;5;10;3
"871";2007;18;0,955903;607324;5;10;3
"872";2007;19;0,994285;404679;5;10;3
"873";2007;20;0,321037;123873;2;3;2
"874";2007;21;0,408266;1597996;2;4;2
"875";2007;22;0,321641;1103442;2;3;2
"876";2007;23;0,722241;734709;4;8;2
"877";2007;24;0,686335;1096639;4;8;2
"878";2007;25;0,60127;696446;4;7;2
"879";2007;26;0,790976;1174940;5;9;3
"880";2007;27;0,719915;860141;4;8;2
"881";2007;28;0,538378;738878;3;6;2
"882";2007;29;0,785995;522068;5;9;3
"883";2007;30;0,562984;912461;3;6;2
"884";2007;31;0,651868;987374;4;7;2
"885";2007;32;0,479306;885607;3;5;2
"886";2007;33;0,436117;1082569;3;5;2
"887";2007;34;0,618474;771997;4;7;2
"888";2007;35;0,470545;912547;3;5;2
"889";2007;36;0,538594;534835;3;6;2
"890";2007;37;0,701178;444539;4;8;2
"891";2007;38;0,582535;1141969;4;7;2
"892";2007;39;0,920283;783323;5;10;3
"893";2007;40;0,312417;991992;2;3;2
"894";2007;41;0,537427;952282;3;6;2
"895";2007;42;0,542867;878888;3;6;2
"896";2007;44;0,720822;1267494;4;8;2
"897";2007;45;0,669962;1559154;4;7;2
"898";2007;46;0,660698;894580;4;7;2
"899";2007;47;0,733098;1313713;5;9;3
"900";2007;48;0,437243;1189935;3;5;2
"901";2007;49;0,597617;1228129;4;7;2
"902";2007;50;0,466283;1084177;3;5;2
"903";2007;51;0,37917;1079789;2;4;2
"904";2007;52;0,597274;941131;4;7;2
"905";2007;53;0,380243;1265468;2;4;2
"906";2007;54;0,566023;516643;3;6;2
"907";2007;55;0,381578;805580;2;4;2
"908";2007;56;0,54007;849197;3;6;2
"909";2007;57;0,43781;598580;3;5;2
"910";2007;58;0,510153;930406;3;6;2
"911";2007;59;0,578579;1145053;4;7;2
"912";2007;60;0,272082;619157;1;2;1
"913";2007;61;0,165883;451016;1;1;1
"914";2007;63;0,390533;1268562;2;4;2
"915";2007;64;0,309549;802795;2;3;2
"916";2007;65;0,277026;1081652;1;2;1
"917";2007;66;0,694004;1248759;4;8;2
"918";2007;67;0,545247;1033467;3;6;2
"919";2007;68;0,373094;601445;2;4;2
"920";2007;69;0,142631;508992;1;1;1
"921";2007;70;0,047873;821650;1;1;1
"922";2007;71;0,096644;1000158;1;1;1
"923";2007;72;0,204774;1056260;1;2;1
"924";2007;73;0,187206;1006392;1;1;1
"925";2007;74;0,264748;1057532;1;2;1
"926";2007;75;0,280623;484410;1;2;1
"927";2007;76;0,267679;1139769;1;2;1
"928";2007;77;0,31715;478943;2;3;2
"929";2007;78;0,314791;741488;2;3;2
"930";2007;79;0,356137;1040371;2;4;2
"931";2007;80;3,9e-05;626238;1;1;1
"932";2007;81;0;814923;1;1;1
"933";2007;82;0,098691;735553;1;1;1
"934";2007;83;0,263217;762163;1;2;1
"935";2007;84;0,331597;684830;2;4;2
"936";2007;85;0,104346;1114901;1;1;1
"937";2007;86;0,317774;1164100;2;3;2
"938";2007;87;0,315475;522875;2;3;2
"939";2007;88;0,245539;846572;1;2;1
"940";2007;89;0,2512;763761;1;2;1
"941";2007;90;0,350009;892793;2;4;2
"942";2007;91;0,266097;999919;1;2;1
"943";2007;92;0,441717;516635;3;5;2
"944";2007;93;0,324295;590817;2;3;2
"945";2007;94;0,480386;705807;3;5;2
"946";2007;95;0,507984;497508;3;6;2
"947";2007;96;0,420863;561663;3;5;2
"948";2007;97;0,353337;1061355;2;4;2
"949";2007;98;0,72067;304392;4;8;2
"950";2007;99;0,822249;945480;5;9;3
"951";2008;1;0,629563;1245041;4;7;2
"952";2008;2;0,851669;427271;5;10;3
"953";2008;3;0,891962;294995;5;10;3
"954";2008;4;0,833176;1233846;5;9;3
"955";2008;6;0,985694;1300863;5;10;3
"956";2008;7;0,712624;579985;4;8;2
"957";2008;8;0,801802;598445;5;9;3
"958";2008;9;0,776134;788089;5;9;3
"959";2008;10;0,744605;414467;4;8;2
"960";2008;12;0,743809;1377942;4;8;2
"961";2008;13;0,74453;1173394;4;8;2
"962";2008;14;0,732391;1264837;4;8;2
"963";2008;15;0,812563;627638;5;9;3
"964";2008;16;0,860587;598416;5;10;3
"965";2008;17;1;587834;5;10;3
"966";2008;18;0,941823;607324;5;10;3
"967";2008;19;0,982174;404679;5;10;3
"968";2008;20;0,316516;123873;1;2;1
"969";2008;21;0,423355;1597996;2;4;2
"970";2008;22;0,328111;1103442;2;3;2
"971";2008;23;0,757559;734709;5;9;3
"972";2008;24;0,716523;1096639;4;8;2
"973";2008;25;0,624679;696446;4;7;2
"974";2008;26;0,836184;1174940;5;10;3
"975";2008;27;0,748221;860141;5;9;3
"976";2008;28;0,502718;738878;3;5;2
"977";2008;29;0,791059;522068;5;9;3
"978";2008;30;0,595931;912461;3;6;2
"979";2008;31;0,678692;987374;4;7;2
"980";2008;32;0,496644;885607;3;5;2
"981";2008;33;0,462423;1082569;3;5;2
"982";2008;34;0,618808;771997;4;7;2
"983";2008;35;0,492246;912547;3;5;2
"984";2008;36;0,555583;534835;3;6;2
"985";2008;37;0,720618;444539;4;8;2
"986";2008;38;0,613579;1141969;4;7;2
"987";2008;39;0,940473;783323;5;10;3
"988";2008;40;0,322254;991992;2;3;2
"989";2008;41;0,566228;952282;3;6;2
"990";2008;42;0,584002;878888;3;6;2
"991";2008;44;0,760307;1267494;5;9;3
"992";2008;45;0,707894;1559154;4;7;2
"993";2008;46;0,707396;894580;4;7;2
"994";2008;47;0,77481;1313713;5;9;3
"995";2008;48;0,463728;1189935;3;5;2
"996";2008;49;0,627294;1228129;4;7;2
"997";2008;50;0,46803;1084177;3;5;2
"998";2008;51;0,398187;1079789;2;4;2
"999";2008;52;0,620186;941131;4;7;2
"1000";2008;53;0,420233;1265468;2;4;2
"1001";2008;54;0,64923;516643;4;7;2
"1002";2008;55;0,40531;805580;2;4;2
"1003";2008;56;0,5777;849197;3;6;2
"1004";2008;57;0,464821;598580;3;5;2
"1005";2008;58;0,558884;930406;3;6;2
"1006";2008;59;0,606064;1145053;3;6;2
"1007";2008;60;0,255987;619157;1;2;1
"1008";2008;61;0,205747;451016;1;1;1
"1009";2008;63;0,406004;1268562;2;4;2
"1010";2008;64;0,337891;802795;2;3;2
"1011";2008;65;0,292316;1081652;1;2;1
"1012";2008;66;0,732623;1248759;4;8;2
"1013";2008;67;0,574026;1033467;3;6;2
"1014";2008;68;0,390903;601445;2;4;2
"1015";2008;69;0,159462;508992;1;1;1
"1016";2008;70;0,068755;821650;1;1;1
"1017";2008;71;0,128803;1000158;1;1;1
"1018";2008;72;0,238571;1056260;1;2;1
"1019";2008;73;0,219336;1006392;1;1;1
"1020";2008;74;0,294118;1057532;1;2;1
"1021";2008;75;0,333011;484410;2;3;2
"1022";2008;76;0,296654;1139769;1;2;1
"1023";2008;77;0,357183;478943;2;4;2
"1024";2008;78;0,33159;741488;2;3;2
"1025";2008;79;0,373133;1040371;2;4;2
"1026";2008;80;3,4e-05;626238;1;1;1
"1027";2008;81;0;814923;1;1;1
"1028";2008;82;0,114714;735553;1;1;1
"1029";2008;83;0,292164;762163;1;2;1
"1030";2008;84;0,355019;684830;2;3;2
"1031";2008;85;0,121252;1114901;1;1;1
"1032";2008;86;0,332976;1164100;2;3;2
"1033";2008;87;0,349333;522875;2;3;2
"1034";2008;88;0,259939;846572;1;2;1
"1035";2008;89;0,274136;763761;1;2;1
"1036";2008;90;0,358079;892793;2;4;2
"1037";2008;91;0,274605;999919;1;2;1
"1038";2008;92;0,477651;516635;3;5;2
"1039";2008;93;0,347126;590817;2;3;2
"1040";2008;94;0,530705;705807;3;6;2
"1041";2008;95;0,527364;497508;3;6;2
"1042";2008;96;0,439349;561663;3;5;2
"1043";2008;97;0,378509;1061355;2;4;2
"1044";2008;98;0,734715;304392;4;8;2
"1045";2008;99;0,818112;945480;5;9;3
"1046";2009;1;0,625463;1245041;4;7;2
"1047";2009;2;0,817771;427271;5;10;3
"1048";2009;3;0,836488;294995;5;10;3
"1049";2009;4;0,812228;1233846;5;9;3
"1050";2009;6;0,954652;1300863;5;10;3
"1051";2009;7;0,724994;579985;4;8;2
"1052";2009;8;0,810635;598445;5;9;3
"1053";2009;9;0,764101;788089;5;9;3
"1054";2009;10;0,70438;414467;4;8;2
"1055";2009;12;0,703489;1377942;4;8;2
"1056";2009;13;0,704308;1173394;4;8;2
"1057";2009;14;0,70177;1264837;4;7;2
"1058";2009;15;0,772613;627638;5;9;3
"1059";2009;16;0,813809;598416;5;10;3
"1060";2009;17;1;587834;5;10;3
"1061";2009;18;0,931203;607324;5;10;3
"1062";2009;19;0,963908;404679;5;10;3
"1063";2009;20;0,294941;123873;1;2;1
"1064";2009;21;0,405922;1597996;2;4;2
"1065";2009;22;0,309057;1103442;1;2;1
"1066";2009;23;0,744007;734709;4;8;2
"1067";2009;24;0,698962;1096639;4;7;2
"1068";2009;25;0,612461;696446;3;6;2
"1069";2009;26;0,825847;1174940;5;10;3
"1070";2009;27;0,764563;860141;5;9;3
"1071";2009;28;0,550896;738878;3;5;2
"1072";2009;29;0,800282;522068;5;9;3
"1073";2009;30;0,567057;912461;3;6;2
"1074";2009;31;0,672644;987374;4;7;2
"1075";2009;32;0,559916;885607;3;6;2
"1076";2009;33;0,51467;1082569;3;5;2
"1077";2009;34;0,646279;771997;4;7;2
"1078";2009;35;0,511161;912547;3;5;2
"1079";2009;36;0,597027;534835;3;6;2
"1080";2009;37;0,746248;444539;4;8;2
"1081";2009;38;0,609879;1141969;3;6;2
"1082";2009;39;0,908616;783323;5;10;3
"1083";2009;40;0,323136;991992;1;2;1
"1084";2009;41;0,580295;952282;3;6;2
"1085";2009;42;0,616406;878888;4;7;2
"1086";2009;44;0,777613;1267494;5;9;3
"1087";2009;45;0,718395;1559154;4;8;2
"1088";2009;46;0,715173;894580;4;8;2
"1089";2009;47;0,765489;1313713;5;9;3
"1090";2009;48;0,498788;1189935;3;5;2
"1091";2009;49;0,643479;1228129;4;7;2
"1092";2009;50;0,470124;1084177;3;5;2
"1093";2009;51;0,410136;1079789;2;4;2
"1094";2009;52;0,619513;941131;4;7;2
"1095";2009;53;0,415825;1265468;2;4;2
"1096";2009;54;0,678065;516643;4;7;2
"1097";2009;55;0,40555;805580;2;4;2
"1098";2009;56;0,570558;849197;3;6;2
"1099";2009;57;0,514805;598580;3;5;2
"1100";2009;58;0,602048;930406;3;6;2
"1101";2009;59;0,643444;1145053;4;7;2
"1102";2009;60;0,285345;619157;1;1;1
"1103";2009;61;0,206762;451016;1;1;1
"1104";2009;63;0,415628;1268562;2;4;2
"1105";2009;64;0,333702;802795;2;3;2
"1106";2009;65;0,307058;1081652;1;2;1
"1107";2009;66;0,717105;1248759;4;8;2
"1108";2009;67;0,573068;1033467;3;6;2
"1109";2009;68;0,421493;601445;2;4;2
"1110";2009;69;0,198312;508992;1;1;1
"1111";2009;70;0,104259;821650;1;1;1
"1112";2009;71;0,169356;1000158;1;1;1
"1113";2009;72;0,309235;1056260;1;2;1
"1114";2009;73;0,288182;1006392;1;2;1
"1115";2009;74;0,354947;1057532;2;3;2
"1116";2009;75;0,390559;484410;2;3;2
"1117";2009;76;0,338941;1139769;2;3;2
"1118";2009;77;0,445274;478943;2;4;2
"1119";2009;78;0,404104;741488;2;4;2
"1120";2009;79;0,426355;1040371;2;4;2
"1121";2009;80;2e-05;626238;1;1;1
"1122";2009;81;0;814923;1;1;1
"1123";2009;82;0,128646;735553;1;1;1
"1124";2009;83;0,325491;762163;1;2;1
"1125";2009;84;0,388234;684830;2;3;2
"1126";2009;85;0,137269;1114901;1;1;1
"1127";2009;86;0,361574;1164100;2;3;2
"1128";2009;87;0,379115;522875;2;3;2
"1129";2009;88;0,323054;846572;1;2;1
"1130";2009;89;0,333123;763761;1;2;1
"1131";2009;90;0,374304;892793;2;3;2
"1132";2009;91;0,307393;999919;1;2;1
"1133";2009;92;0,517784;516635;3;5;2
"1134";2009;93;0,399028;590817;2;3;2
"1135";2009;94;0,562123;705807;3;6;2
"1136";2009;95;0,552304;497508;3;5;2
"1137";2009;96;0,476424;561663;3;5;2
"1138";2009;97;0,407587;1061355;2;4;2
"1139";2009;98;0,751176;304392;5;9;3
"1140";2009;99;0,806991;945480;5;9;3
"1141";2010;1;0,63387;1245041;4;7;2
"1142";2010;2;0,811889;427271;5;9;3
"1143";2010;3;0,830161;294995;5;10;3
"1144";2010;4;0,833017;1233846;5;10;3
"1145";2010;6;0,974654;1300863;5;10;3
"1146";2010;7;0,718764;579985;4;8;2
"1147";2010;8;0,806114;598445;5;9;3
"1148";2010;9;0,768341;788089;5;9;3
"1149";2010;10;0,700045;414467;4;8;2
"1150";2010;12;0,699329;1377942;4;7;2
"1151";2010;13;0,699983;1173394;4;7;2
"1152";2010;14;0,707586;1264837;4;8;2
"1153";2010;15;0,772169;627638;5;9;3
"1154";2010;16;0,811191;598416;5;9;3
"1155";2010;17;1;587834;5;10;3
"1156";2010;18;0,941787;607324;5;10;3
"1157";2010;19;0,99891;404679;5;10;3
"1158";2010;20;0,296218;123873;1;2;1
"1159";2010;21;0,418179;1597996;2;4;2
"1160";2010;22;0,313846;1103442;1;2;1
"1161";2010;23;0,752328;734709;4;8;2
"1162";2010;24;0,718043;1096639;4;8;2
"1163";2010;25;0,62864;696446;4;7;2
"1164";2010;26;0,830967;1174940;5;10;3
"1165";2010;27;0,760756;860141;5;9;3
"1166";2010;28;0,583861;738878;3;6;2
"1167";2010;29;0,820801;522068;5;9;3
"1168";2010;30;0,58575;912461;3;6;2
"1169";2010;31;0,686989;987374;4;7;2
"1170";2010;32;0,558196;885607;3;5;2
"1171";2010;33;0,521335;1082569;3;5;2
"1172";2010;34;0,636271;771997;4;7;2
"1173";2010;35;0,518684;912547;3;5;2
"1174";2010;36;0,589663;534835;3;6;2
"1175";2010;37;0,762623;444539;5;9;3
"1176";2010;38;0,615959;1141969;3;6;2
"1177";2010;39;0,928447;783323;5;10;3
"1178";2010;40;0,326755;991992;1;2;1
"1179";2010;41;0,593954;952282;3;6;2
"1180";2010;42;0,622486;878888;3;6;2
"1181";2010;44;0,785699;1267494;5;9;3
"1182";2010;45;0,73742;1559154;4;8;2
"1183";2010;46;0,72631;894580;4;8;2
"1184";2010;47;0,785029;1313713;5;9;3
"1185";2010;48;0,505636;1189935;3;5;2
"1186";2010;49;0,674079;1228129;4;7;2
"1187";2010;50;0,481145;1084177;3;5;2
"1188";2010;51;0,426;1079789;2;4;2
"1189";2010;52;0,643206;941131;4;7;2
"1190";2010;53;0,413331;1265468;2;4;2
"1191";2010;54;0,699607;516643;4;7;2
"1192";2010;55;0,415053;805580;2;4;2
"1193";2010;56;0,601112;849197;3;6;2
"1194";2010;57;0,533756;598580;3;5;2
"1195";2010;58;0,607728;930406;3;6;2
"1196";2010;59;0,658961;1145053;4;7;2
"1197";2010;60;0,278071;619157;1;1;1
"1198";2010;61;0,205277;451016;1;1;1
"1199";2010;63;0,418974;1268562;2;4;2
"1200";2010;64;0,340956;802795;1;2;1
"1201";2010;65;0,302879;1081652;1;2;1
"1202";2010;66;0,726878;1248759;4;8;2
"1203";2010;67;0,583156;1033467;3;6;2
"1204";2010;68;0,408858;601445;2;4;2
"1205";2010;69;0,203053;508992;1;1;1
"1206";2010;70;0,109613;821650;1;1;1
"1207";2010;71;0,178172;1000158;1;1;1
"1208";2010;72;0,303897;1056260;1;2;1
"1209";2010;73;0,287674;1006392;1;2;1
"1210";2010;74;0,350444;1057532;2;3;2
"1211";2010;75;0,395969;484410;2;3;2
"1212";2010;76;0,344368;1139769;2;3;2
"1213";2010;77;0,44583;478943;2;4;2
"1214";2010;78;0,395368;741488;2;3;2
"1215";2010;79;0,411068;1040371;2;4;2
"1216";2010;80;2,3e-05;626238;1;1;1
"1217";2010;81;0;814923;1;1;1
"1218";2010;82;0,133565;735553;1;1;1
"1219";2010;83;0,343222;762163;2;3;2
"1220";2010;84;0,388214;684830;2;3;2
"1221";2010;85;0,134852;1114901;1;1;1
"1222";2010;86;0,37133;1164100;2;3;2
"1223";2010;87;0,388297;522875;2;3;2
"1224";2010;88;0,319537;846572;1;2;1
"1225";2010;89;0,331324;763761;1;2;1
"1226";2010;90;0,382804;892793;2;3;2
"1227";2010;91;0,304032;999919;1;2;1
"1228";2010;92;0,519987;516635;3;5;2
"1229";2010;93;0,398385;590817;2;4;2
"1230";2010;94;0,574576;705807;3;6;2
"1231";2010;95;0,558638;497508;3;5;2
"1232";2010;96;0,473756;561663;3;5;2
"1233";2010;97;0,40603;1061355;2;4;2
"1234";2010;98;0,753772;304392;4;8;2
"1235";2010;99;0,830559;945480;5;10;3
"1236";2011;1;0,627271;1245041;4;7;2
