"gisd_score","gvb_id","gvb_name","year"
0.49355,"146250160","Großdubrau / Wulka Dubrawa",2007
0.449,"146250160","Großdubrau / Wulka Dubrawa",2008
0.45452,"146250160","Großdubrau / Wulka Dubrawa",2009
0.41301,"146250160","Großdubrau / Wulka Dubrawa",2010
0.43153,"146250160","Großdubrau / Wulka Dubrawa",2011
0.50843,"146250160","Großdubrau / Wulka Dubrawa",2012
0.401,"146250160","Großdubrau / Wulka Dubrawa",2013
0.36765,"146250160","Großdubrau / Wulka Dubrawa",2014
0.54392,"146250160","Großdubrau / Wulka Dubrawa",2015
0.56962,"146250160","Großdubrau / Wulka Dubrawa",2016
0.51274,"146250160","Großdubrau / Wulka Dubrawa",2017
0.52065,"146250160","Großdubrau / Wulka Dubrawa",2018
0.53891,"146250160","Großdubrau / Wulka Dubrawa",2019
0.59174,"146250160","Großdubrau / Wulka Dubrawa",2020
0.74776,"146250200","Großröhrsdorf, Stadt",1998
0.74874,"146250200","Großröhrsdorf, Stadt",1999
0.69242,"146250200","Großröhrsdorf, Stadt",2000
0.50681,"146250200","Großröhrsdorf, Stadt",2001
0.59929,"146250200","Großröhrsdorf, Stadt",2002
0.53023,"146250200","Großröhrsdorf, Stadt",2003
0.494,"146250200","Großröhrsdorf, Stadt",2004
0.47214,"146250200","Großröhrsdorf, Stadt",2005
0.48538,"146250200","Großröhrsdorf, Stadt",2006
0.42366,"146250200","Großröhrsdorf, Stadt",2007
0.41644,"146250200","Großröhrsdorf, Stadt",2008
0.43423,"146250200","Großröhrsdorf, Stadt",2009
0.39047,"146250200","Großröhrsdorf, Stadt",2010
0.31154,"146250200","Großröhrsdorf, Stadt",2011
0.36408,"146250200","Großröhrsdorf, Stadt",2012
0.29471,"146250200","Großröhrsdorf, Stadt",2013
0.25705,"146250200","Großröhrsdorf, Stadt",2014
0.38271,"146250200","Großröhrsdorf, Stadt",2015
0.43666,"146250200","Großröhrsdorf, Stadt",2016
0.34603,"146250200","Großröhrsdorf, Stadt",2017
0.33428,"146250200","Großröhrsdorf, Stadt",2018
0.32739,"146250200","Großröhrsdorf, Stadt",2019
0.362,"146250200","Großröhrsdorf, Stadt",2020
0.74388,"146250220","Haselbachtal",1998
0.74411,"146250220","Haselbachtal",1999
0.70341,"146250220","Haselbachtal",2000
0.45519,"146250220","Haselbachtal",2001
0.51572,"146250220","Haselbachtal",2002
0.47733,"146250220","Haselbachtal",2003
0.45851,"146250220","Haselbachtal",2004
0.41234,"146250220","Haselbachtal",2005
0.36591,"146250220","Haselbachtal",2006
0.30283,"146250220","Haselbachtal",2007
0.26405,"146250220","Haselbachtal",2008
0.28577,"146250220","Haselbachtal",2009
0.19841,"146250220","Haselbachtal",2010
0.18558,"146250220","Haselbachtal",2011
0.25309,"146250220","Haselbachtal",2012
0.19008,"146250220","Haselbachtal",2013
0.10517,"146250220","Haselbachtal",2014
0.28021,"146250220","Haselbachtal",2015
