"";"JAHR";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1998;10;0,555032;122511;3;6;2
"2";1998;11;0,55544;199264;3;6;2
"3";1998;12;0,555535;84357;3;6;2
"4";1998;13;0,555249;114919;3;6;2
"5";1998;14;0,72188;109551;4;8;2
"6";1998;15;0,750436;68760;4;8;2
"7";1998;16;0,751991;124888;5;9;3
"8";1998;17;0,722385;160650;4;8;2
"9";1998;18;0,744092;117918;4;8;2
"10";1998;19;0,814604;140125;5;10;3
"11";1998;26;0,79111;97022;5;9;3
"12";1998;27;0,844538;122709;5;10;3
"13";1998;28;0,829781;75371;5;10;3
"14";1998;29;0,802586;132169;5;9;3
"15";1998;30;0,729283;122619;4;8;2
"16";1998;31;0,781723;95933;5;9;3
"17";1998;32;0,81312;76443;5;10;3
"18";1998;41;0,768479;182575;5;9;3
"19";1998;42;0,768501;206623;5;9;3
"20";1998;43;0,768561;166317;5;9;3
"21";1998;44;0,818859;98103;5;10;3
"22";1998;45;0,813198;107915;5;10;3
"23";1998;46;0,834674;170342;5;10;3
"24";1998;47;0,816547;100023;5;10;3
"25";1998;48;0,838732;140075;5;10;3
"26";1998;49;0,808822;55139;5;9;3
"27";1998;61;0,887225;304136;5;10;3
"28";1998;62;0,885717;142548;5;10;3
"29";1998;63;0,969486;110761;5;10;3
"30";1998;64;0,967241;147030;5;10;3
"31";1998;65;0,963546;89315;5;10;3
"32";1998;66;0,939667;135670;5;10;3
"33";1998;67;0,928463;140873;5;10;3
"34";1998;68;0,863461;166700;5;10;3
"35";1998;69;0,862702;39691;5;10;3
"36";1998;73;0,811268;76992;5;10;3
"37";1998;74;0,788385;44784;5;9;3
"38";1998;75;0,850114;139563;5;10;3
"39";1998;76;0,757851;57873;5;9;3
"40";1998;77;0,52721;136333;3;5;2
"41";1998;78;0,822407;15427;5;10;3
"42";1998;79;0,8007;91732;5;9;3
"43";1998;80;0,752494;88635;5;9;3
"44";1998;81;0,775343;62043;5;9;3
"45";1998;82;0,759863;110892;5;9;3
"46";1998;83;0,793712;117952;5;9;3
"47";1998;84;0,766781;89319;5;9;3
"48";1998;85;0,718787;80490;4;8;2
"49";1998;86;0,72873;27912;4;8;2
"50";1998;91;0,71754;198030;4;8;2
"51";1998;92;0,757493;119118;5;9;3
"52";1998;93;0,794714;137547;5;9;3
"53";1998;94;0,810096;120222;5;10;3
"54";1998;95;0,784765;110568;5;9;3
"55";1998;96;0,789913;102578;5;9;3
"56";1998;101;0,80074;42824;5;9;3
"57";1998;102;0,80074;41054;5;9;3
"58";1998;103;0,80074;103369;5;9;3
"59";1998;104;0,80074;41047;5;9;3
"60";1998;105;0,80074;49855;5;9;3
"61";1998;106;0,80074;12120;5;9;3
"62";1998;107;0,80074;57816;5;9;3
"63";1998;108;0,80074;18513;5;9;3
"64";1998;109;0,80074;47869;5;9;3
"65";1998;120;0,80074;66959;5;9;3
"66";1998;121;0,80074;100496;5;9;3
"67";1998;122;0,800718;119870;5;9;3
"68";1998;123;0,800733;174847;5;9;3
"69";1998;124;0,80074;135482;5;9;3
"70";1998;125;0,798213;537969;5;9;3
"71";1998;126;0,800759;242319;5;9;3
"72";1998;130;0,800742;165855;5;9;3
"73";1998;131;0,800745;299862;5;9;3
"74";1998;133;0,80074;56036;5;9;3
"75";1998;134;0,800609;191033;5;9;3
"76";1998;135;0,800745;417557;5;9;3
"77";1998;136;0,80074;43051;5;9;3
"78";1998;140;0,800689;169684;5;9;3
"79";1998;141;0,800472;388940;5;9;3
"80";1998;144;0,514801;170860;3;5;2
"81";1998;145;0,595225;142666;4;7;2
"82";1998;146;0,874584;113597;5;10;3
"83";1998;147;0,854172;148951;5;10;3
"84";1998;148;0,605165;31060;4;7;2
"85";1998;149;0,731191;99079;4;8;2
"86";1998;152;0,799135;73216;5;9;3
"87";1998;153;0,800437;154882;5;9;3
"88";1998;155;0,764546;105555;5;9;3
"89";1998;157;0,678698;102851;4;8;2
"90";1998;158;0,751978;139381;5;9;3
"91";1998;159;0,695631;51753;4;8;2
"92";1998;162;0,831546;111814;5;10;3
"93";1998;163;0,847123;151478;5;10;3
"94";1998;165;0,759609;108711;5;9;3
