"","GISD_Score","Kennziffer Gemeindeverband","Name des Gemeindeverbands","Jahr"
"1",0.864678,"12051000","Brandenburg an der Havel, Stadt",1998
"2",0.805894,"12051000","Brandenburg an der Havel, Stadt",1999
"3",0.802823,"12051000","Brandenburg an der Havel, Stadt",2000
"4",0.768115,"12051000","Brandenburg an der Havel, Stadt",2001
"5",0.814898,"12051000","Brandenburg an der Havel, Stadt",2002
"6",0.739186,"12051000","Brandenburg an der Havel, Stadt",2003
"7",0.695012,"12051000","Brandenburg an der Havel, Stadt",2004
"8",0.718526,"12051000","Brandenburg an der Havel, Stadt",2005
"9",0.820005,"12051000","Brandenburg an der Havel, Stadt",2006
"10",0.86997,"12051000","Brandenburg an der Havel, Stadt",2007
"11",0.726565,"12051000","Brandenburg an der Havel, Stadt",2008
"12",0.782769,"12051000","Brandenburg an der Havel, Stadt",2009
"13",0.789334,"12051000","Brandenburg an der Havel, Stadt",2010
"14",0.809621,"12051000","Brandenburg an der Havel, Stadt",2011
"15",0.756353,"12051000","Brandenburg an der Havel, Stadt",2012
"16",0.796682,"12051000","Brandenburg an der Havel, Stadt",2013
"17",0.789725,"12051000","Brandenburg an der Havel, Stadt",2014
"18",0.862751,"12051000","Brandenburg an der Havel, Stadt",2015
"19",0.802846,"12051000","Brandenburg an der Havel, Stadt",2016
"20",0.818723,"12051000","Brandenburg an der Havel, Stadt",2017
"21",0.778167,"12051000","Brandenburg an der Havel, Stadt",2018
"22",0.751715,"12051000","Brandenburg an der Havel, Stadt",2019
"23",0.725622,"12051000","Brandenburg an der Havel, Stadt",2020
"24",0.555281,"12052000","Cottbus, Stadt",1998
"25",0.486555,"12052000","Cottbus, Stadt",1999
"26",0.469825,"12052000","Cottbus, Stadt",2000
"27",0.395921,"12052000","Cottbus, Stadt",2001
"28",0.404307,"12052000","Cottbus, Stadt",2002
"29",0.384019,"12052000","Cottbus, Stadt",2003
"30",0.367521,"12052000","Cottbus, Stadt",2004
"31",0.411495,"12052000","Cottbus, Stadt",2005
"32",0.475128,"12052000","Cottbus, Stadt",2006
"33",0.55795,"12052000","Cottbus, Stadt",2007
"34",0.488925,"12052000","Cottbus, Stadt",2008
"35",0.490773,"12052000","Cottbus, Stadt",2009
"36",0.466107,"12052000","Cottbus, Stadt",2010
"37",0.487282,"12052000","Cottbus, Stadt",2011
"38",0.453628,"12052000","Cottbus, Stadt",2012
"39",0.495119,"12052000","Cottbus, Stadt",2013
"40",0.460217,"12052000","Cottbus, Stadt",2014
"41",0.490411,"12052000","Cottbus, Stadt",2015
"42",0.461165,"12052000","Cottbus, Stadt",2016
"43",0.491381,"12052000","Cottbus, Stadt",2017
"44",0.481379,"12052000","Cottbus, Stadt",2018
"45",0.464699,"12052000","Cottbus, Stadt",2019
"46",0.448267,"12052000","Cottbus, Stadt",2020
"47",0.678283,"12053000","Frankfurt (Oder), Stadt",1998
"48",0.625512,"12053000","Frankfurt (Oder), Stadt",1999
"49",0.638505,"12053000","Frankfurt (Oder), Stadt",2000
"50",0.666222,"12053000","Frankfurt (Oder), Stadt",2001
"51",0.615018,"12053000","Frankfurt (Oder), Stadt",2002
"52",0.610421,"12053000","Frankfurt (Oder), Stadt",2003
"53",0.63271,"12053000","Frankfurt (Oder), Stadt",2004
"54",0.617142,"12053000","Frankfurt (Oder), Stadt",2005
"55",0.64146,"12053000","Frankfurt (Oder), Stadt",2006
"56",0.628725,"12053000","Frankfurt (Oder), Stadt",2007
"57",0.629274,"12053000","Frankfurt (Oder), Stadt",2008
"58",0.638852,"12053000","Frankfurt (Oder), Stadt",2009
"59",0.591429,"12053000","Frankfurt (Oder), Stadt",2010
"60",0.566627,"12053000","Frankfurt (Oder), Stadt",2011
"61",0.651855,"12053000","Frankfurt (Oder), Stadt",2012
"62",0.671578,"12053000","Frankfurt (Oder), Stadt",2013
"63",0.64499,"12053000","Frankfurt (Oder), Stadt",2014
"64",0.585783,"12053000","Frankfurt (Oder), Stadt",2015
"65",0.565924,"12053000","Frankfurt (Oder), Stadt",2016
"66",0.617765,"12053000","Frankfurt (Oder), Stadt",2017
"67",0.614051,"12053000","Frankfurt (Oder), Stadt",2018
"68",0.593567,"12053000","Frankfurt (Oder), Stadt",2019
"69",0.573335,"12053000","Frankfurt (Oder), Stadt",2020
"70",0.097311,"12054000","Potsdam, Stadt",1998
"71",0.087985,"12054000","Potsdam, Stadt",1999
"72",0.069213,"12054000","Potsdam, Stadt",2000
"73",0,"12054000","Potsdam, Stadt",2001
"74",0,"12054000","Potsdam, Stadt",2002
"75",0.014027,"12054000","Potsdam, Stadt",2003
"76",0.010271,"12054000","Potsdam, Stadt",2004
"77",0,"12054000","Potsdam, Stadt",2005
"78",0.022563,"12054000","Potsdam, Stadt",2006
"79",0.002378,"12054000","Potsdam, Stadt",2007
"80",0,"12054000","Potsdam, Stadt",2008
"81",0,"12054000","Potsdam, Stadt",2009
"82",0.001028,"12054000","Potsdam, Stadt",2010
"83",0.050732,"12054000","Potsdam, Stadt",2011
"84",0.033619,"12054000","Potsdam, Stadt",2012
