"","Raumordnungsregion Nr","GISD_Score","GISD_5","GISD_10","GISD_k","Raumordnungsregion","Jahr"
"1970",1502,0.765981,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2009
"1971",1502,0.757897,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2010
"1972",1502,0.729887,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2011
"1973",1502,0.715427,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2012
"1974",1502,0.703716,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2013
"1975",1502,0.664672,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2014
"1976",1502,0.640902,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2015
"1977",1502,0.620065,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2016
"1978",1502,0.598387,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2017
"1979",1502,0.585645,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2018
"1980",1502,0.565562,5,10,3,"Anhalt-Bitterfeld-Wittenberg",2019
"1981",1503,0.986625,5,10,3,"Halle/S.",1998
"1982",1503,0.959908,5,10,3,"Halle/S.",1999
"1983",1503,0.947148,5,10,3,"Halle/S.",2000
"1984",1503,0.931944,5,10,3,"Halle/S.",2001
"1985",1503,0.931754,5,10,3,"Halle/S.",2002
"1986",1503,0.940479,5,10,3,"Halle/S.",2003
"1987",1503,0.915041,5,10,3,"Halle/S.",2004
"1988",1503,0.916952,5,10,3,"Halle/S.",2005
"1989",1503,0.885585,5,10,3,"Halle/S.",2006
"1990",1503,0.852771,5,10,3,"Halle/S.",2007
"1991",1503,0.812316,5,10,3,"Halle/S.",2008
"1992",1503,0.774994,5,10,3,"Halle/S.",2009
"1993",1503,0.766323,5,10,3,"Halle/S.",2010
"1994",1503,0.734944,5,10,3,"Halle/S.",2011
"1995",1503,0.720986,5,10,3,"Halle/S.",2012
"1996",1503,0.703362,5,10,3,"Halle/S.",2013
"1997",1503,0.669008,5,10,3,"Halle/S.",2014
"1998",1503,0.651418,5,10,3,"Halle/S.",2015
"1999",1503,0.616183,5,10,3,"Halle/S.",2016
"2000",1503,0.592797,5,10,3,"Halle/S.",2017
"2001",1503,0.575474,5,10,3,"Halle/S.",2018
"2002",1503,0.555409,5,10,3,"Halle/S.",2019
"2003",1504,0.965011,5,10,3,"Magdeburg",1998
"2004",1504,0.940189,5,10,3,"Magdeburg",1999
"2005",1504,0.932433,5,10,3,"Magdeburg",2000
"2006",1504,0.91719,5,10,3,"Magdeburg",2001
"2007",1504,0.917198,5,10,3,"Magdeburg",2002
"2008",1504,0.914049,5,10,3,"Magdeburg",2003
"2009",1504,0.898794,5,10,3,"Magdeburg",2004
"2010",1504,0.898033,5,10,3,"Magdeburg",2005
"2011",1504,0.864991,5,10,3,"Magdeburg",2006
"2012",1504,0.827354,5,10,3,"Magdeburg",2007
"2013",1504,0.783141,5,10,3,"Magdeburg",2008
"2014",1504,0.749904,5,10,3,"Magdeburg",2009
"2015",1504,0.743368,5,10,3,"Magdeburg",2010
"2016",1504,0.711661,5,10,3,"Magdeburg",2011
"2017",1504,0.694274,5,10,3,"Magdeburg",2012
"2018",1504,0.675678,5,10,3,"Magdeburg",2013
"2019",1504,0.646614,5,9,3,"Magdeburg",2014
"2020",1504,0.626589,5,10,3,"Magdeburg",2015
"2021",1504,0.599427,5,9,3,"Magdeburg",2016
"2022",1504,0.573436,5,9,3,"Magdeburg",2017
"2023",1504,0.559811,5,9,3,"Magdeburg",2018
"2024",1504,0.540076,5,9,3,"Magdeburg",2019
"2025",1601,0.891892,5,9,3,"Mittelthüringen",1998
"2026",1601,0.872688,5,9,3,"Mittelthüringen",1999
"2027",1601,0.864163,5,9,3,"Mittelthüringen",2000
"2028",1601,0.833804,5,9,3,"Mittelthüringen",2001
"2029",1601,0.831507,5,9,3,"Mittelthüringen",2002
"2030",1601,0.814574,5,9,3,"Mittelthüringen",2003
"2031",1601,0.833587,5,9,3,"Mittelthüringen",2004
"2032",1601,0.832195,5,9,3,"Mittelthüringen",2005
"2033",1601,0.806201,5,9,3,"Mittelthüringen",2006
"2034",1601,0.761563,5,9,3,"Mittelthüringen",2007
"2035",1601,0.705467,4,8,2,"Mittelthüringen",2008
"2036",1601,0.679466,4,8,2,"Mittelthüringen",2009
"2037",1601,0.668546,4,8,2,"Mittelthüringen",2010
"2038",1601,0.634408,4,8,2,"Mittelthüringen",2011
"2039",1601,0.610473,4,8,2,"Mittelthüringen",2012
"2040",1601,0.590113,4,8,2,"Mittelthüringen",2013
"2041",1601,0.555369,4,7,2,"Mittelthüringen",2014
"2042",1601,0.534016,4,7,2,"Mittelthüringen",2015
"2043",1601,0.505686,4,7,2,"Mittelthüringen",2016
"2044",1601,0.492448,4,7,2,"Mittelthüringen",2017
"2045",1601,0.47863,4,7,2,"Mittelthüringen",2018
"2046",1601,0.459325,4,7,2,"Mittelthüringen",2019
"2047",1602,0.941453,5,10,3,"Nordthüringen",1998
"2048",1602,0.924721,5,10,3,"Nordthüringen",1999
"2049",1602,0.916087,5,10,3,"Nordthüringen",2000
"2050",1602,0.894867,5,10,3,"Nordthüringen",2001
"2051",1602,0.900193,5,10,3,"Nordthüringen",2002
"2052",1602,0.879199,5,10,3,"Nordthüringen",2003
"2053",1602,0.882863,5,10,3,"Nordthüringen",2004
"2054",1602,0.887162,5,10,3,"Nordthüringen",2005
"2055",1602,0.870209,5,10,3,"Nordthüringen",2006
"2056",1602,0.831138,5,10,3,"Nordthüringen",2007
"2057",1602,0.774685,5,10,3,"Nordthüringen",2008
"2058",1602,0.762865,5,10,3,"Nordthüringen",2009
"2059",1602,0.755319,5,10,3,"Nordthüringen",2010
"2060",1602,0.717898,5,10,3,"Nordthüringen",2011
"2061",1602,0.704043,5,10,3,"Nordthüringen",2012
"2062",1602,0.693282,5,10,3,"Nordthüringen",2013
"2063",1602,0.657883,5,10,3,"Nordthüringen",2014
"2064",1602,0.636357,5,10,3,"Nordthüringen",2015
"2065",1602,0.61188,5,10,3,"Nordthüringen",2016
"2066",1602,0.586052,5,10,3,"Nordthüringen",2017
"2067",1602,0.575526,5,10,3,"Nordthüringen",2018
"2068",1602,0.561643,5,10,3,"Nordthüringen",2019
"2069",1603,0.873817,5,9,3,"Ostthüringen",1998
"2070",1603,0.856303,5,9,3,"Ostthüringen",1999
"2071",1603,0.839033,5,9,3,"Ostthüringen",2000
"2072",1603,0.815457,5,9,3,"Ostthüringen",2001
"2073",1603,0.808955,4,8,2,"Ostthüringen",2002
"2074",1603,0.796498,4,8,2,"Ostthüringen",2003
"2075",1603,0.79839,4,8,2,"Ostthüringen",2004
"2076",1603,0.804712,4,8,2,"Ostthüringen",2005
"2077",1603,0.770608,4,8,2,"Ostthüringen",2006
"2078",1603,0.731748,4,8,2,"Ostthüringen",2007
"2079",1603,0.692661,4,8,2,"Ostthüringen",2008
"2080",1603,0.674746,4,8,2,"Ostthüringen",2009
"2081",1603,0.655406,4,8,2,"Ostthüringen",2010
"2082",1603,0.622425,4,8,2,"Ostthüringen",2011
"2083",1603,0.601441,4,8,2,"Ostthüringen",2012
"2084",1603,0.582688,4,7,2,"Ostthüringen",2013
"2085",1603,0.551864,4,7,2,"Ostthüringen",2014
"2086",1603,0.529396,4,7,2,"Ostthüringen",2015
"2087",1603,0.50391,4,7,2,"Ostthüringen",2016
"2088",1603,0.47656,4,7,2,"Ostthüringen",2017
"2089",1603,0.465092,4,7,2,"Ostthüringen",2018
"2090",1603,0.449547,4,7,2,"Ostthüringen",2019
"2091",1604,0.858002,4,8,2,"Südthüringen",1998
"2092",1604,0.841937,4,8,2,"Südthüringen",1999
"2093",1604,0.847239,5,9,3,"Südthüringen",2000
"2094",1604,0.824598,5,9,3,"Südthüringen",2001
"2095",1604,0.815194,5,9,3,"Südthüringen",2002
"2096",1604,0.799331,5,9,3,"Südthüringen",2003
"2097",1604,0.807804,5,9,3,"Südthüringen",2004
"2098",1604,0.812495,5,9,3,"Südthüringen",2005
"2099",1604,0.788771,5,9,3,"Südthüringen",2006
"2100",1604,0.738874,4,8,2,"Südthüringen",2007
"2101",1604,0.699396,4,8,2,"Südthüringen",2008
"2102",1604,0.693699,4,8,2,"Südthüringen",2009
"2103",1604,0.674252,4,8,2,"Südthüringen",2010
"2104",1604,0.634496,4,8,2,"Südthüringen",2011
"2105",1604,0.616493,4,8,2,"Südthüringen",2012
"2106",1604,0.604535,4,8,2,"Südthüringen",2013
"2107",1604,0.573064,4,8,2,"Südthüringen",2014
"2108",1604,0.553568,4,8,2,"Südthüringen",2015
"2109",1604,0.53311,4,8,2,"Südthüringen",2016
"2110",1604,0.52526,4,8,2,"Südthüringen",2017
"2111",1604,0.512351,4,8,2,"Südthüringen",2018
"2112",1604,0.501688,4,8,2,"Südthüringen",2019
