"nuts_2_id","gisd_score","gisd_5","gisd_10","gisd_k","nuts_2_name","year"
"DE11",0.14709,1,1,1,"Stuttgart",1998
"DE11",0.15544,1,1,1,"Stuttgart",1999
"DE11",0.14579,1,1,1,"Stuttgart",2000
"DE11",0.12541,1,1,1,"Stuttgart",2001
"DE11",0.16303,1,1,1,"Stuttgart",2002
"DE11",0.1446,1,1,1,"Stuttgart",2003
"DE11",0.12274,1,1,1,"Stuttgart",2004
"DE11",0.11777,1,1,1,"Stuttgart",2005
"DE11",0.11107,1,1,1,"Stuttgart",2006
"DE11",0.10331,1,1,1,"Stuttgart",2007
"DE11",0.13189,1,1,1,"Stuttgart",2008
"DE11",0.17076,1,1,1,"Stuttgart",2009
"DE11",0.16597,1,1,1,"Stuttgart",2010
"DE11",0.1329,1,1,1,"Stuttgart",2011
"DE11",0.19968,1,1,1,"Stuttgart",2012
"DE11",0.1875,1,1,1,"Stuttgart",2013
"DE11",0.21829,1,1,1,"Stuttgart",2014
"DE11",0.21696,1,1,1,"Stuttgart",2015
"DE11",0.24359,1,1,1,"Stuttgart",2016
"DE11",0.25138,1,1,1,"Stuttgart",2017
"DE11",0.23526,1,1,1,"Stuttgart",2018
"DE11",0.23087,1,1,1,"Stuttgart",2019
"DE11",0.24339,1,1,1,"Stuttgart",2020
"DE12",0.24354,1,2,1,"Karlsruhe",1998
"DE12",0.25275,1,2,1,"Karlsruhe",1999
"DE12",0.22891,1,1,1,"Karlsruhe",2000
"DE12",0.20036,1,1,1,"Karlsruhe",2001
"DE12",0.2198,1,1,1,"Karlsruhe",2002
"DE12",0.21637,1,1,1,"Karlsruhe",2003
"DE12",0.2072,1,1,1,"Karlsruhe",2004
"DE12",0.21561,1,1,1,"Karlsruhe",2005
"DE12",0.20933,1,1,1,"Karlsruhe",2006
"DE12",0.21196,1,1,1,"Karlsruhe",2007
"DE12",0.24062,1,1,1,"Karlsruhe",2008
"DE12",0.26967,1,1,1,"Karlsruhe",2009
"DE12",0.26511,1,2,1,"Karlsruhe",2010
"DE12",0.23948,1,2,1,"Karlsruhe",2011
"DE12",0.29603,1,2,1,"Karlsruhe",2012
"DE12",0.29117,1,2,1,"Karlsruhe",2013
"DE12",0.3353,1,2,1,"Karlsruhe",2014
"DE12",0.33181,1,2,1,"Karlsruhe",2015
"DE12",0.36436,1,2,1,"Karlsruhe",2016
"DE12",0.38451,1,2,1,"Karlsruhe",2017
"DE12",0.37684,1,2,1,"Karlsruhe",2018
"DE12",0.36845,1,2,1,"Karlsruhe",2019
"DE12",0.37379,1,2,1,"Karlsruhe",2020
"DE13",0.37433,2,3,2,"Freiburg",1998
"DE13",0.39082,2,4,2,"Freiburg",1999
"DE13",0.36204,2,4,2,"Freiburg",2000
"DE13",0.34709,2,4,2,"Freiburg",2001
"DE13",0.38109,2,4,2,"Freiburg",2002
"DE13",0.36353,2,3,2,"Freiburg",2003
"DE13",0.35863,2,3,2,"Freiburg",2004
"DE13",0.35428,2,3,2,"Freiburg",2005
"DE13",0.34891,2,3,2,"Freiburg",2006
"DE13",0.3736,2,3,2,"Freiburg",2007
"DE13",0.39476,2,3,2,"Freiburg",2008
"DE13",0.43421,2,4,2,"Freiburg",2009
"DE13",0.41762,2,4,2,"Freiburg",2010
"DE13",0.3885,2,3,2,"Freiburg",2011
"DE13",0.45543,2,4,2,"Freiburg",2012
"DE13",0.45489,2,4,2,"Freiburg",2013
"DE13",0.49195,2,4,2,"Freiburg",2014
"DE13",0.47318,2,4,2,"Freiburg",2015
"DE13",0.5042,2,4,2,"Freiburg",2016
"DE13",0.53677,2,4,2,"Freiburg",2017
"DE13",0.50707,2,4,2,"Freiburg",2018
"DE13",0.51077,2,4,2,"Freiburg",2019
"DE13",0.52636,2,4,2,"Freiburg",2020
"DE14",0.23792,1,1,1,"Tübingen",1998
"DE14",0.24069,1,1,1,"Tübingen",1999
"DE14",0.24695,1,2,1,"Tübingen",2000
"DE14",0.21498,1,2,1,"Tübingen",2001
"DE14",0.25799,1,2,1,"Tübingen",2002
"DE14",0.24227,1,2,1,"Tübingen",2003
"DE14",0.23716,1,2,1,"Tübingen",2004
"DE14",0.22429,1,2,1,"Tübingen",2005
"DE14",0.22156,1,2,1,"Tübingen",2006
"DE14",0.22498,1,2,1,"Tübingen",2007
"DE14",0.24267,1,2,1,"Tübingen",2008
"DE14",0.27505,1,2,1,"Tübingen",2009
"DE14",0.26372,1,1,1,"Tübingen",2010
"DE14",0.22175,1,1,1,"Tübingen",2011
"DE14",0.28607,1,2,1,"Tübingen",2012
"DE14",0.28483,1,2,1,"Tübingen",2013
"DE14",0.29998,1,2,1,"Tübingen",2014
"DE14",0.32748,1,2,1,"Tübingen",2015
"DE14",0.3393,1,2,1,"Tübingen",2016
"DE14",0.35838,1,2,1,"Tübingen",2017
"DE14",0.33969,1,2,1,"Tübingen",2018
"DE14",0.35052,1,2,1,"Tübingen",2019
"DE14",0.35896,1,2,1,"Tübingen",2020
