"kreis_id","gisd_score","gisd_5","gisd_10","gisd_k","kreis_name","year"
"01051",0.73395,5,10,3,"Dithmarschen",2016
"01051",0.72263,5,9,3,"Dithmarschen",2017
"01051",0.73383,5,9,3,"Dithmarschen",2018
"01051",0.72103,5,9,3,"Dithmarschen",2019
"01051",0.72732,5,9,3,"Dithmarschen",2020
"01053",0.51884,2,4,2,"Herzogtum Lauenburg",1998
"01053",0.54607,3,5,2,"Herzogtum Lauenburg",1999
"01053",0.47928,3,5,2,"Herzogtum Lauenburg",2000
"01053",0.49079,3,5,2,"Herzogtum Lauenburg",2001
"01053",0.50223,3,5,2,"Herzogtum Lauenburg",2002
"01053",0.50866,2,4,2,"Herzogtum Lauenburg",2003
"01053",0.49128,3,5,2,"Herzogtum Lauenburg",2004
"01053",0.51354,3,5,2,"Herzogtum Lauenburg",2005
"01053",0.55807,3,5,2,"Herzogtum Lauenburg",2006
"01053",0.55682,3,5,2,"Herzogtum Lauenburg",2007
"01053",0.61073,3,5,2,"Herzogtum Lauenburg",2008
"01053",0.56959,3,5,2,"Herzogtum Lauenburg",2009
"01053",0.59136,3,5,2,"Herzogtum Lauenburg",2010
"01053",0.57434,3,5,2,"Herzogtum Lauenburg",2011
"01053",0.57568,3,6,2,"Herzogtum Lauenburg",2012
"01053",0.61078,3,6,2,"Herzogtum Lauenburg",2013
"01053",0.59755,3,6,2,"Herzogtum Lauenburg",2014
"01053",0.59255,3,6,2,"Herzogtum Lauenburg",2015
"01053",0.56657,3,6,2,"Herzogtum Lauenburg",2016
"01053",0.5856,3,6,2,"Herzogtum Lauenburg",2017
"01053",0.61642,4,7,2,"Herzogtum Lauenburg",2018
"01053",0.58708,3,6,2,"Herzogtum Lauenburg",2019
"01053",0.58874,3,6,2,"Herzogtum Lauenburg",2020
"01054",0.587,3,6,2,"Nordfriesland",1998
"01054",0.58258,3,6,2,"Nordfriesland",1999
"01054",0.56531,4,7,2,"Nordfriesland",2000
"01054",0.58906,4,7,2,"Nordfriesland",2001
"01054",0.56987,3,6,2,"Nordfriesland",2002
"01054",0.56457,3,6,2,"Nordfriesland",2003
"01054",0.6047,4,7,2,"Nordfriesland",2004
"01054",0.60995,4,7,2,"Nordfriesland",2005
"01054",0.63326,4,7,2,"Nordfriesland",2006
"01054",0.65948,4,7,2,"Nordfriesland",2007
"01054",0.69319,4,7,2,"Nordfriesland",2008
"01054",0.65651,4,7,2,"Nordfriesland",2009
"01054",0.66949,4,7,2,"Nordfriesland",2010
"01054",0.66332,4,7,2,"Nordfriesland",2011
"01054",0.65179,4,7,2,"Nordfriesland",2012
"01054",0.66019,4,7,2,"Nordfriesland",2013
"01054",0.65528,4,7,2,"Nordfriesland",2014
"01054",0.63666,4,7,2,"Nordfriesland",2015
"01054",0.6245,4,7,2,"Nordfriesland",2016
"01054",0.61181,4,7,2,"Nordfriesland",2017
"01054",0.64077,4,7,2,"Nordfriesland",2018
"01054",0.62707,4,7,2,"Nordfriesland",2019
"01054",0.63612,4,7,2,"Nordfriesland",2020
"01055",0.62698,4,7,2,"Ostholstein",1998
"01055",0.63646,4,7,2,"Ostholstein",1999
"01055",0.59837,4,7,2,"Ostholstein",2000
"01055",0.61474,4,8,2,"Ostholstein",2001
"01055",0.62307,4,7,2,"Ostholstein",2002
"01055",0.60845,4,7,2,"Ostholstein",2003
"01055",0.61096,4,7,2,"Ostholstein",2004
"01055",0.63802,4,7,2,"Ostholstein",2005
"01055",0.67794,4,8,2,"Ostholstein",2006
"01055",0.67824,4,8,2,"Ostholstein",2007
"01055",0.71945,4,8,2,"Ostholstein",2008
"01055",0.68401,4,7,2,"Ostholstein",2009
"01055",0.68521,4,7,2,"Ostholstein",2010
"01055",0.67575,4,7,2,"Ostholstein",2011
"01055",0.68274,4,8,2,"Ostholstein",2012
"01055",0.703,4,8,2,"Ostholstein",2013
"01055",0.69344,4,8,2,"Ostholstein",2014
"01055",0.69192,4,8,2,"Ostholstein",2015
"01055",0.66694,4,8,2,"Ostholstein",2016
"01055",0.6408,4,7,2,"Ostholstein",2017
"01055",0.66847,4,8,2,"Ostholstein",2018
"01055",0.65435,4,8,2,"Ostholstein",2019
"01055",0.6551,4,8,2,"Ostholstein",2020
"01056",0.42945,2,3,2,"Pinneberg",1998
"01056",0.43522,2,3,2,"Pinneberg",1999
"01056",0.38421,2,3,2,"Pinneberg",2000
"01056",0.39519,2,3,2,"Pinneberg",2001
"01056",0.38018,1,2,1,"Pinneberg",2002
"01056",0.3971,2,3,2,"Pinneberg",2003
"01056",0.37418,1,2,1,"Pinneberg",2004
"01056",0.4205,2,3,2,"Pinneberg",2005
"01056",0.4385,2,3,2,"Pinneberg",2006
"01056",0.46078,2,3,2,"Pinneberg",2007
"01056",0.49713,2,3,2,"Pinneberg",2008
"01056",0.46614,2,3,2,"Pinneberg",2009
"01056",0.4766,2,3,2,"Pinneberg",2010
"01056",0.47146,2,3,2,"Pinneberg",2011
"01056",0.46256,2,3,2,"Pinneberg",2012
"01056",0.48646,2,3,2,"Pinneberg",2013
"01056",0.48889,2,3,2,"Pinneberg",2014
"01056",0.48091,2,4,2,"Pinneberg",2015
"01056",0.4741,2,4,2,"Pinneberg",2016
"01056",0.48017,2,4,2,"Pinneberg",2017
"01056",0.48058,2,4,2,"Pinneberg",2018
"01056",0.49055,2,4,2,"Pinneberg",2019
"01056",0.49457,2,4,2,"Pinneberg",2020
"01057",0.59062,3,6,2,"Plön",1998
"01057",0.58141,3,6,2,"Plön",1999
"01057",0.55704,4,7,2,"Plön",2000
"01057",0.55204,4,7,2,"Plön",2001
"01057",0.56155,3,6,2,"Plön",2002
"01057",0.57058,3,6,2,"Plön",2003
"01057",0.56948,4,7,2,"Plön",2004
"01057",0.60757,4,7,2,"Plön",2005
"01057",0.63359,4,7,2,"Plön",2006
"01057",0.63152,4,7,2,"Plön",2007
"01057",0.66242,4,7,2,"Plön",2008
"01057",0.63359,3,6,2,"Plön",2009
"01057",0.6282,3,6,2,"Plön",2010
"01057",0.61477,3,6,2,"Plön",2011
"01057",0.60044,3,6,2,"Plön",2012
"01057",0.62935,3,6,2,"Plön",2013
"01057",0.6313,4,7,2,"Plön",2014
"01057",0.63571,4,7,2,"Plön",2015
"01057",0.61268,4,7,2,"Plön",2016
"01057",0.60792,4,7,2,"Plön",2017
"01057",0.6143,4,7,2,"Plön",2018
"01057",0.59005,3,6,2,"Plön",2019
"01057",0.60241,4,7,2,"Plön",2020
"01058",0.55469,3,5,2,"Rendsburg-Eckernförde",1998
"01058",0.54557,3,5,2,"Rendsburg-Eckernförde",1999
"01058",0.49616,3,5,2,"Rendsburg-Eckernförde",2000
"01058",0.49815,3,5,2,"Rendsburg-Eckernförde",2001
"01058",0.50974,3,5,2,"Rendsburg-Eckernförde",2002
"01058",0.51888,3,5,2,"Rendsburg-Eckernförde",2003
"01058",0.50991,3,5,2,"Rendsburg-Eckernförde",2004
"01058",0.52576,3,5,2,"Rendsburg-Eckernförde",2005
"01058",0.54219,3,5,2,"Rendsburg-Eckernförde",2006
"01058",0.55095,3,5,2,"Rendsburg-Eckernförde",2007
"01058",0.60616,3,5,2,"Rendsburg-Eckernförde",2008
"01058",0.58983,3,5,2,"Rendsburg-Eckernförde",2009
"01058",0.59654,3,5,2,"Rendsburg-Eckernförde",2010
"01058",0.57255,3,5,2,"Rendsburg-Eckernförde",2011
"01058",0.57408,3,6,2,"Rendsburg-Eckernförde",2012
"01058",0.59713,3,6,2,"Rendsburg-Eckernförde",2013
"01058",0.57934,3,6,2,"Rendsburg-Eckernförde",2014
"01058",0.57731,3,6,2,"Rendsburg-Eckernförde",2015
"01058",0.55568,3,6,2,"Rendsburg-Eckernförde",2016
"01058",0.55413,3,6,2,"Rendsburg-Eckernförde",2017
"01058",0.53073,3,5,2,"Rendsburg-Eckernförde",2018
"01058",0.5388,3,5,2,"Rendsburg-Eckernförde",2019
"01058",0.52636,3,5,2,"Rendsburg-Eckernförde",2020
"01059",0.64537,4,7,2,"Schleswig-Flensburg",1998
"01059",0.65312,4,8,2,"Schleswig-Flensburg",1999
"01059",0.60118,4,8,2,"Schleswig-Flensburg",2000
"01059",0.62601,4,8,2,"Schleswig-Flensburg",2001
"01059",0.62649,4,8,2,"Schleswig-Flensburg",2002
"01059",0.63498,4,8,2,"Schleswig-Flensburg",2003
"01059",0.62566,4,8,2,"Schleswig-Flensburg",2004
"01059",0.66425,4,8,2,"Schleswig-Flensburg",2005
"01059",0.66727,4,8,2,"Schleswig-Flensburg",2006
"01059",0.73173,4,8,2,"Schleswig-Flensburg",2007
"01059",0.77152,5,9,3,"Schleswig-Flensburg",2008
"01059",0.73483,4,8,2,"Schleswig-Flensburg",2009
"01059",0.75598,5,9,3,"Schleswig-Flensburg",2010
"01059",0.71634,4,8,2,"Schleswig-Flensburg",2011
"01059",0.73893,5,9,3,"Schleswig-Flensburg",2012
"01059",0.75457,5,9,3,"Schleswig-Flensburg",2013
"01059",0.75608,5,9,3,"Schleswig-Flensburg",2014
"01059",0.72448,5,9,3,"Schleswig-Flensburg",2015
"01059",0.69599,5,9,3,"Schleswig-Flensburg",2016
"01059",0.69952,5,9,3,"Schleswig-Flensburg",2017
"01059",0.72928,5,9,3,"Schleswig-Flensburg",2018
"01059",0.68436,4,8,2,"Schleswig-Flensburg",2019
"01059",0.66606,4,8,2,"Schleswig-Flensburg",2020
"01060",0.50968,2,4,2,"Segeberg",1998
"01060",0.47899,2,4,2,"Segeberg",1999
"01060",0.42509,2,3,2,"Segeberg",2000
"01060",0.44931,2,4,2,"Segeberg",2001
"01060",0.44412,2,3,2,"Segeberg",2002
"01060",0.44441,2,3,2,"Segeberg",2003
"01060",0.45117,2,4,2,"Segeberg",2004
"01060",0.47325,2,4,2,"Segeberg",2005
"01060",0.4998,2,4,2,"Segeberg",2006
"01060",0.49612,2,4,2,"Segeberg",2007
"01060",0.53661,2,4,2,"Segeberg",2008
"01060",0.50791,2,3,2,"Segeberg",2009
"01060",0.52488,2,4,2,"Segeberg",2010
"01060",0.52449,2,4,2,"Segeberg",2011
"01060",0.53441,3,5,2,"Segeberg",2012
"01060",0.55461,3,5,2,"Segeberg",2013
"01060",0.54455,3,5,2,"Segeberg",2014
"01060",0.53492,3,5,2,"Segeberg",2015
"01060",0.52021,3,5,2,"Segeberg",2016
"01060",0.5162,3,5,2,"Segeberg",2017
"01060",0.52889,3,5,2,"Segeberg",2018
"01060",0.53588,3,5,2,"Segeberg",2019
"01060",0.52228,3,5,2,"Segeberg",2020
"01061",0.61921,4,7,2,"Steinburg",1998
"01061",0.63637,4,7,2,"Steinburg",1999
"01061",0.57413,4,7,2,"Steinburg",2000
"01061",0.57308,4,7,2,"Steinburg",2001
"01061",0.59205,4,7,2,"Steinburg",2002
"01061",0.58562,4,7,2,"Steinburg",2003
"01061",0.61951,4,8,2,"Steinburg",2004
"01061",0.60083,4,7,2,"Steinburg",2005
"01061",0.62527,4,7,2,"Steinburg",2006
"01061",0.61251,3,6,2,"Steinburg",2007
"01061",0.67873,4,7,2,"Steinburg",2008
"01061",0.6462,4,7,2,"Steinburg",2009
"01061",0.67859,4,7,2,"Steinburg",2010
"01061",0.66849,4,7,2,"Steinburg",2011
"01061",0.67973,4,8,2,"Steinburg",2012
"01061",0.67491,4,7,2,"Steinburg",2013
"01061",0.70275,4,8,2,"Steinburg",2014
"01061",0.68701,4,8,2,"Steinburg",2015
"01061",0.67547,5,9,3,"Steinburg",2016
"01061",0.67294,4,8,2,"Steinburg",2017
"01061",0.68857,4,8,2,"Steinburg",2018
"01061",0.67596,4,8,2,"Steinburg",2019
"01061",0.66117,4,8,2,"Steinburg",2020
"01062",0.33548,1,1,1,"Stormarn",1998
"01062",0.33482,1,1,1,"Stormarn",1999
"01062",0.25126,1,1,1,"Stormarn",2000
"01062",0.2528,1,1,1,"Stormarn",2001
"01062",0.25984,1,1,1,"Stormarn",2002
"01062",0.2605,1,1,1,"Stormarn",2003
"01062",0.26971,1,1,1,"Stormarn",2004
"01062",0.28398,1,1,1,"Stormarn",2005
"01062",0.32937,1,1,1,"Stormarn",2006
"01062",0.32488,1,1,1,"Stormarn",2007
"01062",0.39687,1,2,1,"Stormarn",2008
"01062",0.3762,1,1,1,"Stormarn",2009
"01062",0.3841,1,1,1,"Stormarn",2010
"01062",0.37908,1,2,1,"Stormarn",2011
"01062",0.37653,1,2,1,"Stormarn",2012
"01062",0.38129,1,2,1,"Stormarn",2013
"01062",0.40388,1,2,1,"Stormarn",2014
"01062",0.38145,1,2,1,"Stormarn",2015
"01062",0.37594,1,2,1,"Stormarn",2016
"01062",0.35788,1,2,1,"Stormarn",2017
"01062",0.3695,1,2,1,"Stormarn",2018
"01062",0.36598,1,2,1,"Stormarn",2019
"01062",0.36348,1,2,1,"Stormarn",2020
"02000",0.41544,2,3,2,"Hamburg, Stadt",1998
"02000",0.4137,2,3,2,"Hamburg, Stadt",1999
"02000",0.36905,1,2,1,"Hamburg, Stadt",2000
"02000",0.36261,1,2,1,"Hamburg, Stadt",2001
"02000",0.3859,1,2,1,"Hamburg, Stadt",2002
"02000",0.38421,1,2,1,"Hamburg, Stadt",2003
"02000",0.37964,2,3,2,"Hamburg, Stadt",2004
"02000",0.40452,2,3,2,"Hamburg, Stadt",2005
"02000",0.44132,2,3,2,"Hamburg, Stadt",2006
"02000",0.45478,2,3,2,"Hamburg, Stadt",2007
"02000",0.4692,2,3,2,"Hamburg, Stadt",2008
"02000",0.45204,1,2,1,"Hamburg, Stadt",2009
"02000",0.45934,2,3,2,"Hamburg, Stadt",2010
"02000",0.41798,1,2,1,"Hamburg, Stadt",2011
"02000",0.36971,1,2,1,"Hamburg, Stadt",2012
"02000",0.35733,1,1,1,"Hamburg, Stadt",2013
"02000",0.36162,1,2,1,"Hamburg, Stadt",2014
"02000",0.35035,1,1,1,"Hamburg, Stadt",2015
"02000",0.31466,1,1,1,"Hamburg, Stadt",2016
"02000",0.3187,1,1,1,"Hamburg, Stadt",2017
"02000",0.33246,1,1,1,"Hamburg, Stadt",2018
"02000",0.3269,1,1,1,"Hamburg, Stadt",2019
"02000",0.34847,1,2,1,"Hamburg, Stadt",2020
"03101",0.45382,2,3,2,"Braunschweig, Stadt",1998
"03101",0.41886,2,3,2,"Braunschweig, Stadt",1999
"03101",0.40267,2,3,2,"Braunschweig, Stadt",2000
"03101",0.40038,2,3,2,"Braunschweig, Stadt",2001
"03101",0.43797,2,3,2,"Braunschweig, Stadt",2002
"03101",0.43432,2,3,2,"Braunschweig, Stadt",2003
"03101",0.41907,2,3,2,"Braunschweig, Stadt",2004
"03101",0.46103,2,4,2,"Braunschweig, Stadt",2005
"03101",0.46615,2,3,2,"Braunschweig, Stadt",2006
"03101",0.45618,2,3,2,"Braunschweig, Stadt",2007
"03101",0.4808,2,3,2,"Braunschweig, Stadt",2008
"03101",0.47497,2,3,2,"Braunschweig, Stadt",2009
"03101",0.46198,2,3,2,"Braunschweig, Stadt",2010
"03101",0.45234,2,3,2,"Braunschweig, Stadt",2011
"03101",0.40157,1,2,1,"Braunschweig, Stadt",2012
"03101",0.40653,1,2,1,"Braunschweig, Stadt",2013
"03101",0.38301,1,2,1,"Braunschweig, Stadt",2014
"03101",0.36415,1,2,1,"Braunschweig, Stadt",2015
"03101",0.32206,1,1,1,"Braunschweig, Stadt",2016
"03101",0.3292,1,1,1,"Braunschweig, Stadt",2017
"03101",0.31947,1,1,1,"Braunschweig, Stadt",2018
"03101",0.32031,1,1,1,"Braunschweig, Stadt",2019
"03101",0.32483,1,1,1,"Braunschweig, Stadt",2020
"03102",0.66058,4,8,2,"Salzgitter, Stadt",1998
"03102",0.64241,4,7,2,"Salzgitter, Stadt",1999
"03102",0.56642,4,7,2,"Salzgitter, Stadt",2000
"03102",0.55178,4,7,2,"Salzgitter, Stadt",2001
"03102",0.57975,4,7,2,"Salzgitter, Stadt",2002
"03102",0.58681,4,7,2,"Salzgitter, Stadt",2003
"03102",0.54667,3,6,2,"Salzgitter, Stadt",2004
"03102",0.59879,4,7,2,"Salzgitter, Stadt",2005
"03102",0.63134,4,7,2,"Salzgitter, Stadt",2006
"03102",0.6233,4,7,2,"Salzgitter, Stadt",2007
"03102",0.66832,4,7,2,"Salzgitter, Stadt",2008
"03102",0.67178,4,7,2,"Salzgitter, Stadt",2009
"03102",0.65017,4,7,2,"Salzgitter, Stadt",2010
"03102",0.62464,3,6,2,"Salzgitter, Stadt",2011
"03102",0.57847,3,6,2,"Salzgitter, Stadt",2012
"03102",0.60568,3,6,2,"Salzgitter, Stadt",2013
"03102",0.61207,3,6,2,"Salzgitter, Stadt",2014
"03102",0.6353,4,7,2,"Salzgitter, Stadt",2015
"03102",0.64395,4,8,2,"Salzgitter, Stadt",2016
"03102",0.69613,5,9,3,"Salzgitter, Stadt",2017
"03102",0.74641,5,10,3,"Salzgitter, Stadt",2018
"03102",0.69637,5,9,3,"Salzgitter, Stadt",2019
"03102",0.75234,5,10,3,"Salzgitter, Stadt",2020
"03103",0.30426,1,1,1,"Wolfsburg, Stadt",1998
"03103",0.27354,1,1,1,"Wolfsburg, Stadt",1999
"03103",0.31181,1,2,1,"Wolfsburg, Stadt",2000
"03103",0.29085,1,1,1,"Wolfsburg, Stadt",2001
"03103",0.41384,2,3,2,"Wolfsburg, Stadt",2002
"03103",0.39432,1,2,1,"Wolfsburg, Stadt",2003
"03103",0.34237,1,2,1,"Wolfsburg, Stadt",2004
"03103",0.40244,2,3,2,"Wolfsburg, Stadt",2005
"03103",0.40589,1,2,1,"Wolfsburg, Stadt",2006
"03103",0.32332,1,1,1,"Wolfsburg, Stadt",2007
"03103",0.35085,1,1,1,"Wolfsburg, Stadt",2008
"03103",0.29632,1,1,1,"Wolfsburg, Stadt",2009
"03103",0.30447,1,1,1,"Wolfsburg, Stadt",2010
"03103",0.2988,1,1,1,"Wolfsburg, Stadt",2011
"03103",0.18021,1,1,1,"Wolfsburg, Stadt",2012
"03103",0.16978,1,1,1,"Wolfsburg, Stadt",2013
"03103",0.1552,1,1,1,"Wolfsburg, Stadt",2014
"03103",0.13629,1,1,1,"Wolfsburg, Stadt",2015
"03103",0.14634,1,1,1,"Wolfsburg, Stadt",2016
"03103",0.15734,1,1,1,"Wolfsburg, Stadt",2017
"03103",0.14793,1,1,1,"Wolfsburg, Stadt",2018
"03103",0.16759,1,1,1,"Wolfsburg, Stadt",2019
"03103",0.16588,1,1,1,"Wolfsburg, Stadt",2020
"03151",0.5578,3,6,2,"Gifhorn",1998
"03151",0.54005,3,5,2,"Gifhorn",1999
"03151",0.5464,3,6,2,"Gifhorn",2000
"03151",0.51616,3,6,2,"Gifhorn",2001
"03151",0.56358,3,6,2,"Gifhorn",2002
"03151",0.57234,3,6,2,"Gifhorn",2003
"03151",0.52732,3,6,2,"Gifhorn",2004
"03151",0.55872,3,6,2,"Gifhorn",2005
"03151",0.56313,3,5,2,"Gifhorn",2006
"03151",0.53612,3,5,2,"Gifhorn",2007
"03151",0.581,3,5,2,"Gifhorn",2008
"03151",0.54824,2,4,2,"Gifhorn",2009
"03151",0.55347,2,4,2,"Gifhorn",2010
"03151",0.55761,3,5,2,"Gifhorn",2011
"03151",0.49605,2,4,2,"Gifhorn",2012
"03151",0.49653,2,4,2,"Gifhorn",2013
"03151",0.46701,2,3,2,"Gifhorn",2014
"03151",0.46113,2,3,2,"Gifhorn",2015
"03151",0.4504,2,3,2,"Gifhorn",2016
"03151",0.4618,2,3,2,"Gifhorn",2017
"03151",0.47616,2,4,2,"Gifhorn",2018
"03151",0.42792,2,3,2,"Gifhorn",2019
"03151",0.44453,2,3,2,"Gifhorn",2020
"03153",0.65887,4,8,2,"Goslar",1998
"03153",0.6596,4,8,2,"Goslar",1999
"03153",0.59722,4,7,2,"Goslar",2000
"03153",0.61614,4,8,2,"Goslar",2001
"03153",0.63405,4,8,2,"Goslar",2002
"03153",0.66572,4,8,2,"Goslar",2003
"03153",0.59481,4,7,2,"Goslar",2004
"03153",0.67095,4,8,2,"Goslar",2005
"03153",0.69908,4,8,2,"Goslar",2006
"03153",0.6805,4,8,2,"Goslar",2007
"03153",0.73898,4,8,2,"Goslar",2008
"03153",0.71567,4,8,2,"Goslar",2009
"03153",0.6969,4,7,2,"Goslar",2010
"03153",0.71753,4,8,2,"Goslar",2011
"03153",0.68659,4,8,2,"Goslar",2012
"03153",0.69752,4,8,2,"Goslar",2013
"03153",0.70865,4,8,2,"Goslar",2014
"03153",0.66659,4,8,2,"Goslar",2015
"03153",0.64474,4,8,2,"Goslar",2016
"03153",0.64528,4,8,2,"Goslar",2017
"03153",0.65675,4,8,2,"Goslar",2018
"03153",0.65807,4,8,2,"Goslar",2019
"03153",0.68856,5,9,3,"Goslar",2020
"03154",0.59593,3,6,2,"Helmstedt",1998
"03154",0.59607,4,7,2,"Helmstedt",1999
"03154",0.53391,3,6,2,"Helmstedt",2000
"03154",0.5465,3,6,2,"Helmstedt",2001
"03154",0.5921,4,7,2,"Helmstedt",2002
"03154",0.62327,4,7,2,"Helmstedt",2003
"03154",0.55764,4,7,2,"Helmstedt",2004
"03154",0.60648,4,7,2,"Helmstedt",2005
"03154",0.65738,4,7,2,"Helmstedt",2006
"03154",0.59788,3,6,2,"Helmstedt",2007
