"year","PLZ3","gisd_score","population","gisd_5","gisd_10","gisd_k"
1998,193,0.88831,122953,5,10,3
1998,194,0.89191,16806,5,10,3
1998,200,0.40971,10286,2,3,2
1998,201,0.40971,10364,2,3,2
1998,202,0.40971,14602,2,3,2
1998,203,0.40971,11948,2,3,2
1998,204,0.40971,36599,2,3,2
1998,205,0.40971,40074,2,3,2
1998,210,0.4111,493858,2,3,2
1998,211,0.4097,291519,2,3,2
1998,212,0.37314,149335,1,2,1
1998,213,0.55823,164526,3,6,2
1998,214,0.43457,159171,2,3,2
1998,215,0.46845,77363,2,4,2
1998,216,0.47826,157726,2,4,2
1998,217,0.6058,104498,4,7,2
1998,220,0.4097,65496,2,3,2
1998,221,0.40417,209658,2,3,2
1998,222,0.40971,14006,2,3,2
1998,223,0.40968,243589,2,3,2
1998,224,0.40997,99305,2,3,2
1998,225,0.40975,157717,2,3,2
1998,226,0.40971,31848,2,3,2
1998,227,0.40971,29261,2,3,2
1998,228,0.43964,141758,2,3,2
1998,229,0.3369,110804,1,2,1
1998,235,0.73607,213696,4,8,2
1998,236,0.59877,95349,4,7,2
1998,237,0.60808,145843,4,7,2
1998,238,0.4529,137424,2,4,2
1998,239,0.82122,140926,5,10,3
1998,241,0.64942,268733,4,8,2
1998,242,0.57031,130023,3,6,2
1998,243,0.58918,97483,4,7,2
1998,244,0.65452,4688,4,8,2
1998,245,0.66371,185108,4,8,2
1998,246,0.54798,63693,3,6,2
1998,247,0.55414,72930,3,6,2
1998,248,0.62407,101708,4,7,2
1998,249,0.72073,170983,4,8,2
1998,253,0.48434,111890,2,4,2
1998,254,0.42479,182992,2,3,2
1998,255,0.61855,116010,4,7,2
1998,256,0.70557,4415,4,8,2
1998,257,0.7017,115467,4,8,2
1998,258,0.58889,108828,4,7,2
1998,259,0.57555,55067,4,7,2
1998,261,0.60076,271800,4,7,2
1998,262,0.60657,54210,4,7,2
1998,263,0.78104,125261,5,9,3
1998,264,0.71631,105418,4,8,2
1998,265,0.78233,76388,5,9,3
1998,266,0.75071,170636,5,9,3
1998,267,0.71335,108629,4,8,2
1998,268,0.73223,176254,4,8,2
1998,269,0.62639,86344,4,7,2
1998,272,0.54836,112026,3,6,2
1998,273,0.60895,136961,4,7,2
1998,274,0.6337,153532,4,7,2
1998,275,0.92986,123586,5,10,3
1998,276,0.72636,104851,4,8,2
1998,277,0.6655,208709,4,8,2
1998,278,0.60332,20423,4,7,2
1998,281,0.58963,71693,4,7,2
1998,282,0.58961,155504,4,7,2
1998,283,0.5895,191876,4,7,2
1998,287,0.58582,145110,4,7,2
1998,288,0.53508,174695,3,6,2
1998,292,0.66945,70027,4,8,2
1998,293,0.6554,146890,4,8,2
1998,294,0.8692,80491,5,10,3
1998,295,0.67684,89700,4,8,2
1998,296,0.65094,104843,4,8,2
1998,301,0.51112,102971,3,5,2
1998,304,0.51111,145898,3,5,2
1998,305,0.51106,134923,3,5,2
1998,306,0.51108,144652,3,5,2
1998,308,0.50578,189289,3,5,2
1998,309,0.50161,194728,3,5,2
1998,310,0.60188,47976,4,7,2
1998,311,0.56575,214512,3,6,2
1998,312,0.55361,136714,3,6,2
1998,313,0.51331,73831,3,5,2
1998,315,0.59823,173599,4,7,2
1998,316,0.67258,116657,4,8,2
1998,317,0.63721,104681,4,7,2
1998,318,0.61066,119404,4,7,2
1998,320,0.50607,66311,3,5,2
1998,321,0.50328,108528,3,5,2
1998,322,0.50718,71240,3,5,2
1998,323,0.55356,92094,3,6,2
1998,324,0.54599,158638,3,6,2
1998,325,0.5271,88798,3,5,2
1998,326,0.51224,126271,3,5,2
1998,327,0.49976,109744,3,5,2
1998,328,0.52176,63983,3,5,2
1998,330,0.5571,46296,3,6,2
1998,331,0.53336,308924,3,5,2
1998,333,0.45255,174651,2,4,2
1998,334,0.45965,75318,2,4,2
1998,336,0.55677,244397,3,6,2
1998,337,0.51232,157711,3,5,2
1998,338,0.47571,75272,2,4,2
1998,341,0.73914,197837,4,8,2
1998,342,0.4304,168213,2,3,2
1998,343,0.4686,134097,2,4,2
1998,344,0.55126,133702,3,6,2
1998,345,0.55743,116963,3,6,2
1998,346,0.54898,49464,3,6,2
1998,350,0.52474,160359,3,5,2
1998,351,0.55578,34334,3,6,2
1998,352,0.51395,100517,3,5,2
1998,353,0.53617,129339,3,6,2
1998,354,0.52672,155148,3,5,2
1998,355,0.46905,85739,2,4,2
1998,356,0.51955,117143,3,5,2
1998,357,0.51393,129968,3,5,2
1998,360,0.46809,99340,2,4,2
1998,361,0.48344,158047,2,4,2
1998,362,0.5106,100895,3,5,2
1998,363,0.52547,103240,3,5,2
1998,364,0.77648,57259,5,9,3
1998,370,0.55927,118221,3,6,2
1998,371,0.59936,174534,4,7,2
1998,372,0.59832,93406,4,7,2
1998,373,0.84079,90161,5,10,3
1998,374,0.5695,53062,3,6,2
1998,375,0.61565,89107,4,7,2
1998,376,0.63675,110602,4,7,2
1998,381,0.48814,346384,2,4,2
1998,382,0.64757,123887,4,8,2
1998,383,0.61754,98681,4,7,2
1998,384,0.41305,175167,2,3,2
1998,385,0.55263,113001,3,6,2
1998,386,0.6572,95725,4,8,2
1998,387,0.65774,39990,4,8,2
1998,388,0.91015,149160,5,10,3
1998,391,0.86579,285713,5,10,3
1998,392,0.93917,131546,5,10,3
1998,393,0.82954,155706,5,10,3
1998,394,1,48975,5,10,3
1998,395,0.9968,89845,5,10,3
1998,396,0.95514,71538,5,10,3
1998,402,0.34399,120135,1,2,1
1998,404,0.34544,219891,1,2,1
1998,405,0.34402,155381,1,2,1
1998,406,0.35058,207875,1,2,1
1998,407,0.35413,161749,1,2,1
1998,408,0.34937,126961,1,2,1
1998,410,0.68099,75773,4,8,2
1998,411,0.68122,135356,4,8,2
1998,412,0.68112,47422,4,8,2
1998,413,0.4769,149827,2,4,2
1998,414,0.37065,156224,1,2,1
1998,415,0.37107,183472,1,2,1
1998,417,0.52603,75267,3,5,2
1998,418,0.72731,128941,4,8,2
1998,421,0.69619,88872,4,8,2
1998,422,0.6958,85778,4,8,2
1998,423,0.69513,174222,4,8,2
1998,424,0.47717,59851,2,4,2
1998,425,0.35941,107683,1,2,1
1998,426,0.64933,143123,4,8,2
1998,427,0.40968,74989,2,3,2
1998,428,0.60138,109961,4,7,2
1998,429,0.34232,34409,1,2,1
1998,441,0.66716,105833,4,8,2
1998,442,0.66642,187576,4,8,2
1998,443,0.66685,292035,4,8,2
1998,445,0.62159,160163,4,7,2
1998,446,0.80586,155563,5,9,3
1998,447,0.55969,126000,3,6,2
1998,448,0.56119,240324,3,6,2
1998,451,0.54552,181691,3,6,2
1998,452,0.54501,232047,3,6,2
1998,453,0.54659,167071,3,6,2
1998,454,0.41863,169531,2,3,2
1998,455,0.45068,80881,2,3,2
1998,456,0.62789,145096,4,7,2
1998,457,0.62714,248910,4,7,2
1998,458,0.84741,258909,5,10,3
1998,459,0.63078,75018,4,7,2
1998,460,0.72329,58228,4,8,2
1998,461,0.72305,150713,4,8,2
1998,462,0.6346,193706,4,7,2
1998,463,0.51154,155202,3,5,2
1998,464,0.56167,170267,3,6,2
1998,465,0.54503,166464,3,6,2
1998,470,0.83644,76443,5,10,3
1998,471,0.83545,228854,5,10,3
1998,472,0.83472,184903,5,10,3
1998,474,0.54851,173132,3,6,2
1998,475,0.61111,164149,4,7,2
1998,476,0.61575,130785,4,7,2
1998,477,0.62178,8454,4,7,2
1998,478,0.60359,267434,4,7,2
1998,479,0.52675,79559,3,5,2
1998,481,0.30629,308398,1,1,1
1998,482,0.45792,176769,2,4,2
1998,483,0.45152,156730,2,4,2
1998,484,0.54572,185989,3,6,2
1998,485,0.56715,133744,3,6,2
1998,486,0.48792,146412,2,4,2
1998,487,0.48826,81893,3,5,2
1998,490,0.58427,160531,4,7,2
1998,491,0.5734,165084,4,7,2
1998,492,0.5705,34638,3,6,2
1998,493,0.5813,120510,4,7,2
1998,494,0.55724,187678,3,6,2
1998,495,0.548,157200,3,6,2
1998,496,0.7608,138487,5,9,3
1998,497,0.62772,139850,4,7,2
1998,498,0.6327,124151,4,7,2
1998,501,0.4772,170304,2,4,2
1998,502,0.46512,108750,2,4,2
1998,503,0.47205,191859,2,4,2
1998,506,0.4631,43119,2,4,2
1998,507,0.46304,256668,2,4,2
1998,508,0.46311,115698,2,4,2
1998,509,0.46313,197779,2,4,2
1998,510,0.46275,134998,2,4,2
1998,511,0.46297,304261,2,4,2
1998,513,0.41749,180760,2,3,2
1998,514,0.33054,138747,1,1,1
1998,515,0.458,150688,2,4,2
1998,516,0.54595,96765,3,6,2
1998,517,0.54984,73570,3,6,2
1998,520,0.59322,241230,4,7,2
1998,521,0.59731,125804,4,7,2
1998,522,0.59522,112032,4,7,2
1998,523,0.60865,188465,4,7,2
1998,524,0.60851,149132,4,7,2
1998,525,0.73351,124468,4,8,2
1998,531,0.28468,242288,1,1,1
1998,532,0.28503,74105,1,1,1
1998,533,0.44923,145136,2,3,2
1998,534,0.52836,73754,3,5,2
1998,535,0.54783,99080,3,6,2
1998,536,0.45566,71413,2,4,2
1998,537,0.45501,192823,2,4,2
1998,538,0.49825,241369,3,5,2
1998,539,0.56437,125500,3,6,2
1998,542,0.62528,122481,4,7,2
1998,543,0.54772,92086,3,6,2
1998,544,0.55317,95369,3,6,2
1998,545,0.57084,129905,3,6,2
1998,546,0.64159,76701,4,8,2
1998,551,0.33429,209185,1,1,1
1998,552,0.40586,222191,2,3,2
1998,554,0.47642,132002,2,4,2
1998,555,0.61667,130837,4,7,2
1998,556,0.6739,25872,4,8,2
1998,557,0.76447,75371,5,9,3
1998,560,0.57086,111375,4,7,2
1998,561,0.58392,79846,4,7,2
1998,562,0.58979,137772,4,7,2
1998,563,0.5856,105042,4,7,2
1998,564,0.58673,112387,4,7,2
1998,565,0.56238,105520,3,6,2
1998,566,0.58235,59768,4,7,2
1998,567,0.59546,85183,4,7,2
1998,568,0.58414,52304,4,7,2
1998,570,0.4535,101538,2,4,2
1998,572,0.45312,137710,2,4,2
1998,573,0.48872,104819,3,5,2
1998,574,0.46937,98567,2,4,2
1998,575,0.68485,94437,4,8,2
1998,576,0.64225,61509,4,8,2
1998,580,0.73044,137328,4,8,2
1998,581,0.72973,50673,4,8,2
1998,582,0.51042,108256,3,5,2
1998,583,0.4498,87442,2,3,2
1998,584,0.45078,96261,2,4,2
1998,585,0.64754,136732,4,8,2
1998,586,0.65359,127619,4,8,2
1998,587,0.63241,129312,4,7,2
1998,588,0.64751,56783,4,8,2
1998,590,0.75775,177889,5,9,3
1998,591,0.60989,110948,4,7,2
1998,592,0.46577,88741,2,4,2
1998,593,0.48397,180702,2,4,2
1998,594,0.5639,166653,3,6,2
1998,595,0.52427,177890,3,5,2
1998,596,0.52961,21717,3,5,2
1998,597,0.54598,37975,3,6,2
1998,598,0.54922,103213,3,6,2
1998,599,0.56236,79325,3,6,2
1998,603,0.36287,166674,1,2,1
1998,604,0.36207,220306,1,2,1
1998,605,0.36555,232177,1,2,1
1998,611,0.39903,149351,2,3,2
1998,612,0.24886,116316,1,1,1
1998,613,0.04826,86161,1,1,1
1998,614,0.04797,99188,1,1,1
1998,630,0.77564,121615,5,9,3
1998,631,0.3525,149775,1,2,1
1998,632,0.34568,73907,1,2,1
1998,633,0.34277,79723,1,2,1
1998,634,0.46351,151004,2,4,2
1998,635,0.4399,182154,2,3,2
1998,636,0.4395,149311,2,3,2
1998,637,0.44135,162918,2,3,2
1998,638,0.44854,143896,2,3,2
1998,639,0.52986,54258,3,5,2
1998,642,0.31152,152064,1,1,1
1998,643,0.37495,179415,1,2,1
1998,644,0.39234,20212,1,2,1
1998,645,0.39463,129801,2,3,2
1998,646,0.38231,137414,1,2,1
1998,647,0.53006,70303,3,5,2
1998,648,0.36716,103381,1,2,1
1998,651,0.4849,94845,2,4,2
1998,652,0.42997,201722,2,3,2
1998,653,0.33036,101086,1,1,1
1998,654,0.35741,157291,1,2,1
1998,655,0.45246,165606,2,4,2
1998,656,0.51711,52560,3,5,2
1998,657,0.12396,118088,1,1,1
1998,658,0.11939,80510,1,1,1
1998,659,0.36176,109940,1,2,1
1998,661,0.73023,176013,4,8,2
1998,662,0.73099,84386,4,8,2
1998,663,0.64651,121002,4,8,2
1998,664,0.56331,140713,3,6,2
1998,665,0.73594,143033,4,8,2
1998,666,0.6252,162891,4,7,2
1998,667,0.66222,157096,4,8,2
1998,668,0.68073,141266,4,8,2
1998,669,0.76687,122359,5,9,3
1998,670,0.66811,183755,4,8,2
1998,671,0.40589,119354,2,3,2
1998,672,0.53349,136547,3,6,2
1998,673,0.51289,126406,3,5,2
1998,674,0.51102,118303,3,5,2
1998,675,0.67281,130207,4,8,2
1998,676,0.77174,135128,5,9,3
1998,677,0.6811,56345,4,8,2
1998,678,0.6449,27422,4,8,2
1998,681,0.56032,95824,3,6,2
1998,682,0.55882,91692,3,6,2
1998,683,0.55989,117058,3,6,2
1998,685,0.35765,80104,1,2,1
1998,686,0.37995,61312,1,2,1
1998,687,0.34372,143228,1,2,1
1998,688,0.34712,12227,1,2,1
1998,691,0.28861,251291,1,1,1
1998,692,0.34411,115425,1,2,1
1998,694,0.37516,108191,1,2,1
1998,695,0.359,34042,1,2,1
1998,701,0.27512,140875,1,1,1
1998,703,0.27521,142635,1,1,1
1998,704,0.27513,118758,1,1,1
1998,705,0.27499,190070,1,1,1
1998,706,0.27196,27864,1,1,1
1998,707,0.28912,129658,1,1,1
1998,708,0.27532,71790,1,1,1
1998,710,0.22746,165581,1,1,1
1998,711,0.2333,112424,1,1,1
1998,712,0.24765,148585,1,1,1
1998,713,0.36329,129449,1,2,1
1998,714,0.3617,24528,1,2,1
1998,715,0.37122,110122,1,2,1
1998,716,0.28474,204454,1,1,1
1998,717,0.29207,105015,1,1,1
1998,720,0.34745,87085,1,2,1
1998,721,0.3817,197165,1,2,1
1998,722,0.44895,132507,2,3,2
1998,723,0.52405,90658,3,5,2
1998,724,0.52331,125464,3,5,2
1998,725,0.45782,118648,2,4,2
1998,726,0.26315,114472,1,1,1
1998,727,0.40962,131689,2,3,2
1998,728,0.40414,58572,2,3,2
1998,730,0.4593,157175,2,4,2
1998,731,0.45868,29886,2,4,2
1998,732,0.26332,151558,1,1,1
1998,733,0.45421,60201,2,4,2
1998,734,0.38835,180570,1,2,1
1998,735,0.38354,135066,1,2,1
1998,736,0.36413,119421,1,2,1
1998,737,0.25009,172515,1,1,1
1998,740,0.52087,121521,3,5,2
1998,741,0.34792,100684,1,2,1
1998,742,0.35381,101643,1,2,1
1998,743,0.30541,187156,1,1,1
1998,744,0.46556,35784,2,4,2
1998,745,0.4804,160872,2,4,2
1998,746,0.41945,100006,2,3,2
1998,747,0.56693,62086,3,6,2
1998,748,0.47507,116110,2,4,2
1998,749,0.35978,71670,1,2,1
1998,750,0.35501,88103,1,2,1
1998,751,0.64094,133215,4,8,2
1998,752,0.32894,82388,1,1,1
1998,753,0.42943,115830,2,3,2
1998,754,0.32417,64874,1,1,1
1998,761,0.36336,209227,1,2,1
1998,762,0.35362,180761,1,2,1
1998,763,0.35732,111244,1,2,1
1998,764,0.37872,103065,1,2,1
1998,765,0.33498,123509,1,1,1
1998,766,0.35549,125463,1,2,1
1998,767,0.48555,121958,2,4,2
1998,768,0.52889,164542,3,5,2
1998,776,0.48034,93024,2,4,2
1998,777,0.47943,153424,2,4,2
1998,778,0.4361,121460,2,3,2
1998,779,0.48732,111035,2,4,2
1998,780,0.48908,122110,3,5,2
1998,781,0.49575,110114,3,5,2
1998,782,0.52587,114673,3,5,2
1998,783,0.52034,72443,3,5,2
1998,784,0.52124,95184,3,5,2
1998,785,0.52382,96321,3,5,2
1998,786,0.47759,89169,2,4,2
1998,787,0.44754,41474,2,3,2
1998,790,0.42561,1957,2,3,2
1998,791,0.42445,284204,2,3,2
1998,792,0.4212,166151,2,3,2
1998,793,0.43751,133199,2,3,2
1998,794,0.48875,42602,3,5,2
1998,795,0.54395,109961,3,6,2
1998,796,0.55519,109264,3,6,2
1998,797,0.62698,119652,4,7,2
1998,798,0.52943,73381,3,5,2
1998,803,0.15275,40934,1,1,1
1998,804,0.15275,5666,1,1,1
1998,805,0.15275,13272,1,1,1
1998,806,0.15275,100976,1,1,1
1998,807,0.15275,17659,1,1,1
1998,808,0.15275,85871,1,1,1
1998,809,0.15267,361860,1,1,1
1998,812,0.1529,228204,1,1,1
1998,813,0.15272,105567,1,1,1
1998,814,0.15228,61732,1,1,1
1998,815,0.15238,81578,1,1,1
1998,816,0.15275,67069,1,1,1
1998,817,0.15204,73701,1,1,1
1998,818,0.15177,101871,1,1,1
1998,819,0.1524,95201,1,1,1
1998,820,0,109082,1,1,1
1998,821,0.13821,158275,1,1,1
1998,822,0.16735,165771,1,1,1
1998,823,0.22054,136207,1,1,1
1998,824,0.39087,106656,1,2,1
1998,825,0.27784,59562,1,1,1
1998,830,0.38641,174983,1,2,1
1998,831,0.35517,64897,1,2,1
1998,832,0.36388,73262,1,2,1
1998,833,0.40098,131358,2,3,2
1998,834,0.454,85561,2,4,2
1998,835,0.38785,66893,1,2,1
1998,836,0.27232,107975,1,1,1
1998,837,0.22847,57234,1,1,1
1998,840,0.40583,198846,2,3,2
1998,841,0.38799,133538,1,2,1
1998,843,0.50506,97528,3,5,2
1998,844,0.43673,125276,2,3,2
1998,845,0.42613,129642,2,3,2
1998,850,0.32525,205722,1,1,1
1998,851,0.32876,73383,1,1,1
1998,852,0.29146,184389,1,1,1
1998,853,0.28623,142443,1,1,1
1998,854,0.29947,117124,1,1,1
1998,855,0.06017,142658,1,1,1
1998,856,0.0862,130847,1,1,1
1998,857,0.0694,118335,1,1,1
1998,861,0.56298,286311,3,6,2
1998,863,0.39382,143716,2,3,2
1998,864,0.40405,141841,2,3,2
1998,865,0.40826,109926,2,3,2
1998,866,0.43718,165421,2,3,2
1998,867,0.40025,62291,2,3,2
1998,868,0.37718,138807,1,2,1
1998,869,0.32906,115787,1,1,1
1998,874,0.45278,153724,2,4,2
1998,875,0.39274,79988,2,3,2
1998,876,0.48576,143143,2,4,2
1998,877,0.41759,146020,2,3,2
1998,880,0.28975,126417,1,1,1
1998,881,0.39783,82070,2,3,2
1998,882,0.41338,187137,2,3,2
1998,883,0.46824,104469,2,4,2
1998,884,0.36138,192640,1,2,1
1998,885,0.46123,34734,2,4,2
1998,886,0.3888,109215,1,2,1
1998,887,0.28889,9890,1,1,1
1998,890,0.33881,121063,1,2,1
1998,891,0.37274,129451,1,2,1
1998,892,0.43674,170493,2,3,2
1998,893,0.50056,86689,3,5,2
1998,894,0.52696,68580,3,5,2
1998,895,0.43496,162182,2,3,2
1998,896,0.37594,25303,1,2,1
1998,904,0.55961,506913,3,6,2
1998,905,0.33342,235295,1,1,1
1998,906,0.37847,26155,1,2,1
1998,907,0.52913,124430,3,5,2
1998,910,0.18959,195888,1,1,1
1998,911,0.39341,134820,2,3,2
1998,912,0.37105,129157,1,2,1
1998,913,0.35074,132898,1,2,1
1998,914,0.46475,82028,2,4,2
1998,915,0.5143,148457,3,5,2
1998,916,0.51195,50550,3,5,2
1998,917,0.52583,116229,3,5,2
1998,918,0.45226,9892,2,4,2
1998,922,0.5412,141467,3,6,2
1998,923,0.42827,130241,2,3,2
1998,924,0.51746,58350,3,5,2
1998,925,0.52254,47117,3,5,2
1998,926,0.56849,100975,3,6,2
1998,927,0.53725,38485,3,6,2
1998,930,0.37491,216436,1,2,1
1998,931,0.42968,177656,2,3,2
1998,933,0.46951,86928,2,4,2
1998,934,0.55964,109797,3,6,2
1998,940,0.55185,135861,3,6,2
1998,941,0.59041,103710,4,7,2
1998,942,0.61557,74895,4,7,2
1998,943,0.52602,131530,3,5,2
1998,944,0.48816,145330,3,5,2
1998,945,0.54148,114481,3,6,2
1998,950,0.75551,43978,5,9,3
1998,951,0.53218,103158,3,5,2
1998,952,0.47383,25902,2,4,2
1998,953,0.48719,61741,2,4,2
1998,954,0.47425,135757,2,4,2
1998,955,0.4792,28150,2,4,2
1998,956,0.57403,84918,4,7,2
1998,957,0.58161,13892,4,7,2
1998,960,0.49684,71735,3,5,2
1998,961,0.4904,185282,3,5,2
1998,962,0.49553,96447,3,5,2
1998,963,0.52678,63998,3,5,2
1998,964,0.46935,97933,2,4,2
1998,965,0.78218,36921,5,9,3
1998,970,0.39639,124097,2,3,2
1998,971,0.35018,11101,1,2,1
1998,972,0.3647,172347,1,2,1
1998,973,0.4701,86925,2,4,2
1998,974,0.57073,167454,3,6,2
1998,975,0.56509,71744,3,6,2
1998,976,0.48531,98281,2,4,2
1998,977,0.45067,123488,2,3,2
1998,978,0.38157,93083,1,2,1
1998,979,0.48018,112831,2,4,2
1998,985,0.82181,104506,5,10,3
1998,986,0.8084,116163,5,10,3
1998,987,0.79853,21395,5,9,3
1998,990,0.80266,208254,5,9,3
1998,991,0.84912,32498,5,10,3
1998,993,0.82388,42121,5,10,3
1998,994,0.80312,92162,5,9,3
1998,995,0.84932,34911,5,10,3
1998,996,0.86735,40416,5,10,3
1998,997,0.9031,114584,5,10,3
1998,998,0.79782,172952,5,9,3
1998,999,0.88644,93499,5,10,3
1999,10,0.57135,122511,4,7,2
1999,11,0.5717,199264,4,7,2
1999,12,0.57185,84357,4,7,2
1999,13,0.57155,114919,4,7,2
1999,14,0.7177,109551,4,8,2
1999,15,0.73104,68760,4,8,2
1999,16,0.73305,124888,4,8,2
1999,17,0.73753,160650,4,8,2
1999,18,0.75523,117918,5,9,3
1999,19,0.81869,140125,5,10,3
1999,26,0.79372,97022,5,9,3
1999,27,0.86452,122709,5,10,3
1999,28,0.84883,75371,5,10,3
1999,29,0.81128,132169,5,10,3
1999,30,0.71655,122619,4,8,2
1999,31,0.77798,95933,5,9,3
1999,32,0.81538,76443,5,10,3
1999,41,0.77232,182575,5,9,3
1999,42,0.77236,206623,5,9,3
1999,43,0.77239,166317,5,9,3
1999,44,0.82614,98103,5,10,3
1999,45,0.813,107915,5,10,3
1999,46,0.84223,170342,5,10,3
1999,47,0.81121,100023,5,10,3
1999,48,0.83054,140075,5,10,3
1999,49,0.80722,55139,5,10,3
1999,61,0.89057,304136,5,10,3
1999,62,0.86185,142548,5,10,3
1999,63,0.94011,110761,5,10,3
1999,64,0.96345,147030,5,10,3
1999,65,0.94093,89315,5,10,3
1999,66,0.90712,135670,5,10,3
1999,67,0.89475,140873,5,10,3
1999,68,0.85923,166700,5,10,3
1999,69,0.86979,39691,5,10,3
1999,73,0.78175,76992,5,9,3
1999,74,0.78358,44784,5,9,3
1999,75,0.81981,139563,5,10,3
1999,76,0.73871,57873,4,8,2
1999,77,0.53941,136333,3,6,2
1999,78,0.79775,15427,5,9,3
1999,79,0.78472,91732,5,9,3
1999,80,0.79182,88635,5,9,3
1999,81,0.81552,62043,5,10,3
1999,82,0.80045,110892,5,9,3
1999,83,0.80871,117952,5,10,3
1999,84,0.81499,89319,5,10,3
1999,85,0.7795,80490,5,9,3
1999,86,0.78989,27912,5,9,3
1999,91,0.73496,198030,4,8,2
1999,92,0.77497,119118,5,9,3
1999,93,0.80926,137547,5,10,3
1999,94,0.80777,120222,5,10,3
1999,95,0.7864,110568,5,9,3
1999,96,0.79405,102578,5,9,3
1999,101,0.76917,42824,5,9,3
1999,102,0.76917,41054,5,9,3
1999,103,0.76917,103369,5,9,3
1999,104,0.76917,41047,5,9,3
1999,105,0.76917,49855,5,9,3
1999,106,0.76917,12120,5,9,3
1999,107,0.76917,57816,5,9,3
